Plot Title: SN_9735539_PHb2,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 9735539, SEN S/N: 2012375)","Water Content, m³/m³ (LGR S/N: 9735539, SEN S/N: 2012378)","PAR, uE (LGR S/N: 9735539, SEN S/N: 9700886)","PAR, uE (LGR S/N: 9735539, SEN S/N: 9700897)","PAR, uE (LGR S/N: 9735539, SEN S/N: 9700898)","Temp, °F (LGR S/N: 9735539, SEN S/N: 9719147)","Solar Radiation, W/m² (LGR S/N: 9735539, SEN S/N: 9719458)","Temp, °F (LGR S/N: 9735539, SEN S/N: 9721325)","RH, % (LGR S/N: 9735539, SEN S/N: 9721325)","Voltage, V (LGR S/N: 9735539, SEN S/N: 9725487)","Solar Radiation, W/m² (LGR S/N: 9735539, SEN S/N: 9734410)","Solar Radiation, W/m² (LGR S/N: 9735539, SEN S/N: 9734417)"
19215,10/30/17 22:30,0.0954,0.2276,1.2,1.2,1.2,35.782,0.6,33.534,91.7,-0.1988,0.6,0.6
19216,10/30/17 22:40,0.0954,0.2276,1.2,1.2,1.2,35.733,0.6,33.386,92.4,-0.1988,0.6,0.6
19217,10/30/17 22:50,0.0954,0.2276,1.2,1.2,1.2,35.733,0.6,34.419,92.1,-0.1988,0.6,0.6
19218,10/30/17 23:00,0.0954,0.2276,1.2,1.2,1.2,35.733,0.6,34.761,91.4,-0.1988,0.6,0.6
19219,10/30/17 23:10,0.0954,0.2276,1.2,1.2,1.2,35.733,0.6,33.831,92.9,-0.1988,0.6,0.6
19220,10/30/17 23:20,0.0962,0.2276,1.2,1.2,1.2,35.685,0.6,33.435,93.8,-0.1988,0.6,0.6
19221,10/30/17 23:30,0.0962,0.2276,1.2,1.2,1.2,35.638,0.6,33.435,94.1,-0.1988,0.6,0.6
19222,10/30/17 23:40,0.0962,0.2276,1.2,1.2,1.2,35.638,0.6,33.237,94.4,-0.1988,0.6,0.6
19223,10/30/17 23:50,0.0962,0.2276,1.2,1.2,1.2,35.638,0.6,33.089,94.8,-0.1988,0.6,0.6
19224,10/31/17 0:00,0.0969,0.2276,1.2,1.2,1.2,35.638,0.6,32.641,94.6,-0.1988,0.6,0.6
19225,10/31/17 0:10,0.0962,0.2276,1.2,1.2,1.2,35.638,0.6,32.392,95.1,-0.1988,0.6,0.6
19226,10/31/17 0:20,0.0969,0.2276,1.2,1.2,1.2,35.589,0.6,32.193,95.3,-0.1988,0.6,0.6
19227,10/31/17 0:30,0.0969,0.2276,1.2,1.2,1.2,35.589,0.6,32.092,95.7,-0.1988,0.6,0.6
19228,10/31/17 0:40,0.0969,0.2276,1.2,1.2,1.2,35.541,0.6,32.043,95.9,-0.1988,0.6,0.6
19229,10/31/17 0:50,0.0969,0.2276,1.2,1.2,1.2,35.541,0.6,31.993,96,-0.1988,0.6,0.6
19230,10/31/17 1:00,0.0969,0.2276,1.2,1.2,1.2,35.541,0.6,31.993,96.3,-0.1988,0.6,0.6
19231,10/31/17 1:10,0.0969,0.2276,1.2,1.2,1.2,35.541,0.6,31.942,96.4,-0.1988,0.6,0.6
19232,10/31/17 1:20,0.0969,0.2276,1.2,1.2,1.2,35.492,0.6,31.942,96.6,-0.1988,0.6,0.6
19233,10/31/17 1:30,0.0969,0.2276,1.2,1.2,1.2,35.443,0.6,31.942,96.7,-0.1988,0.6,0.6
19234,10/31/17 1:40,0.0969,0.2284,1.2,1.2,1.2,35.443,0.6,31.993,96.8,-0.1988,0.6,0.6
19235,10/31/17 1:50,0.0969,0.2276,1.2,1.2,1.2,35.443,0.6,31.942,96.8,-0.1988,0.6,0.6
19236,10/31/17 2:00,0.0976,0.2284,1.2,1.2,1.2,35.443,0.6,31.993,96.9,-0.1988,0.6,0.6
19237,10/31/17 2:10,0.0976,0.2276,1.2,1.2,1.2,35.443,0.6,31.942,97,-0.1988,0.6,0.6
19238,10/31/17 2:20,0.0976,0.2284,1.2,1.2,1.2,35.395,0.6,31.942,97,-0.1988,0.6,0.6
19239,10/31/17 2:30,0.0976,0.2276,1.2,1.2,1.2,35.346,0.6,31.892,97.2,-0.1988,0.6,0.6
19240,10/31/17 2:40,0.0983,0.2284,1.2,1.2,1.2,35.346,0.6,31.892,97.3,-0.1988,0.6,0.6
19241,10/31/17 2:50,0.0976,0.2276,1.2,1.2,1.2,35.346,0.6,31.892,97.3,-0.1988,0.6,0.6
19242,10/31/17 3:00,0.0976,0.2284,1.2,1.2,1.2,35.346,0.6,31.993,97.3,-0.1988,0.6,0.6
19243,10/31/17 3:10,0.0976,0.2284,1.2,1.2,1.2,35.298,0.6,31.892,97.5,-0.1988,0.6,0.6
19244,10/31/17 3:20,0.0976,0.2284,1.2,1.2,1.2,35.249,0.6,31.892,97.5,-0.1988,0.6,0.6
19245,10/31/17 3:30,0.0976,0.2284,1.2,1.2,1.2,35.249,0.6,31.892,97.6,-0.1988,0.6,0.6
19246,10/31/17 3:40,0.0976,0.2284,1.2,1.2,1.2,35.249,0.6,31.942,97.7,-0.1988,0.6,0.6
19247,10/31/17 3:50,0.0983,0.2284,1.2,1.2,1.2,35.249,0.6,32.092,97.7,-0.1988,0.6,0.6
19248,10/31/17 4:00,0.0976,0.2284,1.2,1.2,1.2,35.249,0.6,31.993,97.7,-0.1988,0.6,0.6
19249,10/31/17 4:10,0.0976,0.2284,1.2,1.2,1.2,35.249,0.6,31.942,97.7,-0.1988,0.6,0.6
19250,10/31/17 4:20,0.0983,0.2284,1.2,1.2,1.2,35.249,0.6,31.993,97.8,-0.1988,0.6,0.6
19251,10/31/17 4:30,0.0976,0.2284,1.2,1.2,1.2,35.2,0.6,32.092,97.9,-0.1988,0.6,0.6
19252,10/31/17 4:40,0.0976,0.2284,1.2,1.2,1.2,35.2,0.6,32.092,97.9,-0.1988,0.6,0.6
19253,10/31/17 4:50,0.0976,0.2284,1.2,1.2,1.2,35.152,0.6,32.043,97.8,-0.1988,0.6,0.6
19254,10/31/17 5:00,0.0976,0.2284,1.2,1.2,1.2,35.152,0.6,31.892,97.9,-0.1988,0.6,0.6
19255,10/31/17 5:10,0.0976,0.2284,1.2,1.2,1.2,35.152,0.6,31.892,97.9,-0.1988,0.6,0.6
19256,10/31/17 5:20,0.0976,0.2284,1.2,1.2,1.2,35.152,0.6,31.892,97.9,-0.1988,0.6,0.6
19257,10/31/17 5:30,0.0976,0.2276,1.2,1.2,1.2,35.152,0.6,31.942,98,-0.1988,0.6,0.6
19258,10/31/17 5:40,0.0976,0.2284,1.2,1.2,1.2,35.152,0.6,32.491,98.3,-0.1988,0.6,0.6
19259,10/31/17 5:50,0.0976,0.2284,1.2,1.2,1.2,35.103,0.6,32.891,96.4,-0.1988,0.6,0.6
19260,10/31/17 6:00,0.0976,0.2284,1.2,1.2,1.2,35.103,0.6,32.592,96.9,-0.1988,0.6,0.6
19261,10/31/17 6:10,0.0976,0.2284,1.2,1.2,1.2,35.103,0.6,32.392,96.9,-0.1988,0.6,0.6
19262,10/31/17 6:20,0.0976,0.2276,1.2,1.2,1.2,35.055,0.6,33.039,96.9,-0.1988,0.6,0.6
19263,10/31/17 6:30,0.0976,0.2276,1.2,1.2,1.2,35.055,0.6,32.742,96.2,-0.1988,0.6,0.6
19264,10/31/17 6:40,0.0976,0.2276,1.2,1.2,1.2,35.055,0.6,32.392,96.6,-0.1988,0.6,0.6
19265,10/31/17 6:50,0.0976,0.2276,1.2,1.2,1.2,35.055,0.6,32.491,97.2,-0.1988,0.6,0.6
19266,10/31/17 7:00,0.0976,0.2276,1.2,1.2,1.2,35.055,0.6,33.237,94.6,-0.1988,0.6,0.6
19267,10/31/17 7:10,0.0976,0.2276,1.2,1.2,1.2,35.055,0.6,34.027,91.2,-0.1988,0.6,0.6
19268,10/31/17 7:20,0.0976,0.2276,1.2,1.2,1.2,35.055,0.6,33.928,90.9,-0.1988,0.6,0.6
19269,10/31/17 7:30,0.0976,0.2276,1.2,1.2,1.2,35.055,0.6,33.732,91.2,-0.1988,0.6,0.6
19270,10/31/17 7:40,0.0976,0.2276,1.2,1.2,1.2,35.006,0.6,34.32,89.5,-0.1988,0.6,0.6
19271,10/31/17 7:50,0.0969,0.2276,3.7,1.2,1.2,35.006,0.6,34.027,90.5,-0.1988,1.9,0.6
19272,10/31/17 8:00,0.0976,0.2276,8.7,3.7,1.2,35.006,0.6,33.978,89.2,-0.1988,4.4,0.6
19273,10/31/17 8:10,0.0976,0.2276,16.2,8.7,3.7,35.006,1.9,34.223,89.2,-0.1988,10.6,4.4
19274,10/31/17 8:20,0.0976,0.2276,36.2,16.2,8.7,34.957,4.4,35.103,85.2,-0.1988,23.1,8.1
19275,10/31/17 8:30,0.0976,0.2276,56.2,23.7,13.7,34.957,6.9,34.957,85.6,-0.1988,35.6,13.1
19276,10/31/17 8:40,0.0976,0.2276,78.7,31.2,16.2,34.957,8.1,35.298,83.9,-0.1988,45.6,15.6
19277,10/31/17 8:50,0.0976,0.2276,88.7,36.2,18.7,34.957,10.6,35.346,82.7,-0.1988,49.4,19.4
19278,10/31/17 9:00,0.0976,0.2276,83.7,28.7,16.2,34.957,8.1,34.81,85.1,-0.1988,41.9,15.6
19279,10/31/17 9:10,0.0976,0.2276,98.7,33.7,18.7,34.957,9.4,34.664,85.5,-0.1988,48.1,18.1
19280,10/31/17 9:20,0.0976,0.2276,203.7,71.2,36.2,34.957,19.4,35.298,84.7,-0.1988,96.9,36.9
19281,10/31/17 9:30,0.0976,0.2276,141.2,51.2,26.2,34.957,14.4,35.541,81.2,-0.1988,65.6,26.9
19282,10/31/17 9:40,0.0976,0.2276,171.2,58.7,31.2,34.907,16.9,36.266,78.6,-0.1988,79.4,30.6
19283,10/31/17 9:50,0.0976,0.2276,211.2,73.7,38.7,34.907,20.6,36.217,77.9,-0.1988,99.4,38.1
19284,10/31/17 10:00,0.0976,0.2276,248.7,88.7,46.2,34.907,25.6,36.554,77.3,-0.1988,115.6,45.6
19285,10/31/17 10:10,0.0983,0.2276,226.2,83.7,43.7,34.858,23.1,36.747,76.4,-0.1988,106.9,43.1
19286,10/31/17 10:20,0.0983,0.2276,323.7,111.2,56.2,34.858,31.9,37.225,74.1,-0.1988,156.9,58.1
19287,10/31/17 10:30,0.0976,0.2276,323.7,113.7,58.7,34.858,31.9,37.081,75.3,-0.1988,156.9,59.4
19288,10/31/17 10:40,0.0983,0.2276,388.7,131.2,66.2,34.858,36.9,37.798,74.2,-0.1988,188.1,69.4
19289,10/31/17 10:50,0.0983,0.2276,293.7,103.7,51.2,34.858,28.1,38.084,72.3,-0.1988,139.4,53.1
19290,10/31/17 11:00,0.0983,0.2276,523.7,176.2,88.7,34.858,49.4,39.407,73,-0.1988,254.4,91.9
19291,10/31/17 11:10,0.0983,0.2276,363.7,133.7,66.2,34.858,36.9,38.226,70.5,-0.1988,171.9,68.1
19292,10/31/17 11:20,0.0991,0.2276,233.7,93.7,48.7,34.858,24.4,38.7,70.4,-0.1988,103.1,45.6
19293,10/31/17 11:30,0.0991,0.2276,241.2,88.7,43.7,34.858,23.1,37.13,72.5,-0.1988,110.6,43.1
19294,10/31/17 11:40,0.0991,0.2276,403.7,136.2,68.7,34.858,36.9,36.554,77.3,-0.1988,193.1,69.4
19295,10/31/17 11:50,0.0991,0.2276,241.2,96.2,48.7,34.858,25.6,36.072,78.6,-0.1988,108.1,46.9
19296,10/31/17 12:00,0.0998,0.2276,198.7,76.2,38.7,34.858,20.6,35.443,80.5,-0.1988,89.4,38.1
19297,10/31/17 12:10,0.0998,0.2276,176.2,63.7,31.2,34.81,16.9,35.541,80.8,-0.1988,78.1,30.6
19298,10/31/17 12:20,0.1005,0.2276,296.2,128.7,63.7,34.81,34.4,36.747,76.3,-0.1988,131.9,63.1
19299,10/31/17 12:30,0.1005,0.2276,411.2,138.7,71.2,34.81,36.9,39.124,72.7,-0.1988,188.1,68.1
19300,10/31/17 12:40,0.1005,0.2276,426.2,138.7,71.2,34.81,39.4,38.415,70.5,-0.1988,196.9,71.9
19301,10/31/17 12:50,0.1012,0.2276,486.2,156.2,78.7,34.81,44.4,39.36,68.8,-0.1988,229.4,81.9
19302,10/31/17 13:00,0.102,0.2276,296.2,101.2,51.2,34.81,28.1,38.322,70.7,-0.1988,135.6,53.1
19303,10/31/17 13:10,0.1034,0.2276,1151.2,276.2,146.2,34.81,81.9,38.984,71.5,-0.1988,565.6,150.6
19304,10/31/17 13:20,0.1042,0.2276,296.2,103.7,53.7,34.81,28.1,38.842,70.8,-0.1988,136.9,53.1
19305,10/31/17 13:30,0.1056,0.2276,241.2,86.2,43.7,34.761,21.9,37.989,72.1,-0.1988,105.6,41.9
19306,10/31/17 13:40,0.1071,0.2276,431.2,136.2,68.7,34.761,36.9,38.179,75.4,-0.1988,188.1,70.6
19307,10/31/17 13:50,0.1085,0.2284,751.2,196.2,101.2,34.761,55.6,40.438,74.6,-0.1988,326.9,101.9
19308,10/31/17 14:00,0.1107,0.2284,1401.2,273.7,148.7,34.81,86.9,41.832,69.1,-0.1988,658.1,150.6
19309,10/31/17 14:10,0.1129,0.2284,406.2,111.2,56.2,34.81,31.9,41.693,69.6,-0.1988,176.9,56.9
19310,10/31/17 14:20,0.1361,0.2276,2096.2,373.7,203.7,34.81,121.9,46.661,57.7,-0.1988,999.4,204.4
19311,10/31/17 14:30,0.2167,0.2269,553.7,153.7,78.7,34.858,44.4,45.444,60.6,-0.1988,253.1,79.4
19312,10/31/17 14:40,0.2153,0.2269,441.2,126.2,63.7,34.858,35.6,46.076,57.5,-0.1988,203.1,65.6
19313,10/31/17 14:50,0.2116,0.2276,251.2,78.7,38.7,34.81,21.9,41.184,60.6,-0.1988,114.4,39.4
19314,10/31/17 15:00,0.2066,0.2276,223.7,63.7,31.2,34.81,16.9,40.345,61,-0.1988,103.1,31.9
19315,10/31/17 15:10,0.2015,0.2291,311.2,83.7,41.2,34.81,23.1,40.719,62.7,-0.1988,144.4,41.9
19316,10/31/17 15:20,0.1957,0.2313,1341.2,173.7,96.2,34.761,66.9,41.601,63.1,-0.1988,651.9,95.6
19317,10/31/17 15:30,0.1935,0.232,511.2,106.2,53.7,34.761,33.1,43.9,59.1,-0.1988,239.4,54.4
19318,10/31/17 15:40,0.1942,0.2327,753.7,111.2,61.2,34.81,39.4,41.97,57.8,-0.1988,353.1,59.4
19319,10/31/17 15:50,0.1942,0.2334,213.7,66.2,31.2,34.761,18.1,41.508,60.5,-0.1988,98.1,33.1
19320,10/31/17 16:00,0.1935,0.2349,208.7,53.7,26.2,34.761,15.6,40.626,60.1,-0.1988,99.4,28.1
19321,10/31/17 16:10,0.192,0.2363,173.7,48.7,23.7,34.761,13.1,40.626,58.8,-0.1988,81.9,24.4
19322,10/31/17 16:20,0.1899,0.2371,201.2,51.2,26.2,34.761,14.4,40.672,59.8,-0.1988,95.6,25.6
19323,10/31/17 16:30,0.1862,0.2385,163.7,41.2,21.2,34.761,11.9,40.626,59,-0.1988,78.1,21.9
19324,10/31/17 16:40,0.184,0.24,148.7,43.7,21.2,34.761,11.9,40.672,59.1,-0.1988,70.6,21.9
19325,10/31/17 16:50,0.1819,0.2414,146.2,38.7,18.7,34.761,11.9,40.532,59.3,-0.1988,70.6,20.6
19326,10/31/17 17:00,0.1797,0.2429,96.2,26.2,13.7,34.761,6.9,40.532,57.5,-0.1988,48.1,14.4
19327,10/31/17 17:10,0.179,0.2436,118.7,33.7,16.2,34.713,9.4,40.392,57.3,-0.1988,59.4,16.9
19328,10/31/17 17:20,0.1775,0.2458,88.7,26.2,13.7,34.713,8.1,40.485,56.1,-0.1988,44.4,14.4
19329,10/31/17 17:30,0.1768,0.2472,76.2,21.2,8.7,34.713,6.9,40.158,55.6,-0.1988,40.6,11.9
19330,10/31/17 17:40,0.1753,0.2487,63.7,16.2,6.2,34.713,5.6,39.97,55.7,-0.1988,36.9,10.6
19331,10/31/17 17:50,0.1739,0.2501,53.7,13.7,6.2,34.713,5.6,39.924,53.6,-0.1988,33.1,9.4
19332,10/31/17 18:00,0.1724,0.2516,23.7,6.2,1.2,34.713,1.9,39.173,53.3,-0.1988,16.9,4.4
19333,10/31/17 18:10,0.171,0.2523,6.2,1.2,1.2,34.664,0.6,38.795,54.1,-0.1988,3.1,0.6
19334,10/31/17 18:20,0.1688,0.2538,1.2,1.2,1.2,34.664,0.6,38.179,53.4,-0.1988,0.6,0.6
19335,10/31/17 18:30,0.1681,0.2545,1.2,1.2,1.2,34.664,0.6,38.273,51.8,-0.1988,0.6,0.6
19336,10/31/17 18:40,0.1673,0.2552,1.2,1.2,1.2,34.664,0.6,38.653,49.8,-0.1988,0.6,0.6
19337,10/31/17 18:50,0.1659,0.256,1.2,1.2,1.2,34.664,0.6,38.415,49.8,-0.1988,0.6,0.6
19338,10/31/17 19:00,0.1644,0.256,1.2,1.2,1.2,34.664,0.6,37.989,48.8,-0.1988,0.6,0.6
19339,10/31/17 19:10,0.1637,0.2567,1.2,1.2,1.2,34.664,0.6,37.893,47.5,-0.1988,0.6,0.6
19340,10/31/17 19:20,0.163,0.2567,1.2,1.2,1.2,34.664,0.6,37.416,48,-0.1988,0.6,0.6
19341,10/31/17 19:30,0.1615,0.2574,1.2,1.2,1.2,34.664,0.6,37.081,48,-0.1988,0.6,0.6
19342,10/31/17 19:40,0.1608,0.2574,1.2,1.2,1.2,34.664,0.6,37.081,47.6,-0.1988,0.6,0.6
19343,10/31/17 19:50,0.1601,0.2574,1.2,1.2,1.2,34.615,0.6,36.842,46,-0.1988,0.6,0.6
19344,10/31/17 20:00,0.1586,0.2581,1.2,1.2,1.2,34.615,0.6,36.891,46.1,-0.1988,0.6,0.6
19345,10/31/17 20:10,0.1572,0.2581,1.2,1.2,1.2,34.615,0.6,36.651,46.4,-0.1988,0.6,0.6
19346,10/31/17 20:20,0.1572,0.2581,1.2,1.2,1.2,34.615,0.6,36.217,47.6,-0.1988,0.6,0.6
19347,10/31/17 20:30,0.155,0.2581,1.2,1.2,1.2,34.615,0.6,36.554,48.1,-0.1988,0.6,0.6
19348,10/31/17 20:40,0.155,0.2581,1.2,1.2,1.2,34.615,0.6,36.795,47.6,-0.1988,0.6,0.6
19349,10/31/17 20:50,0.1543,0.2581,1.2,1.2,1.2,34.565,0.6,36.986,48,-0.1988,0.6,0.6
19350,10/31/17 21:00,0.1535,0.2589,1.2,1.2,1.2,34.565,0.6,36.603,48.7,-0.1988,0.6,0.6
19351,10/31/17 21:10,0.1528,0.2581,1.2,1.2,1.2,34.565,0.6,36.554,48.4,-0.1988,0.6,0.6
19352,10/31/17 21:20,0.1521,0.2589,1.2,1.2,1.2,34.565,0.6,36.12,49.3,-0.1988,0.6,0.6
19353,10/31/17 21:30,0.1514,0.2589,1.2,1.2,1.2,34.565,0.6,36.41,49.8,-0.1988,0.6,0.6
19354,10/31/17 21:40,0.1506,0.2589,1.2,1.2,1.2,34.565,0.6,36.459,49.5,-0.1988,0.6,0.6
19355,10/31/17 21:50,0.1499,0.2581,1.2,1.2,1.2,34.565,0.6,36.459,49.7,-0.1988,0.6,0.6
19356,10/31/17 22:00,0.1492,0.2581,1.2,1.2,1.2,34.565,0.6,36.603,50.2,-0.1988,0.6,0.6
19357,10/31/17 22:10,0.1492,0.2581,1.2,1.2,1.2,34.565,0.6,37.179,49.3,-0.1988,0.6,0.6
19358,10/31/17 22:20,0.1485,0.2581,1.2,1.2,1.2,34.565,0.6,37.369,50.5,-0.1988,0.6,0.6
19359,10/31/17 22:30,0.1477,0.2589,1.2,1.2,1.2,34.565,0.6,36.842,51.8,-0.1988,0.6,0.6
19360,10/31/17 22:40,0.147,0.2581,1.2,1.2,1.2,34.565,0.6,37.369,50.6,-0.1988,0.6,0.6
19361,10/31/17 22:50,0.147,0.2581,1.2,1.2,1.2,34.565,0.6,37.225,50.4,-0.1988,0.6,0.6
19362,10/31/17 23:00,0.1463,0.2581,1.2,1.2,1.2,34.565,0.6,37.321,51.1,-0.1988,0.6,0.6
19363,10/31/17 23:10,0.1456,0.2581,1.2,1.2,1.2,34.565,0.6,37.225,51.8,-0.1988,0.6,0.6
19364,10/31/17 23:20,0.1456,0.2581,1.2,1.2,1.2,34.565,0.6,37.416,49.5,-0.1988,0.6,0.6
19365,10/31/17 23:30,0.1448,0.2581,1.2,1.2,1.2,34.516,0.6,37.513,49.4,-0.1988,0.6,0.6
19366,10/31/17 23:40,0.1448,0.2581,1.2,1.2,1.2,34.468,0.6,36.939,49.7,-0.1988,0.6,0.6
19367,10/31/17 23:50,0.1441,0.2581,1.2,1.2,1.2,34.468,0.6,36.939,48.4,-0.1988,0.6,0.6
19368,11/1/17 0:00,0.1434,0.2589,1.2,1.2,1.2,34.468,0.6,36.651,49.4,-0.1988,0.6,0.6
19369,11/1/17 0:10,0.1434,0.2581,1.2,1.2,1.2,34.468,0.6,36.795,48.9,-0.1988,0.6,0.6
19370,11/1/17 0:20,0.1426,0.2581,1.2,1.2,1.2,34.468,0.6,36.842,49.2,-0.1988,0.6,0.6
19371,11/1/17 0:30,0.1426,0.2581,1.2,1.2,1.2,34.468,0.6,36.891,49.8,-0.1988,0.6,0.6
19372,11/1/17 0:40,0.1419,0.2581,1.2,1.2,1.2,34.468,0.6,36.313,52.3,-0.1988,0.6,0.6
19373,11/1/17 0:50,0.1419,0.2581,1.2,1.2,1.2,34.468,0.6,36.217,52.4,-0.1988,0.6,0.6
19374,11/1/17 1:00,0.1412,0.2581,1.2,1.2,1.2,34.468,0.6,36.554,52.8,-0.1988,0.6,0.6
19375,11/1/17 1:10,0.1412,0.2581,1.2,1.2,1.2,34.468,0.6,36.554,52.5,-0.1988,0.6,0.6
19376,11/1/17 1:20,0.1405,0.2581,1.2,1.2,1.2,34.468,0.6,36.072,53.6,-0.1988,0.6,0.6
19377,11/1/17 1:30,0.1405,0.2581,1.2,1.2,1.2,34.468,0.6,36.651,52.7,-0.1988,0.6,0.6
19378,11/1/17 1:40,0.1397,0.2581,1.2,1.2,1.2,34.468,0.6,36.169,53.9,-0.1988,0.6,0.6
19379,11/1/17 1:50,0.1397,0.2581,1.2,1.2,1.2,34.468,0.6,36.361,52.8,-0.1988,0.6,0.6
19380,11/1/17 2:00,0.139,0.2581,1.2,1.2,1.2,34.468,0.6,35.492,55.1,-0.1988,0.6,0.6
19381,11/1/17 2:10,0.139,0.2581,1.2,1.2,1.2,34.468,0.6,36.361,53.1,-0.1988,0.6,0.6
19382,11/1/17 2:20,0.139,0.2581,1.2,1.2,1.2,34.468,0.6,35.976,53.7,-0.1988,0.6,0.6
19383,11/1/17 2:30,0.1383,0.2581,1.2,1.2,1.2,34.468,0.6,36.12,51.6,-0.1988,0.6,0.6
19384,11/1/17 2:40,0.1383,0.2574,1.2,1.2,1.2,34.468,0.6,35.928,53.2,-0.1988,0.6,0.6
19385,11/1/17 2:50,0.1376,0.2581,1.2,1.2,1.2,34.468,0.6,36.12,51,-0.1988,0.6,0.6
19386,11/1/17 3:00,0.1376,0.2574,1.2,1.2,1.2,34.419,0.6,35.685,51.6,-0.1988,0.6,0.6
19387,11/1/17 3:10,0.1368,0.2574,1.2,1.2,1.2,34.419,0.6,35.976,49.6,-0.1988,0.6,0.6
19388,11/1/17 3:20,0.1368,0.2574,1.2,1.2,1.2,34.419,0.6,36.41,48.6,-0.1988,0.6,0.6
19389,11/1/17 3:30,0.1376,0.2574,1.2,1.2,1.2,34.419,0.6,36.12,47,-0.1988,0.6,0.6
19390,11/1/17 3:40,0.1368,0.2574,1.2,1.2,1.2,34.371,0.6,35.782,46.4,-0.1988,0.6,0.6
19391,11/1/17 3:50,0.1361,0.2574,1.2,1.2,1.2,34.371,0.6,36.41,45.6,-0.1988,0.6,0.6
19392,11/1/17 4:00,0.1361,0.2574,1.2,1.2,1.2,34.371,0.6,35.638,50,-0.1988,0.6,0.6
19393,11/1/17 4:10,0.1354,0.2574,1.2,1.2,1.2,34.371,0.6,35.103,51,-0.1988,0.6,0.6
19394,11/1/17 4:20,0.1354,0.2574,1.2,1.2,1.2,34.371,0.6,35.249,49.8,-0.1988,0.6,0.6
19395,11/1/17 4:30,0.1354,0.2574,1.2,1.2,1.2,34.371,0.6,35.685,46.8,-0.1988,0.6,0.6
19396,11/1/17 4:40,0.1354,0.2574,1.2,1.2,1.2,34.371,0.6,35.492,46.9,-0.1988,0.6,0.6
19397,11/1/17 4:50,0.1354,0.2574,1.2,1.2,1.2,34.371,0.6,35.443,45.3,-0.1988,0.6,0.6
19398,11/1/17 5:00,0.1347,0.2574,1.2,1.2,1.2,34.371,0.6,35.395,44.3,-0.1988,0.6,0.6
19399,11/1/17 5:10,0.1347,0.2567,1.2,1.2,1.2,34.371,0.6,35.346,44.6,-0.1988,0.6,0.6
19400,11/1/17 5:20,0.1347,0.2567,1.2,1.2,1.2,34.32,0.6,35.103,44.8,-0.1988,0.6,0.6
19401,11/1/17 5:30,0.1347,0.2567,1.2,1.2,1.2,34.32,0.6,35.055,44.9,-0.1988,0.6,0.6
19402,11/1/17 5:40,0.1347,0.2567,1.2,1.2,1.2,34.272,0.6,35.2,43.6,-0.1988,0.6,0.6
19403,11/1/17 5:50,0.1347,0.2567,1.2,1.2,1.2,34.272,0.6,34.957,44.2,-0.1988,0.6,0.6
19404,11/1/17 6:00,0.1339,0.2567,1.2,1.2,1.2,34.272,0.6,34.615,45.2,-0.1988,0.6,0.6
19405,11/1/17 6:10,0.1339,0.256,1.2,1.2,1.2,34.272,0.6,35.006,43.9,-0.1988,0.6,0.6
19406,11/1/17 6:20,0.1332,0.2567,1.2,1.2,1.2,34.272,0.6,35.055,43.6,-0.1988,0.6,0.6
19407,11/1/17 6:30,0.1332,0.256,1.2,1.2,1.2,34.272,0.6,35.443,42.5,-0.1988,0.6,0.6
19408,11/1/17 6:40,0.1332,0.256,1.2,1.2,1.2,34.272,0.6,35.733,43,-0.1988,0.6,0.6
19409,11/1/17 6:50,0.1325,0.256,1.2,1.2,1.2,34.272,0.6,35.879,43.4,-0.1988,0.6,0.6
19410,11/1/17 7:00,0.1332,0.256,1.2,1.2,1.2,34.272,0.6,36.217,42,-0.1988,0.6,0.6
19411,11/1/17 7:10,0.1325,0.256,1.2,1.2,1.2,34.223,0.6,36.747,41.2,-0.1988,0.6,0.6
19412,11/1/17 7:20,0.1325,0.256,1.2,1.2,1.2,34.223,0.6,36.313,42.5,-0.1988,0.6,0.6
19413,11/1/17 7:30,0.1325,0.256,1.2,1.2,1.2,34.223,0.6,36.459,42.6,-0.1988,0.6,0.6
19414,11/1/17 7:40,0.1325,0.256,8.7,1.2,1.2,34.174,0.6,36.795,42.9,-0.1988,4.4,0.6
19415,11/1/17 7:50,0.1325,0.2552,31.2,8.7,3.7,34.174,3.1,36.891,43.3,-0.1988,16.9,4.4
19416,11/1/17 8:00,0.1318,0.2552,58.7,18.7,8.7,34.174,5.6,37.225,43.3,-0.1988,33.1,9.4
19417,11/1/17 8:10,0.1325,0.2552,141.2,43.7,23.7,34.174,16.9,38.606,42.2,-0.1988,81.9,28.1
19418,11/1/17 8:20,0.1325,0.2552,208.7,63.7,33.7,34.174,25.6,40.672,41.7,-0.1988,120.6,39.4
19419,11/1/17 8:30,0.1318,0.2552,188.7,56.2,28.7,34.174,18.1,40.111,41.5,-0.1988,99.4,31.9
19420,11/1/17 8:40,0.1318,0.2552,288.7,78.7,41.2,34.174,29.4,40.626,41.8,-0.1988,160.6,46.9
19421,11/1/17 8:50,0.131,0.2552,418.7,103.7,53.7,34.174,40.6,43.075,41.6,-0.1988,238.1,64.4
19422,11/1/17 9:00,0.1318,0.2552,321.2,83.7,41.2,34.174,28.1,42.341,41.2,-0.1988,168.1,46.9
19423,11/1/17 9:10,0.1318,0.2552,478.7,113.7,58.7,34.174,39.4,42.386,40.5,-0.1988,259.4,65.6
