Plot Title: Launch_9735547_PHb1,,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 9735547, SEN S/N: 2012371)","Water Content, m³/m³ (LGR S/N: 9735547, SEN S/N: 2012373)","PAR, uE (LGR S/N: 9735547, SEN S/N: 9700884)","PAR, uE (LGR S/N: 9735547, SEN S/N: 9700885)","PAR, uE (LGR S/N: 9735547, SEN S/N: 9711280)","Temp, °F (LGR S/N: 9735547, SEN S/N: 9719166)","Temp, °F (LGR S/N: 9735547, SEN S/N: 9721330)","RH, % (LGR S/N: 9735547, SEN S/N: 9721330)","Voltage, V (LGR S/N: 9735547, SEN S/N: 9725497)","Solar Radiation, W/m² (LGR S/N: 9735547, SEN S/N: 9734394)","Solar Radiation, W/m² (LGR S/N: 9735547, SEN S/N: 9734402)","Solar Radiation, W/m² (LGR S/N: 9735547, SEN S/N: 9734405)","Batt, V (LGR S/N: 9735547)"
199,6/3/17 19:00,0.1412,0.1855,381.2,6.2,16.2,67.242,64.76,24.8,-0.1835,194.4,23.1,14.4,4.418
200,6/3/17 20:00,0.1397,0.184,51.2,1.2,1.2,65.574,52.029,42.9,-0.1835,15.6,0.6,0.6,4.4
201,6/3/17 21:00,0.1383,0.1819,1.2,1.2,1.2,63.604,47.512,48.9,-0.1835,0.6,0.6,0.6,4.393
202,6/3/17 22:00,0.1368,0.1804,1.2,1.2,1.2,61.633,44.355,54.8,-0.1886,0.6,0.6,0.6,4.393
203,6/3/17 23:00,0.1368,0.179,1.2,1.2,1.2,59.83,39.407,66.6,-0.1835,0.6,0.6,0.6,4.393
204,6/4/17 0:00,0.1361,0.1775,1.2,1.2,1.2,58.109,36.072,75.6,-0.1835,0.6,0.6,0.6,4.393
205,6/4/17 1:00,0.1347,0.1761,1.2,1.2,1.2,56.642,33.584,82.2,-0.1835,0.6,0.6,0.6,4.381
206,6/4/17 2:00,0.1339,0.1753,1.2,1.2,1.2,55.213,34.907,79.2,-0.1835,0.6,0.6,0.6,4.381
207,6/4/17 3:00,0.1332,0.1753,1.2,1.2,1.2,53.951,33.336,82,-0.1835,0.6,0.6,0.6,4.369
208,6/4/17 4:00,0.1325,0.1739,1.2,1.2,1.2,52.817,32.342,84.8,-0.1835,0.6,0.6,0.6,4.369
209,6/4/17 5:00,0.1325,0.1732,1.2,1.2,1.2,51.721,30.58,88.5,-0.1835,0.6,0.6,0.6,4.363
210,6/4/17 6:00,0.1318,0.1732,36.2,1.2,1.2,50.709,31.892,88.2,-0.1835,14.4,0.6,0.6,4.369
211,6/4/17 7:00,0.1325,0.1724,628.7,18.7,18.7,49.959,42.939,76.7,-0.1835,346.9,31.9,34.4,4.418
212,6/4/17 8:00,0.1332,0.1724,1116.2,33.7,33.7,50.002,56.165,49.4,-0.1886,575.6,49.4,58.1,4.406
213,6/4/17 9:00,0.1325,0.1732,1376.2,46.2,41.2,51.017,60.775,50,-0.1835,690.6,58.1,69.4,4.418
214,6/4/17 10:00,0.1318,0.1746,1738.7,58.7,53.7,52.817,64.888,42.4,-0.1835,869.4,73.1,85.6,4.4
215,6/4/17 11:00,0.1332,0.1768,1906.2,63.7,61.2,55.602,71.231,31.1,-0.1835,981.9,78.1,93.1,4.418
216,6/4/17 12:00,0.1354,0.1782,1998.7,66.2,66.2,58.971,71.017,30.6,-0.1835,1039.4,80.6,93.1,4.4
217,6/4/17 13:00,0.1383,0.1797,2001.2,63.7,68.7,62.233,72.437,27.7,-0.1835,1030.6,80.6,89.4,4.393
218,6/4/17 14:00,0.1361,0.1811,1913.7,58.7,66.2,65.145,73.386,27.9,-0.1835,959.4,78.1,81.9,4.418
219,6/4/17 15:00,0.1332,0.1819,1793.7,53.7,61.2,67.627,74.206,29.2,-0.1886,876.9,74.4,75.6,4.393
220,6/4/17 16:00,0.1339,0.1833,1533.7,48.7,56.2,69.3,73.861,29,-0.1835,748.1,69.4,74.4,4.4
221,6/4/17 17:00,0.1318,0.1819,1168.7,36.2,43.7,70.243,73.472,32.2,-0.1835,568.1,56.9,63.1,4.393
222,6/4/17 18:00,0.1318,0.1811,773.7,21.2,31.2,70.243,72.093,29.7,-0.1835,375.6,41.9,43.1,4.4
223,6/4/17 19:00,0.1303,0.179,398.7,6.2,16.2,69.17,67.971,32,-0.1835,201.9,25.6,15.6,4.393
224,6/4/17 20:00,0.1303,0.1775,51.2,1.2,1.2,67.543,55.733,46.4,-0.1886,18.1,0.6,0.6,4.406
225,6/4/17 21:00,0.131,0.1753,1.2,1.2,1.2,65.615,50.445,53.6,-0.1886,0.6,0.6,0.6,4.393
226,6/4/17 22:00,0.1361,0.1746,1.2,1.2,1.2,63.732,45.489,62.7,-0.1835,0.6,0.6,0.6,4.393
227,6/4/17 23:00,0.1376,0.1732,1.2,1.2,1.2,61.934,39.502,77.1,-0.1835,0.6,0.6,0.6,4.393
228,6/5/17 0:00,0.1376,0.1717,1.2,1.2,1.2,60.26,39.173,78.9,-0.1835,0.6,0.6,0.6,4.387
229,6/5/17 1:00,0.139,0.1702,1.2,1.2,1.2,58.798,40.158,78.8,-0.1886,0.6,0.6,0.6,4.381
230,6/5/17 2:00,0.1376,0.1688,1.2,1.2,1.2,57.592,41.09,74.7,-0.1835,0.6,0.6,0.6,4.375
231,6/5/17 3:00,0.1368,0.1681,1.2,1.2,1.2,56.469,38.511,80.1,-0.1886,0.6,0.6,0.6,4.369
232,6/5/17 4:00,0.1361,0.1673,1.2,1.2,1.2,55.386,36.025,85.7,-0.1835,0.6,0.6,0.6,4.369
233,6/5/17 5:00,0.1354,0.1666,1.2,1.2,1.2,54.387,36.651,85.4,-0.1835,0.6,0.6,0.6,4.406
234,6/5/17 6:00,0.1296,0.1659,31.2,1.2,1.2,53.384,35.83,87,-0.1835,11.9,0.6,0.6,4.363
235,6/5/17 7:00,0.1296,0.1659,588.7,16.2,16.2,52.641,45.036,80.1,-0.1835,325.6,30.6,33.1,4.418
236,6/5/17 8:00,0.1288,0.1659,481.2,13.7,13.7,52.597,56.728,55.5,-0.1886,221.9,18.1,21.9,4.418
237,6/5/17 9:00,0.1281,0.1673,1433.7,46.2,43.7,53.602,63.133,45,-0.1835,720.6,61.9,74.4,4.393
238,6/5/17 10:00,0.1288,0.1681,1696.2,56.2,53.7,55.558,69.685,39.2,-0.1835,853.1,73.1,84.4,4.406
239,6/5/17 11:00,0.131,0.171,2191.2,73.7,71.2,58.411,74.511,36.4,-0.1835,1138.1,93.1,108.1,4.393
240,6/5/17 12:00,0.1303,0.171,503.7,13.7,13.7,61.075,75.463,28.3,-0.1835,196.9,16.9,16.9,4.418
241,6/5/17 13:00,0.1361,0.1717,608.7,16.2,18.7,63.347,69.17,31.1,-0.1835,281.9,24.4,25.6,4.393
242,6/5/17 14:00,0.1347,0.1732,478.7,13.7,13.7,65.316,67.242,32.1,-0.1835,229.4,20.6,23.1,4.418
243,6/5/17 15:00,0.1354,0.1739,1861.2,56.2,63.7,66.214,72.997,30,-0.1835,911.9,79.4,80.6,4.393
244,6/5/17 16:00,0.1347,0.1724,1451.2,46.2,51.2,67.671,72.264,32.4,-0.1835,705.6,66.9,70.6,4.393
245,6/5/17 17:00,0.1347,0.1732,1183.7,36.2,43.7,68.742,71.231,29.7,-0.1835,579.4,59.4,65.6,4.4
246,6/5/17 18:00,0.1318,0.1761,581.2,16.2,21.2,68.657,67.971,31.5,-0.1886,273.1,30.6,30.6,4.393
247,6/5/17 19:00,0.1325,0.1753,43.7,1.2,1.2,67.671,60.003,39.8,-0.1835,20.6,0.6,0.6,4.418
248,6/5/17 20:00,0.1303,0.1753,13.7,1.2,1.2,66.13,51.544,67.6,-0.1835,6.9,0.6,0.6,4.393
249,6/5/17 21:00,0.131,0.1608,1.2,1.2,1.2,64.375,53.035,59.7,-0.1835,0.6,0.6,0.6,4.393
250,6/5/17 22:00,0.131,0.1644,1.2,1.2,1.2,62.748,52.072,63.9,-0.1835,0.6,0.6,0.6,4.393
251,6/5/17 23:00,0.1259,0.1681,1.2,1.2,1.2,61.376,47.334,71.8,-0.1835,0.6,0.6,0.6,4.381
252,6/6/17 0:00,0.1245,0.1586,1.2,1.2,1.2,60.132,45.714,80.3,-0.1886,0.6,0.6,0.6,4.381
253,6/6/17 1:00,0.1267,0.1594,1.2,1.2,1.2,59.056,45.489,76.7,-0.1835,0.6,0.6,0.6,4.381
254,6/6/17 2:00,0.1267,0.1586,1.2,1.2,1.2,58.066,39.97,87.5,-0.1835,0.6,0.6,0.6,4.375
255,6/6/17 3:00,0.1245,0.1572,1.2,1.2,1.2,56.988,38.795,88,-0.1835,0.6,0.6,0.6,4.375
256,6/6/17 4:00,0.1238,0.1557,1.2,1.2,1.2,55.863,36.842,90.1,-0.1835,0.6,0.6,0.6,4.369
257,6/6/17 5:00,0.1238,0.155,1.2,1.2,1.2,54.909,40.905,84.4,-0.1835,0.6,0.6,0.6,4.363
258,6/6/17 6:00,0.123,0.155,26.2,1.2,1.2,54.126,37.465,89.2,-0.1835,9.4,0.6,0.6,4.363
259,6/6/17 7:00,0.1223,0.1586,563.7,13.7,16.2,53.341,44.809,84,-0.1835,315.6,30.6,30.6,4.4
260,6/6/17 8:00,0.1216,0.1615,1038.7,31.2,28.7,53.166,58.109,59.6,-0.1886,533.1,48.1,54.4,4.406
261,6/6/17 9:00,0.123,0.1637,1423.7,46.2,43.7,54.126,65.403,51.3,-0.1835,715.6,63.1,73.1,4.4
262,6/6/17 10:00,0.123,0.1615,1708.7,56.2,51.2,55.992,69.17,40.4,-0.1835,854.4,73.1,85.6,4.418
263,6/6/17 11:00,0.1259,0.1637,1906.2,63.7,61.2,58.626,70.673,41.1,-0.1835,980.6,80.6,93.1,4.393
264,6/6/17 12:00,0.1245,0.1652,748.7,21.2,23.7,61.677,67.671,35.5,-0.1835,365.6,31.9,35.6,4.418
265,6/6/17 13:00,0.1238,0.1652,1398.7,43.7,43.7,63.775,69.427,36.9,-0.1835,700.6,59.4,65.6,4.4
266,6/6/17 14:00,0.123,0.1652,1898.7,56.2,63.7,65.487,71.92,31.8,-0.1886,954.4,79.4,81.9,4.393
267,6/6/17 15:00,0.1223,0.1673,1718.7,51.2,56.2,67.928,71.92,31.7,-0.1835,845.6,73.1,75.6,4.4
268,6/6/17 16:00,0.123,0.1673,718.7,21.2,23.7,69.814,68.484,29.6,-0.1835,345.6,33.1,34.4,4.393
269,6/6/17 17:00,0.1201,0.1652,766.2,23.7,26.2,70.286,64.503,37.2,-0.1835,380.6,36.9,39.4,4.418
270,6/6/17 18:00,0.1194,0.1637,341.2,8.7,11.2,69.643,65.273,35.5,-0.1835,150.6,14.4,15.6,4.4
271,6/6/17 19:00,0.118,0.1615,361.2,6.2,13.7,68.571,62.919,42.2,-0.1835,180.6,21.9,15.6,4.393
272,6/6/17 20:00,0.1172,0.1594,83.7,1.2,1.2,67.285,55.602,51.3,-0.1835,48.1,4.4,4.4,4.4
273,6/6/17 21:00,0.1187,0.1579,1.2,1.2,1.2,65.745,48.85,67.2,-0.1835,0.6,0.6,0.6,4.393
274,6/6/17 22:00,0.1172,0.1572,1.2,1.2,1.2,64.117,45.579,67.2,-0.1835,0.6,0.6,0.6,4.393
275,6/6/17 23:00,0.1172,0.1564,1.2,1.2,1.2,62.49,42.616,73.5,-0.1886,0.6,0.6,0.6,4.393
276,6/7/17 0:00,0.118,0.1543,1.2,1.2,1.2,60.904,40.764,78.1,-0.1886,0.6,0.6,0.6,4.393
277,6/7/17 1:00,0.1172,0.1528,1.2,1.2,1.2,59.529,38.037,84.1,-0.1835,0.6,0.6,0.6,4.381
278,6/7/17 2:00,0.1158,0.1521,1.2,1.2,1.2,58.282,37.225,87.1,-0.1835,0.6,0.6,0.6,4.381
279,6/7/17 3:00,0.1158,0.1514,1.2,1.2,1.2,57.117,35.733,90,-0.1835,0.6,0.6,0.6,4.375
280,6/7/17 4:00,0.115,0.1506,1.2,1.2,1.2,56.035,35.782,90.6,-0.1835,0.6,0.6,0.6,4.369
281,6/7/17 5:00,0.115,0.1499,1.2,1.2,1.2,54.995,34.419,92.6,-0.1835,0.6,0.6,0.6,4.363
282,6/7/17 6:00,0.115,0.1492,46.2,1.2,1.2,54.037,34.713,90.4,-0.1835,23.1,0.6,1.9,4.381
283,6/7/17 7:00,0.1143,0.1492,536.2,13.7,13.7,53.253,43.075,89.4,-0.1835,298.1,29.4,30.6,4.4
284,6/7/17 8:00,0.1143,0.1499,1023.7,31.2,28.7,53.078,54.516,64.2,-0.1835,525.6,48.1,54.4,4.4
285,6/7/17 9:00,0.1129,0.1514,1403.7,43.7,41.2,54.037,65.102,48.1,-0.1835,708.1,61.9,71.9,4.4
286,6/7/17 10:00,0.1129,0.1514,1711.2,53.7,51.2,55.949,67.842,45,-0.1835,860.6,74.4,85.6,4.418
287,6/7/17 11:00,0.1129,0.155,1713.7,56.2,53.7,58.669,71.274,40.8,-0.1835,874.4,71.9,83.1,4.393
288,6/7/17 12:00,0.1121,0.1572,1996.2,63.7,63.7,61.891,74.295,36.7,-0.1835,1044.4,83.1,95.6,4.538
289,6/7/17 13:00,0.1121,0.1608,1968.7,61.2,63.7,65.145,72.955,29.1,-0.1835,1018.1,81.9,90.6,4.393
290,6/7/17 14:00,0.1107,0.1623,1013.7,31.2,31.2,68.056,65.23,31.9,-0.1835,509.4,44.4,48.1,4.393
291,6/7/17 15:00,0.1092,0.1644,2001.2,61.2,66.2,69.771,70.459,37.2,-0.1835,1003.1,88.1,93.1,4.4
292,6/7/17 16:00,0.1078,0.1637,493.7,13.7,13.7,70.587,64.204,33.5,-0.1835,249.4,23.1,25.6,4.393
293,6/7/17 17:00,0.1063,0.163,201.2,3.7,6.2,69.771,54.126,58.2,-0.1835,110.6,10.6,10.6,4.4
294,6/7/17 18:00,0.1056,0.163,356.2,8.7,11.2,68.4,63.518,42.9,-0.1835,166.9,15.6,16.9,4.393
295,6/7/17 19:00,0.1056,0.163,48.7,1.2,1.2,67.242,53.951,59.4,-0.1835,25.6,1.9,1.9,4.418
296,6/7/17 20:00,0.1056,0.1579,128.7,1.2,3.7,65.788,49.204,84.4,-0.1835,83.1,6.9,8.1,4.418
297,6/7/17 21:00,0.1056,0.1579,1.2,1.2,1.2,64.204,43.671,90,-0.1835,0.6,0.6,0.6,4.393
298,6/7/17 22:00,0.1056,0.1572,1.2,1.2,1.2,62.49,41.693,88.8,-0.1886,0.6,0.6,0.6,4.393
299,6/7/17 23:00,0.1078,0.1543,1.2,1.2,1.2,60.861,38.037,93.9,-0.1835,0.6,0.6,0.6,4.418
300,6/8/17 0:00,0.1056,0.1543,1.2,1.2,1.2,59.358,36.939,93.9,-0.1835,0.6,0.6,0.6,4.393
301,6/8/17 1:00,0.1056,0.1543,1.2,1.2,1.2,57.979,38.226,92.6,-0.1886,0.6,0.6,0.6,4.381
302,6/8/17 2:00,0.1049,0.155,1.2,1.2,1.2,56.901,40.858,90.1,-0.1835,0.6,0.6,0.6,4.375
303,6/8/17 3:00,0.1049,0.1594,1.2,1.2,1.2,55.992,37.56,93.2,-0.1886,0.6,0.6,0.6,4.369
304,6/8/17 4:00,0.1049,0.1659,1.2,1.2,1.2,55.081,37.893,90.4,-0.1835,0.6,0.6,0.6,4.369
305,6/8/17 5:00,0.1049,0.1615,1.2,1.2,1.2,54.169,36.986,94,-0.1835,0.6,0.6,0.6,4.363
306,6/8/17 6:00,0.1049,0.1608,28.7,1.2,1.2,53.427,35.2,94.8,-0.1835,11.9,0.6,0.6,4.369
307,6/8/17 7:00,0.102,0.163,451.2,11.2,13.7,52.729,43.214,89.4,-0.1835,266.9,25.6,26.9,4.418
308,6/8/17 8:00,0.1049,0.1652,1051.2,31.2,28.7,52.641,55.647,71.5,-0.1835,548.1,49.4,56.9,4.418
309,6/8/17 9:00,0.1049,0.163,1153.7,36.2,33.7,53.645,64.074,54.4,-0.1835,578.1,50.6,59.4,4.393
310,6/8/17 10:00,0.1049,0.1644,1421.2,43.7,41.2,55.558,65.017,49.8,-0.1835,711.9,63.1,71.9,4.406
311,6/8/17 11:00,0.1042,0.171,1683.7,53.7,51.2,57.979,71.317,38.5,-0.1835,866.9,73.1,84.4,4.393
312,6/8/17 12:00,0.1005,0.1637,1986.2,63.7,61.2,60.775,71.361,31.7,-0.1835,1038.1,84.4,96.9,4.418
313,6/8/17 13:00,0.1042,0.1644,1973.7,61.2,61.2,63.689,72.567,35.2,-0.1835,1020.6,81.9,91.9,4.4
314,6/8/17 14:00,0.1034,0.1659,1901.2,56.2,61.2,66.258,73.99,31.9,-0.1835,956.9,79.4,84.4,4.393
315,6/8/17 15:00,0.102,0.1739,1711.2,48.7,56.2,68.527,74.813,30.7,-0.1835,844.4,73.1,76.9,4.4
316,6/8/17 16:00,0.1012,0.171,1458.7,43.7,48.7,70.372,73.774,29.5,-0.1835,714.4,69.4,74.4,4.393
317,6/8/17 17:00,0.102,0.1688,973.7,28.7,33.7,71.361,71.533,32,-0.1835,478.1,49.4,55.6,4.406
318,6/8/17 18:00,0.1005,0.1659,518.7,13.7,18.7,71.231,66.772,32.8,-0.1835,251.9,28.1,29.4,4.393
319,6/8/17 19:00,0.0991,0.1652,303.7,6.2,11.2,70.201,65.059,27.2,-0.1835,154.4,18.1,15.6,4.393
320,6/8/17 20:00,0.0976,0.1666,53.7,1.2,1.2,68.657,56.295,42.1,-0.1835,28.1,1.9,1.9,4.393
321,6/8/17 21:00,0.0998,0.1666,1.2,1.2,1.2,66.857,46.706,58.4,-0.1835,0.6,0.6,0.6,4.393
322,6/8/17 22:00,0.0983,0.1644,1.2,1.2,1.2,64.974,44.263,60.9,-0.1835,0.6,0.6,0.6,4.393
323,6/8/17 23:00,0.0998,0.163,1.2,1.2,1.2,63.133,40.485,67,-0.1835,0.6,0.6,0.6,4.393
324,6/9/17 0:00,0.0983,0.1608,1.2,1.2,1.2,61.419,36.986,71.1,-0.1835,0.6,0.6,0.6,4.393
325,6/9/17 1:00,0.0976,0.1586,1.2,1.2,1.2,59.83,33.732,79,-0.1835,0.6,0.6,0.6,4.381
326,6/9/17 2:00,0.0983,0.1586,1.2,1.2,1.2,58.325,33.039,75.9,-0.1835,0.6,0.6,0.6,4.381
327,6/9/17 3:00,0.0983,0.1594,1.2,1.2,1.2,56.944,34.761,69,-0.1835,0.6,0.6,0.6,4.369
328,6/9/17 4:00,0.0933,0.1601,1.2,1.2,1.2,55.647,31.541,80.7,-0.1835,0.6,0.6,0.6,4.369
329,6/9/17 5:00,0.0933,0.1521,1.2,1.2,1.2,54.473,30.429,80.9,-0.1835,0.6,0.6,0.6,4.363
330,6/9/17 6:00,0.0933,0.1535,41.2,1.2,1.2,53.384,31.892,79.8,-0.1835,20.6,0.6,0.6,4.381
331,6/9/17 7:00,0.0925,0.1557,218.7,3.7,6.2,52.554,36.795,76.2,-0.1835,110.6,10.6,10.6,4.4
332,6/9/17 8:00,0.094,0.155,1168.7,33.7,33.7,52.378,57.807,47.7,-0.1835,630.6,58.1,65.6,4.4
333,6/9/17 9:00,0.094,0.155,838.7,26.2,23.7,53.298,55.256,44.1,-0.1835,429.4,39.4,44.4,4.4
334,6/9/17 10:00,0.0947,0.1564,1043.7,31.2,31.2,54.691,61.333,39.9,-0.1835,531.9,48.1,54.4,4.412
335,6/9/17 11:00,0.0954,0.1601,1778.7,56.2,53.7,56.728,67.242,36.3,-0.1835,929.4,80.6,91.9,4.393
336,6/9/17 12:00,0.0947,0.1623,2256.2,71.2,68.7,59.099,67.798,35.7,-0.1835,1190.6,98.1,113.1,4.514
337,6/9/17 13:00,0.0954,0.1681,2013.7,61.2,63.7,61.59,70.93,28.8,-0.1886,1046.9,84.4,93.1,4.4
338,6/9/17 14:00,0.0947,0.1688,1896.2,56.2,61.2,64.845,73.645,30.6,-0.1835,961.9,80.6,84.4,4.393
339,6/9/17 15:00,0.0933,0.171,1711.2,48.7,53.7,67.798,73.342,27.1,-0.1835,844.4,73.1,76.9,4.418
340,6/9/17 16:00,0.0925,0.1681,1423.7,43.7,48.7,69.901,74.554,25.9,-0.1835,703.1,68.1,73.1,4.393
341,6/9/17 17:00,0.0918,0.1673,1113.7,33.7,38.7,71.146,73.99,25.2,-0.1835,549.4,59.4,65.6,4.418
342,6/9/17 18:00,0.0911,0.1673,756.2,21.2,28.7,71.231,72.093,24.7,-0.1835,375.6,45.6,46.9,4.393
343,6/9/17 19:00,0.0904,0.1666,381.2,6.2,16.2,70.158,67.5,29.5,-0.1835,199.4,26.9,18.1,4.442
344,6/9/17 20:00,0.0896,0.1652,58.7,1.2,1.2,68.484,56.079,36.7,-0.1835,19.4,0.6,0.6,4.393
345,6/9/17 21:00,0.0896,0.1644,1.2,1.2,1.2,66.558,47.736,51.5,-0.1835,0.6,0.6,0.6,4.393
346,6/9/17 22:00,0.0896,0.163,1.2,1.2,1.2,64.632,48.628,46.3,-0.1835,0.6,0.6,0.6,4.393
347,6/9/17 23:00,0.0896,0.1644,1.2,1.2,1.2,62.834,44.537,59.2,-0.1835,0.6,0.6,0.6,4.393
348,6/10/17 0:00,0.0896,0.1623,1.2,1.2,1.2,61.248,42.064,61.8,-0.1886,0.6,0.6,0.6,4.393
349,6/10/17 1:00,0.0896,0.1623,1.2,1.2,1.2,59.83,41.277,62.9,-0.1835,0.6,0.6,0.6,4.381
350,6/10/17 2:00,0.0896,0.1615,1.2,1.2,1.2,58.498,41.74,62.8,-0.1835,0.6,0.6,0.6,4.381
351,6/10/17 3:00,0.0889,0.1608,1.2,1.2,1.2,57.376,51.589,41.8,-0.1835,0.6,0.6,0.6,4.369
352,6/10/17 4:00,0.0889,0.1601,1.2,1.2,1.2,56.426,51.237,40.4,-0.1835,0.6,0.6,0.6,4.369
353,6/10/17 5:00,0.0889,0.1586,1.2,1.2,1.2,55.558,45.489,51.7,-0.1886,0.6,0.6,0.6,4.369
354,6/10/17 6:00,0.0889,0.1579,23.7,1.2,1.2,54.734,39.643,65.5,-0.1835,6.9,0.6,0.6,4.363
355,6/10/17 7:00,0.0889,0.1579,631.2,16.2,16.2,54.037,52.509,55.5,-0.1835,353.1,35.6,34.4,4.418
356,6/10/17 8:00,0.0874,0.155,1071.2,31.2,28.7,53.994,61.891,38.7,-0.1886,560.6,51.9,58.1,4.544
357,6/10/17 9:00,0.0874,0.1564,1441.2,43.7,41.2,54.995,69.042,28.3,-0.1886,738.1,66.9,76.9,4.393
358,6/10/17 10:00,0.0874,0.1637,1713.7,53.7,51.2,56.944,69.557,28.5,-0.1835,876.9,76.9,89.4,4.406
359,6/10/17 11:00,0.0874,0.1623,1898.7,61.2,56.2,59.572,70.887,25.1,-0.1835,990.6,80.6,95.6,4.393
360,6/10/17 12:00,0.0874,0.1652,1988.7,63.7,61.2,62.748,72.093,21.2,-0.1835,1051.9,84.4,98.1,4.418
361,6/10/17 13:00,0.086,0.1681,1991.2,61.2,61.2,66.087,75.942,24,-0.1835,1045.6,83.1,93.1,4.393
362,6/10/17 14:00,0.0853,0.1702,1901.2,56.2,61.2,69.3,75.247,27.5,-0.1835,968.1,80.6,85.6,4.406
363,6/10/17 15:00,0.0838,0.1724,1726.2,48.7,56.2,71.964,75.767,24.5,-0.1835,854.4,74.4,78.1,4.393
364,6/10/17 16:00,0.0831,0.1724,1623.7,48.7,53.7,73.774,74.77,22.1,-0.1835,804.4,78.1,84.4,4.393
365,6/10/17 17:00,0.0824,0.1717,746.2,21.2,23.7,74.424,72.007,26.7,-0.1835,360.6,38.1,41.9,4.393
366,6/10/17 18:00,0.0816,0.1702,781.2,21.2,28.7,73.99,71.447,22.2,-0.1835,385.6,46.9,48.1,4.393
367,6/10/17 19:00,0.0816,0.1702,391.2,6.2,16.2,72.653,68.913,30.2,-0.1835,208.1,29.4,18.1,4.393
368,6/10/17 20:00,0.0802,0.1688,48.7,1.2,1.2,70.803,58.842,26.9,-0.1886,14.4,0.6,0.6,4.4
369,6/10/17 21:00,0.0802,0.1659,1.2,1.2,1.2,68.657,49.959,32.5,-0.1835,0.6,0.6,0.6,4.393
370,6/10/17 22:00,0.0802,0.1637,1.2,1.2,1.2,66.558,53.776,24,-0.1886,0.6,0.6,0.6,4.393
371,6/10/17 23:00,0.0795,0.1623,1.2,1.2,1.2,64.632,45.354,42.9,-0.1886,0.6,0.6,0.6,4.393
372,6/11/17 0:00,0.0802,0.1608,1.2,1.2,1.2,62.875,39.97,49.1,-0.1835,0.6,0.6,0.6,4.393
373,6/11/17 1:00,0.0802,0.1601,1.2,1.2,1.2,61.248,38.889,52.8,-0.1835,0.6,0.6,0.6,4.381
374,6/11/17 2:00,0.0809,0.1586,1.2,1.2,1.2,59.83,42.892,47.1,-0.1835,0.6,0.6,0.6,4.375
375,6/11/17 3:00,0.0802,0.1579,1.2,1.2,1.2,58.582,43.9,45.7,-0.1835,0.6,0.6,0.6,4.369
376,6/11/17 4:00,0.0795,0.1572,1.2,1.2,1.2,57.463,38.084,60.4,-0.1835,0.6,0.6,0.6,4.369
377,6/11/17 5:00,0.0802,0.1557,1.2,1.2,1.2,56.383,37.321,66.5,-0.1835,0.6,0.6,0.6,4.369
378,6/11/17 6:00,0.0802,0.1564,73.7,1.2,1.2,55.429,41.043,63.2,-0.1835,44.4,3.1,4.4,4.418
379,6/11/17 7:00,0.0802,0.1564,598.7,13.7,16.2,54.691,48.717,57.1,-0.1835,335.6,33.1,31.9,4.43
380,6/11/17 8:00,0.0787,0.1557,1058.7,28.7,28.7,54.648,58.669,44.4,-0.1835,550.6,50.6,56.9,4.412
381,6/11/17 9:00,0.0787,0.1557,1436.2,43.7,41.2,55.558,65.102,34.6,-0.1835,733.1,66.9,76.9,4.442
382,6/11/17 10:00,0.078,0.155,1253.7,38.7,36.2,57.463,65.359,34.5,-0.1835,636.9,56.9,65.6,4.4
383,6/11/17 11:00,0.0773,0.1564,1308.7,38.7,38.7,59.745,67.842,30.7,-0.1835,675.6,59.4,68.1,4.393
384,6/11/17 12:00,0.0773,0.1579,1951.2,61.2,58.7,62.362,70.286,35.8,-0.1835,1011.9,84.4,96.9,4.4
385,6/11/17 13:00,0.0773,0.1601,2031.2,61.2,63.7,65.487,72.264,29.2,-0.1835,1063.1,89.4,98.1,4.393
386,6/11/17 14:00,0.0758,0.1608,1911.2,56.2,58.7,68.185,71.62,26.8,-0.1835,971.9,80.6,85.6,4.4
387,6/11/17 15:00,0.0758,0.1615,1716.2,48.7,53.7,70.759,71.92,25.9,-0.1835,849.4,73.1,78.1,4.393
388,6/11/17 16:00,0.0751,0.1615,1468.7,43.7,48.7,72.653,74.25,18.9,-0.1835,725.6,70.6,76.9,4.4
389,6/11/17 17:00,0.0744,0.1608,188.7,3.7,3.7,73.731,66.043,24.5,-0.1835,75.6,6.9,8.1,4.393
390,6/11/17 18:00,0.0736,0.1601,791.2,21.2,28.7,73.645,71.404,26.1,-0.1835,390.6,48.1,49.4,4.4
391,6/11/17 19:00,0.0736,0.1586,431.2,6.2,16.2,72.48,69.386,30.6,-0.1886,228.1,30.6,19.4,4.393
392,6/11/17 20:00,0.0729,0.1572,76.2,1.2,1.2,70.803,56.426,42.8,-0.1835,34.4,3.1,3.1,4.4
393,6/11/17 21:00,0.0729,0.1557,1.2,1.2,1.2,68.828,47.467,49.1,-0.1835,0.6,0.6,0.6,4.393
394,6/11/17 22:00,0.0729,0.1535,1.2,1.2,1.2,66.772,41.787,64.7,-0.1835,0.6,0.6,0.6,4.393
395,6/11/17 23:00,0.0729,0.1528,1.2,1.2,1.2,64.803,42.202,60,-0.1835,0.6,0.6,0.6,4.393
396,6/12/17 0:00,0.0736,0.1514,1.2,1.2,1.2,63.005,39.454,65.6,-0.1886,0.6,0.6,0.6,4.393
