Plot Title: 9735539_PHb2,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","PAR, uE (LGR S/N: 9735539, SEN S/N: 9700886)","PAR, uE (LGR S/N: 9735539, SEN S/N: 9700897)","PAR, uE (LGR S/N: 9735539, SEN S/N: 9700898)","Temp, °F (LGR S/N: 9735539, SEN S/N: 9719147)","Solar Radiation, W/m² (LGR S/N: 9735539, SEN S/N: 9719458)","Temp, °F (LGR S/N: 9735539, SEN S/N: 9721325)","RH, % (LGR S/N: 9735539, SEN S/N: 9721325)","Voltage, V (LGR S/N: 9735539, SEN S/N: 9725487)","Solar Radiation, W/m² (LGR S/N: 9735539, SEN S/N: 9734410)","Solar Radiation, W/m² (LGR S/N: 9735539, SEN S/N: 9734417)","Water Content, m³/m³ (LGR S/N: 9735539, SEN S/N: 20145934)","Water Content, m³/m³ (LGR S/N: 9735539, SEN S/N: 20145936)"
22333,9/28/18 18:30,41.2,1.2,1.2,46.256,0.6,52.203,22.7,-0.1988,10.6,0.6,0.2475,0.2571
22334,9/28/18 18:40,28.7,1.2,1.2,46.031,0.6,50.533,23.9,-0.1988,8.1,0.6,0.2475,0.2575
22335,9/28/18 18:50,11.2,1.2,1.2,45.806,0.6,50.974,24.3,-0.1988,3.1,0.6,0.2475,0.2571
22336,9/28/18 19:00,1.2,1.2,1.2,45.534,0.6,48.182,26.7,-0.1988,0.6,0.6,0.249,0.2571
22337,9/28/18 19:10,1.2,1.2,1.2,45.262,0.6,45.082,29.3,-0.1988,0.6,0.6,0.2471,0.2575
22338,9/28/18 19:20,1.2,1.2,1.2,44.946,0.6,45.714,28.6,-0.1988,0.6,0.6,0.249,0.2571
22339,9/28/18 19:30,1.2,1.2,1.2,44.627,0.6,44.263,28.7,-0.1988,0.6,0.6,0.2475,0.2571
22340,9/28/18 19:40,1.2,1.2,1.2,44.263,0.6,42.8,29.7,-0.1988,0.6,0.6,0.2475,0.2571
22341,9/28/18 19:50,1.2,1.2,1.2,43.99,0.6,41.463,31.7,-0.1988,0.6,0.6,0.2475,0.2571
22342,9/28/18 20:00,1.2,1.2,1.2,43.671,0.6,41.043,31.6,-0.1988,0.6,0.6,0.2471,0.2571
22343,9/28/18 20:10,1.2,1.2,1.2,43.351,0.6,37.893,36.5,-0.1988,0.6,0.6,0.2468,0.2571
22344,9/28/18 20:20,1.2,1.2,1.2,43.075,0.6,36.986,40.6,-0.1988,0.6,0.6,0.2468,0.2571
22345,9/28/18 20:30,1.2,1.2,1.2,42.755,0.6,35.685,42.8,-0.1988,0.6,0.6,0.2468,0.2567
22346,9/28/18 20:40,1.2,1.2,1.2,42.433,0.6,35.492,41.7,-0.1988,0.6,0.6,0.2475,0.2567
22347,9/28/18 20:50,1.2,1.2,1.2,42.064,0.6,34.468,43,-0.1988,0.6,0.6,0.2475,0.2567
22348,9/28/18 21:00,1.2,1.2,1.2,41.787,0.6,34.027,43.7,-0.1988,0.6,0.6,0.2468,0.2567
22349,9/28/18 21:10,1.2,1.2,1.2,41.508,0.6,33.237,44.9,-0.1988,0.6,0.6,0.2464,0.2567
22350,9/28/18 21:20,1.2,1.2,1.2,41.23,0.6,32.542,52.9,-0.1988,0.6,0.6,0.2464,0.2567
22351,9/28/18 21:30,1.2,1.2,1.2,40.951,0.6,30.834,53.1,-0.1988,0.6,0.6,0.2468,0.2567
22352,9/28/18 21:40,1.2,1.2,1.2,40.719,0.6,33.978,48.2,-0.1988,0.6,0.6,0.2464,0.2567
22353,9/28/18 21:50,1.2,1.2,1.2,40.485,0.6,33.633,48.7,-0.1988,0.6,0.6,0.2464,0.2567
22354,9/28/18 22:00,1.2,1.2,1.2,40.298,0.6,35.541,44.3,-0.1988,0.6,0.6,0.2468,0.2564
22355,9/28/18 22:10,1.2,1.2,1.2,40.158,0.6,34.664,48.9,-0.1988,0.6,0.6,0.2468,0.2564
22356,9/28/18 22:20,1.2,1.2,1.2,40.017,0.6,32.443,51,-0.1988,0.6,0.6,0.2464,0.2567
22357,9/28/18 22:30,1.2,1.2,1.2,39.83,0.6,32.79,48.5,-0.1988,0.6,0.6,0.2468,0.2567
22358,9/28/18 22:40,1.2,1.2,1.2,39.69,0.6,33.188,46.6,-0.1988,0.6,0.6,0.2468,0.2567
22359,9/28/18 22:50,1.2,1.2,1.2,39.502,0.6,32.443,49.7,-0.1988,0.6,0.6,0.2479,0.2564
22360,9/28/18 23:00,1.2,1.2,1.2,39.36,0.6,33.188,46.5,-0.1988,0.6,0.6,0.2479,0.2564
22361,9/28/18 23:10,1.2,1.2,1.2,39.173,0.6,30.376,51,-0.1988,0.6,0.6,0.2468,0.2564
22362,9/28/18 23:20,1.2,1.2,1.2,39.031,0.6,28.684,58.2,-0.1988,0.6,0.6,0.2471,0.256
22363,9/28/18 23:30,1.2,1.2,1.2,38.842,0.6,28.321,55.6,-0.1988,0.6,0.6,0.2479,0.256
22364,9/28/18 23:40,1.2,1.2,1.2,38.653,0.6,27.59,59.1,-0.1988,0.6,0.6,0.2479,0.256
22365,9/28/18 23:50,1.2,1.2,1.2,38.464,0.6,28.112,59.3,-0.1988,0.6,0.6,0.2475,0.256
22366,9/29/18 0:00,1.2,1.2,1.2,38.273,0.6,28.216,59.5,-0.1988,0.6,0.6,0.2479,0.256
22367,9/29/18 0:10,1.2,1.2,1.2,38.084,0.6,28.008,60,-0.1988,0.6,0.6,0.2468,0.256
22368,9/29/18 0:20,1.2,1.2,1.2,37.942,0.6,29.764,56.2,-0.1988,0.6,0.6,0.2471,0.256
22369,9/29/18 0:30,1.2,1.2,1.2,37.751,0.6,31.642,51,-0.1988,0.6,0.6,0.2468,0.256
22370,9/29/18 0:40,1.2,1.2,1.2,37.656,0.6,29.764,55.6,-0.1988,0.6,0.6,0.2468,0.256
22371,9/29/18 0:50,1.2,1.2,1.2,37.56,0.6,31.993,53.3,-0.1988,0.6,0.6,0.2464,0.256
22372,9/29/18 1:00,1.2,1.2,1.2,37.465,0.6,32.293,50.5,-0.1988,0.6,0.6,0.2468,0.256
22373,9/29/18 1:10,1.2,1.2,1.2,37.369,0.6,32.342,51.5,-0.1988,0.6,0.6,0.2468,0.256
22374,9/29/18 1:20,1.2,1.2,1.2,37.274,0.6,29.354,57.2,-0.1988,0.6,0.6,0.2483,0.2557
22375,9/29/18 1:30,1.2,1.2,1.2,37.179,0.6,27.538,61.9,-0.1988,0.6,0.6,0.2471,0.256
22376,9/29/18 1:40,1.2,1.2,1.2,37.081,0.6,27.118,61.7,-0.1988,0.6,0.6,0.2468,0.256
22377,9/29/18 1:50,1.2,1.2,1.2,36.939,0.6,27.327,62,-0.1988,0.6,0.6,0.2468,0.256
22378,9/29/18 2:00,1.2,1.2,1.2,36.795,0.6,26.748,63.2,-0.1988,0.6,0.6,0.2468,0.256
22379,9/29/18 2:10,1.2,1.2,1.2,36.651,0.6,27.642,61.8,-0.1988,0.6,0.6,0.2468,0.256
22380,9/29/18 2:20,1.2,1.2,1.2,36.505,0.6,26.96,60.8,-0.1988,0.6,0.6,0.2468,0.2557
22381,9/29/18 2:30,1.2,1.2,1.2,36.41,0.6,26.431,64.8,-0.1988,0.6,0.6,0.2471,0.256
22382,9/29/18 2:40,1.2,1.2,1.2,36.266,0.6,26.695,63.5,-0.1988,0.6,0.6,0.2479,0.2557
22383,9/29/18 2:50,1.2,1.2,1.2,36.12,0.6,25.524,66.8,-0.1988,0.6,0.6,0.2468,0.256
22384,9/29/18 3:00,1.2,1.2,1.2,36.025,0.6,25.686,64.8,-0.1988,0.6,0.6,0.2468,0.2557
22385,9/29/18 3:10,1.2,1.2,1.2,35.83,0.6,24.609,68.3,-0.1988,0.6,0.6,0.2468,0.2557
22386,9/29/18 3:20,1.2,1.2,1.2,35.733,0.6,26.164,63.5,-0.1988,0.6,0.6,0.2464,0.2557
22387,9/29/18 3:30,1.2,1.2,1.2,35.589,0.6,25.471,67.1,-0.1988,0.6,0.6,0.2464,0.2557
22388,9/29/18 3:40,1.2,1.2,1.2,35.443,0.6,25.201,66.3,-0.1988,0.6,0.6,0.2464,0.2557
22389,9/29/18 3:50,1.2,1.2,1.2,35.346,0.6,24.717,68.6,-0.1988,0.6,0.6,0.2468,0.2557
22390,9/29/18 4:00,1.2,1.2,1.2,35.249,0.6,24.717,66.5,-0.1988,0.6,0.6,0.2464,0.2557
22391,9/29/18 4:10,1.2,1.2,1.2,35.152,0.6,23.738,71.8,-0.1988,0.6,0.6,0.2464,0.2557
22392,9/29/18 4:20,1.2,1.2,1.2,35.152,0.6,25.578,68.4,-0.1988,0.6,0.6,0.2464,0.2557
22393,9/29/18 4:30,1.2,1.2,1.2,35.103,0.6,25.846,65,-0.1988,0.6,0.6,0.2464,0.2557
22394,9/29/18 4:40,1.2,1.2,1.2,35.103,0.6,23.682,70.3,-0.1988,0.6,0.6,0.2464,0.2553
22395,9/29/18 4:50,1.2,1.2,1.2,35.006,0.6,25.309,69.6,-0.1988,0.6,0.6,0.2468,0.2553
22396,9/29/18 5:00,1.2,1.2,1.2,34.957,0.6,23.956,71.8,-0.1988,0.6,0.6,0.2464,0.2553
22397,9/29/18 5:10,1.2,1.2,1.2,34.907,0.6,23.572,72.2,-0.1988,0.6,0.6,0.2464,0.2557
22398,9/29/18 5:20,1.2,1.2,1.2,34.858,0.6,23.902,71.8,-0.1988,0.6,0.6,0.2464,0.2553
22399,9/29/18 5:30,1.2,1.2,1.2,34.81,0.6,23.956,70.2,-0.1988,0.6,0.6,0.2464,0.2553
22400,9/29/18 5:40,1.2,1.2,1.2,34.713,0.6,24.663,70.3,-0.1988,0.6,0.6,0.2464,0.2553
22401,9/29/18 5:50,1.2,1.2,1.2,34.664,0.6,25.255,68.8,-0.1988,0.6,0.6,0.2483,0.255
22402,9/29/18 6:00,1.2,1.2,1.2,34.615,0.6,24.283,68.5,-0.1988,0.6,0.6,0.246,0.2553
22403,9/29/18 6:10,1.2,1.2,1.2,34.565,0.6,24.717,69.5,-0.1988,0.6,0.6,0.2475,0.255
22404,9/29/18 6:20,1.2,1.2,1.2,34.516,0.6,23.738,72.7,-0.1988,0.6,0.6,0.2471,0.2553
22405,9/29/18 6:30,1.2,1.2,1.2,34.468,0.6,23.792,74.1,-0.1988,0.6,0.6,0.246,0.2553
22406,9/29/18 6:40,1.2,1.2,1.2,34.371,0.6,24.391,70.8,-0.1988,0.6,0.6,0.2464,0.2553
22407,9/29/18 6:50,1.2,1.2,1.2,34.371,0.6,24.12,71.4,-0.1988,0.6,0.6,0.2464,0.2553
22408,9/29/18 7:00,3.7,1.2,1.2,34.32,0.6,24.391,69.4,-0.1988,0.6,0.6,0.2464,0.2553
22409,9/29/18 7:10,11.2,1.2,1.2,34.272,0.6,26.537,66,-0.1988,4.4,0.6,0.246,0.255
22410,9/29/18 7:20,21.2,1.2,1.2,34.223,0.6,26.271,67,-0.1988,6.9,0.6,0.2464,0.2553
22411,9/29/18 7:30,31.2,1.2,1.2,34.174,0.6,24.445,70.5,-0.1988,9.4,0.6,0.2464,0.2553
22412,9/29/18 7:40,43.7,1.2,1.2,34.124,3.1,24.174,72.9,-0.1988,13.1,1.9,0.2464,0.2553
22413,9/29/18 7:50,88.7,6.2,8.7,34.075,14.4,25.952,70.4,-0.1988,38.1,9.4,0.2468,0.255
22414,9/29/18 8:00,78.7,3.7,3.7,34.027,5.6,30.58,62.2,-0.1988,26.9,3.1,0.246,0.2553
22415,9/29/18 8:10,268.7,16.2,26.2,34.027,36.9,32.142,65.8,-0.1988,153.1,26.9,0.246,0.2553
22416,9/29/18 8:20,323.7,16.2,28.7,34.075,40.6,39.924,54.4,-0.1988,184.4,29.4,0.2483,0.255
22417,9/29/18 8:30,388.7,18.7,31.2,34.075,44.4,42.663,47.1,-0.1988,219.4,31.9,0.2464,0.2553
22418,9/29/18 8:40,461.2,21.2,36.2,34.174,48.1,47.064,41.5,-0.1988,256.9,34.4,0.2471,0.2553
22419,9/29/18 8:50,536.2,23.7,38.7,34.272,50.6,50.356,36.1,-0.1988,295.6,36.9,0.246,0.2557
22420,9/29/18 9:00,603.7,23.7,41.2,34.419,53.1,52.641,32,-0.1988,330.6,38.1,0.2479,0.2553
22421,9/29/18 9:10,663.7,26.2,43.7,34.565,55.6,53.82,29.8,-0.1988,361.9,40.6,0.2468,0.2553
22422,9/29/18 9:20,733.7,26.2,46.2,34.761,56.9,54.734,27.8,-0.1988,398.1,41.9,0.246,0.2553
22423,9/29/18 9:30,793.7,28.7,48.7,35.152,59.4,56.728,24.4,-0.1988,430.6,43.1,0.2464,0.255
22424,9/29/18 9:40,868.7,28.7,51.2,35.733,61.9,59.445,24.1,-0.1988,466.9,44.4,0.2479,0.255
22425,9/29/18 9:50,946.2,31.2,53.7,36.361,64.4,60.733,24,-0.1988,504.4,46.9,0.2471,0.255
22426,9/29/18 10:00,966.2,31.2,53.7,37.035,64.4,62.791,23.2,-0.1988,521.9,46.9,0.2475,0.2546
22427,9/29/18 10:10,1051.2,33.7,56.2,37.656,68.1,65.316,22.8,-0.1988,563.1,48.1,0.2471,0.255
22428,9/29/18 10:20,1133.7,33.7,58.7,38.273,70.6,66.772,22.1,-0.1988,604.4,50.6,0.2471,0.2546
22429,9/29/18 10:30,1218.7,36.2,61.2,38.795,74.4,69.643,20.8,-0.1988,654.4,53.1,0.2456,0.255
22430,9/29/18 10:40,1206.2,36.2,61.2,39.36,70.6,70.974,19.8,-0.1988,640.6,51.9,0.2456,0.2546
22431,9/29/18 10:50,941.2,26.2,46.2,39.877,54.4,68.099,21.5,-0.1988,493.1,39.4,0.2464,0.255
22432,9/29/18 11:00,1411.2,38.7,68.7,40.392,81.9,65.615,23.8,-0.1988,756.9,58.1,0.2475,0.2542
22433,9/29/18 11:10,1113.7,31.2,53.7,40.905,61.9,68.185,21.4,-0.1988,578.1,41.9,0.2468,0.2542
22434,9/29/18 11:20,1446.2,38.7,68.7,41.416,79.4,70.887,20.8,-0.1988,766.9,55.6,0.2456,0.2546
22435,9/29/18 11:30,1468.7,36.2,68.7,42.017,78.1,70.372,21.1,-0.1988,774.4,54.4,0.2456,0.2542
22436,9/29/18 11:40,1506.2,36.2,68.7,42.663,79.4,69.085,21.5,-0.1988,795.6,54.4,0.2456,0.2542
22437,9/29/18 11:50,1533.7,36.2,68.7,43.259,78.1,70.416,22,-0.1988,808.1,53.1,0.2456,0.2538
22438,9/29/18 12:00,1573.7,38.7,68.7,43.853,79.4,70.072,20.9,-0.1988,826.9,54.4,0.2452,0.2538
22439,9/29/18 12:10,1581.2,36.2,68.7,44.4,78.1,68.742,21.9,-0.1988,830.6,53.1,0.2456,0.2538
22440,9/29/18 12:20,1638.7,38.7,71.2,44.901,79.4,71.017,21.1,-0.1988,856.9,53.1,0.2456,0.2534
22441,9/29/18 12:30,1658.7,36.2,71.2,45.354,79.4,69.514,21.6,-0.1988,868.1,51.9,0.2468,0.2532
22442,9/29/18 12:40,1678.7,38.7,68.7,45.806,78.1,70.716,21.4,-0.1988,876.9,53.1,0.2464,0.2532
22443,9/29/18 12:50,1693.7,38.7,68.7,46.166,76.9,71.317,22.1,-0.1988,885.6,53.1,0.2464,0.2532
22444,9/29/18 13:00,1698.7,38.7,68.7,46.571,76.9,70.115,22.1,-0.1988,888.1,53.1,0.2456,0.2528
22445,9/29/18 13:10,1706.2,38.7,68.7,46.886,75.6,70.329,23.4,-0.1988,889.4,51.9,0.2464,0.2532
22446,9/29/18 13:20,1713.7,36.2,63.7,47.199,74.4,70.459,22,-0.1988,890.6,50.6,0.2464,0.2528
22447,9/29/18 13:30,1716.2,36.2,66.2,47.467,73.1,69.471,22.2,-0.1988,891.9,50.6,0.2471,0.2524
22448,9/29/18 13:40,1713.7,36.2,66.2,47.691,73.1,69.728,22.1,-0.1988,889.4,50.6,0.2471,0.2524
22449,9/29/18 13:50,1713.7,33.7,66.2,47.959,73.1,69.814,21.9,-0.1988,884.4,48.1,0.2468,0.252
22450,9/29/18 14:00,1696.2,33.7,63.7,48.182,70.6,69.728,22,-0.1988,879.4,46.9,0.2468,0.252
22451,9/29/18 14:10,1676.2,33.7,63.7,48.405,70.6,71.834,20.7,-0.1988,866.9,45.6,0.246,0.252
22452,9/29/18 14:20,1653.7,31.2,61.2,48.628,68.1,69.386,21.6,-0.1988,854.4,43.1,0.2468,0.2524
22453,9/29/18 14:30,1648.7,31.2,61.2,48.895,66.9,70.329,21.5,-0.1988,851.9,41.9,0.2452,0.252
22454,9/29/18 14:40,1611.2,31.2,58.7,49.073,64.4,69.901,20.5,-0.1988,833.1,40.6,0.246,0.2516
22455,9/29/18 14:50,1586.2,28.7,56.2,49.249,63.1,69.471,20.9,-0.1988,819.4,38.1,0.2456,0.2516
22456,9/29/18 15:00,1558.7,28.7,53.7,49.383,60.6,68.657,20.8,-0.1988,803.1,36.9,0.2464,0.252
22457,9/29/18 15:10,1511.2,28.7,51.2,49.428,58.1,68.785,20.8,-0.1988,781.9,35.6,0.2468,0.2516
22458,9/29/18 15:20,1478.7,26.2,48.7,49.471,55.6,69.343,20.6,-0.1988,765.6,34.4,0.246,0.2512
22459,9/29/18 15:30,1428.7,26.2,46.2,49.471,51.9,69.985,20.2,-0.1988,739.4,33.1,0.246,0.2512
22460,9/29/18 15:40,1386.2,23.7,43.7,49.471,49.4,68.871,20.9,-0.1988,719.4,30.6,0.246,0.2512
22461,9/29/18 15:50,1338.7,23.7,38.7,49.471,45.6,68.785,21.9,-0.1988,696.9,29.4,0.246,0.2509
22462,9/29/18 16:00,1293.7,23.7,36.2,49.471,41.9,68.871,22.2,-0.1988,674.4,28.1,0.2445,0.2512
22463,9/29/18 16:10,1178.7,21.2,31.2,49.383,36.9,68.657,21.2,-0.1988,614.4,25.6,0.2452,0.2509
22464,9/29/18 16:20,941.2,18.7,26.2,49.338,29.4,66.9,23.1,-0.1988,489.4,21.9,0.2445,0.2512
22465,9/29/18 16:30,871.2,16.2,23.7,49.294,26.9,67.456,22.9,-0.1988,455.6,20.6,0.2441,0.2505
22466,9/29/18 16:40,798.7,16.2,21.2,49.204,24.4,67.071,22.9,-0.1988,416.9,19.4,0.2449,0.2512
22467,9/29/18 16:50,1108.7,21.2,28.7,49.116,33.1,67.456,23.5,-0.1988,595.6,26.9,0.2445,0.2505
22468,9/29/18 17:00,998.7,18.7,23.7,49.028,28.1,66.943,23,-0.1988,536.9,23.1,0.2445,0.2505
22469,9/29/18 17:10,836.2,13.7,18.7,48.938,21.9,65.444,23.8,-0.1988,450.6,18.1,0.2445,0.2509
22470,9/29/18 17:20,408.7,6.2,8.7,48.85,10.6,63.304,24.3,-0.1988,208.1,8.1,0.2441,0.2505
22471,9/29/18 17:30,401.2,6.2,8.7,48.717,11.9,61.761,26.4,-0.1988,210.6,8.1,0.2445,0.2505
22472,9/29/18 17:40,208.7,6.2,6.2,48.583,8.1,60.26,27.9,-0.1988,104.4,6.9,0.2445,0.2502
22473,9/29/18 17:50,186.2,3.7,6.2,48.405,8.1,60.26,27.5,-0.1988,93.1,5.6,0.2441,0.2505
22474,9/29/18 18:00,151.2,3.7,3.7,48.227,6.9,59.142,28.9,-0.1988,76.9,4.4,0.2452,0.2498
22475,9/29/18 18:10,126.2,3.7,3.7,48.049,5.6,59.529,28.3,-0.1988,64.4,4.4,0.2445,0.2502
22476,9/29/18 18:20,103.7,1.2,3.7,47.871,4.4,58.842,29.1,-0.1988,54.4,3.1,0.2441,0.2502
22477,9/29/18 18:30,76.2,1.2,1.2,47.736,3.1,58.582,29.6,-0.1988,41.9,1.9,0.2445,0.2498
22478,9/29/18 18:40,51.2,1.2,1.2,47.602,3.1,56.512,31.4,-0.1988,33.1,1.9,0.2445,0.2498
22479,9/29/18 18:50,16.2,1.2,1.2,47.422,0.6,56.556,31.1,-0.1988,9.4,0.6,0.2445,0.2498
22480,9/29/18 19:00,3.7,1.2,1.2,47.244,0.6,54.473,32.6,-0.1988,1.9,0.6,0.2441,0.2498
22481,9/29/18 19:10,1.2,1.2,1.2,47.019,0.6,51.544,34.5,-0.1988,0.6,0.6,0.2452,0.2498
22482,9/29/18 19:20,1.2,1.2,1.2,46.796,0.6,50.268,36.6,-0.1988,0.6,0.6,0.2445,0.2494
22483,9/29/18 19:30,1.2,1.2,1.2,46.436,0.6,47.199,41,-0.1988,0.6,0.6,0.2445,0.2498
22484,9/29/18 19:40,1.2,1.2,1.2,46.166,0.6,44.582,44,-0.1988,0.6,0.6,0.2441,0.2498
22485,9/29/18 19:50,1.2,1.2,1.2,45.806,0.6,42.202,47.9,-0.1988,0.6,0.6,0.2445,0.2498
22486,9/29/18 20:00,1.2,1.2,1.2,45.489,0.6,41.554,48.9,-0.1988,0.6,0.6,0.2441,0.2498
22487,9/29/18 20:10,1.2,1.2,1.2,45.127,0.6,40.719,51.9,-0.1988,0.6,0.6,0.2441,0.2498
22488,9/29/18 20:20,1.2,1.2,1.2,44.809,0.6,41.137,52.6,-0.1988,0.6,0.6,0.2437,0.2498
22489,9/29/18 20:30,1.2,1.2,1.2,44.492,0.6,40.251,54.3,-0.1988,0.6,0.6,0.2441,0.2494
22490,9/29/18 20:40,1.2,1.2,1.2,44.218,0.6,41.137,53,-0.1988,0.6,0.6,0.2441,0.2494
22491,9/29/18 20:50,1.2,1.2,1.2,43.99,0.6,41.925,50.4,-0.1988,0.6,0.6,0.2437,0.2494
22492,9/29/18 21:00,1.2,1.2,1.2,43.716,0.6,40.719,55.1,-0.1988,0.6,0.6,0.2437,0.2494
22493,9/29/18 21:10,1.2,1.2,1.2,43.534,0.6,38.368,57.1,-0.1988,0.6,0.6,0.2437,0.2494
22494,9/29/18 21:20,1.2,1.2,1.2,43.306,0.6,38.322,56.8,-0.1988,0.6,0.6,0.2441,0.2494
22495,9/29/18 21:30,1.2,1.2,1.2,43.075,0.6,39.502,56.1,-0.1988,0.6,0.6,0.2441,0.249
22496,9/29/18 21:40,1.2,1.2,1.2,42.892,0.6,38.368,56.5,-0.1988,0.6,0.6,0.2437,0.249
22497,9/29/18 21:50,1.2,1.2,1.2,42.663,0.6,37.225,60.2,-0.1988,0.6,0.6,0.2456,0.249
22498,9/29/18 22:00,1.2,1.2,1.2,42.478,0.6,38.606,58.1,-0.1988,0.6,0.6,0.2441,0.249
22499,9/29/18 22:10,1.2,1.2,1.2,42.294,0.6,38.795,58.6,-0.1988,0.6,0.6,0.2441,0.249
22500,9/29/18 22:20,1.2,1.2,1.2,42.156,0.6,37.893,58.7,-0.1988,0.6,0.6,0.2452,0.249
22501,9/29/18 22:30,1.2,1.2,1.2,41.97,0.6,36.747,61.3,-0.1988,0.6,0.6,0.2452,0.249
22502,9/29/18 22:40,1.2,1.2,1.2,41.832,0.6,36.072,61.6,-0.1988,0.6,0.6,0.2452,0.249
22503,9/29/18 22:50,1.2,1.2,1.2,41.693,0.6,35.733,62.6,-0.1988,0.6,0.6,0.2452,0.2487
22504,9/29/18 23:00,1.2,1.2,1.2,41.508,0.6,35.685,62.5,-0.1988,0.6,0.6,0.2452,0.2487
22505,9/29/18 23:10,1.2,1.2,1.2,41.322,0.6,36.891,61.6,-0.1988,0.6,0.6,0.2452,0.2487
22506,9/29/18 23:20,1.2,1.2,1.2,41.184,0.6,35.638,64.6,-0.1988,0.6,0.6,0.2452,0.2487
22507,9/29/18 23:30,1.2,1.2,1.2,41.043,0.6,33.831,68.3,-0.1988,0.6,0.6,0.2452,0.2487
22508,9/29/18 23:40,1.2,1.2,1.2,40.858,0.6,37.942,61.2,-0.1988,0.6,0.6,0.2452,0.2487
22509,9/29/18 23:50,1.2,1.2,1.2,40.719,0.6,34.272,67,-0.1988,0.6,0.6,0.2456,0.2487
22510,9/30/18 0:00,1.2,1.2,1.2,40.579,0.6,33.089,69.2,-0.1988,0.6,0.6,0.2437,0.249
22511,9/30/18 0:10,1.2,1.2,1.2,40.392,0.6,34.81,67.9,-0.1988,0.6,0.6,0.2449,0.2487
22512,9/30/18 0:20,1.2,1.2,1.2,40.204,0.6,33.089,70.6,-0.1988,0.6,0.6,0.2449,0.2487
22513,9/30/18 0:30,1.2,1.2,1.2,40.064,0.6,36.361,66.5,-0.1988,0.6,0.6,0.2452,0.2487
22514,9/30/18 0:40,1.2,1.2,1.2,39.924,0.6,35.152,67.2,-0.1988,0.6,0.6,0.2452,0.2487
22515,9/30/18 0:50,1.2,1.2,1.2,39.783,0.6,32.142,73.8,-0.1988,0.6,0.6,0.2452,0.2487
22516,9/30/18 1:00,1.2,1.2,1.2,39.643,0.6,33.534,72.7,-0.1988,0.6,0.6,0.2449,0.2487
22517,9/30/18 1:10,1.2,1.2,1.2,39.549,0.6,35.006,69.1,-0.1988,0.6,0.6,0.2452,0.2487
22518,9/30/18 1:20,1.2,1.2,1.2,39.407,0.6,34.761,70.6,-0.1988,0.6,0.6,0.2449,0.2487
22519,9/30/18 1:30,1.2,1.2,1.2,39.267,0.6,34.223,70.9,-0.1988,0.6,0.6,0.2452,0.2483
22520,9/30/18 1:40,1.2,1.2,1.2,39.173,0.6,33.879,70.4,-0.1988,0.6,0.6,0.2449,0.2483
22521,9/30/18 1:50,1.2,1.2,1.2,39.078,0.6,30.733,77.1,-0.1988,0.6,0.6,0.2449,0.2487
22522,9/30/18 2:00,1.2,1.2,1.2,38.937,0.6,30.936,77.4,-0.1988,0.6,0.6,0.2445,0.2487
22523,9/30/18 2:10,1.2,1.2,1.2,38.795,0.6,31.743,77.4,-0.1988,0.6,0.6,0.2441,0.2487
22524,9/30/18 2:20,1.2,1.2,1.2,38.7,0.6,31.491,78.2,-0.1988,0.6,0.6,0.2445,0.2487
22525,9/30/18 2:30,1.2,1.2,1.2,38.557,0.6,31.491,79.3,-0.1988,0.6,0.6,0.2441,0.2483
22526,9/30/18 2:40,1.2,1.2,1.2,38.415,0.6,31.491,78.1,-0.1988,0.6,0.6,0.2437,0.2483
22527,9/30/18 2:50,1.2,1.2,1.2,38.322,0.6,30.884,77.3,-0.1988,0.6,0.6,0.2441,0.2483
22528,9/30/18 3:00,1.2,1.2,1.2,38.226,0.6,31.692,79.8,-0.1988,0.6,0.6,0.2437,0.2483
22529,9/30/18 3:10,1.2,1.2,1.2,38.131,0.6,30.834,80.9,-0.1988,0.6,0.6,0.2434,0.2483
22530,9/30/18 3:20,1.2,1.2,1.2,38.037,0.6,30.987,79.8,-0.1988,0.6,0.6,0.2437,0.2483
22531,9/30/18 3:30,1.2,1.2,1.2,37.942,0.6,29.917,82,-0.1988,0.6,0.6,0.2437,0.2483
22532,9/30/18 3:40,1.2,1.2,1.2,37.798,0.6,30.225,82.2,-0.1988,0.6,0.6,0.2437,0.2483
22533,9/30/18 3:50,1.2,1.2,1.2,37.751,0.6,31.541,81.1,-0.1988,0.6,0.6,0.2437,0.2483
22534,9/30/18 4:00,1.2,1.2,1.2,37.656,0.6,31.541,81.1,-0.1988,0.6,0.6,0.2441,0.2483
22535,9/30/18 4:10,1.2,1.2,1.2,37.56,0.6,33.336,79.3,-0.1988,0.6,0.6,0.2437,0.2483
22536,9/30/18 4:20,1.2,1.2,1.2,37.56,0.6,31.892,79.6,-0.1988,0.6,0.6,0.2434,0.2483
22537,9/30/18 4:30,1.2,1.2,1.2,37.56,0.6,31.491,80.5,-0.1988,0.6,0.6,0.2437,0.2483
22538,9/30/18 4:40,1.2,1.2,1.2,37.513,0.6,31.491,82.6,-0.1988,0.6,0.6,0.2437,0.2483
22539,9/30/18 4:50,1.2,1.2,1.2,37.465,0.6,33.138,79,-0.1988,0.6,0.6,0.2437,0.2483
22540,9/30/18 5:00,1.2,1.2,1.2,37.465,0.6,32.092,79.6,-0.1988,0.6,0.6,0.2437,0.2483
22541,9/30/18 5:10,1.2,1.2,1.2,37.416,0.6,31.993,81.6,-0.1988,0.6,0.6,0.2437,0.2483
