Plot Title: 20147179,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 20147179, SEN S/N: 20145939)","Temp, °F (LGR S/N: 20147179, SEN S/N: 20399270, LBL: A2_L)"
,7/15/18 15:00,0.1746,63.561
,7/15/18 16:00,0.1732,65.017
,7/15/18 17:00,0.1671,64.803
,7/15/18 18:00,0.1724,63.775
,7/15/18 19:00,0.1714,62.704
,7/15/18 20:00,0.1695,61.848
,7/15/18 21:00,0.1699,61.075
,7/15/18 22:00,0.1699,60.174
,7/15/18 23:00,0.1699,59.229
,7/16/18 0:00,0.1699,58.325
,7/16/18 1:00,0.1699,57.463
,7/16/18 2:00,0.1695,56.815
,7/16/18 3:00,0.1695,56.122
,7/16/18 4:00,0.1689,55.342
,7/16/18 5:00,0.1695,54.561
,7/16/18 6:00,0.1695,53.82
,7/16/18 7:00,0.1689,53.209
,7/16/18 8:00,0.1689,52.772
,7/16/18 9:00,0.1681,53.035
,7/16/18 10:00,0.1667,55.299
,7/16/18 11:00,0.1642,58.582
,7/16/18 12:00,0.1596,61.333
,7/16/18 13:00,0.1623,61.848
,7/16/18 14:00,0.1615,62.791
,7/16/18 15:00,0.159,64.459
,7/16/18 16:00,0.1566,65.017
,7/16/18 17:00,0.1577,64.632
,7/16/18 18:00,0.1581,64.074
,7/16/18 19:00,0.157,63.219
,7/16/18 20:00,0.1566,62.319
,7/16/18 21:00,0.1577,61.333
,7/16/18 22:00,0.157,60.174
,7/16/18 23:00,0.1577,59.099
,7/17/18 0:00,0.1577,58.239
,7/17/18 1:00,0.1577,57.636
,7/17/18 2:00,0.157,56.988
,7/17/18 3:00,0.157,56.34
,7/17/18 4:00,0.1566,55.776
,7/17/18 5:00,0.1566,55.256
,7/17/18 6:00,0.1566,54.691
,7/17/18 7:00,0.1566,54.169
,7/17/18 8:00,0.1562,53.951
,7/17/18 9:00,0.1562,54.343
,7/17/18 10:00,0.1547,56.426
,7/17/18 11:00,0.1532,59.099
,7/17/18 12:00,0.1514,61.72
,7/17/18 13:00,0.1508,64.76
,7/17/18 14:00,0.149,68.527
,7/17/18 15:00,0.1479,70.974
,7/17/18 16:00,0.1475,71.404
,7/17/18 17:00,0.147,70.329
,7/17/18 18:00,0.1446,68.956
,7/17/18 19:00,0.1466,67.114
,7/17/18 20:00,0.1459,65.872
,7/17/18 21:00,0.1459,64.375
,7/17/18 22:00,0.1459,62.919
,7/17/18 23:00,0.1459,61.506
,7/18/18 0:00,0.1459,60.26
,7/18/18 1:00,0.1459,59.142
,7/18/18 2:00,0.1459,58.152
,7/18/18 3:00,0.1455,57.333
,7/18/18 4:00,0.1455,56.556
,7/18/18 5:00,0.1455,55.863
,7/18/18 6:00,0.145,55.213
,7/18/18 7:00,0.1455,54.648
,7/18/18 8:00,0.1446,54.3
,7/18/18 9:00,0.1434,54.604
,7/18/18 10:00,0.1421,56.685
,7/18/18 11:00,0.14,59.529
,7/18/18 12:00,0.1396,62.704
,7/18/18 13:00,0.1391,66
,7/18/18 14:00,0.1375,68.142
,7/18/18 15:00,0.1434,70.029
,7/18/18 16:00,0.1425,71.317
,7/18/18 17:00,0.1425,70.93
,7/18/18 18:00,0.1425,70.115
,7/18/18 19:00,0.1416,68.913
,7/18/18 20:00,0.1412,67.543
,7/18/18 21:00,0.1405,66.087
,7/18/18 22:00,0.14,64.632
,7/18/18 23:00,0.1396,63.304
,7/19/18 0:00,0.1396,62.105
,7/19/18 1:00,0.1391,61.075
,7/19/18 2:00,0.1391,60.174
,7/19/18 3:00,0.1387,59.358
,7/19/18 4:00,0.1391,58.626
,7/19/18 5:00,0.1382,57.893
,7/19/18 6:00,0.1382,57.16
,7/19/18 7:00,0.1375,56.512
,7/19/18 8:00,0.1375,56.208
,7/19/18 9:00,0.137,56.815
,7/19/18 10:00,0.1366,58.798
,7/19/18 11:00,0.1361,61.547
,7/19/18 12:00,0.1342,64.546
,7/19/18 13:00,0.1347,67.842
,7/19/18 14:00,0.1335,70.286
,7/19/18 15:00,0.1335,72.696
,7/19/18 16:00,0.1331,74.077
,7/19/18 17:00,0.1321,73.774
,7/19/18 18:00,0.1321,72.869
,7/19/18 19:00,0.1317,71.62
,7/19/18 20:00,0.1312,70.201
,7/19/18 21:00,0.1302,68.527
,7/19/18 22:00,0.1302,66.985
,7/19/18 23:00,0.1302,65.658
,7/20/18 0:00,0.1297,64.418
,7/20/18 1:00,0.129,63.304
,7/20/18 2:00,0.1285,62.233
,7/20/18 3:00,0.1285,61.205
,7/20/18 4:00,0.1281,60.26
,7/20/18 5:00,0.1281,59.401
,7/20/18 6:00,0.1276,58.669
,7/20/18 7:00,0.1276,58.066
,7/20/18 8:00,0.1271,58.066
,7/20/18 9:00,0.1266,58.842
,7/20/18 10:00,0.1261,60.517
,7/20/18 11:00,0.1256,62.704
,7/20/18 12:00,0.1256,65.145
,7/20/18 13:00,0.1251,67.885
,7/20/18 14:00,0.1251,70.329
,7/20/18 15:00,0.1246,70.673
,7/20/18 16:00,0.1242,69.858
,7/20/18 17:00,0.1229,68.956
,7/20/18 18:00,0.1229,68.227
,7/20/18 19:00,0.1229,67.543
,7/20/18 20:00,0.1224,66.772
,7/20/18 21:00,0.1224,65.574
,7/20/18 22:00,0.1219,64.247
,7/20/18 23:00,0.1209,63.005
,7/21/18 0:00,0.1214,61.891
,7/21/18 1:00,0.1204,60.861
,7/21/18 2:00,0.1209,59.959
,7/21/18 3:00,0.1204,59.099
,7/21/18 4:00,0.1204,58.325
,7/21/18 5:00,0.1199,57.592
,7/21/18 6:00,0.1199,56.901
,7/21/18 7:00,0.1194,56.251
,7/21/18 8:00,0.1194,55.819
,7/21/18 9:00,0.1199,56.208
,7/21/18 10:00,0.1194,58.368
,7/21/18 11:00,0.1194,61.419
,7/21/18 12:00,0.1189,65.188
,7/21/18 13:00,0.1194,69.213
,7/21/18 14:00,0.1189,72.696
,7/21/18 15:00,0.1194,75.204
,7/21/18 16:00,0.1189,75.81
,7/21/18 17:00,0.1184,75.508
,7/21/18 18:00,0.1179,74.295
,7/21/18 19:00,0.1179,72.653
,7/21/18 20:00,0.1169,71.103
,7/21/18 21:00,0.1174,69.557
,7/21/18 22:00,0.1169,68.013
,7/21/18 23:00,0.1169,66.558
,7/22/18 0:00,0.1164,65.359
,7/22/18 1:00,0.1159,64.288
,7/22/18 2:00,0.1159,63.648
,7/22/18 3:00,0.1159,63.048
,7/22/18 4:00,0.1153,62.49
,7/22/18 5:00,0.1148,61.804
,7/22/18 6:00,0.1143,60.904
,7/22/18 7:00,0.1138,60.046
,7/22/18 8:00,0.1143,59.401
,7/22/18 9:00,0.1143,59.702
,7/22/18 10:00,0.1143,61.633
,7/22/18 11:00,0.1148,64.418
,7/22/18 12:00,0.1143,67.757
,7/22/18 13:00,0.1148,71.404
,7/22/18 14:00,0.1153,74.683
,7/22/18 15:00,0.1148,77.029
,7/22/18 16:00,0.1148,78.033
,7/22/18 17:00,0.1143,77.639
,7/22/18 18:00,0.1143,76.507
,7/22/18 19:00,0.1138,75.029
,7/22/18 20:00,0.1128,73.472
,7/22/18 21:00,0.1122,71.92
,7/22/18 22:00,0.1122,70.329
,7/22/18 23:00,0.1138,68.698
,7/23/18 0:00,0.1128,67.242
,7/23/18 1:00,0.1122,65.959
,7/23/18 2:00,0.1122,64.717
,7/23/18 3:00,0.1122,63.604
,7/23/18 4:00,0.1117,62.447
,7/23/18 5:00,0.1117,61.333
,7/23/18 6:00,0.1112,60.346
,7/23/18 7:00,0.1107,59.445
,7/23/18 8:00,0.1107,58.755
,7/23/18 9:00,0.1101,58.798
,7/23/18 10:00,0.1107,60.904
,7/23/18 11:00,0.1107,64.033
,7/23/18 12:00,0.1107,67.372
,7/23/18 13:00,0.1107,69.343
,7/23/18 14:00,0.1112,71.447
,7/23/18 15:00,0.1112,72.955
,7/23/18 16:00,0.1107,73.515
,7/23/18 17:00,0.1107,73.342
,7/23/18 18:00,0.1101,72.394
,7/23/18 19:00,0.1101,71.19
,7/23/18 20:00,0.1101,69.985
,7/23/18 21:00,0.1096,68.698
,7/23/18 22:00,0.1096,67.329
,7/23/18 23:00,0.1091,66.087
,7/24/18 0:00,0.108,64.888
,7/24/18 1:00,0.1085,63.732
,7/24/18 2:00,0.1075,62.748
,7/24/18 3:00,0.1075,61.761
,7/24/18 4:00,0.1075,60.904
,7/24/18 5:00,0.1075,60.303
,7/24/18 6:00,0.1075,59.745
,7/24/18 7:00,0.1064,59.142
,7/24/18 8:00,0.1064,58.582
,7/24/18 9:00,0.1069,58.669
,7/24/18 10:00,0.1075,60.517
,7/24/18 11:00,0.1075,62.919
,7/24/18 12:00,0.1075,66.087
,7/24/18 13:00,0.108,69.901
,7/24/18 14:00,0.1085,73.126
,7/24/18 15:00,0.1085,75.508
,7/24/18 16:00,0.108,75.29
,7/24/18 17:00,0.1085,74.295
,7/24/18 18:00,0.108,73.472
,7/24/18 19:00,0.1075,72.221
,7/24/18 20:00,0.1069,70.673
,7/24/18 21:00,0.1069,69.17
,7/24/18 22:00,0.1064,67.714
,7/24/18 23:00,0.1064,66.515
,7/25/18 0:00,0.1053,65.53
,7/25/18 1:00,0.1053,64.674
,7/25/18 2:00,0.1053,63.819
,7/25/18 3:00,0.1053,62.875
,7/25/18 4:00,0.1047,61.848
,7/25/18 5:00,0.1042,60.818
,7/25/18 6:00,0.1036,59.83
,7/25/18 7:00,0.1042,59.014
,7/25/18 8:00,0.1036,58.411
,7/25/18 9:00,0.1042,58.498
,7/25/18 10:00,0.1042,59.358
,7/25/18 11:00,0.1036,60.69
,7/25/18 12:00,0.1042,63.604
,7/25/18 13:00,0.1042,65.788
,7/25/18 14:00,0.1047,66.943
,7/25/18 15:00,0.1053,69.858
,7/25/18 16:00,0.1053,71.92
,7/25/18 17:00,0.1036,71.103
,7/25/18 18:00,0.1042,69.728
,7/25/18 19:00,0.1042,68.657
,7/25/18 20:00,0.1036,67.285
,7/25/18 21:00,0.1036,65.829
,7/25/18 22:00,0.1031,64.589
,7/25/18 23:00,0.1031,63.648
,7/26/18 0:00,0.1025,62.791
,7/26/18 1:00,0.1031,61.677
,7/26/18 2:00,0.1025,60.604
,7/26/18 3:00,0.102,59.572
,7/26/18 4:00,0.1014,58.626
,7/26/18 5:00,0.102,57.765
,7/26/18 6:00,0.1009,56.988
,7/26/18 7:00,0.1014,56.295
,7/26/18 8:00,0.1014,55.863
,7/26/18 9:00,0.1009,56.251
,7/26/18 10:00,0.1014,58.023
,7/26/18 11:00,0.1003,60.132
,7/26/18 12:00,0.0998,62.233
,7/26/18 13:00,0.1009,63.518
,7/26/18 14:00,0.102,65.658
,7/26/18 15:00,0.1014,67.543
,7/26/18 16:00,0.102,68.657
,7/26/18 17:00,0.1025,69.042
,7/26/18 18:00,0.102,69.042
,7/26/18 19:00,0.1014,68.313
,7/26/18 20:00,0.1014,67.071
,7/26/18 21:00,0.1014,65.487
,7/26/18 22:00,0.1014,63.946
,7/26/18 23:00,0.1003,62.533
,7/27/18 0:00,0.1003,61.29
,7/27/18 1:00,0.1003,60.174
,7/27/18 2:00,0.0998,59.142
,7/27/18 3:00,0.0998,58.152
,7/27/18 4:00,0.0992,57.29
,7/27/18 5:00,0.0986,56.426
,7/27/18 6:00,0.0986,55.69
,7/27/18 7:00,0.0981,54.995
,7/27/18 8:00,0.0986,54.516
,7/27/18 9:00,0.0986,54.865
,7/27/18 10:00,0.0986,56.988
,7/27/18 11:00,0.0992,60.217
,7/27/18 12:00,0.0975,62.875
,7/27/18 13:00,0.0986,63.561
,7/27/18 14:00,0.1003,66.087
,7/27/18 15:00,0.1003,68.956
,7/27/18 16:00,0.1003,70.502
,7/27/18 17:00,0.1003,69.427
,7/27/18 18:00,0.1014,67.798
,7/27/18 19:00,0.1014,66.643
,7/27/18 20:00,0.1014,65.359
,7/27/18 21:00,0.1014,63.689
,7/27/18 22:00,0.1009,62.191
,7/27/18 23:00,0.1003,60.861
,7/28/18 0:00,0.0998,59.529
,7/28/18 1:00,0.0998,58.282
,7/28/18 2:00,0.0992,57.204
,7/28/18 3:00,0.0986,56.165
,7/28/18 4:00,0.0986,55.256
,7/28/18 5:00,0.0981,54.387
,7/28/18 6:00,0.0981,53.645
,7/28/18 7:00,0.0975,52.947
,7/28/18 8:00,0.0975,52.509
,7/28/18 9:00,0.0975,52.772
,7/28/18 10:00,0.0975,54.952
,7/28/18 11:00,0.0981,57.85
,7/28/18 12:00,0.0981,60.217
,7/28/18 13:00,0.0963,60.561
,7/28/18 14:00,0.0992,61.248
,7/28/18 15:00,0.0998,64.204
,7/28/18 16:00,0.0992,65.872
,7/28/18 17:00,0.0992,66.173
,7/28/18 18:00,0.0986,65.188
,7/28/18 19:00,0.1519,62.875
,7/28/18 20:00,0.147,61.419
,7/28/18 21:00,0.143,60.303
,7/28/18 22:00,0.1416,59.014
,7/28/18 23:00,0.1391,57.722
,7/29/18 0:00,0.1382,56.469
,7/29/18 1:00,0.1366,55.342
,7/29/18 2:00,0.1352,54.255
,7/29/18 3:00,0.1335,53.341
,7/29/18 4:00,0.1326,52.509
,7/29/18 5:00,0.1317,51.721
,7/29/18 6:00,0.1307,51.062
,7/29/18 7:00,0.1302,50.445
,7/29/18 8:00,0.129,50.092
,7/29/18 9:00,0.1281,50.445
,7/29/18 10:00,0.1271,52.686
,7/29/18 11:00,0.1251,56.035
,7/29/18 12:00,0.1229,60.003
,7/29/18 13:00,0.1209,63.689
,7/29/18 14:00,0.1184,65.829
,7/29/18 15:00,0.1184,66.772
,7/29/18 16:00,0.1153,66.087
,7/29/18 17:00,0.1169,64.418
,7/29/18 18:00,0.1153,63.604
,7/29/18 19:00,0.1143,62.748
,7/29/18 20:00,0.1128,61.72
,7/29/18 21:00,0.1133,60.474
,7/29/18 22:00,0.1117,59.185
,7/29/18 23:00,0.1112,57.979
,7/30/18 0:00,0.1112,56.858
,7/30/18 1:00,0.1101,55.906
,7/30/18 2:00,0.1096,55.038
,7/30/18 3:00,0.1101,54.126
,7/30/18 4:00,0.1096,53.253
,7/30/18 5:00,0.1091,52.423
,7/30/18 6:00,0.108,51.721
,7/30/18 7:00,0.108,51.148
,7/30/18 8:00,0.1075,50.664
,7/30/18 9:00,0.1058,50.929
,7/30/18 10:00,0.1064,52.903
,7/30/18 11:00,0.1058,55.733
,7/30/18 12:00,0.1058,59.185
,7/30/18 13:00,0.1053,62.834
,7/30/18 14:00,0.1058,66.385
,7/30/18 15:00,0.1064,69.042
,7/30/18 16:00,0.1053,70.158
,7/30/18 17:00,0.1053,69.771
,7/30/18 18:00,0.1047,68.956
,7/30/18 19:00,0.1042,67.757
,7/30/18 20:00,0.1036,66.214
,7/30/18 21:00,0.1031,64.332
,7/30/18 22:00,0.1025,62.49
,7/30/18 23:00,0.1025,60.861
,7/31/18 0:00,0.102,59.486
,7/31/18 1:00,0.1009,58.282
,7/31/18 2:00,0.1014,57.117
,7/31/18 3:00,0.1003,55.949
,7/31/18 4:00,0.0992,54.865
,7/31/18 5:00,0.0992,53.82
,7/31/18 6:00,0.0986,52.903
,7/31/18 7:00,0.0981,52.072
,7/31/18 8:00,0.0986,51.458
,7/31/18 9:00,0.0986,51.678
,7/31/18 10:00,0.0992,53.776
,7/31/18 11:00,0.0992,56.988
,7/31/18 12:00,0.0998,60.991
,7/31/18 13:00,0.1003,65.017
,7/31/18 14:00,0.1009,68.614
,7/31/18 15:00,0.1009,70.716
,7/31/18 16:00,0.1009,71.19
,7/31/18 17:00,0.1014,70.63
,7/31/18 18:00,0.1003,69.643
,7/31/18 19:00,0.0992,68.443
,7/31/18 20:00,0.0992,66.943
,7/31/18 21:00,0.0986,65.188
,7/31/18 22:00,0.0981,63.475
,7/31/18 23:00,0.0975,61.977
,8/1/18 0:00,0.0969,60.647
,8/1/18 1:00,0.0969,59.445
,8/1/18 2:00,0.0969,58.368
,8/1/18 3:00,0.0963,57.29
,8/1/18 4:00,0.0961,56.34
,8/1/18 5:00,0.0955,55.429
,8/1/18 6:00,0.0955,54.604
,8/1/18 7:00,0.0949,53.908
,8/1/18 8:00,0.0955,53.559
,8/1/18 9:00,0.0961,54.082
,8/1/18 10:00,0.0963,55.906
,8/1/18 11:00,0.0969,58.842
,8/1/18 12:00,0.0969,62.019
,8/1/18 13:00,0.0969,64.503
,8/1/18 14:00,0.0969,65.788
,8/1/18 15:00,0.0975,65.788
,8/1/18 16:00,0.0975,65.701
,8/1/18 17:00,0.0969,65.959
,8/1/18 18:00,0.0963,65.745
,8/1/18 19:00,0.0955,65.017
,8/1/18 20:00,0.0955,63.946
,8/1/18 21:00,0.0955,62.748
,8/1/18 22:00,0.0955,61.506
,8/1/18 23:00,0.0955,60.604
,8/2/18 0:00,0.0949,59.702
,8/2/18 1:00,0.0943,58.712
,8/2/18 2:00,0.0949,57.765
,8/2/18 3:00,0.0943,56.901
,8/2/18 4:00,0.0937,56.035
,8/2/18 5:00,0.0932,55.213
,8/2/18 6:00,0.0932,54.43
,8/2/18 7:00,0.0926,53.776
,8/2/18 8:00,0.0932,53.384
,8/2/18 9:00,0.0932,53.82
,8/2/18 10:00,0.0937,55.906
,8/2/18 11:00,0.0949,59.014
,8/2/18 12:00,0.0949,62.62
,8/2/18 13:00,0.0949,64.974
,8/2/18 14:00,0.0949,66.472
,8/2/18 15:00,0.0961,68.099
,8/2/18 16:00,0.0963,69.17
,8/2/18 17:00,0.0955,69.386
,8/2/18 18:00,0.0949,68.999
,8/2/18 19:00,0.0961,68.227
,8/2/18 20:00,0.0955,66.985
,8/2/18 21:00,0.0955,65.53
,8/2/18 22:00,0.0949,64.204
,8/2/18 23:00,0.0949,63.09
,8/3/18 0:00,0.0943,62.276
,8/3/18 1:00,0.0937,61.59
,8/3/18 2:00,0.0937,60.904
,8/3/18 3:00,0.0926,60.303
,8/3/18 4:00,0.0932,59.788
,8/3/18 5:00,0.0926,59.315
,8/3/18 6:00,0.0926,58.842
,8/3/18 7:00,0.0926,58.455
,8/3/18 8:00,0.092,58.152
,8/3/18 9:00,0.0914,58.023
,8/3/18 10:00,0.0908,58.239
,8/3/18 11:00,0.0926,58.669
,8/3/18 12:00,0.092,59.142
,8/3/18 13:00,0.0926,59.358
,8/3/18 14:00,0.0943,59.014
,8/3/18 15:00,0.1276,58.928
,8/3/18 16:00,0.1224,60.948
,8/3/18 17:00,0.1209,62.661
,8/3/18 18:00,0.1189,62.919
,8/3/18 19:00,0.1164,62.319
,8/3/18 20:00,0.1143,61.333
,8/3/18 21:00,0.1138,60.046
,8/3/18 22:00,0.1138,58.669
,8/3/18 23:00,0.1122,57.42
,8/4/18 0:00,0.1107,56.251
,8/4/18 1:00,0.1107,55.125
,8/4/18 2:00,0.1096,54.126
,8/4/18 3:00,0.1091,53.209
,8/4/18 4:00,0.108,52.378
,8/4/18 5:00,0.1075,51.721
,8/4/18 6:00,0.1069,51.148
,8/4/18 7:00,0.1058,50.533
,8/4/18 8:00,0.1064,50.135
,8/4/18 9:00,0.1064,50.488
,8/4/18 10:00,0.1053,52.86
,8/4/18 11:00,0.1042,55.863
,8/4/18 12:00,0.1014,58.325
,8/4/18 13:00,0.1009,61.333
,8/4/18 14:00,0.1025,63.005
,8/4/18 15:00,0.1036,65.615
,8/4/18 16:00,0.1036,67.285
,8/4/18 17:00,0.102,66.943
,8/4/18 18:00,0.1025,65.829
,8/4/18 19:00,0.1014,64.375
,8/4/18 20:00,0.1014,62.704
,8/4/18 21:00,0.1025,60.818
,8/4/18 22:00,0.102,59.229
,8/4/18 23:00,0.1009,57.936
,8/5/18 0:00,0.1003,56.685
,8/5/18 1:00,0.1003,55.602
,8/5/18 2:00,0.1003,54.691
,8/5/18 3:00,0.1003,53.82
,8/5/18 4:00,0.0986,53.253
,8/5/18 5:00,0.0986,53.035
,8/5/18 6:00,0.0981,52.903
,8/5/18 7:00,0.0992,52.729
,8/5/18 8:00,0.0992,52.641
,8/5/18 9:00,0.0998,53.121
,8/5/18 10:00,0.0998,54.995
,8/5/18 11:00,0.0998,57.936
,8/5/18 12:00,0.0998,60.26
,8/5/18 13:00,0.0981,61.761
,8/5/18 14:00,0.1003,64.033
,8/5/18 15:00,0.0986,65.872
,8/5/18 16:00,0.0998,66.385
,8/5/18 17:00,0.1003,66.429
,8/5/18 18:00,0.0998,65.658
,8/5/18 19:00,0.0992,64.717
,8/5/18 20:00,0.0998,63.475
,8/5/18 21:00,0.0992,62.019
,8/5/18 22:00,0.0992,60.861
,8/5/18 23:00,0.0986,59.659
,8/6/18 0:00,0.0981,58.498
,8/6/18 1:00,0.0975,57.333
,8/6/18 2:00,0.0975,56.383
,8/6/18 3:00,0.0969,55.515
,8/6/18 4:00,0.0969,54.648
,8/6/18 5:00,0.0963,53.994
,8/6/18 6:00,0.0963,53.209
,8/6/18 7:00,0.0963,52.466
,8/6/18 8:00,0.0963,51.852
,8/6/18 9:00,0.0955,51.984
,8/6/18 10:00,0.0963,54.212
,8/6/18 11:00,0.0963,57.376
,8/6/18 12:00,0.0969,61.29
,8/6/18 13:00,0.0975,65.316
,8/6/18 14:00,0.0986,68.956
,8/6/18 15:00,0.0992,71.404
,8/6/18 16:00,0.0998,72.264
,8/6/18 17:00,0.0992,71.62
,8/6/18 18:00,0.0986,70.502
,8/6/18 19:00,0.0981,69.3
,8/6/18 20:00,0.0981,67.671
,8/6/18 21:00,0.0975,65.745
,8/6/18 22:00,0.0969,63.99
,8/6/18 23:00,0.0963,62.406
,8/7/18 0:00,0.0963,61.032
,8/7/18 1:00,0.0955,59.788
,8/7/18 2:00,0.0961,58.582
,8/7/18 3:00,0.0949,57.463
,8/7/18 4:00,0.0943,56.383
,8/7/18 5:00,0.0943,55.429
,8/7/18 6:00,0.0937,54.561
,8/7/18 7:00,0.0932,53.776
,8/7/18 8:00,0.0937,53.253
,8/7/18 9:00,0.0937,53.472
,8/7/18 10:00,0.0937,55.386
,8/7/18 11:00,0.0949,58.498
,8/7/18 12:00,0.0949,62.148
,8/7/18 13:00,0.0955,65.872
,8/7/18 14:00,0.0963,69.3
,8/7/18 15:00,0.0963,71.748
,8/7/18 16:00,0.0975,72.783
,8/7/18 17:00,0.0969,72.523
,8/7/18 18:00,0.0963,71.49
,8/7/18 19:00,0.0963,70.072
,8/7/18 20:00,0.0955,68.313
,8/7/18 21:00,0.0943,66.385
,8/7/18 22:00,0.0943,64.632
,8/7/18 23:00,0.0943,63.133
,8/8/18 0:00,0.0937,61.848
,8/8/18 1:00,0.0932,60.647
,8/8/18 2:00,0.0926,59.401
,8/8/18 3:00,0.092,58.282
,8/8/18 4:00,0.092,57.247
,8/8/18 5:00,0.092,56.251
,8/8/18 6:00,0.0914,55.342
,8/8/18 7:00,0.0914,54.516
,8/8/18 8:00,0.0908,53.951
,8/8/18 9:00,0.0908,54.082
,8/8/18 10:00,0.0914,55.992
,8/8/18 11:00,0.0926,59.099
,8/8/18 12:00,0.0932,62.919
,8/8/18 13:00,0.0937,66.857
,8/8/18 14:00,0.0943,70.543
,8/8/18 15:00,0.0955,73.213
,8/8/18 16:00,0.0949,74.338
,8/8/18 17:00,0.0949,73.947
,8/8/18 18:00,0.0943,72.826
,8/8/18 19:00,0.0937,71.361
,8/8/18 20:00,0.0937,69.471
,8/8/18 21:00,0.0926,67.5
,8/8/18 22:00,0.0926,65.615
,8/8/18 23:00,0.092,63.946
,8/9/18 0:00,0.092,62.406
,8/9/18 1:00,0.0908,61.075
,8/9/18 2:00,0.0908,59.873
,8/9/18 3:00,0.0902,58.842
,8/9/18 4:00,0.0896,57.893
,8/9/18 5:00,0.0893,57.074
,8/9/18 6:00,0.0893,56.251
,8/9/18 7:00,0.0893,55.472
,8/9/18 8:00,0.0893,54.952
,8/9/18 9:00,0.0896,55.081
,8/9/18 10:00,0.0896,57.031
,8/9/18 11:00,0.0902,60.132
,8/9/18 12:00,0.0908,63.176
,8/9/18 13:00,0.0908,65.359
,8/9/18 14:00,0.092,67.372
,8/9/18 15:00,0.092,68.443
,8/9/18 16:00,0.0914,68.828
,8/9/18 17:00,0.092,69.386
,8/9/18 18:00,0.092,69.256
,8/9/18 19:00,0.0914,68.313
,8/9/18 20:00,0.0902,67.114
,8/9/18 21:00,0.0902,65.788
,8/9/18 22:00,0.0896,64.332
,8/9/18 23:00,0.0893,62.875
,8/10/18 0:00,0.0896,61.462
,8/10/18 1:00,0.0887,60.303
,8/10/18 2:00,0.0893,59.401
,8/10/18 3:00,0.0887,58.541
,8/10/18 4:00,0.0881,57.592
,8/10/18 5:00,0.0881,56.728
,8/10/18 6:00,0.0875,55.906
,8/10/18 7:00,0.0869,55.168
,8/10/18 8:00,0.0869,54.604
,8/10/18 9:00,0.0869,54.691
,8/10/18 10:00,0.0875,56.642
,8/10/18 11:00,0.0875,58.971
,8/10/18 12:00,0.0863,60.39
,8/10/18 13:00,0.0887,62.362
,8/10/18 14:00,0.0887,64.033
,8/10/18 15:00,0.0887,65.188
,8/10/18 16:00,0.0887,65.145
,8/10/18 17:00,0.0887,64.546
,8/10/18 18:00,0.0881,64.288
,8/10/18 19:00,0.0887,64.161
,8/10/18 20:00,0.0881,63.518
,8/10/18 21:00,0.0887,62.49
,8/10/18 22:00,0.0875,61.376
,8/10/18 23:00,0.0869,60.046
,8/11/18 0:00,0.0863,58.712
,8/11/18 1:00,0.0863,57.506
,8/11/18 2:00,0.0863,56.383
,8/11/18 3:00,0.0857,55.342
,8/11/18 4:00,0.0857,54.43
,8/11/18 5:00,0.0844,53.602
,8/11/18 6:00,0.0841,52.772
,8/11/18 7:00,0.0841,52.072
,8/11/18 8:00,0.0841,51.458
,8/11/18 9:00,0.085,51.501
,8/11/18 10:00,0.0857,53.559
,8/11/18 11:00,0.0863,57.031
,8/11/18 12:00,0.0875,61.119
,8/11/18 13:00,0.0857,63.518
,8/11/18 14:00,0.0881,65.23
,8/11/18 15:00,0.0875,66.087
,8/11/18 16:00,0.0875,66.814
,8/11/18 17:00,0.0881,66.857
,8/11/18 18:00,0.0875,66.087
,8/11/18 19:00,0.085,65.102
,8/11/18 20:00,0.0869,64.247
,8/11/18 21:00,0.0875,63.048
,8/11/18 22:00,0.0869,61.677
,8/11/18 23:00,0.0863,60.303
,8/12/18 0:00,0.0863,59.014
,8/12/18 1:00,0.0857,57.85
,8/12/18 2:00,0.085,56.815
,8/12/18 3:00,0.085,55.863
,8/12/18 4:00,0.0844,54.952
,8/12/18 5:00,0.0844,54.169
,8/12/18 6:00,0.0841,53.384
,8/12/18 7:00,0.0841,52.686
,8/12/18 8:00,0.0835,52.203
,8/12/18 9:00,0.0844,52.423
,8/12/18 10:00,0.0857,54.473
,8/12/18 11:00,0.0857,57.765
,8/12/18 12:00,0.0869,61.72
,8/12/18 13:00,0.0875,65.574
,8/12/18 14:00,0.0887,69.557
,8/12/18 15:00,0.0893,72.394
,8/12/18 16:00,0.0893,73.126
,8/12/18 17:00,0.0893,72.783
,8/12/18 18:00,0.0887,71.791
,8/12/18 19:00,0.0881,70.286
,8/12/18 20:00,0.0881,68.443
,8/12/18 21:00,0.0881,66.772
,8/12/18 22:00,0.0869,65.273
,8/12/18 23:00,0.0869,63.648
,8/13/18 0:00,0.0857,62.148
,8/13/18 1:00,0.0857,60.861
,8/13/18 2:00,0.085,59.745
,8/13/18 3:00,0.085,58.669
,8/13/18 4:00,0.0844,57.679
,8/13/18 5:00,0.0841,56.858
,8/13/18 6:00,0.0841,56.035
,8/13/18 7:00,0.0835,55.299
,8/13/18 8:00,0.0835,54.777
,8/13/18 9:00,0.0841,54.995
,8/13/18 10:00,0.085,56.815
,8/13/18 11:00,0.085,59.788
,8/13/18 12:00,0.0857,63.518
,8/13/18 13:00,0.0857,67.372
,8/13/18 14:00,0.0869,70.286
,8/13/18 15:00,0.0887,72.264
