"Plot Title: 2021995_SM_LSA_C2_trmt"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 2021995, SEN S/N: 9719173)","Water Content, m³/m³ (LGR S/N: 2021995, SEN S/N: 20152220)"
1066,08/11/19 11:00:00 PM,55.213,0.2452
1067,08/12/19 12:00:00 AM,54.648,0.2464
1068,08/12/19 01:00:00 AM,54.126,0.2464
1069,08/12/19 02:00:00 AM,53.472,0.2464
1070,08/12/19 03:00:00 AM,52.903,0.2464
1071,08/12/19 04:00:00 AM,52.554,0.2464
1072,08/12/19 05:00:00 AM,52.291,0.2475
1073,08/12/19 06:00:00 AM,51.940,0.2475
1074,08/12/19 07:00:00 AM,51.501,0.2475
1075,08/12/19 08:00:00 AM,51.282,0.2475
1076,08/12/19 09:00:00 AM,51.764,0.2471
1077,08/12/19 10:00:00 AM,54.473,0.2468
1078,08/12/19 11:00:00 AM,57.031,0.2456
1079,08/12/19 12:00:00 PM,58.971,0.2445
1080,08/12/19 01:00:00 PM,59.445,0.2441
1081,08/12/19 02:00:00 PM,60.474,0.2434
1082,08/12/19 03:00:00 PM,60.904,0.2434
1083,08/12/19 04:00:00 PM,60.818,0.2434
1084,08/12/19 05:00:00 PM,60.517,0.2434
1085,08/12/19 06:00:00 PM,59.959,0.2434
1086,08/12/19 07:00:00 PM,59.185,0.2434
1087,08/12/19 08:00:00 PM,58.239,0.2434
1088,08/12/19 09:00:00 PM,57.160,0.2434
1089,08/12/19 10:00:00 PM,56.165,0.2434
1090,08/12/19 11:00:00 PM,55.299,0.2434
1091,08/13/19 12:00:00 AM,54.516,0.2437
1092,08/13/19 01:00:00 AM,53.776,0.2437
1093,08/13/19 02:00:00 AM,53.253,0.2437
1094,08/13/19 03:00:00 AM,52.641,0.2437
1095,08/13/19 04:00:00 AM,51.984,0.2437
1096,08/13/19 05:00:00 AM,51.325,0.2437
1097,08/13/19 06:00:00 AM,50.621,0.2441
1098,08/13/19 07:00:00 AM,50.002,0.2441
1099,08/13/19 08:00:00 AM,49.604,0.2437
1100,08/13/19 09:00:00 AM,50.180,0.2434
1101,08/13/19 10:00:00 AM,53.078,0.2430
1102,08/13/19 11:00:00 AM,56.079,0.2425
1103,08/13/19 12:00:00 PM,58.712,0.2421
1104,08/13/19 01:00:00 PM,59.572,0.2414
1105,08/13/19 02:00:00 PM,60.647,0.2414
1106,08/13/19 03:00:00 PM,60.818,0.2414
1107,08/13/19 04:00:00 PM,60.517,0.2410
1108,08/13/19 05:00:00 PM,60.132,0.2406
1109,08/13/19 06:00:00 PM,59.659,0.2406
1110,08/13/19 07:00:00 PM,59.099,0.2406
1111,08/13/19 08:00:00 PM,58.195,0.2406
1112,08/13/19 09:00:00 PM,57.204,0.2406
1113,08/13/19 10:00:00 PM,56.295,0.2406
1114,08/13/19 11:00:00 PM,55.472,0.2406
1115,08/14/19 12:00:00 AM,54.561,0.2406
1116,08/14/19 01:00:00 AM,53.776,0.2406
1117,08/14/19 02:00:00 AM,52.992,0.2406
1118,08/14/19 03:00:00 AM,52.466,0.2406
1119,08/14/19 04:00:00 AM,51.984,0.2406
1120,08/14/19 05:00:00 AM,51.413,0.2406
1121,08/14/19 06:00:00 AM,50.841,0.2406
1122,08/14/19 07:00:00 AM,50.356,0.2406
1123,08/14/19 08:00:00 AM,50.092,0.2406
1124,08/14/19 09:00:00 AM,50.929,0.2403
1125,08/14/19 10:00:00 AM,53.035,0.2399
1126,08/14/19 11:00:00 AM,56.122,0.2394
1127,08/14/19 12:00:00 PM,58.626,0.2387
1128,08/14/19 01:00:00 PM,59.445,0.2383
1129,08/14/19 02:00:00 PM,60.604,0.2374
1130,08/14/19 03:00:00 PM,61.547,0.2371
1131,08/14/19 04:00:00 PM,61.506,0.2367
1132,08/14/19 05:00:00 PM,61.248,0.2358
1133,08/14/19 06:00:00 PM,60.818,0.2358
1134,08/14/19 07:00:00 PM,60.089,0.2358
1135,08/14/19 08:00:00 PM,59.014,0.2358
1136,08/14/19 09:00:00 PM,57.850,0.2358
1137,08/14/19 10:00:00 PM,56.772,0.2358
1138,08/14/19 11:00:00 PM,55.776,0.2358
1139,08/15/19 12:00:00 AM,54.865,0.2358
1140,08/15/19 01:00:00 AM,54.037,0.2358
1141,08/15/19 02:00:00 AM,53.341,0.2358
1142,08/15/19 03:00:00 AM,52.641,0.2355
1143,08/15/19 04:00:00 AM,52.029,0.2355
1144,08/15/19 05:00:00 AM,51.413,0.2355
1145,08/15/19 06:00:00 AM,50.841,0.2355
1146,08/15/19 07:00:00 AM,50.356,0.2351
1147,08/15/19 08:00:00 AM,50.002,0.2351
1148,08/15/19 09:00:00 AM,51.017,0.2347
1149,08/15/19 10:00:00 AM,53.733,0.2344
1150,08/15/19 11:00:00 AM,57.247,0.2335
1151,08/15/19 12:00:00 PM,59.959,0.2327
1152,08/15/19 01:00:00 PM,60.775,0.2323
1153,08/15/19 02:00:00 PM,62.276,0.2318
1154,08/15/19 03:00:00 PM,62.962,0.2311
1155,08/15/19 04:00:00 PM,63.005,0.2306
1156,08/15/19 05:00:00 PM,62.875,0.2303
1157,08/15/19 06:00:00 PM,62.319,0.2303
1158,08/15/19 07:00:00 PM,61.248,0.2303
1159,08/15/19 08:00:00 PM,60.046,0.2303
1160,08/15/19 09:00:00 PM,58.842,0.2299
1161,08/15/19 10:00:00 PM,57.679,0.2299
1162,08/15/19 11:00:00 PM,56.599,0.2299
1163,08/16/19 12:00:00 AM,55.602,0.2299
1164,08/16/19 01:00:00 AM,54.734,0.2294
1165,08/16/19 02:00:00 AM,53.994,0.2294
1166,08/16/19 03:00:00 AM,53.341,0.2294
1167,08/16/19 04:00:00 AM,52.772,0.2291
1168,08/16/19 05:00:00 AM,52.246,0.2291
1169,08/16/19 06:00:00 AM,51.721,0.2291
1170,08/16/19 07:00:00 AM,51.237,0.2291
1171,08/16/19 08:00:00 AM,51.148,0.2286
1172,08/16/19 09:00:00 AM,52.115,0.2286
1173,08/16/19 10:00:00 AM,54.865,0.2277
1174,08/16/19 11:00:00 AM,58.842,0.2274
1175,08/16/19 12:00:00 PM,61.333,0.2269
1176,08/16/19 01:00:00 PM,62.362,0.2262
1177,08/16/19 02:00:00 PM,64.033,0.2257
1178,08/16/19 03:00:00 PM,64.674,0.2254
1179,08/16/19 04:00:00 PM,64.247,0.2254
1180,08/16/19 05:00:00 PM,63.518,0.2249
1181,08/16/19 06:00:00 PM,62.704,0.2249
1182,08/16/19 07:00:00 PM,61.848,0.2245
1183,08/16/19 08:00:00 PM,60.775,0.2245
1184,08/16/19 09:00:00 PM,59.659,0.2245
1185,08/16/19 10:00:00 PM,58.755,0.2241
1186,08/16/19 11:00:00 PM,57.936,0.2245
1187,08/17/19 12:00:00 AM,56.944,0.2245
1188,08/17/19 01:00:00 AM,55.949,0.2241
1189,08/17/19 02:00:00 AM,55.125,0.2241
1190,08/17/19 03:00:00 AM,54.473,0.2237
1191,08/17/19 04:00:00 AM,53.908,0.2241
1192,08/17/19 05:00:00 AM,53.166,0.2237
1193,08/17/19 06:00:00 AM,52.554,0.2237
1194,08/17/19 07:00:00 AM,51.940,0.2237
1195,08/17/19 08:00:00 AM,51.544,0.2237
1196,08/17/19 09:00:00 AM,52.423,0.2232
1197,08/17/19 10:00:00 AM,55.256,0.2229
1198,08/17/19 11:00:00 AM,59.358,0.2224
1199,08/17/19 12:00:00 PM,61.848,0.2219
1200,08/17/19 01:00:00 PM,63.090,0.2216
1201,08/17/19 02:00:00 PM,64.888,0.2211
1202,08/17/19 03:00:00 PM,65.403,0.2203
1203,08/17/19 04:00:00 PM,64.845,0.2203
1204,08/17/19 05:00:00 PM,64.117,0.2198
1205,08/17/19 06:00:00 PM,63.219,0.2198
1206,08/17/19 07:00:00 PM,62.148,0.2198
1207,08/17/19 08:00:00 PM,60.904,0.2198
1208,08/17/19 09:00:00 PM,59.702,0.2198
1209,08/17/19 10:00:00 PM,58.582,0.2195
1210,08/17/19 11:00:00 PM,57.506,0.2195
1211,08/18/19 12:00:00 AM,56.469,0.2195
1212,08/18/19 01:00:00 AM,55.602,0.2195
1213,08/18/19 02:00:00 AM,54.865,0.2190
1214,08/18/19 03:00:00 AM,54.169,0.2190
1215,08/18/19 04:00:00 AM,53.472,0.2190
1216,08/18/19 05:00:00 AM,52.817,0.2190
1217,08/18/19 06:00:00 AM,52.115,0.2190
1218,08/18/19 07:00:00 AM,51.589,0.2190
1219,08/18/19 08:00:00 AM,51.193,0.2185
1220,08/18/19 09:00:00 AM,52.115,0.2185
1221,08/18/19 10:00:00 AM,55.038,0.2177
1222,08/18/19 11:00:00 AM,59.401,0.2174
1223,08/18/19 12:00:00 PM,62.362,0.2169
1224,08/18/19 01:00:00 PM,63.689,0.2164
1225,08/18/19 02:00:00 PM,65.230,0.2164
1226,08/18/19 03:00:00 PM,65.788,0.2161
1227,08/18/19 04:00:00 PM,65.273,0.2156
1228,08/18/19 05:00:00 PM,64.717,0.2156
1229,08/18/19 06:00:00 PM,63.862,0.2153
1230,08/18/19 07:00:00 PM,62.748,0.2153
1231,08/18/19 08:00:00 PM,61.462,0.2153
1232,08/18/19 09:00:00 PM,60.132,0.2153
1233,08/18/19 10:00:00 PM,58.928,0.2156
1234,08/18/19 11:00:00 PM,57.850,0.2156
1235,08/19/19 12:00:00 AM,56.901,0.2153
1236,08/19/19 01:00:00 AM,56.079,0.2153
1237,08/19/19 02:00:00 AM,55.342,0.2153
1238,08/19/19 03:00:00 AM,54.648,0.2148
1239,08/19/19 04:00:00 AM,53.994,0.2148
1240,08/19/19 05:00:00 AM,53.427,0.2148
1241,08/19/19 06:00:00 AM,52.817,0.2143
1242,08/19/19 07:00:00 AM,52.291,0.2148
1243,08/19/19 08:00:00 AM,51.895,0.2143
1244,08/19/19 09:00:00 AM,52.903,0.2143
1245,08/19/19 10:00:00 AM,55.863,0.2139
1246,08/19/19 11:00:00 AM,60.046,0.2131
1247,08/19/19 12:00:00 PM,63.005,0.2126
1248,08/19/19 01:00:00 PM,64.332,0.2122
1249,08/19/19 02:00:00 PM,65.959,0.2122
1250,08/19/19 03:00:00 PM,66.385,0.2117
1251,08/19/19 04:00:00 PM,65.788,0.2117
1252,08/19/19 05:00:00 PM,65.316,0.2112
1253,08/19/19 06:00:00 PM,64.632,0.2112
1254,08/19/19 07:00:00 PM,63.648,0.2112
1255,08/19/19 08:00:00 PM,62.319,0.2112
1256,08/19/19 09:00:00 PM,60.948,0.2112
1257,08/19/19 10:00:00 PM,59.702,0.2112
1258,08/19/19 11:00:00 PM,58.582,0.2112
1259,08/20/19 12:00:00 AM,57.592,0.2112
1260,08/20/19 01:00:00 AM,56.728,0.2109
1261,08/20/19 02:00:00 AM,55.906,0.2112
1262,08/20/19 03:00:00 AM,55.125,0.2109
1263,08/20/19 04:00:00 AM,54.430,0.2104
1264,08/20/19 05:00:00 AM,53.820,0.2104
1265,08/20/19 06:00:00 AM,53.209,0.2104
1266,08/20/19 07:00:00 AM,52.686,0.2104
1267,08/20/19 08:00:00 AM,52.335,0.2100
1268,08/20/19 09:00:00 AM,53.384,0.2104
1269,08/20/19 10:00:00 AM,56.426,0.2095
1270,08/20/19 11:00:00 AM,61.119,0.2092
1271,08/20/19 12:00:00 PM,64.546,0.2083
1272,08/20/19 01:00:00 PM,66.130,0.2083
1273,08/20/19 02:00:00 PM,67.372,0.2083
1274,08/20/19 03:00:00 PM,68.227,0.2083
1275,08/20/19 04:00:00 PM,67.714,0.2078
1276,08/20/19 05:00:00 PM,66.943,0.2078
1277,08/20/19 06:00:00 PM,65.959,0.2073
1278,08/20/19 07:00:00 PM,64.632,0.2073
1279,08/20/19 08:00:00 PM,63.219,0.2073
1280,08/20/19 09:00:00 PM,61.761,0.2078
1281,08/20/19 10:00:00 PM,60.433,0.2073
1282,08/20/19 11:00:00 PM,59.229,0.2078
1283,08/21/19 12:00:00 AM,58.109,0.2073
1284,08/21/19 01:00:00 AM,57.160,0.2073
1285,08/21/19 02:00:00 AM,56.295,0.2073
1286,08/21/19 03:00:00 AM,55.558,0.2070
1287,08/21/19 04:00:00 AM,54.820,0.2070
1288,08/21/19 05:00:00 AM,54.212,0.2070
1289,08/21/19 06:00:00 AM,53.602,0.2070
1290,08/21/19 07:00:00 AM,53.078,0.2064
1291,08/21/19 08:00:00 AM,52.817,0.2064
1292,08/21/19 09:00:00 AM,54.037,0.2064
1293,08/21/19 10:00:00 AM,57.463,0.2056
1294,08/21/19 11:00:00 AM,62.019,0.2056
1295,08/21/19 12:00:00 PM,65.530,0.2061
1296,08/21/19 01:00:00 PM,66.900,0.2056
1297,08/21/19 02:00:00 PM,67.757,0.2056
1298,08/21/19 03:00:00 PM,68.142,0.2056
1299,08/21/19 04:00:00 PM,68.056,0.2056
1300,08/21/19 05:00:00 PM,67.586,0.2052
1301,08/21/19 06:00:00 PM,66.943,0.2047
1302,08/21/19 07:00:00 PM,65.658,0.2052
1303,08/21/19 08:00:00 PM,64.332,0.2047
1304,08/21/19 09:00:00 PM,62.834,0.2052
1305,08/21/19 10:00:00 PM,61.419,0.2052
1306,08/21/19 11:00:00 PM,60.089,0.2047
1307,08/22/19 12:00:00 AM,58.885,0.2047
1308,08/22/19 01:00:00 AM,57.850,0.2047
1309,08/22/19 02:00:00 AM,56.815,0.2047
1310,08/22/19 03:00:00 AM,55.949,0.2047
1311,08/22/19 04:00:00 AM,55.168,0.2043
1312,08/22/19 05:00:00 AM,54.430,0.2043
1313,08/22/19 06:00:00 AM,53.776,0.2043
1314,08/22/19 07:00:00 AM,53.166,0.2043
1315,08/22/19 08:00:00 AM,52.817,0.2038
1316,08/22/19 09:00:00 AM,54.037,0.2038
1317,08/22/19 10:00:00 AM,57.722,0.2035
1318,08/22/19 11:00:00 AM,61.590,0.2029
1319,08/22/19 12:00:00 PM,65.230,0.2026
1320,08/22/19 01:00:00 PM,65.615,0.2020
1321,08/22/19 02:00:00 PM,66.643,0.2026
1322,08/22/19 03:00:00 PM,67.158,0.2020
1323,08/22/19 04:00:00 PM,66.686,0.2020
1324,08/22/19 05:00:00 PM,65.102,0.2017
1325,08/22/19 06:00:00 PM,63.390,0.2017
1326,08/22/19 07:00:00 PM,62.105,0.2020
1327,08/22/19 08:00:00 PM,60.991,0.2020
1328,08/22/19 09:00:00 PM,59.873,0.2017
1329,08/22/19 10:00:00 PM,58.712,0.2017
1330,08/22/19 11:00:00 PM,57.636,0.2020
1331,08/23/19 12:00:00 AM,56.642,0.2020
1332,08/23/19 01:00:00 AM,55.863,0.2020
1333,08/23/19 02:00:00 AM,55.213,0.2017
1334,08/23/19 03:00:00 AM,54.604,0.2017
1335,08/23/19 04:00:00 AM,53.951,0.2017
1336,08/23/19 05:00:00 AM,53.341,0.2017
1337,08/23/19 06:00:00 AM,52.817,0.2017
1338,08/23/19 07:00:00 AM,52.423,0.2017
1339,08/23/19 08:00:00 AM,52.246,0.2012
1340,08/23/19 09:00:00 AM,53.035,0.2012
1341,08/23/19 10:00:00 AM,55.690,0.2008
1342,08/23/19 11:00:00 AM,59.014,0.1994
1343,08/23/19 12:00:00 PM,61.677,0.1999
1344,08/23/19 01:00:00 PM,60.690,0.2003
1345,08/23/19 02:00:00 PM,61.677,0.2003
1346,08/23/19 03:00:00 PM,62.919,0.2003
1347,08/23/19 04:00:00 PM,63.262,0.1999
1348,08/23/19 05:00:00 PM,62.962,0.1999
1349,08/23/19 06:00:00 PM,62.105,0.1999
1350,08/23/19 07:00:00 PM,61.119,0.1999
1351,08/23/19 08:00:00 PM,59.873,0.1999
1352,08/23/19 09:00:00 PM,58.582,0.1999
1353,08/23/19 10:00:00 PM,57.463,0.1999
1354,08/23/19 11:00:00 PM,56.469,0.1999
1355,08/24/19 12:00:00 AM,55.602,0.1999
1356,08/24/19 01:00:00 AM,54.691,0.1999
1357,08/24/19 02:00:00 AM,53.865,0.1994
1358,08/24/19 03:00:00 AM,53.166,0.1994
1359,08/24/19 04:00:00 AM,52.554,0.1994
1360,08/24/19 05:00:00 AM,52.029,0.1994
1361,08/24/19 06:00:00 AM,51.589,0.1994
1362,08/24/19 07:00:00 AM,51.237,0.1990
1363,08/24/19 08:00:00 AM,51.325,0.1994
1364,08/24/19 09:00:00 AM,52.686,0.1990
1365,08/24/19 10:00:00 AM,56.512,0.1985
1366,08/24/19 11:00:00 AM,60.775,0.1981
1367,08/24/19 12:00:00 PM,63.946,0.1976
1368,08/24/19 01:00:00 PM,65.017,0.1976
1369,08/24/19 02:00:00 PM,66.087,0.1976
1370,08/24/19 03:00:00 PM,66.000,0.1981
1371,08/24/19 04:00:00 PM,65.745,0.1981
1372,08/24/19 05:00:00 PM,65.273,0.1976
1373,08/24/19 06:00:00 PM,64.459,0.1976
1374,08/24/19 07:00:00 PM,63.304,0.1976
1375,08/24/19 08:00:00 PM,61.977,0.1976
1376,08/24/19 09:00:00 PM,60.647,0.1976
1377,08/24/19 10:00:00 PM,59.445,0.1976
1378,08/24/19 11:00:00 PM,58.411,0.1976
1379,08/25/19 12:00:00 AM,57.420,0.1976
1380,08/25/19 01:00:00 AM,56.599,0.1976
1381,08/25/19 02:00:00 AM,56.035,0.1972
1382,08/25/19 03:00:00 AM,55.429,0.1972
1383,08/25/19 04:00:00 AM,55.038,0.1972
1384,08/25/19 05:00:00 AM,54.648,0.1972
1385,08/25/19 06:00:00 AM,54.255,0.1972
1386,08/25/19 07:00:00 AM,53.908,0.1972
1387,08/25/19 08:00:00 AM,53.733,0.1967
1388,08/25/19 09:00:00 AM,54.952,0.1967
1389,08/25/19 10:00:00 AM,58.928,0.1958
1390,08/25/19 11:00:00 AM,62.406,0.1958
1391,08/25/19 12:00:00 PM,65.872,0.1958
1392,08/25/19 01:00:00 PM,67.242,0.1945
1393,08/25/19 02:00:00 PM,67.586,0.1954
1394,08/25/19 03:00:00 PM,68.313,0.1954
1395,08/25/19 04:00:00 PM,68.142,0.1954
1396,08/25/19 05:00:00 PM,67.413,0.1954
1397,08/25/19 06:00:00 PM,66.173,0.1948
1398,08/25/19 07:00:00 PM,64.931,0.1954
1399,08/25/19 08:00:00 PM,63.518,0.1954
1400,08/25/19 09:00:00 PM,62.191,0.1954
1401,08/25/19 10:00:00 PM,60.991,0.1954
1402,08/25/19 11:00:00 PM,60.089,0.1954
1403,08/26/19 12:00:00 AM,59.358,0.1948
1404,08/26/19 01:00:00 AM,58.755,0.1948
1405,08/26/19 02:00:00 AM,58.152,0.1948
1406,08/26/19 03:00:00 AM,57.549,0.1948
1407,08/26/19 04:00:00 AM,57.117,0.1948
1408,08/26/19 05:00:00 AM,56.728,0.1948
1409,08/26/19 06:00:00 AM,56.251,0.1945
1410,08/26/19 07:00:00 AM,55.602,0.1948
1411,08/26/19 08:00:00 AM,55.213,0.1945
1412,08/26/19 09:00:00 AM,56.295,0.1945
1413,08/26/19 10:00:00 AM,60.561,0.1935
1414,08/26/19 11:00:00 AM,64.589,0.1935
1415,08/26/19 12:00:00 PM,67.885,0.1926
1416,08/26/19 01:00:00 PM,68.742,0.1923
1417,08/26/19 02:00:00 PM,69.814,0.1932
1418,08/26/19 03:00:00 PM,70.072,0.1932
1419,08/26/19 04:00:00 PM,69.427,0.1932
1420,08/26/19 05:00:00 PM,68.356,0.1932
1421,08/26/19 06:00:00 PM,67.028,0.1932
1422,08/26/19 07:00:00 PM,65.574,0.1932
1423,08/26/19 08:00:00 PM,63.990,0.1932
1424,08/26/19 09:00:00 PM,62.362,0.1932
1425,08/26/19 10:00:00 PM,60.904,0.1932
1426,08/26/19 11:00:00 PM,59.572,0.1932
1427,08/27/19 12:00:00 AM,58.455,0.1932
1428,08/27/19 01:00:00 AM,57.420,0.1932
1429,08/27/19 02:00:00 AM,56.512,0.1926
1430,08/27/19 03:00:00 AM,55.690,0.1926
1431,08/27/19 04:00:00 AM,54.777,0.1926
1432,08/27/19 05:00:00 AM,53.994,0.1923
1433,08/27/19 06:00:00 AM,53.209,0.1923
1434,08/27/19 07:00:00 AM,52.554,0.1923
1435,08/27/19 08:00:00 AM,52.029,0.1923
1436,08/27/19 09:00:00 AM,53.298,0.1917
1437,08/27/19 10:00:00 AM,58.455,0.1913
1438,08/27/19 11:00:00 AM,62.875,0.1908
1439,08/27/19 12:00:00 PM,66.087,0.1908
1440,08/27/19 01:00:00 PM,67.456,0.1904
1441,08/27/19 02:00:00 PM,69.213,0.1904
1442,08/27/19 03:00:00 PM,69.814,0.1904
1443,08/27/19 04:00:00 PM,69.213,0.1904
1444,08/27/19 05:00:00 PM,68.099,0.1904
1445,08/27/19 06:00:00 PM,66.772,0.1904
1446,08/27/19 07:00:00 PM,65.230,0.1908
1447,08/27/19 08:00:00 PM,63.561,0.1908
1448,08/27/19 09:00:00 PM,61.891,0.1908
1449,08/27/19 10:00:00 PM,60.390,0.1908
1450,08/27/19 11:00:00 PM,59.056,0.1908
1451,08/28/19 12:00:00 AM,57.850,0.1908
1452,08/28/19 01:00:00 AM,56.815,0.1904
1453,08/28/19 02:00:00 AM,55.690,0.1904
1454,08/28/19 03:00:00 AM,54.691,0.1904
1455,08/28/19 04:00:00 AM,53.733,0.1904
1456,08/28/19 05:00:00 AM,52.903,0.1904
1457,08/28/19 06:00:00 AM,52.115,0.1898
1458,08/28/19 07:00:00 AM,51.413,0.1898
1459,08/28/19 08:00:00 AM,50.841,0.1898
1460,08/28/19 09:00:00 AM,52.115,0.1895
1461,08/28/19 10:00:00 AM,57.420,0.1885
1462,08/28/19 11:00:00 AM,61.891,0.1885
1463,08/28/19 12:00:00 PM,65.316,0.1885
1464,08/28/19 01:00:00 PM,67.028,0.1866
1465,08/28/19 02:00:00 PM,68.913,0.1872
1466,08/28/19 03:00:00 PM,69.427,0.1876
1467,08/28/19 04:00:00 PM,68.828,0.1885
1468,08/28/19 05:00:00 PM,67.714,0.1872
1469,08/28/19 06:00:00 PM,66.385,0.1881
1470,08/28/19 07:00:00 PM,64.845,0.1885
1471,08/28/19 08:00:00 PM,63.133,0.1885
1472,08/28/19 09:00:00 PM,61.462,0.1885
1473,08/28/19 10:00:00 PM,59.916,0.1885
1474,08/28/19 11:00:00 PM,58.626,0.1885
1475,08/29/19 12:00:00 AM,57.463,0.1881
1476,08/29/19 01:00:00 AM,56.383,0.1881
1477,08/29/19 02:00:00 AM,55.386,0.1881
1478,08/29/19 03:00:00 AM,54.473,0.1881
1479,08/29/19 04:00:00 AM,53.645,0.1881
1480,08/29/19 05:00:00 AM,52.817,0.1881
1481,08/29/19 06:00:00 AM,52.115,0.1881
1482,08/29/19 07:00:00 AM,51.501,0.1876
1483,08/29/19 08:00:00 AM,51.193,0.1876
1484,08/29/19 09:00:00 AM,52.597,0.1876
1485,08/29/19 10:00:00 AM,57.376,0.1853
1486,08/29/19 11:00:00 AM,60.517,0.1859
1487,08/29/19 12:00:00 PM,64.161,0.1853
1488,08/29/19 01:00:00 PM,65.872,0.1853
1489,08/29/19 02:00:00 PM,66.000,0.1866
1490,08/29/19 03:00:00 PM,65.959,0.1866
1491,08/29/19 04:00:00 PM,65.615,0.1862
1492,08/29/19 05:00:00 PM,65.188,0.1862
1493,08/29/19 06:00:00 PM,64.288,0.1859
1494,08/29/19 07:00:00 PM,63.390,0.1866
1495,08/29/19 08:00:00 PM,62.233,0.1866
1496,08/29/19 09:00:00 PM,61.162,0.1866
1497,08/29/19 10:00:00 PM,60.046,0.1866
1498,08/29/19 11:00:00 PM,58.885,0.1866
1499,08/30/19 12:00:00 AM,58.023,0.1866
1500,08/30/19 01:00:00 AM,57.160,0.1866
1501,08/30/19 02:00:00 AM,56.208,0.1862
1502,08/30/19 03:00:00 AM,55.386,0.1862
1503,08/30/19 04:00:00 AM,54.561,0.1862
1504,08/30/19 05:00:00 AM,53.776,0.1862
1505,08/30/19 06:00:00 AM,53.078,0.1862
1506,08/30/19 07:00:00 AM,52.423,0.1862
1507,08/30/19 08:00:00 AM,51.984,0.1859
1508,08/30/19 09:00:00 AM,53.427,0.1859
1509,08/30/19 10:00:00 AM,58.195,0.1840
1510,08/30/19 11:00:00 AM,62.019,0.1849
1511,08/30/19 12:00:00 PM,64.033,0.1849
1512,08/30/19 01:00:00 PM,64.760,0.1849
1513,08/30/19 02:00:00 PM,66.301,0.1849
1514,08/30/19 03:00:00 PM,65.829,0.1849
1515,08/30/19 04:00:00 PM,66.043,0.1849
1516,08/30/19 05:00:00 PM,65.615,0.1853
1517,08/30/19 06:00:00 PM,64.717,0.1849
1518,08/30/19 07:00:00 PM,63.604,0.1853
1519,08/30/19 08:00:00 PM,62.191,0.1853
1520,08/30/19 09:00:00 PM,60.775,0.1853
1521,08/30/19 10:00:00 PM,59.616,0.1853
1522,08/30/19 11:00:00 PM,58.626,0.1853
1523,08/31/19 12:00:00 AM,57.463,0.1853
1524,08/31/19 01:00:00 AM,56.469,0.1853
1525,08/31/19 02:00:00 AM,55.602,0.1853
1526,08/31/19 03:00:00 AM,54.777,0.1849
1527,08/31/19 04:00:00 AM,54.037,0.1849
1528,08/31/19 05:00:00 AM,53.427,0.1849
1529,08/31/19 06:00:00 AM,52.772,0.1849
1530,08/31/19 07:00:00 AM,52.291,0.1843
1531,08/31/19 08:00:00 AM,51.940,0.1843
1532,08/31/19 09:00:00 AM,53.166,0.1843
1533,08/31/19 10:00:00 AM,57.979,0.1826
1534,08/31/19 11:00:00 AM,62.019,0.1820
1535,08/31/19 12:00:00 PM,64.074,0.1826
1536,08/31/19 01:00:00 PM,65.745,0.1836
1537,08/31/19 02:00:00 PM,68.698,0.1830
1538,08/31/19 03:00:00 PM,68.999,0.1836
1539,08/31/19 04:00:00 PM,68.356,0.1836
1540,08/31/19 05:00:00 PM,67.500,0.1836
1541,08/31/19 06:00:00 PM,66.472,0.1840
1542,08/31/19 07:00:00 PM,65.017,0.1836
1543,08/31/19 08:00:00 PM,63.390,0.1840
1544,08/31/19 09:00:00 PM,61.804,0.1840
1545,08/31/19 10:00:00 PM,60.474,0.1840
1546,08/31/19 11:00:00 PM,59.272,0.1840
1547,09/01/19 12:00:00 AM,58.195,0.1840
1548,09/01/19 01:00:00 AM,57.204,0.1836
1549,09/01/19 02:00:00 AM,56.295,0.1840
1550,09/01/19 03:00:00 AM,55.515,0.1836
1551,09/01/19 04:00:00 AM,54.777,0.1836
1552,09/01/19 05:00:00 AM,54.082,0.1836
1553,09/01/19 06:00:00 AM,53.515,0.1836
1554,09/01/19 07:00:00 AM,52.992,0.1836
1555,09/01/19 08:00:00 AM,53.035,0.1836
1556,09/01/19 09:00:00 AM,54.169,0.1830
1557,09/01/19 10:00:00 AM,57.290,0.1820
1558,09/01/19 11:00:00 AM,61.462,0.1813
1559,09/01/19 12:00:00 PM,63.732,0.1816
1560,09/01/19 01:00:00 PM,65.444,0.1820
1561,09/01/19 02:00:00 PM,66.173,0.1826
1562,09/01/19 03:00:00 PM,67.500,0.1820
1563,09/01/19 04:00:00 PM,67.928,0.1820
1564,09/01/19 05:00:00 PM,67.329,0.1820
1565,09/01/19 06:00:00 PM,66.385,0.1826
1566,09/01/19 07:00:00 PM,65.017,0.1816
1567,09/01/19 08:00:00 PM,63.390,0.1830
1568,09/01/19 09:00:00 PM,61.848,0.1826
1569,09/01/19 10:00:00 PM,60.433,0.1830
1570,09/01/19 11:00:00 PM,59.272,0.1826
1571,09/02/19 12:00:00 AM,58.152,0.1826
1572,09/02/19 01:00:00 AM,57.204,0.1826
1573,09/02/19 02:00:00 AM,56.295,0.1826
1574,09/02/19 03:00:00 AM,55.472,0.1826
1575,09/02/19 04:00:00 AM,54.734,0.1826
1576,09/02/19 05:00:00 AM,53.951,0.1820
1577,09/02/19 06:00:00 AM,53.253,0.1820
1578,09/02/19 07:00:00 AM,52.641,0.1820
1579,09/02/19 08:00:00 AM,52.246,0.1820
