,,Plot Title: 20147179_SM_LSA_A1_ctrl,,,,,
,,#,"Date Time, GMT-06:00",,"Water Content, m³/m³ (LGR S/N: 20147179, SEN S/N: 20145935)","Temp, °F (LGR S/N: 20147179, SEN S/N: 20399272)",
Site,Treatment,Plot,Date,Time,SWC.1,ST,SWC.2
LSA,control,A1,7/13/2019,21:00,0.2095,62.49,
LSA,control,A1,7/13/2019,22:00,0.21,61.075,
LSA,control,A1,7/13/2019,23:00,0.21,59.659,
LSA,control,A1,7/14/2019,0:00,0.2104,58.582,
LSA,control,A1,7/14/2019,1:00,0.2109,57.549,
LSA,control,A1,7/14/2019,2:00,0.2109,56.685,
LSA,control,A1,7/14/2019,3:00,0.2112,55.819,
LSA,control,A1,7/14/2019,4:00,0.2112,55.038,
LSA,control,A1,7/14/2019,5:00,0.2117,54.343,
LSA,control,A1,7/14/2019,6:00,0.2122,53.908,
LSA,control,A1,7/14/2019,7:00,0.2122,53.733,
LSA,control,A1,7/14/2019,8:00,0.2117,54.037,
LSA,control,A1,7/14/2019,9:00,0.2112,54.82,
LSA,control,A1,7/14/2019,10:00,0.2109,56.556,
LSA,control,A1,7/14/2019,11:00,0.21,59.229,
LSA,control,A1,7/14/2019,12:00,0.2092,62.062,
LSA,control,A1,7/14/2019,13:00,0.2083,63.604,
LSA,control,A1,7/14/2019,14:00,0.2078,65.658,
LSA,control,A1,7/14/2019,15:00,0.2073,66.814,
LSA,control,A1,7/14/2019,16:00,0.207,67.586,
LSA,control,A1,7/14/2019,17:00,0.2064,67.842,
LSA,control,A1,7/14/2019,18:00,0.2061,67.071,
LSA,control,A1,7/14/2019,19:00,0.2061,65.745,
LSA,control,A1,7/14/2019,20:00,0.2064,64.375,
LSA,control,A1,7/14/2019,21:00,0.207,62.919,
LSA,control,A1,7/14/2019,22:00,0.2073,61.333,
LSA,control,A1,7/14/2019,23:00,0.2078,59.873,
LSA,control,A1,7/15/2019,0:00,0.2083,58.626,
