Plot Title: 9735537_SM_USA_C2_trmt,,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","PAR, uE (LGR S/N: 9735537, SEN S/N: 9700890, LBL: C2_L)","PAR, uE (LGR S/N: 9735537, SEN S/N: 9700891, LBL: C2_L)","PAR, uE (LGR S/N: 9735537, SEN S/N: 9700896, LBL: C2_R)","Temp, °F (LGR S/N: 9735537, SEN S/N: 9719165, LBL: C2)","Temp, °F (LGR S/N: 9735537, SEN S/N: 9721324, LBL: C2)","RH, % (LGR S/N: 9735537, SEN S/N: 9721324, LBL: C2)","Voltage, V (LGR S/N: 9735537, SEN S/N: 9725485)","Solar Radiation, W/m² (LGR S/N: 9735537, SEN S/N: 9734409, LBL: C2_L)","Solar Radiation, W/m² (LGR S/N: 9735537, SEN S/N: 9734412, LBL: C2_L)","Solar Radiation, W/m² (LGR S/N: 9735537, SEN S/N: 9734416, LBL: C2_R)","Water Content, m³/m³ (LGR S/N: 9735537, SEN S/N: 20152214, LBL: C2_R)","Water Content, m³/m³ (LGR S/N: 9735537, SEN S/N: 20152224, LBL: C2_L)","Batt, V (LGR S/N: 9735537)"
8002,7/26/18 1:30,1.2,1.2,1.2,58.325,47.154,1,-0.2039,0.6,0.6,0.6,0.0678,0.1335,4.339
8003,7/26/18 1:40,1.2,1.2,1.2,58.152,47.736,1,-0.2039,0.6,0.6,0.6,0.0678,0.1335,4.339
8004,7/26/18 1:50,1.2,1.2,1.2,58.023,47.736,1,-0.2039,0.6,0.6,0.6,0.0678,0.1335,4.339
8005,7/26/18 2:00,1.2,1.2,1.2,57.85,49.249,1,-0.2039,0.6,0.6,0.6,0.0678,0.1335,4.333
8006,7/26/18 2:10,1.2,1.2,1.2,57.679,49.561,1,-0.2039,0.6,0.6,0.6,0.0678,0.1335,4.333
8007,7/26/18 2:20,1.2,1.2,1.2,57.549,49.294,1,-0.2039,0.6,0.6,0.6,0.0678,0.1335,4.333
8008,7/26/18 2:30,1.2,1.2,1.2,57.42,47.512,1,-0.2039,0.6,0.6,0.6,0.0671,0.1335,4.333
8009,7/26/18 2:40,1.2,1.2,1.2,57.247,46.391,1,-0.2039,0.6,0.6,0.6,0.0678,0.1335,4.333
8010,7/26/18 2:50,1.2,1.2,1.2,57.117,47.512,1,-0.2039,0.6,0.6,0.6,0.0671,0.1335,4.333
8011,7/26/18 3:00,1.2,1.2,1.2,56.944,44.4,1,-0.2039,0.6,0.6,0.6,0.0671,0.1335,4.333
8012,7/26/18 3:10,1.2,1.2,1.2,56.815,45.489,1,-0.2039,0.6,0.6,0.6,0.0671,0.1335,4.333
8013,7/26/18 3:20,1.2,1.2,1.2,56.642,44.674,1,-0.2039,0.6,0.6,0.6,0.0671,0.1335,4.333
8014,7/26/18 3:30,1.2,1.2,1.2,56.512,46.526,1,-0.2039,0.6,0.6,0.6,0.0671,0.1335,4.333
8015,7/26/18 3:40,1.2,1.2,1.2,56.383,49.471,1,-0.2039,0.6,0.6,0.6,0.0671,0.1335,4.333
8016,7/26/18 3:50,1.2,1.2,1.2,56.251,48.762,1,-0.2039,0.6,0.6,0.6,0.0671,0.1335,4.333
8017,7/26/18 4:00,1.2,1.2,1.2,56.122,47.871,1,-0.2039,0.6,0.6,0.6,0.0671,0.1335,4.333
8018,7/26/18 4:10,1.2,1.2,1.2,55.949,47.199,1,-0.2039,0.6,0.6,0.6,0.0671,0.1335,4.333
8019,7/26/18 4:20,1.2,1.2,1.2,55.863,47.289,1,-0.2039,0.6,0.6,0.6,0.0671,0.1335,4.333
8020,7/26/18 4:30,1.2,1.2,1.2,55.733,46.526,1,-0.2039,0.6,0.6,0.6,0.0671,0.1335,4.333
8021,7/26/18 4:40,1.2,1.2,1.2,55.602,44.764,1,-0.2039,0.6,0.6,0.6,0.0671,0.1335,4.333
8022,7/26/18 4:50,1.2,1.2,1.2,55.472,46.346,1,-0.2039,0.6,0.6,0.6,0.0671,0.1335,4.333
8023,7/26/18 5:00,1.2,1.2,1.2,55.342,48.672,1,-0.2039,0.6,0.6,0.6,0.0671,0.1335,4.333
8024,7/26/18 5:10,1.2,1.2,1.2,55.256,48.805,1,-0.2039,0.6,0.6,0.6,0.0671,0.1335,4.327
8025,7/26/18 5:20,1.2,1.2,1.2,55.125,48.227,1,-0.2039,0.6,0.6,0.6,0.0671,0.1335,4.321
8026,7/26/18 5:30,1.2,1.2,1.2,54.995,48.405,1,-0.2039,0.6,0.6,0.6,0.0671,0.1335,4.321
8027,7/26/18 5:40,1.2,1.2,1.2,54.909,47.154,1,-0.2039,0.6,0.6,0.6,0.0671,0.1335,4.321
8028,7/26/18 5:50,1.2,1.2,1.2,54.777,46.571,1,-0.2039,0.6,0.6,0.6,0.0671,0.1335,4.321
8029,7/26/18 6:00,1.2,6.2,1.2,54.691,46.706,1,-0.2039,3.1,0.6,0.6,0.0671,0.1335,4.321
8030,7/26/18 6:10,1.2,18.7,1.2,54.561,45.579,1,-0.2039,8.1,0.6,0.6,0.0671,0.1335,4.321
8031,7/26/18 6:20,1.2,41.2,1.2,54.473,44.856,1,-0.2039,16.9,0.6,0.6,0.0671,0.1335,4.333
8032,7/26/18 6:30,1.2,88.7,1.2,54.387,44.719,1,-0.2039,55.6,6.9,8.1,0.0671,0.1335,4.339
8033,7/26/18 6:40,3.7,116.2,1.2,54.3,49.073,1,-0.2039,61.9,8.1,8.1,0.0671,0.1335,4.369
8034,7/26/18 6:50,6.2,233.7,6.2,54.212,52.597,1,-0.2039,146.9,21.9,23.1,0.0671,0.1335,4.393
8035,7/26/18 7:00,8.7,333.7,11.2,54.126,55.472,1,-0.2039,195.6,26.9,29.4,0.0664,0.1335,4.375
8036,7/26/18 7:10,13.7,421.2,13.7,54.037,59.616,1,-0.2039,233.1,31.9,34.4,0.0671,0.1335,4.363
8037,7/26/18 7:20,16.2,511.2,16.2,53.994,59.229,1,-0.2039,271.9,35.6,38.1,0.0664,0.1335,4.369
8038,7/26/18 7:30,18.7,596.2,18.7,53.951,62.834,1,-0.2039,309.4,39.4,43.1,0.0671,0.1335,4.381
8039,7/26/18 7:40,18.7,588.7,18.7,53.951,62.704,1,-0.2039,316.9,40.6,43.1,0.0671,0.1342,4.387
8040,7/26/18 7:50,21.2,606.2,18.7,53.951,62.49,1,-0.2039,331.9,41.9,45.6,0.0671,0.1335,4.363
8041,7/26/18 8:00,23.7,678.7,21.2,53.908,61.677,1,-0.2039,366.9,45.6,50.6,0.0671,0.1335,4.375
8042,7/26/18 8:10,28.7,798.7,26.2,53.951,63.304,1,-0.2039,414.4,50.6,55.6,0.0671,0.1335,4.381
8043,7/26/18 8:20,26.2,736.2,23.7,53.994,62.919,1,-0.2039,376.9,45.6,49.4,0.0671,0.1335,4.4
8044,7/26/18 8:30,31.2,868.7,28.7,54.037,63.09,1,-0.2039,448.1,53.1,59.4,0.0671,0.1335,4.393
8045,7/26/18 8:40,33.7,903.7,31.2,54.126,63.048,1,-0.2039,469.4,55.6,61.9,0.0671,0.1335,4.4
8046,7/26/18 8:50,36.2,956.2,33.7,54.212,63.561,1,-0.2039,499.4,59.4,64.4,0.0671,0.1335,4.393
8047,7/26/18 9:00,38.7,966.2,33.7,54.3,62.148,1,-0.2039,513.1,60.6,66.9,0.0671,0.1335,4.538
8048,7/26/18 9:10,41.2,1078.7,38.7,54.43,62.62,1,-0.2039,559.4,64.4,71.9,0.0671,0.1335,4.393
8049,7/26/18 9:20,51.2,1248.7,43.7,54.604,63.732,1,-0.2039,631.9,71.9,79.4,0.0671,0.1335,4.363
8050,7/26/18 9:30,46.2,1138.7,41.2,54.777,64.845,1,-0.2039,616.9,70.6,78.1,0.0671,0.1335,4.393
8051,7/26/18 9:40,23.7,656.2,21.2,54.952,65.23,1,-0.2039,281.9,29.4,31.9,0.0671,0.1335,4.369
8052,7/26/18 9:50,28.7,731.2,23.7,55.168,63.946,1,-0.2039,333.1,34.4,39.4,0.0671,0.1335,4.381
8053,7/26/18 10:00,58.7,1416.2,51.2,55.386,65.701,1,-0.2039,745.6,83.1,91.9,0.0678,0.1335,4.375
8054,7/26/18 10:10,66.2,1626.2,58.7,55.647,66.643,1,-0.2039,813.1,89.4,99.4,0.0678,0.1331,4.363
8055,7/26/18 10:20,76.2,1846.2,66.2,55.863,66.173,1,-0.2039,931.9,100.6,111.9,0.0678,0.1331,4.381
8056,7/26/18 10:30,78.7,1906.2,68.7,56.165,68.999,1,-0.2039,959.4,103.1,113.1,0.0678,0.1335,4.363
8057,7/26/18 10:40,26.2,716.2,23.7,56.469,64.074,1,-0.2039,320.6,33.1,38.1,0.0671,0.1335,4.363
8058,7/26/18 10:50,81.2,2008.7,73.7,56.728,66.558,1,-0.2039,1003.1,105.6,116.9,0.0678,0.1335,4.375
8059,7/26/18 11:00,86.2,2043.7,76.2,57.074,70.416,1,-0.2039,1055.6,110.6,123.1,0.0678,0.1326,4.363
8060,7/26/18 11:10,81.2,1976.2,73.7,57.42,63.99,1,-0.2039,996.9,104.4,115.6,0.0671,0.1326,4.393
8061,7/26/18 11:20,36.2,908.7,36.2,57.765,65.059,1,-0.2039,435.6,44.4,58.1,0.0671,0.1326,4.369
8062,7/26/18 11:30,83.7,2011.2,73.7,58.109,69.814,1,-0.2039,1039.4,104.4,115.6,0.0671,0.1326,4.363
8063,7/26/18 11:40,86.2,2101.2,76.2,58.498,71.447,1,-0.2039,1090.6,108.1,120.6,0.0678,0.1326,4.387
8064,7/26/18 11:50,51.2,1256.2,43.7,58.842,66.729,1,-0.2039,628.1,61.9,68.1,0.0678,0.1326,4.363
8065,7/26/18 12:00,91.2,2213.7,81.2,59.185,64.546,1,-0.2039,1156.9,113.1,128.1,0.0678,0.1326,4.363
8066,7/26/18 12:10,21.2,568.7,18.7,59.529,64.674,1,-0.2039,280.6,28.1,31.9,0.0678,0.1326,4.381
8067,7/26/18 12:20,31.2,823.7,28.7,59.916,66.214,1,-0.2039,399.4,39.4,45.6,0.0678,0.1326,4.369
8068,7/26/18 12:30,53.7,1328.7,46.2,60.217,63.775,1,-0.2039,668.1,64.4,71.9,0.0671,0.1326,4.363
8069,7/26/18 12:40,13.7,391.2,11.2,60.517,62.362,1,-0.2039,200.6,20.6,23.1,0.0671,0.1326,4.381
8070,7/26/18 12:50,8.7,311.2,8.7,60.818,59.572,1,-0.2039,144.4,14.4,15.6,0.0678,0.1326,4.369
8071,7/26/18 13:00,76.2,2001.2,73.7,61.075,64.888,1,-0.2039,1026.9,90.6,108.1,0.0678,0.1331,4.363
8072,7/26/18 13:10,83.7,2206.2,81.2,61.376,70.243,1,-0.2039,1143.1,101.9,121.9,0.0684,0.1331,4.381
8073,7/26/18 13:20,18.7,511.2,16.2,61.59,66.13,1,-0.2039,240.6,24.4,28.1,0.0678,0.1326,4.369
8074,7/26/18 13:30,91.2,2433.7,91.2,61.804,66.429,1,-0.2039,1273.1,111.9,135.6,0.0684,0.1326,4.363
8075,7/26/18 13:40,56.2,1481.2,56.2,62.019,65.701,1,-0.2039,764.4,68.1,85.6,0.0678,0.1331,4.381
8076,7/26/18 13:50,68.7,1841.2,68.7,62.191,63.604,1,-0.2039,943.1,81.9,101.9,0.0678,0.1326,4.369
8077,7/26/18 14:00,81.2,2206.2,81.2,62.406,70.329,1,-0.2039,1134.4,98.1,121.9,0.0684,0.1326,4.363
8078,7/26/18 14:10,43.7,1271.2,48.7,62.577,67.885,1,-0.2039,623.1,51.9,70.6,0.0684,0.1331,4.381
8079,7/26/18 14:20,68.7,1923.7,68.7,62.748,67.543,1,-0.2039,965.6,83.1,104.4,0.0684,0.1326,4.369
8080,7/26/18 14:30,18.7,518.7,18.7,62.875,66.472,1,-0.2039,261.9,24.4,29.4,0.0678,0.1326,4.363
8081,7/26/18 14:40,13.7,408.7,13.7,63.005,63.862,1,-0.2039,203.1,20.6,23.1,0.0678,0.1326,4.381
8082,7/26/18 14:50,71.2,2026.2,73.7,63.176,65.444,1,-0.2039,1020.6,89.4,111.9,0.0684,0.1331,4.369
8083,7/26/18 15:00,43.7,1228.7,46.2,63.304,71.19,1,-0.2039,585.6,51.9,69.4,0.0684,0.1331,4.363
8084,7/26/18 15:10,66.2,1843.7,68.7,63.433,74.77,1,-0.2039,926.9,83.1,104.4,0.0684,0.1326,4.381
8085,7/26/18 15:20,68.7,1898.7,71.2,63.561,75.767,1,-0.2039,954.4,86.9,106.9,0.0684,0.1326,4.363
8086,7/26/18 15:30,18.7,528.7,18.7,63.689,71.748,1,-0.2039,265.6,26.9,30.6,0.0684,0.1326,4.363
8087,7/26/18 15:40,23.7,608.7,21.2,63.819,64.459,1,-0.2039,308.1,31.9,35.6,0.0684,0.1331,4.375
8088,7/26/18 15:50,38.7,966.2,33.7,63.903,65.701,1,-0.2039,485.6,48.1,55.6,0.0684,0.1326,4.363
8089,7/26/18 16:00,46.2,1213.7,43.7,64.074,69.085,1,-0.2039,606.9,59.4,69.4,0.0684,0.1326,4.363
8090,7/26/18 16:10,61.2,1588.7,56.2,64.247,69.728,1,-0.2039,788.1,75.6,90.6,0.0684,0.1326,4.381
8091,7/26/18 16:20,53.7,1431.2,51.2,64.375,71.62,1,-0.2039,703.1,69.4,83.1,0.0684,0.1326,4.363
8092,7/26/18 16:30,56.2,1398.7,51.2,64.503,71.661,1,-0.2039,689.4,70.6,81.9,0.0684,0.1326,4.496
8093,7/26/18 16:40,23.7,648.7,21.2,64.632,70.543,1,-0.2039,296.9,29.4,33.1,0.0684,0.1326,4.369
8094,7/26/18 16:50,53.7,1343.7,43.7,64.76,70.029,1,-0.2039,670.6,70.6,74.4,0.0684,0.1326,4.363
8095,7/26/18 17:00,11.2,313.7,8.7,64.888,64.418,1,-0.2039,145.6,14.4,15.6,0.0684,0.1326,4.43
8096,7/26/18 17:10,11.2,323.7,8.7,65.017,62.533,1,-0.2039,140.6,14.4,14.4,0.0678,0.1326,4.369
8097,7/26/18 17:20,11.2,423.7,8.7,65.145,63.819,1,-0.2039,198.1,14.4,14.4,0.0678,0.1326,4.363
8098,7/26/18 17:30,13.7,311.2,8.7,65.23,65.188,1,-0.2039,133.1,16.9,13.1,0.0678,0.1326,4.393
8099,7/26/18 17:40,6.2,248.7,8.7,65.316,63.133,1,-0.2039,95.6,8.1,15.6,0.0671,0.1321,4.369
8100,7/26/18 17:50,6.2,218.7,6.2,65.359,61.376,1,-0.2039,88.1,8.1,9.4,0.0678,0.1321,4.363
8101,7/26/18 18:00,3.7,133.7,1.2,65.403,60.948,1,-0.2039,46.9,3.1,4.4,0.0671,0.1321,4.369
8102,7/26/18 18:10,6.2,196.2,3.7,65.359,58.971,1,-0.2039,78.1,6.9,8.1,0.0671,0.1326,4.363
8103,7/26/18 18:20,3.7,143.7,3.7,65.359,60.174,1,-0.2039,46.9,3.1,4.4,0.0671,0.1326,4.369
8104,7/26/18 18:30,3.7,123.7,1.2,65.316,59.315,1,-0.2039,38.1,3.1,3.1,0.0671,0.1326,4.369
8105,7/26/18 18:40,3.7,131.2,1.2,65.23,58.282,1,-0.2039,43.1,3.1,4.4,0.0671,0.1326,4.363
8106,7/26/18 18:50,3.7,121.2,1.2,65.145,58.541,1,-0.2039,38.1,1.9,3.1,0.0671,0.1326,4.369
8107,7/26/18 19:00,1.2,108.7,1.2,65.017,58.541,1,-0.2039,33.1,1.9,3.1,0.0671,0.1326,4.363
8108,7/26/18 19:10,1.2,103.7,1.2,64.888,57.333,1,-0.2039,31.9,1.9,1.9,0.0671,0.1326,4.381
8109,7/26/18 19:20,1.2,101.2,1.2,64.76,55.515,1,-0.2039,34.4,1.9,3.1,0.0671,0.1326,4.363
8110,7/26/18 19:30,3.7,123.7,1.2,64.589,56.122,1,-0.2039,48.1,4.4,4.4,0.0664,0.1326,4.393
8111,7/26/18 19:40,1.2,86.2,1.2,64.459,55.992,1,-0.2039,30.6,1.9,1.9,0.0671,0.1326,4.369
8112,7/26/18 19:50,1.2,68.7,1.2,64.288,55.342,1,-0.2039,24.4,1.9,1.9,0.0664,0.1326,4.363
8113,7/26/18 20:00,1.2,48.7,1.2,64.117,52.817,1,-0.2039,18.1,0.6,0.6,0.0664,0.1326,4.369
8114,7/26/18 20:10,1.2,26.2,1.2,63.903,55.863,1,-0.2039,9.4,0.6,0.6,0.0664,0.1326,4.363
8115,7/26/18 20:20,1.2,11.2,1.2,63.732,55.081,1,-0.2039,3.1,0.6,0.6,0.0664,0.1326,4.363
8116,7/26/18 20:30,1.2,3.7,1.2,63.518,54.82,1,-0.2039,0.6,0.6,0.6,0.0664,0.1326,4.363
8117,7/26/18 20:40,1.2,1.2,1.2,63.347,54.648,1,-0.2039,0.6,0.6,0.6,0.0664,0.1326,4.363
8118,7/26/18 20:50,1.2,1.2,1.2,63.133,53.82,1,-0.2039,0.6,0.6,0.6,0.0664,0.1326,4.363
8119,7/26/18 21:00,1.2,1.2,1.2,62.919,53.559,1,-0.2039,0.6,0.6,0.6,0.0664,0.1326,4.357
8120,7/26/18 21:10,1.2,1.2,1.2,62.748,53.384,1,-0.2039,0.6,0.6,0.6,0.0664,0.1326,4.351
8121,7/26/18 21:20,1.2,1.2,1.2,62.49,52.554,1,-0.2039,0.6,0.6,0.6,0.0664,0.1326,4.351
8122,7/26/18 21:30,1.2,1.2,1.2,62.319,49.782,1,-0.2039,0.6,0.6,0.6,0.0664,0.1326,4.351
8123,7/26/18 21:40,1.2,1.2,1.2,62.105,50.621,1,-0.2039,0.6,0.6,0.6,0.0664,0.1321,4.351
8124,7/26/18 21:50,1.2,1.2,1.2,61.891,51.895,1,-0.2039,0.6,0.6,0.6,0.0664,0.1326,4.351
8125,7/26/18 22:00,1.2,1.2,1.2,61.72,51.325,1,-0.2039,0.6,0.6,0.6,0.066,0.1326,4.351
8126,7/26/18 22:10,1.2,1.2,1.2,61.462,49.116,1,-0.2039,0.6,0.6,0.6,0.066,0.1326,4.345
8127,7/26/18 22:20,1.2,1.2,1.2,61.29,47.826,1,-0.2039,0.6,0.6,0.6,0.066,0.1326,4.345
8128,7/26/18 22:30,1.2,1.2,1.2,61.075,47.826,1,-0.2039,0.6,0.6,0.6,0.066,0.1326,4.345
8129,7/26/18 22:40,1.2,1.2,1.2,60.861,46.974,1,-0.2039,0.6,0.6,0.6,0.066,0.1326,4.345
8130,7/26/18 22:50,1.2,1.2,1.2,60.647,45.036,1,-0.2039,0.6,0.6,0.6,0.066,0.1326,4.345
8131,7/26/18 23:00,1.2,1.2,1.2,60.433,47.736,1,-0.2039,0.6,0.6,0.6,0.066,0.1326,4.339
8132,7/26/18 23:10,1.2,1.2,1.2,60.217,47.959,1,-0.2039,0.6,0.6,0.6,0.066,0.1326,4.339
8133,7/26/18 23:20,1.2,1.2,1.2,60.003,49.692,1,-0.2039,0.6,0.6,0.6,0.066,0.1326,4.339
8134,7/26/18 23:30,1.2,1.2,1.2,59.83,49.116,1,-0.2039,0.6,0.6,0.6,0.066,0.1321,4.339
8135,7/26/18 23:40,1.2,1.2,1.2,59.616,47.959,1,-0.2039,0.6,0.6,0.6,0.066,0.1321,4.339
8136,7/26/18 23:50,1.2,1.2,1.2,59.401,49.294,1,-0.2039,0.6,0.6,0.6,0.066,0.1326,4.339
8137,7/27/18 0:00,1.2,1.2,1.2,59.229,48.717,1,-0.2039,0.6,0.6,0.6,0.0653,0.1326,4.339
8138,7/27/18 0:10,1.2,1.2,1.2,59.056,47.602,1,-0.2039,0.6,0.6,0.6,0.0653,0.1321,4.339
8139,7/27/18 0:20,1.2,1.2,1.2,58.842,45.986,1,-0.2039,0.6,0.6,0.6,0.0653,0.1326,4.339
8140,7/27/18 0:30,1.2,1.2,1.2,58.669,45.127,1,-0.2039,0.6,0.6,0.6,0.0653,0.1321,4.339
8141,7/27/18 0:40,1.2,1.2,1.2,58.455,44.674,1,-0.2039,0.6,0.6,0.6,0.0653,0.1321,4.339
8142,7/27/18 0:50,1.2,1.2,1.2,58.282,45.082,1,-0.2039,0.6,0.6,0.6,0.0653,0.1321,4.339
8143,7/27/18 1:00,1.2,1.2,1.2,58.109,45.399,1,-0.2039,0.6,0.6,0.6,0.0653,0.1321,4.339
8144,7/27/18 1:10,1.2,1.2,1.2,57.936,46.166,1,-0.2039,0.6,0.6,0.6,0.0653,0.1321,4.339
8145,7/27/18 1:20,1.2,1.2,1.2,57.765,46.841,1,-0.2039,0.6,0.6,0.6,0.0653,0.1326,4.339
8146,7/27/18 1:30,1.2,1.2,1.2,57.592,46.391,1,-0.2039,0.6,0.6,0.6,0.0653,0.1326,4.339
8147,7/27/18 1:40,1.2,1.2,1.2,57.42,46.974,1,-0.2039,0.6,0.6,0.6,0.0653,0.1321,4.339
8148,7/27/18 1:50,1.2,1.2,1.2,57.247,47.289,1,-0.2039,0.6,0.6,0.6,0.0653,0.1321,4.339
8149,7/27/18 2:00,1.2,1.2,1.2,57.117,46.436,1,-0.2039,0.6,0.6,0.6,0.0646,0.1321,4.333
8150,7/27/18 2:10,1.2,1.2,1.2,56.944,47.422,1,-0.2039,0.6,0.6,0.6,0.0646,0.1321,4.339
8151,7/27/18 2:20,1.2,1.2,1.2,56.772,47.199,1,-0.2039,0.6,0.6,0.6,0.0653,0.1321,4.333
8152,7/27/18 2:30,1.2,1.2,1.2,56.642,45.941,1,-0.2039,0.6,0.6,0.6,0.0646,0.1321,4.333
8153,7/27/18 2:40,1.2,1.2,1.2,56.469,45.669,1,-0.2039,0.6,0.6,0.6,0.0646,0.1321,4.333
8154,7/27/18 2:50,1.2,1.2,1.2,56.295,45.806,1,-0.2039,0.6,0.6,0.6,0.0646,0.1321,4.333
8155,7/27/18 3:00,1.2,1.2,1.2,56.165,46.391,1,-0.2039,0.6,0.6,0.6,0.0646,0.1321,4.333
8156,7/27/18 3:10,1.2,1.2,1.2,56.035,46.706,1,-0.2039,0.6,0.6,0.6,0.0646,0.1321,4.333
8157,7/27/18 3:20,1.2,1.2,1.2,55.863,44.901,1,-0.2039,0.6,0.6,0.6,0.0646,0.1321,4.333
8158,7/27/18 3:30,1.2,1.2,1.2,55.733,43.488,1,-0.2039,0.6,0.6,0.6,0.0646,0.1321,4.333
8159,7/27/18 3:40,1.2,1.2,1.2,55.602,41.554,1,-0.2039,0.6,0.6,0.6,0.0646,0.1321,4.333
8160,7/27/18 3:50,1.2,1.2,1.2,55.429,43.808,1,-0.2039,0.6,0.6,0.6,0.0646,0.1326,4.333
8161,7/27/18 4:00,1.2,1.2,1.2,55.342,43.306,1,-0.2039,0.6,0.6,0.6,0.0646,0.1321,4.333
8162,7/27/18 4:10,1.2,1.2,1.2,55.168,43.99,1,-0.2039,0.6,0.6,0.6,0.0646,0.1321,4.333
8163,7/27/18 4:20,1.2,1.2,1.2,55.081,42.341,1,-0.2039,0.6,0.6,0.6,0.0646,0.1321,4.333
8164,7/27/18 4:30,1.2,1.2,1.2,54.909,41.184,1,-0.2039,0.6,0.6,0.6,0.0646,0.1326,4.333
8165,7/27/18 4:40,1.2,1.2,1.2,54.777,42.017,1,-0.2039,0.6,0.6,0.6,0.0646,0.1321,4.333
8166,7/27/18 4:50,1.2,1.2,1.2,54.648,40.951,1,-0.2039,0.6,0.6,0.6,0.0646,0.1321,4.333
8167,7/27/18 5:00,1.2,1.2,1.2,54.516,42.109,1,-0.2039,0.6,0.6,0.6,0.0639,0.1321,4.333
8168,7/27/18 5:10,1.2,1.2,1.2,54.387,42.525,1,-0.2039,0.6,0.6,0.6,0.0639,0.1321,4.333
8169,7/27/18 5:20,1.2,1.2,1.2,54.212,40.204,1,-0.2039,0.6,0.6,0.6,0.0639,0.1321,4.333
8170,7/27/18 5:30,1.2,1.2,1.2,54.126,40.998,1,-0.2039,0.6,0.6,0.6,0.0639,0.1321,4.333
8171,7/27/18 5:40,1.2,1.2,1.2,53.994,41.322,1,-0.2039,0.6,0.6,0.6,0.0639,0.1321,4.321
8172,7/27/18 5:50,1.2,1.2,1.2,53.865,41.648,1,-0.2039,0.6,0.6,0.6,0.0639,0.1321,4.333
8173,7/27/18 6:00,1.2,6.2,1.2,53.776,41.832,1,-0.2039,1.9,0.6,0.6,0.0639,0.1321,4.321
8174,7/27/18 6:10,1.2,16.2,1.2,53.602,41.97,1,-0.2039,6.9,0.6,0.6,0.0639,0.1321,4.321
8175,7/27/18 6:20,1.2,36.2,1.2,53.515,41.787,1,-0.2039,13.1,0.6,0.6,0.0639,0.1321,4.333
8176,7/27/18 6:30,1.2,66.2,1.2,53.384,41.878,1,-0.2039,31.9,1.9,3.1,0.0639,0.1321,4.339
8177,7/27/18 6:40,6.2,176.2,6.2,53.253,48.85,1,-0.2039,121.9,15.6,20.6,0.0639,0.1321,4.363
8178,7/27/18 6:50,8.7,258.7,8.7,53.166,54.734,1,-0.2039,160.6,19.4,25.6,0.0639,0.1326,4.418
8179,7/27/18 7:00,11.2,336.2,11.2,53.078,56.035,1,-0.2039,195.6,24.4,30.6,0.0639,0.1326,4.381
8180,7/27/18 7:10,13.7,418.7,13.7,52.992,56.901,1,-0.2039,231.9,28.1,34.4,0.0639,0.1326,4.363
8181,7/27/18 7:20,16.2,493.7,16.2,52.947,57.463,1,-0.2039,264.4,31.9,38.1,0.0646,0.1326,4.369
8182,7/27/18 7:30,18.7,573.7,18.7,52.903,57.247,1,-0.2039,299.4,34.4,43.1,0.0646,0.1321,4.363
8183,7/27/18 7:40,21.2,651.2,21.2,52.86,58.152,1,-0.2039,333.1,38.1,45.6,0.0646,0.1326,4.369
8184,7/27/18 7:50,26.2,713.7,23.7,52.817,59.745,1,-0.2039,361.9,41.9,49.4,0.0646,0.1326,4.363
8185,7/27/18 8:00,28.7,788.7,26.2,52.817,60.948,1,-0.2039,394.4,44.4,53.1,0.0646,0.1317,4.369
8186,7/27/18 8:10,31.2,856.2,28.7,52.903,60.775,1,-0.2039,425.6,48.1,56.9,0.0646,0.1317,4.363
8187,7/27/18 8:20,33.7,923.7,31.2,52.903,60.861,1,-0.2039,454.4,50.6,60.6,0.0646,0.1317,4.375
8188,7/27/18 8:30,36.2,986.2,33.7,52.992,62.533,1,-0.2039,483.1,54.4,63.1,0.0646,0.1317,4.363
8189,7/27/18 8:40,41.2,1048.7,36.2,53.078,63.433,1,-0.2039,513.1,56.9,65.6,0.0646,0.1317,4.381
8190,7/27/18 8:50,43.7,1113.7,38.7,53.166,62.748,1,-0.2039,540.6,60.6,69.4,0.0646,0.1317,4.363
8191,7/27/18 9:00,46.2,1181.2,41.2,53.298,63.09,1,-0.2039,573.1,63.1,73.1,0.0646,0.1317,4.387
8192,7/27/18 9:10,51.2,1273.7,43.7,53.472,64.845,1,-0.2039,620.6,68.1,76.9,0.0646,0.1317,4.363
8193,7/27/18 9:20,53.7,1308.7,46.2,53.645,66.13,1,-0.2039,633.1,69.4,79.4,0.0646,0.1317,4.508
8194,7/27/18 9:30,56.2,1358.7,48.7,53.82,66.686,1,-0.2039,656.9,71.9,81.9,0.0653,0.1317,4.369
8195,7/27/18 9:40,58.7,1406.2,51.2,54.037,65.359,1,-0.2039,681.9,75.6,84.4,0.0646,0.1317,4.363
8196,7/27/18 9:50,58.7,1433.7,51.2,54.3,66.344,1,-0.2039,699.4,75.6,85.6,0.0653,0.1317,4.381
8197,7/27/18 10:00,61.2,1481.2,53.7,54.561,65.658,1,-0.2039,720.6,79.4,86.9,0.0653,0.1317,4.363
8198,7/27/18 10:10,66.2,1546.2,51.2,54.865,65.701,1,-0.2039,750.6,81.9,80.6,0.0653,0.1317,4.4
8199,7/27/18 10:20,66.2,1596.2,53.7,55.168,66.9,1,-0.2039,774.4,83.1,81.9,0.0653,0.1317,4.369
8200,7/27/18 10:30,68.7,1623.7,58.7,55.472,66.385,1,-0.2039,791.9,85.6,94.4,0.066,0.1321,4.363
