"Plot Title: 20290164_SM_UM_A2_ctrl"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 20290164, SEN S/N: 9719170, LBL: A2_Lmeadow)","Water Content, m³/m³ (LGR S/N: 20290164, SEN S/N: 20152228, LBL: A2_Lmeadow)","Water Content, m³/m³ (LGR S/N: 20290164, SEN S/N: 20152229, LBL: A2_Rshrub)"
2157,09/08/19 07:00:01 AM,49.604,0.0599,0.0664
2158,09/08/19 08:00:01 AM,49.249,0.0599,0.0664
2159,09/08/19 09:00:01 AM,49.383,0.0596,0.0671
2160,09/08/19 10:00:01 AM,50.002,0.0599,0.0691
2161,09/08/19 11:00:01 AM,50.974,0.0588,0.0695
2162,09/08/19 12:00:01 PM,52.423,0.0596,0.0702
2163,09/08/19 01:00:01 PM,54.343,0.0599,0.0715
2164,09/08/19 02:00:01 PM,55.733,0.0599,0.0715
2165,09/08/19 03:00:01 PM,56.251,0.0599,0.0715
2166,09/08/19 04:00:01 PM,56.469,0.0596,0.0695
2167,09/08/19 05:00:01 PM,56.642,0.0596,0.0702
2168,09/08/19 06:00:01 PM,56.901,0.0599,0.0702
2169,09/08/19 07:00:01 PM,56.815,0.0581,0.0702
2170,09/08/19 08:00:01 PM,56.383,0.0607,0.0684
2171,09/08/19 09:00:01 PM,55.863,0.0599,0.0678
2172,09/08/19 10:00:01 PM,55.256,0.0599,0.0671
2173,09/08/19 11:00:01 PM,54.561,0.0596,0.0671
2174,09/09/19 12:00:01 AM,53.908,0.0596,0.0664
2175,09/09/19 01:00:01 AM,53.298,0.0596,0.0664
2176,09/09/19 02:00:01 AM,52.686,0.0596,0.0664
2177,09/09/19 03:00:01 AM,52.115,0.0588,0.0664
2178,09/09/19 04:00:01 AM,51.413,0.0588,0.0664
2179,09/09/19 05:00:01 AM,50.709,0.0581,0.0653
2180,09/09/19 06:00:01 AM,49.959,0.0574,0.0646
2181,09/09/19 07:00:01 AM,49.204,0.0555,0.0646
2182,09/09/19 08:00:01 AM,48.493,0.0555,0.0646
2183,09/09/19 09:00:01 AM,48.094,0.0581,0.0660
2184,09/09/19 10:00:01 AM,48.315,0.0581,0.0671
2185,09/09/19 11:00:01 AM,49.294,0.0588,0.0702
2186,09/09/19 12:00:01 PM,50.841,0.0570,0.0722
2187,09/09/19 01:00:01 PM,52.817,0.0581,0.0732
2188,09/09/19 02:00:01 PM,54.648,0.0581,0.0752
2189,09/09/19 03:00:01 PM,56.165,0.0588,0.0752
2190,09/09/19 04:00:01 PM,57.247,0.0581,0.0758
2191,09/09/19 05:00:01 PM,57.936,0.0574,0.0758
2192,09/09/19 06:00:01 PM,58.023,0.0570,0.0752
2193,09/09/19 07:00:01 PM,57.506,0.0570,0.0732
2194,09/09/19 08:00:01 PM,56.556,0.0562,0.0722
2195,09/09/19 09:00:01 PM,55.386,0.0555,0.0715
2196,09/09/19 10:00:01 PM,54.212,0.0555,0.0708
2197,09/09/19 11:00:01 PM,53.078,0.0544,0.0702
2198,09/10/19 12:00:01 AM,52.029,0.0536,0.0684
2199,09/10/19 01:00:01 AM,51.062,0.0536,0.0678
2200,09/10/19 02:00:01 AM,50.180,0.0536,0.0671
2201,09/10/19 03:00:01 AM,49.383,0.0528,0.0671
2202,09/10/19 04:00:01 AM,48.717,0.0528,0.0671
2203,09/10/19 05:00:01 AM,48.049,0.0521,0.0664
2204,09/10/19 06:00:01 AM,47.377,0.0521,0.0664
2205,09/10/19 07:00:01 AM,46.751,0.0517,0.0664
2206,09/10/19 08:00:01 AM,46.166,0.0517,0.0660
2207,09/10/19 09:00:01 AM,45.986,0.0528,0.0678
2208,09/10/19 10:00:01 AM,46.436,0.0528,0.0691
2209,09/10/19 11:00:01 AM,47.826,0.0536,0.0708
2210,09/10/19 12:00:01 PM,49.737,0.0547,0.0722
2211,09/10/19 01:00:01 PM,51.589,0.0547,0.0732
2212,09/10/19 02:00:01 PM,53.472,0.0555,0.0732
2213,09/10/19 03:00:01 PM,55.168,0.0547,0.0752
2214,09/10/19 04:00:01 PM,56.469,0.0544,0.0745
2215,09/10/19 05:00:01 PM,56.944,0.0536,0.0738
2216,09/10/19 06:00:01 PM,56.815,0.0536,0.0725
2217,09/10/19 07:00:01 PM,56.512,0.0528,0.0732
2218,09/10/19 08:00:01 PM,55.949,0.0528,0.0722
2219,09/10/19 09:00:01 PM,55.429,0.0528,0.0715
2220,09/10/19 10:00:01 PM,54.734,0.0517,0.0708
2221,09/10/19 11:00:01 PM,54.126,0.0517,0.0702
2222,09/11/19 12:00:01 AM,53.515,0.0509,0.0695
2223,09/11/19 01:00:01 AM,53.078,0.0509,0.0695
2224,09/11/19 02:00:01 AM,52.641,0.0521,0.0691
2225,09/11/19 03:00:01 AM,52.203,0.0517,0.0691
2226,09/11/19 04:00:01 AM,51.678,0.0517,0.0684
2227,09/11/19 05:00:01 AM,51.105,0.0517,0.0691
2228,09/11/19 06:00:01 AM,50.533,0.0509,0.0684
2229,09/11/19 07:00:01 AM,50.002,0.0517,0.0678
2230,09/11/19 08:00:01 AM,49.692,0.0509,0.0684
2231,09/11/19 09:00:01 AM,49.649,0.0509,0.0684
2232,09/11/19 10:00:01 AM,50.135,0.0517,0.0695
2233,09/11/19 11:00:01 AM,51.062,0.0517,0.0702
2234,09/11/19 12:00:01 PM,51.809,0.0517,0.0702
2235,09/11/19 01:00:01 PM,52.686,0.0517,0.0708
2236,09/11/19 02:00:01 PM,53.253,0.0521,0.0708
2237,09/11/19 03:00:01 PM,54.037,0.0521,0.0715
2238,09/11/19 04:00:01 PM,54.691,0.0521,0.0715
2239,09/11/19 05:00:01 PM,55.213,0.0521,0.0715
2240,09/11/19 06:00:01 PM,55.256,0.0517,0.0715
2241,09/11/19 07:00:01 PM,54.865,0.0501,0.0702
2242,09/11/19 08:00:01 PM,54.037,0.0494,0.0695
2243,09/11/19 09:00:01 PM,53.209,0.0494,0.0691
2244,09/11/19 10:00:01 PM,52.466,0.0490,0.0684
2245,09/11/19 11:00:01 PM,51.852,0.0490,0.0684
2246,09/12/19 12:00:01 AM,51.237,0.0490,0.0684
2247,09/12/19 01:00:01 AM,50.709,0.0482,0.0678
2248,09/12/19 02:00:01 AM,50.135,0.0482,0.0671
2249,09/12/19 03:00:01 AM,49.516,0.0474,0.0671
2250,09/12/19 04:00:01 AM,48.850,0.0474,0.0671
2251,09/12/19 05:00:01 AM,48.182,0.0470,0.0678
2252,09/12/19 06:00:01 AM,47.557,0.0470,0.0671
2253,09/12/19 07:00:01 AM,46.886,0.0462,0.0671
2254,09/12/19 08:00:01 AM,46.346,0.0470,0.0671
2255,09/12/19 09:00:01 AM,46.031,0.0474,0.0671
2256,09/12/19 10:00:01 AM,46.211,0.0490,0.0684
2257,09/12/19 11:00:01 AM,47.064,0.0482,0.0695
2258,09/12/19 12:00:01 PM,48.450,0.0490,0.0708
2259,09/12/19 01:00:01 PM,50.135,0.0494,0.0725
2260,09/12/19 02:00:01 PM,51.852,0.0494,0.0725
2261,09/12/19 03:00:01 PM,53.341,0.0501,0.0732
2262,09/12/19 04:00:01 PM,54.516,0.0501,0.0738
2263,09/12/19 05:00:01 PM,55.342,0.0501,0.0745
2264,09/12/19 06:00:01 PM,55.558,0.0494,0.0732
2265,09/12/19 07:00:01 PM,55.081,0.0490,0.0722
2266,09/12/19 08:00:01 PM,54.169,0.0482,0.0708
2267,09/12/19 09:00:01 PM,53.078,0.0474,0.0702
2268,09/12/19 10:00:01 PM,51.984,0.0470,0.0695
2269,09/12/19 11:00:01 PM,50.886,0.0462,0.0678
2270,09/13/19 12:00:01 AM,49.825,0.0454,0.0671
2271,09/13/19 01:00:01 AM,48.850,0.0454,0.0678
2272,09/13/19 02:00:01 AM,47.959,0.0454,0.0678
2273,09/13/19 03:00:01 AM,47.109,0.0446,0.0664
2274,09/13/19 04:00:01 AM,46.301,0.0442,0.0660
2275,09/13/19 05:00:01 AM,45.534,0.0442,0.0653
2276,09/13/19 06:00:01 AM,44.856,0.0434,0.0646
2277,09/13/19 07:00:01 AM,44.218,0.0434,0.0639
2278,09/13/19 08:00:01 AM,43.716,0.0434,0.0639
2279,09/13/19 09:00:01 AM,43.534,0.0442,0.0653
2280,09/13/19 10:00:01 AM,44.127,0.0462,0.0671
2281,09/13/19 11:00:01 AM,45.579,0.0462,0.0691
2282,09/13/19 12:00:01 PM,47.512,0.0470,0.0702
2283,09/13/19 01:00:01 PM,49.649,0.0474,0.0715
2284,09/13/19 02:00:01 PM,51.589,0.0482,0.0725
2285,09/13/19 03:00:01 PM,53.209,0.0490,0.0738
2286,09/13/19 04:00:01 PM,54.430,0.0490,0.0738
2287,09/13/19 05:00:01 PM,55.256,0.0482,0.0738
2288,09/13/19 06:00:01 PM,55.472,0.0470,0.0722
2289,09/13/19 07:00:01 PM,54.995,0.0470,0.0722
2290,09/13/19 08:00:01 PM,54.082,0.0462,0.0702
2291,09/13/19 09:00:01 PM,52.947,0.0454,0.0695
2292,09/13/19 10:00:01 PM,51.764,0.0446,0.0684
2293,09/13/19 11:00:01 PM,50.664,0.0442,0.0678
2294,09/14/19 12:00:01 AM,49.604,0.0442,0.0684
2295,09/14/19 01:00:01 AM,48.583,0.0442,0.0678
2296,09/14/19 02:00:01 AM,47.691,0.0434,0.0671
2297,09/14/19 03:00:01 AM,46.841,0.0425,0.0664
2298,09/14/19 04:00:01 AM,46.076,0.0421,0.0646
2299,09/14/19 05:00:01 AM,45.354,0.0421,0.0646
2300,09/14/19 06:00:01 AM,44.627,0.0413,0.0639
2301,09/14/19 07:00:01 AM,43.990,0.0413,0.0632
2302,09/14/19 08:00:01 AM,43.488,0.0413,0.0632
2303,09/14/19 09:00:01 AM,43.351,0.0425,0.0646
2304,09/14/19 10:00:01 AM,44.082,0.0442,0.0671
2305,09/14/19 11:00:01 AM,45.624,0.0446,0.0684
2306,09/14/19 12:00:01 PM,47.602,0.0454,0.0695
2307,09/14/19 01:00:01 PM,49.782,0.0462,0.0708
2308,09/14/19 02:00:01 PM,51.895,0.0462,0.0715
2309,09/14/19 03:00:01 PM,53.690,0.0462,0.0732
2310,09/14/19 04:00:01 PM,55.125,0.0474,0.0732
2311,09/14/19 05:00:01 PM,56.208,0.0474,0.0725
2312,09/14/19 06:00:01 PM,56.512,0.0470,0.0725
2313,09/14/19 07:00:01 PM,56.079,0.0446,0.0702
2314,09/14/19 08:00:01 PM,55.168,0.0446,0.0691
2315,09/14/19 09:00:01 PM,54.082,0.0442,0.0678
2316,09/14/19 10:00:01 PM,52.992,0.0434,0.0671
2317,09/14/19 11:00:01 PM,52.029,0.0425,0.0664
2318,09/15/19 12:00:01 AM,51.105,0.0425,0.0660
2319,09/15/19 01:00:01 AM,50.311,0.0421,0.0653
2320,09/15/19 02:00:01 AM,49.561,0.0421,0.0653
2321,09/15/19 03:00:01 AM,48.850,0.0413,0.0646
2322,09/15/19 04:00:01 AM,48.137,0.0405,0.0646
2323,09/15/19 05:00:01 AM,47.512,0.0405,0.0646
2324,09/15/19 06:00:01 AM,46.974,0.0405,0.0639
2325,09/15/19 07:00:01 AM,46.436,0.0401,0.0639
2326,09/15/19 08:00:01 AM,45.941,0.0405,0.0632
2327,09/15/19 09:00:01 AM,45.896,0.0421,0.0646
2328,09/15/19 10:00:01 AM,46.571,0.0425,0.0664
2329,09/15/19 11:00:01 AM,48.004,0.0442,0.0684
2330,09/15/19 12:00:01 PM,49.649,0.0442,0.0695
2331,09/15/19 01:00:01 PM,51.325,0.0446,0.0702
2332,09/15/19 02:00:01 PM,52.947,0.0454,0.0708
2333,09/15/19 03:00:01 PM,54.126,0.0454,0.0695
2334,09/15/19 04:00:01 PM,54.691,0.0446,0.0695
2335,09/15/19 05:00:01 PM,54.865,0.0442,0.0691
2336,09/15/19 06:00:01 PM,54.734,0.0442,0.0684
2337,09/15/19 07:00:01 PM,54.387,0.0442,0.0684
2338,09/15/19 08:00:01 PM,53.951,0.0434,0.0684
2339,09/15/19 09:00:01 PM,53.427,0.0425,0.0678
2340,09/15/19 10:00:01 PM,52.947,0.0434,0.0678
2341,09/15/19 11:00:01 PM,52.466,0.0425,0.0671
2342,09/16/19 12:00:01 AM,52.072,0.0425,0.0671
2343,09/16/19 01:00:01 AM,51.633,0.0425,0.0664
2344,09/16/19 02:00:01 AM,51.237,0.0421,0.0664
2345,09/16/19 03:00:01 AM,50.886,0.0421,0.0660
2346,09/16/19 04:00:01 AM,50.576,0.0421,0.0660
2347,09/16/19 05:00:01 AM,50.356,0.0442,0.0646
2348,09/16/19 06:00:01 AM,50.135,0.0442,0.0646
2349,09/16/19 07:00:01 AM,49.959,0.0446,0.0646
2350,09/16/19 08:00:01 AM,49.825,0.0442,0.0646
2351,09/16/19 09:00:01 AM,49.959,0.0446,0.0646
2352,09/16/19 10:00:01 AM,50.488,0.0454,0.0653
2353,09/16/19 11:00:01 AM,51.193,0.0454,0.0660
2354,09/16/19 12:00:01 PM,52.115,0.0454,0.0664
2355,09/16/19 01:00:01 PM,52.992,0.0462,0.0671
2356,09/16/19 02:00:01 PM,53.951,0.0462,0.0678
2357,09/16/19 03:00:01 PM,54.952,0.0470,0.0695
2358,09/16/19 04:00:01 PM,55.906,0.0470,0.0702
2359,09/16/19 05:00:01 PM,56.469,0.0462,0.0702
2360,09/16/19 06:00:01 PM,56.295,0.0454,0.0695
2361,09/16/19 07:00:01 PM,55.776,0.0454,0.0691
2362,09/16/19 08:00:01 PM,55.125,0.0446,0.0684
2363,09/16/19 09:00:01 PM,54.387,0.0442,0.0678
2364,09/16/19 10:00:01 PM,53.515,0.0434,0.0671
2365,09/16/19 11:00:01 PM,52.597,0.0434,0.0664
2366,09/17/19 12:00:01 AM,51.678,0.0425,0.0653
2367,09/17/19 01:00:01 AM,50.797,0.0421,0.0653
2368,09/17/19 02:00:01 AM,50.135,0.0421,0.0653
2369,09/17/19 03:00:01 AM,49.649,0.0421,0.0646
2370,09/17/19 04:00:01 AM,49.161,0.0413,0.0646
2371,09/17/19 05:00:01 AM,48.762,0.0413,0.0639
2372,09/17/19 06:00:01 AM,48.405,0.0413,0.0639
2373,09/17/19 07:00:01 AM,48.182,0.0421,0.0632
2374,09/17/19 08:00:01 AM,48.049,0.0434,0.0632
2375,09/17/19 09:00:01 AM,48.137,0.0454,0.0628
2376,09/17/19 10:00:01 AM,48.450,0.0462,0.0628
2377,09/17/19 11:00:01 AM,48.717,0.0621,0.0607
2378,09/17/19 12:00:01 PM,49.428,0.0646,0.0614
2379,09/17/19 01:00:01 PM,50.311,0.0660,0.0628
2380,09/17/19 02:00:01 PM,51.678,0.0671,0.0632
2381,09/17/19 03:00:01 PM,52.903,0.0684,0.0646
2382,09/17/19 04:00:01 PM,53.908,0.0684,0.0653
2383,09/17/19 05:00:01 PM,54.561,0.0691,0.0653
2384,09/17/19 06:00:01 PM,54.734,0.0691,0.0653
2385,09/17/19 07:00:01 PM,54.516,0.0691,0.0653
2386,09/17/19 08:00:01 PM,53.951,0.0684,0.0646
2387,09/17/19 09:00:01 PM,53.298,0.0684,0.0639
2388,09/17/19 10:00:01 PM,52.641,0.0684,0.0632
2389,09/17/19 11:00:01 PM,51.984,0.0678,0.0632
2390,09/18/19 12:00:01 AM,51.325,0.0684,0.0632
2391,09/18/19 01:00:01 AM,50.533,0.0678,0.0632
2392,09/18/19 02:00:01 AM,49.825,0.0678,0.0628
2393,09/18/19 03:00:01 AM,49.161,0.0678,0.0628
2394,09/18/19 04:00:01 AM,48.583,0.0671,0.0621
2395,09/18/19 05:00:01 AM,48.094,0.0671,0.0621
2396,09/18/19 06:00:01 AM,47.602,0.0664,0.0621
2397,09/18/19 07:00:01 AM,47.109,0.0664,0.0621
2398,09/18/19 08:00:01 AM,46.706,0.0664,0.0614
2399,09/18/19 09:00:01 AM,46.571,0.0664,0.0628
2400,09/18/19 10:00:01 AM,46.974,0.0664,0.0646
2401,09/18/19 11:00:01 AM,47.959,0.0660,0.0664
2402,09/18/19 12:00:01 PM,49.073,0.0639,0.0664
2403,09/18/19 01:00:01 PM,50.445,0.0639,0.0684
2404,09/18/19 02:00:01 PM,52.378,0.0646,0.0691
2405,09/18/19 03:00:01 PM,54.082,0.0639,0.0708
2406,09/18/19 04:00:01 PM,55.213,0.0639,0.0722
2407,09/18/19 05:00:01 PM,55.819,0.0639,0.0715
2408,09/18/19 06:00:01 PM,55.733,0.0621,0.0715
2409,09/18/19 07:00:01 PM,55.081,0.0628,0.0702
2410,09/18/19 08:00:01 PM,54.169,0.0621,0.0695
2411,09/18/19 09:00:01 PM,53.121,0.0614,0.0684
2412,09/18/19 10:00:01 PM,52.072,0.0614,0.0678
2413,09/18/19 11:00:01 PM,51.062,0.0607,0.0671
2414,09/19/19 12:00:01 AM,50.092,0.0607,0.0671
2415,09/19/19 01:00:01 AM,49.294,0.0607,0.0664
2416,09/19/19 02:00:01 AM,48.672,0.0599,0.0664
2417,09/19/19 03:00:01 AM,47.959,0.0596,0.0660
2418,09/19/19 04:00:01 AM,47.289,0.0596,0.0660
2419,09/19/19 05:00:01 AM,46.571,0.0596,0.0660
2420,09/19/19 06:00:01 AM,45.896,0.0588,0.0653
2421,09/19/19 07:00:01 AM,45.262,0.0581,0.0653
2422,09/19/19 08:00:01 AM,44.719,0.0581,0.0653
2423,09/19/19 09:00:01 AM,44.445,0.0588,0.0653
2424,09/19/19 10:00:01 AM,44.856,0.0596,0.0671
2425,09/19/19 11:00:01 AM,46.256,0.0596,0.0691
2426,09/19/19 12:00:01 PM,48.583,0.0596,0.0708
2427,09/19/19 01:00:01 PM,50.886,0.0581,0.0722
2428,09/19/19 02:00:01 PM,52.291,0.0581,0.0725
2429,09/19/19 03:00:01 PM,53.384,0.0588,0.0725
2430,09/19/19 04:00:01 PM,54.037,0.0588,0.0722
2431,09/19/19 05:00:01 PM,54.430,0.0581,0.0722
2432,09/19/19 06:00:01 PM,54.473,0.0574,0.0722
2433,09/19/19 07:00:01 PM,54.212,0.0574,0.0715
2434,09/19/19 08:00:01 PM,53.645,0.0570,0.0708
2435,09/19/19 09:00:01 PM,52.772,0.0562,0.0702
2436,09/19/19 10:00:01 PM,51.984,0.0562,0.0702
2437,09/19/19 11:00:01 PM,51.282,0.0562,0.0702
2438,09/20/19 12:00:01 AM,50.664,0.0555,0.0695
2439,09/20/19 01:00:01 AM,50.180,0.0555,0.0691
2440,09/20/19 02:00:01 AM,49.737,0.0555,0.0691
2441,09/20/19 03:00:01 AM,49.383,0.0547,0.0691
2442,09/20/19 04:00:01 AM,48.938,0.0547,0.0684
2443,09/20/19 05:00:01 AM,48.405,0.0544,0.0684
2444,09/20/19 06:00:01 AM,47.826,0.0544,0.0678
2445,09/20/19 07:00:01 AM,47.154,0.0544,0.0678
2446,09/20/19 08:00:01 AM,46.616,0.0536,0.0671
2447,09/20/19 09:00:01 AM,46.436,0.0544,0.0678
2448,09/20/19 10:00:01 AM,46.841,0.0544,0.0695
2449,09/20/19 11:00:01 AM,47.959,0.0547,0.0708
2450,09/20/19 12:00:01 PM,49.294,0.0547,0.0715
2451,09/20/19 01:00:01 PM,50.576,0.0547,0.0722
2452,09/20/19 02:00:01 PM,51.895,0.0547,0.0732
2453,09/20/19 03:00:01 PM,52.817,0.0547,0.0732
2454,09/20/19 04:00:01 PM,53.209,0.0544,0.0725
2455,09/20/19 05:00:01 PM,53.384,0.0544,0.0725
2456,09/20/19 06:00:01 PM,53.253,0.0544,0.0722
2457,09/20/19 07:00:01 PM,52.817,0.0528,0.0715
2458,09/20/19 08:00:01 PM,52.115,0.0517,0.0708
2459,09/20/19 09:00:01 PM,51.370,0.0521,0.0702
2460,09/20/19 10:00:01 PM,50.621,0.0517,0.0695
2461,09/20/19 11:00:01 PM,49.914,0.0517,0.0695
2462,09/21/19 12:00:01 AM,49.204,0.0509,0.0691
2463,09/21/19 01:00:01 AM,48.493,0.0509,0.0684
2464,09/21/19 02:00:01 AM,47.826,0.0501,0.0678
2465,09/21/19 03:00:01 AM,47.064,0.0494,0.0678
2466,09/21/19 04:00:01 AM,46.301,0.0494,0.0678
2467,09/21/19 05:00:01 AM,45.489,0.0494,0.0684
2468,09/21/19 06:00:01 AM,44.674,0.0490,0.0671
2469,09/21/19 07:00:01 AM,43.853,0.0474,0.0653
2470,09/21/19 08:00:01 AM,43.122,0.0474,0.0646
2471,09/21/19 09:00:01 AM,42.755,0.0490,0.0664
2472,09/21/19 10:00:01 AM,43.167,0.0494,0.0678
2473,09/21/19 11:00:01 AM,44.355,0.0501,0.0691
2474,09/21/19 12:00:01 PM,45.896,0.0501,0.0715
2475,09/21/19 01:00:01 PM,47.691,0.0517,0.0725
2476,09/21/19 02:00:01 PM,49.471,0.0509,0.0732
2477,09/21/19 03:00:01 PM,50.841,0.0521,0.0738
2478,09/21/19 04:00:01 PM,52.029,0.0517,0.0758
2479,09/21/19 05:00:01 PM,52.817,0.0517,0.0738
2480,09/21/19 06:00:01 PM,52.992,0.0501,0.0725
2481,09/21/19 07:00:01 PM,52.597,0.0501,0.0725
2482,09/21/19 08:00:01 PM,51.764,0.0494,0.0715
2483,09/21/19 09:00:01 PM,50.752,0.0494,0.0715
2484,09/21/19 10:00:01 PM,49.649,0.0482,0.0695
2485,09/21/19 11:00:01 PM,48.583,0.0474,0.0684
2486,09/22/19 12:00:01 AM,47.512,0.0470,0.0678
2487,09/22/19 01:00:01 AM,46.526,0.0470,0.0671
2488,09/22/19 02:00:01 AM,45.579,0.0462,0.0664
2489,09/22/19 03:00:01 AM,44.719,0.0454,0.0660
2490,09/22/19 04:00:01 AM,43.900,0.0454,0.0664
2491,09/22/19 05:00:01 AM,43.167,0.0446,0.0653
2492,09/22/19 06:00:01 AM,42.433,0.0442,0.0653
2493,09/22/19 07:00:01 AM,41.740,0.0446,0.0646
2494,09/22/19 08:00:01 AM,41.137,0.0442,0.0646
2495,09/22/19 09:00:01 AM,40.951,0.0446,0.0653
2496,09/22/19 10:00:01 AM,41.463,0.0470,0.0664
2497,09/22/19 11:00:01 AM,42.570,0.0470,0.0691
2498,09/22/19 12:00:01 PM,44.127,0.0482,0.0708
2499,09/22/19 01:00:01 PM,46.031,0.0482,0.0722
2500,09/22/19 02:00:01 PM,47.826,0.0501,0.0725
2501,09/22/19 03:00:01 PM,49.471,0.0509,0.0738
2502,09/22/19 04:00:01 PM,50.841,0.0509,0.0732
2503,09/22/19 05:00:01 PM,51.678,0.0490,0.0732
2504,09/22/19 06:00:01 PM,51.852,0.0482,0.0722
2505,09/22/19 07:00:01 PM,51.325,0.0474,0.0715
2506,09/22/19 08:00:01 PM,50.356,0.0462,0.0695
2507,09/22/19 09:00:01 PM,49.249,0.0454,0.0691
2508,09/22/19 10:00:01 PM,48.182,0.0454,0.0684
2509,09/22/19 11:00:01 PM,47.244,0.0446,0.0684
2510,09/23/19 12:00:01 AM,46.346,0.0446,0.0678
2511,09/23/19 01:00:01 AM,45.534,0.0442,0.0664
2512,09/23/19 02:00:01 AM,44.719,0.0434,0.0660
2513,09/23/19 03:00:01 AM,43.945,0.0434,0.0653
2514,09/23/19 04:00:01 AM,43.214,0.0434,0.0653
2515,09/23/19 05:00:01 AM,42.570,0.0425,0.0646
2516,09/23/19 06:00:01 AM,41.970,0.0425,0.0646
2517,09/23/19 07:00:01 AM,41.554,0.0425,0.0646
2518,09/23/19 08:00:01 AM,41.369,0.0434,0.0646
2519,09/23/19 09:00:01 AM,41.554,0.0442,0.0646
2520,09/23/19 10:00:01 AM,42.294,0.0442,0.0660
2521,09/23/19 11:00:01 AM,43.624,0.0454,0.0671
2522,09/23/19 12:00:01 PM,45.262,0.0462,0.0691
2523,09/23/19 01:00:01 PM,46.931,0.0470,0.0695
2524,09/23/19 02:00:01 PM,48.405,0.0470,0.0702
2525,09/23/19 03:00:01 PM,49.649,0.0470,0.0702
2526,09/23/19 04:00:01 PM,50.621,0.0470,0.0702
2527,09/23/19 05:00:01 PM,51.325,0.0470,0.0702
2528,09/23/19 06:00:01 PM,51.501,0.0470,0.0702
2529,09/23/19 07:00:01 PM,51.237,0.0462,0.0691
2530,09/23/19 08:00:01 PM,50.664,0.0454,0.0684
2531,09/23/19 09:00:01 PM,49.870,0.0454,0.0678
2532,09/23/19 10:00:01 PM,49.028,0.0446,0.0671
2533,09/23/19 11:00:01 PM,48.049,0.0442,0.0664
2534,09/24/19 12:00:01 AM,47.109,0.0434,0.0660
2535,09/24/19 01:00:01 AM,46.211,0.0434,0.0660
2536,09/24/19 02:00:01 AM,45.399,0.0425,0.0660
2537,09/24/19 03:00:01 AM,44.627,0.0425,0.0646
2538,09/24/19 04:00:01 AM,43.945,0.0421,0.0646
2539,09/24/19 05:00:01 AM,43.306,0.0421,0.0646
2540,09/24/19 06:00:01 AM,42.755,0.0413,0.0639
2541,09/24/19 07:00:01 AM,42.202,0.0413,0.0639
2542,09/24/19 08:00:01 AM,41.693,0.0405,0.0639
2543,09/24/19 09:00:01 AM,41.601,0.0421,0.0646
2544,09/24/19 10:00:01 AM,42.202,0.0434,0.0664
2545,09/24/19 11:00:01 AM,43.671,0.0446,0.0691
2546,09/24/19 12:00:01 PM,45.399,0.0454,0.0702
2547,09/24/19 01:00:01 PM,47.289,0.0454,0.0708
2548,09/24/19 02:00:01 PM,49.161,0.0462,0.0722
2549,09/24/19 03:00:01 PM,50.797,0.0470,0.0732
2550,09/24/19 04:00:01 PM,52.115,0.0470,0.0725
2551,09/24/19 05:00:01 PM,52.947,0.0462,0.0722
2552,09/24/19 06:00:01 PM,53.035,0.0454,0.0715
2553,09/24/19 07:00:01 PM,52.554,0.0446,0.0708
2554,09/24/19 08:00:01 PM,51.678,0.0442,0.0695
2555,09/24/19 09:00:01 PM,50.621,0.0442,0.0691
2556,09/24/19 10:00:01 PM,49.561,0.0434,0.0684
2557,09/24/19 11:00:01 PM,48.583,0.0425,0.0671
2558,09/25/19 12:00:01 AM,47.647,0.0425,0.0664
2559,09/25/19 01:00:01 AM,46.751,0.0421,0.0660
2560,09/25/19 02:00:01 AM,45.941,0.0421,0.0660
2561,09/25/19 03:00:01 AM,45.172,0.0413,0.0653
2562,09/25/19 04:00:01 AM,44.445,0.0413,0.0646
2563,09/25/19 05:00:01 AM,43.716,0.0405,0.0646
2564,09/25/19 06:00:01 AM,43.075,0.0405,0.0639
2565,09/25/19 07:00:01 AM,42.478,0.0405,0.0639
2566,09/25/19 08:00:01 AM,41.970,0.0401,0.0639
2567,09/25/19 09:00:01 AM,41.878,0.0405,0.0646
2568,09/25/19 10:00:01 AM,42.525,0.0421,0.0664
2569,09/25/19 11:00:01 AM,44.037,0.0434,0.0684
2570,09/25/19 12:00:01 PM,45.941,0.0446,0.0695
2571,09/25/19 01:00:01 PM,48.094,0.0454,0.0708
2572,09/25/19 02:00:01 PM,50.047,0.0454,0.0722
2573,09/25/19 03:00:01 PM,51.721,0.0462,0.0725
2574,09/25/19 04:00:01 PM,53.166,0.0462,0.0725
2575,09/25/19 05:00:01 PM,53.951,0.0462,0.0738
2576,09/25/19 06:00:01 PM,54.082,0.0462,0.0722
2577,09/25/19 07:00:01 PM,53.645,0.0446,0.0702
2578,09/25/19 08:00:01 PM,52.903,0.0434,0.0691
2579,09/25/19 09:00:01 PM,51.984,0.0434,0.0684
2580,09/25/19 10:00:01 PM,51.062,0.0425,0.0678
2581,09/25/19 11:00:01 PM,50.092,0.0421,0.0671
2582,09/26/19 12:00:01 AM,49.116,0.0421,0.0664
2583,09/26/19 01:00:01 AM,48.227,0.0413,0.0660
2584,09/26/19 02:00:01 AM,47.377,0.0413,0.0653
2585,09/26/19 03:00:01 AM,46.526,0.0405,0.0646
2586,09/26/19 04:00:01 AM,45.806,0.0401,0.0639
2587,09/26/19 05:00:01 AM,45.082,0.0392,0.0632
