"Plot Title: 20290165_SM_UM_C2_ctrl"
"#","Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 20290165, SEN S/N: 20145933, LBL: UM_Lmeadow)","Water Content, m³/m³ (LGR S/N: 20290165, SEN S/N: 20152221, LBL: UM_Rshrub)","Temp, °F (LGR S/N: 20290165, SEN S/N: 20399282, LBL: UM_Lmeadow)"
2163,09/13/19 01:00:01 PM,0.1538,0.0176,52.597
2164,09/13/19 02:00:01 PM,0.1542,0.0147,55.081
2165,09/13/19 03:00:01 PM,0.1538,0.0152,57.074
2166,09/13/19 04:00:01 PM,0.1532,0.0152,58.325
2167,09/13/19 05:00:01 PM,0.1527,0.0166,58.798
2168,09/13/19 06:00:01 PM,0.1523,0.0186,58.626
2169,09/13/19 07:00:01 PM,0.1519,0.0176,57.807
2170,09/13/19 08:00:01 PM,0.1527,0.0137,56.599
2171,09/13/19 09:00:01 PM,0.1527,0.0137,55.168
2172,09/13/19 10:00:01 PM,0.1527,0.0137,53.776
2173,09/13/19 11:00:01 PM,0.1527,0.0127,52.466
2174,09/14/19 12:00:01 AM,0.1527,0.0147,51.193
2175,09/14/19 01:00:01 AM,0.1523,0.0166,50.047
2176,09/14/19 02:00:01 AM,0.1527,0.0152,48.938
2177,09/14/19 03:00:01 AM,0.1519,0.0166,47.914
2178,09/14/19 04:00:01 AM,0.1519,0.0166,46.974
2179,09/14/19 05:00:01 AM,0.1519,0.0166,46.076
2180,09/14/19 06:00:01 AM,0.1519,0.0166,45.217
2181,09/14/19 07:00:01 AM,0.1514,0.0166,44.400
2182,09/14/19 08:00:01 AM,0.1519,0.0166,43.671
2183,09/14/19 09:00:01 AM,0.1538,0.0122,43.488
2184,09/14/19 10:00:01 AM,0.1542,0.0137,44.719
2185,09/14/19 11:00:01 AM,0.1523,0.0166,47.244
2186,09/14/19 12:00:01 PM,0.1514,0.0166,50.135
2187,09/14/19 01:00:01 PM,0.1508,0.0176,53.078
2188,09/14/19 02:00:01 PM,0.1519,0.0161,55.863
2189,09/14/19 03:00:01 PM,0.1514,0.0176,57.979
2190,09/14/19 04:00:01 PM,0.1499,0.0190,59.445
2191,09/14/19 05:00:01 PM,0.1499,0.0186,60.089
2192,09/14/19 06:00:01 PM,0.1495,0.0186,60.003
2193,09/14/19 07:00:01 PM,0.1508,0.0147,59.229
2194,09/14/19 08:00:01 PM,0.1495,0.0186,58.023
2195,09/14/19 09:00:01 PM,0.1490,0.0176,56.642
2196,09/14/19 10:00:01 PM,0.1490,0.0176,55.342
2197,09/14/19 11:00:01 PM,0.1490,0.0176,54.169
2198,09/15/19 12:00:01 AM,0.1495,0.0176,53.078
2199,09/15/19 01:00:01 AM,0.1499,0.0176,52.115
2200,09/15/19 02:00:01 AM,0.1495,0.0176,51.237
2201,09/15/19 03:00:01 AM,0.1495,0.0166,50.356
2202,09/15/19 04:00:01 AM,0.1499,0.0166,49.516
2203,09/15/19 05:00:01 AM,0.1499,0.0166,48.717
2204,09/15/19 06:00:01 AM,0.1499,0.0161,48.004
2205,09/15/19 07:00:01 AM,0.1499,0.0161,47.334
2206,09/15/19 08:00:01 AM,0.1499,0.0161,46.751
2207,09/15/19 09:00:01 AM,0.1508,0.0166,46.616
2208,09/15/19 10:00:01 AM,0.1523,0.0127,47.826
2209,09/15/19 11:00:01 AM,0.1503,0.0166,50.047
2210,09/15/19 12:00:01 PM,0.1508,0.0152,52.246
2211,09/15/19 01:00:01 PM,0.1508,0.0147,54.212
2212,09/15/19 02:00:01 PM,0.1499,0.0176,55.863
2213,09/15/19 03:00:01 PM,0.1495,0.0166,57.031
2214,09/15/19 04:00:01 PM,0.1499,0.0147,57.636
2215,09/15/19 05:00:01 PM,0.1499,0.0161,57.807
2216,09/15/19 06:00:01 PM,0.1479,0.0186,57.592
2217,09/15/19 07:00:01 PM,0.1479,0.0186,57.204
2218,09/15/19 08:00:01 PM,0.1479,0.0186,56.599
2219,09/15/19 09:00:01 PM,0.1484,0.0176,55.992
2220,09/15/19 10:00:01 PM,0.1479,0.0176,55.386
2221,09/15/19 11:00:01 PM,0.1479,0.0176,54.820
2222,09/16/19 12:00:01 AM,0.1484,0.0176,54.255
2223,09/16/19 01:00:01 AM,0.1484,0.0176,53.733
2224,09/16/19 02:00:01 AM,0.1484,0.0166,53.209
2225,09/16/19 03:00:01 AM,0.1484,0.0166,52.772
2226,09/16/19 04:00:01 AM,0.1490,0.0166,52.378
2227,09/16/19 05:00:01 AM,0.1503,0.0161,52.029
2228,09/16/19 06:00:01 AM,0.1499,0.0161,51.721
2229,09/16/19 07:00:01 AM,0.1508,0.0161,51.413
2230,09/16/19 08:00:01 AM,0.1503,0.0161,51.193
2231,09/16/19 09:00:01 AM,0.1508,0.0166,51.193
2232,09/16/19 10:00:01 AM,0.1508,0.0166,51.678
2233,09/16/19 11:00:01 AM,0.1503,0.0166,52.378
2234,09/16/19 12:00:01 PM,0.1503,0.0176,53.341
2235,09/16/19 01:00:01 PM,0.1503,0.0176,54.300
2236,09/16/19 02:00:01 PM,0.1499,0.0176,55.429
2237,09/16/19 03:00:01 PM,0.1495,0.0176,56.815
2238,09/16/19 04:00:01 PM,0.1495,0.0176,57.979
2239,09/16/19 05:00:01 PM,0.1503,0.0176,58.541
2240,09/16/19 06:00:01 PM,0.1484,0.0176,58.368
2241,09/16/19 07:00:01 PM,0.1484,0.0186,57.722
2242,09/16/19 08:00:01 PM,0.1490,0.0176,56.944
2243,09/16/19 09:00:01 PM,0.1484,0.0186,56.079
2244,09/16/19 10:00:01 PM,0.1490,0.0176,55.125
2245,09/16/19 11:00:01 PM,0.1490,0.0166,54.082
2246,09/17/19 12:00:01 AM,0.1490,0.0166,53.035
2247,09/17/19 01:00:01 AM,0.1490,0.0161,52.029
2248,09/17/19 02:00:01 AM,0.1490,0.0161,51.237
2249,09/17/19 03:00:01 AM,0.1495,0.0161,50.533
2250,09/17/19 04:00:01 AM,0.1495,0.0161,49.959
2251,09/17/19 05:00:01 AM,0.1495,0.0161,49.428
2252,09/17/19 06:00:01 AM,0.1495,0.0152,48.983
2253,09/17/19 07:00:01 AM,0.1503,0.0152,48.672
2254,09/17/19 08:00:01 AM,0.1503,0.0152,48.450
2255,09/17/19 09:00:01 AM,0.1519,0.0152,48.450
2256,09/17/19 10:00:01 AM,0.1523,0.0161,48.762
2257,09/17/19 11:00:01 AM,0.1671,0.0341,48.895
2258,09/17/19 12:00:01 PM,0.1681,0.0332,49.471
2259,09/17/19 01:00:01 PM,0.1677,0.0328,50.311
2260,09/17/19 02:00:01 PM,0.1677,0.0319,51.633
2261,09/17/19 03:00:01 PM,0.1671,0.0306,52.992
2262,09/17/19 04:00:01 PM,0.1671,0.0297,54.082
2263,09/17/19 05:00:01 PM,0.1671,0.0283,54.734
2264,09/17/19 06:00:01 PM,0.1677,0.0283,55.038
2265,09/17/19 07:00:01 PM,0.1677,0.0274,54.909
2266,09/17/19 08:00:01 PM,0.1667,0.0261,54.387
2267,09/17/19 09:00:01 PM,0.1667,0.0252,53.733
2268,09/17/19 10:00:01 PM,0.1677,0.0252,53.078
2269,09/17/19 11:00:01 PM,0.1677,0.0252,52.423
2270,09/18/19 12:00:01 AM,0.1677,0.0252,51.764
2271,09/18/19 01:00:01 AM,0.1677,0.0247,50.974
2272,09/18/19 02:00:01 AM,0.1677,0.0238,50.180
2273,09/18/19 03:00:01 AM,0.1677,0.0238,49.428
2274,09/18/19 04:00:01 AM,0.1681,0.0238,48.762
2275,09/18/19 05:00:01 AM,0.1681,0.0228,48.182
2276,09/18/19 06:00:01 AM,0.1677,0.0224,47.602
2277,09/18/19 07:00:01 AM,0.1677,0.0224,47.064
2278,09/18/19 08:00:01 AM,0.1677,0.0224,46.526
2279,09/18/19 09:00:01 AM,0.1677,0.0214,46.346
2280,09/18/19 10:00:01 AM,0.1677,0.0214,47.244
2281,09/18/19 11:00:01 AM,0.1681,0.0228,48.717
2282,09/18/19 12:00:01 PM,0.1667,0.0214,50.047
2283,09/18/19 01:00:01 PM,0.1681,0.0224,51.501
2284,09/18/19 02:00:01 PM,0.1667,0.0214,53.472
2285,09/18/19 03:00:01 PM,0.1663,0.0224,55.429
2286,09/18/19 04:00:01 PM,0.1656,0.0214,56.858
2287,09/18/19 05:00:01 PM,0.1656,0.0205,57.420
2288,09/18/19 06:00:01 PM,0.1671,0.0200,57.204
2289,09/18/19 07:00:01 PM,0.1667,0.0205,56.383
2290,09/18/19 08:00:01 PM,0.1652,0.0200,55.256
2291,09/18/19 09:00:01 PM,0.1656,0.0200,54.126
2292,09/18/19 10:00:01 PM,0.1652,0.0190,52.947
2293,09/18/19 11:00:01 PM,0.1652,0.0190,51.809
2294,09/19/19 12:00:01 AM,0.1652,0.0186,50.752
2295,09/19/19 01:00:01 AM,0.1656,0.0186,49.782
2296,09/19/19 02:00:01 AM,0.1677,0.0186,48.983
2297,09/19/19 03:00:01 AM,0.1677,0.0186,48.227
2298,09/19/19 04:00:01 AM,0.1677,0.0186,47.377
2299,09/19/19 05:00:01 AM,0.1656,0.0176,46.571
2300,09/19/19 06:00:01 AM,0.1667,0.0176,45.761
2301,09/19/19 07:00:01 AM,0.1652,0.0176,44.991
2302,09/19/19 08:00:01 AM,0.1656,0.0166,44.310
2303,09/19/19 09:00:01 AM,0.1656,0.0186,43.900
2304,09/19/19 10:00:01 AM,0.1656,0.0176,44.856
2305,09/19/19 11:00:01 AM,0.1667,0.0176,46.974
2306,09/19/19 12:00:01 PM,0.1638,0.0186,49.782
2307,09/19/19 01:00:01 PM,0.1638,0.0190,52.335
2308,09/19/19 02:00:01 PM,0.1638,0.0200,53.994
2309,09/19/19 03:00:01 PM,0.1634,0.0200,55.299
2310,09/19/19 04:00:01 PM,0.1642,0.0186,56.035
2311,09/19/19 05:00:01 PM,0.1642,0.0190,56.295
2312,09/19/19 06:00:01 PM,0.1638,0.0200,56.251
2313,09/19/19 07:00:01 PM,0.1638,0.0200,55.906
2314,09/19/19 08:00:01 PM,0.1638,0.0190,55.213
2315,09/19/19 09:00:01 PM,0.1642,0.0190,54.255
2316,09/19/19 10:00:01 PM,0.1648,0.0176,53.341
2317,09/19/19 11:00:01 PM,0.1648,0.0176,52.554
2318,09/20/19 12:00:01 AM,0.1642,0.0176,51.809
2319,09/20/19 01:00:01 AM,0.1648,0.0176,51.193
2320,09/20/19 02:00:01 AM,0.1652,0.0186,50.664
2321,09/20/19 03:00:01 AM,0.1648,0.0176,50.223
2322,09/20/19 04:00:01 AM,0.1648,0.0166,49.692
2323,09/20/19 05:00:01 AM,0.1634,0.0176,49.116
2324,09/20/19 06:00:01 AM,0.1638,0.0176,48.450
2325,09/20/19 07:00:01 AM,0.1634,0.0176,47.647
2326,09/20/19 08:00:01 AM,0.1634,0.0176,46.974
2327,09/20/19 09:00:01 AM,0.1642,0.0176,46.616
2328,09/20/19 10:00:01 AM,0.1623,0.0186,47.557
2329,09/20/19 11:00:01 AM,0.1629,0.0186,49.383
2330,09/20/19 12:00:01 PM,0.1608,0.0186,51.148
2331,09/20/19 01:00:01 PM,0.1629,0.0176,52.772
2332,09/20/19 02:00:01 PM,0.1623,0.0176,54.430
2333,09/20/19 03:00:01 PM,0.1619,0.0176,55.733
2334,09/20/19 04:00:01 PM,0.1623,0.0176,56.165
2335,09/20/19 05:00:01 PM,0.1619,0.0176,56.208
2336,09/20/19 06:00:01 PM,0.1619,0.0176,55.949
2337,09/20/19 07:00:01 PM,0.1619,0.0166,55.386
2338,09/20/19 08:00:01 PM,0.1615,0.0186,54.561
2339,09/20/19 09:00:01 PM,0.1619,0.0161,53.559
2340,09/20/19 10:00:01 PM,0.1619,0.0161,52.597
2341,09/20/19 11:00:01 PM,0.1619,0.0161,51.721
2342,09/21/19 12:00:01 AM,0.1619,0.0161,50.841
2343,09/21/19 01:00:01 AM,0.1615,0.0152,50.002
2344,09/21/19 02:00:01 AM,0.1615,0.0152,49.161
2345,09/21/19 03:00:01 AM,0.1615,0.0147,48.315
2346,09/21/19 04:00:01 AM,0.1615,0.0147,47.422
2347,09/21/19 05:00:01 AM,0.1615,0.0137,46.436
2348,09/21/19 06:00:01 AM,0.1615,0.0137,45.444
2349,09/21/19 07:00:01 AM,0.1608,0.0137,44.445
2350,09/21/19 08:00:01 AM,0.1615,0.0137,43.488
2351,09/21/19 09:00:01 AM,0.1615,0.0147,43.030
2352,09/21/19 10:00:01 AM,0.1619,0.0147,43.808
2353,09/21/19 11:00:01 AM,0.1596,0.0166,45.806
2354,09/21/19 12:00:01 PM,0.1600,0.0176,48.182
2355,09/21/19 01:00:01 PM,0.1600,0.0176,50.664
2356,09/21/19 02:00:01 PM,0.1590,0.0166,52.992
2357,09/21/19 03:00:01 PM,0.1590,0.0176,54.777
2358,09/21/19 04:00:01 PM,0.1590,0.0166,55.819
2359,09/21/19 05:00:01 PM,0.1577,0.0186,56.251
2360,09/21/19 06:00:01 PM,0.1570,0.0186,56.122
2361,09/21/19 07:00:01 PM,0.1570,0.0186,55.558
2362,09/21/19 08:00:01 PM,0.1570,0.0186,54.516
2363,09/21/19 09:00:01 PM,0.1570,0.0176,53.341
2364,09/21/19 10:00:01 PM,0.1570,0.0176,52.029
2365,09/21/19 11:00:01 PM,0.1570,0.0176,50.709
2366,09/22/19 12:00:01 AM,0.1570,0.0166,49.428
2367,09/22/19 01:00:01 AM,0.1570,0.0176,48.227
2368,09/22/19 02:00:01 AM,0.1577,0.0176,47.064
2369,09/22/19 03:00:01 AM,0.1577,0.0166,45.986
2370,09/22/19 04:00:01 AM,0.1577,0.0166,44.991
2371,09/22/19 05:00:01 AM,0.1570,0.0166,44.037
2372,09/22/19 06:00:01 AM,0.1570,0.0166,43.122
2373,09/22/19 07:00:01 AM,0.1566,0.0166,42.202
2374,09/22/19 08:00:01 AM,0.1570,0.0166,41.416
2375,09/22/19 09:00:01 AM,0.1585,0.0152,41.043
2376,09/22/19 10:00:01 AM,0.1577,0.0152,42.017
2377,09/22/19 11:00:01 AM,0.1596,0.0137,44.173
2378,09/22/19 12:00:01 PM,0.1570,0.0166,46.661
2379,09/22/19 01:00:01 PM,0.1581,0.0147,49.161
2380,09/22/19 02:00:01 PM,0.1577,0.0152,51.501
2381,09/22/19 03:00:01 PM,0.1577,0.0152,53.341
2382,09/22/19 04:00:01 PM,0.1566,0.0166,54.561
2383,09/22/19 05:00:01 PM,0.1551,0.0186,55.081
2384,09/22/19 06:00:01 PM,0.1547,0.0186,54.865
2385,09/22/19 07:00:01 PM,0.1547,0.0176,53.994
2386,09/22/19 08:00:01 PM,0.1547,0.0176,52.729
2387,09/22/19 09:00:01 PM,0.1551,0.0176,51.370
2388,09/22/19 10:00:01 PM,0.1551,0.0176,50.092
2389,09/22/19 11:00:01 PM,0.1551,0.0166,48.895
2390,09/23/19 12:00:01 AM,0.1551,0.0166,47.781
2391,09/23/19 01:00:01 AM,0.1547,0.0166,46.796
2392,09/23/19 02:00:01 AM,0.1551,0.0166,45.806
2393,09/23/19 03:00:01 AM,0.1551,0.0166,44.809
2394,09/23/19 04:00:01 AM,0.1547,0.0176,43.900
2395,09/23/19 05:00:01 AM,0.1547,0.0166,43.075
2396,09/23/19 06:00:01 AM,0.1547,0.0166,42.341
2397,09/23/19 07:00:01 AM,0.1547,0.0166,41.648
2398,09/23/19 08:00:01 AM,0.1547,0.0166,41.277
2399,09/23/19 09:00:01 AM,0.1558,0.0161,41.277
2400,09/23/19 10:00:01 AM,0.1577,0.0122,41.925
2401,09/23/19 11:00:01 AM,0.1570,0.0152,43.534
2402,09/23/19 12:00:01 PM,0.1570,0.0152,45.806
2403,09/23/19 01:00:01 PM,0.1551,0.0166,48.094
2404,09/23/19 02:00:01 PM,0.1562,0.0152,50.092
2405,09/23/19 03:00:01 PM,0.1558,0.0152,51.458
2406,09/23/19 04:00:01 PM,0.1551,0.0152,52.378
2407,09/23/19 05:00:01 PM,0.1558,0.0152,52.992
2408,09/23/19 06:00:01 PM,0.1551,0.0152,53.166
2409,09/23/19 07:00:01 PM,0.1551,0.0166,52.903
2410,09/23/19 08:00:01 PM,0.1542,0.0176,52.291
2411,09/23/19 09:00:01 PM,0.1538,0.0176,51.413
2412,09/23/19 10:00:01 PM,0.1538,0.0176,50.445
2413,09/23/19 11:00:01 PM,0.1538,0.0176,49.428
2414,09/24/19 12:00:01 AM,0.1538,0.0176,48.360
2415,09/24/19 01:00:01 AM,0.1538,0.0176,47.334
2416,09/24/19 02:00:01 AM,0.1538,0.0176,46.346
2417,09/24/19 03:00:01 AM,0.1538,0.0166,45.444
2418,09/24/19 04:00:01 AM,0.1538,0.0176,44.582
2419,09/24/19 05:00:01 AM,0.1538,0.0176,43.808
2420,09/24/19 06:00:01 AM,0.1538,0.0176,43.122
2421,09/24/19 07:00:01 AM,0.1538,0.0176,42.433
2422,09/24/19 08:00:01 AM,0.1538,0.0176,41.787
2423,09/24/19 09:00:01 AM,0.1547,0.0166,41.601
2424,09/24/19 10:00:01 AM,0.1542,0.0166,42.708
2425,09/24/19 11:00:01 AM,0.1547,0.0166,45.036
2426,09/24/19 12:00:01 PM,0.1558,0.0152,47.602
2427,09/24/19 01:00:01 PM,0.1551,0.0152,50.268
2428,09/24/19 02:00:01 PM,0.1532,0.0186,52.772
2429,09/24/19 03:00:01 PM,0.1542,0.0152,54.734
2430,09/24/19 04:00:01 PM,0.1538,0.0166,55.949
2431,09/24/19 05:00:01 PM,0.1523,0.0186,56.512
2432,09/24/19 06:00:01 PM,0.1532,0.0161,56.295
2433,09/24/19 07:00:01 PM,0.1532,0.0161,55.472
2434,09/24/19 08:00:01 PM,0.1519,0.0190,54.343
2435,09/24/19 09:00:01 PM,0.1519,0.0186,53.078
2436,09/24/19 10:00:01 PM,0.1519,0.0186,51.809
2437,09/24/19 11:00:01 PM,0.1519,0.0186,50.576
2438,09/25/19 12:00:01 AM,0.1523,0.0186,49.471
2439,09/25/19 01:00:01 AM,0.1523,0.0176,48.405
2440,09/25/19 02:00:01 AM,0.1523,0.0176,47.377
2441,09/25/19 03:00:01 AM,0.1523,0.0176,46.436
2442,09/25/19 04:00:01 AM,0.1519,0.0176,45.534
2443,09/25/19 05:00:01 AM,0.1519,0.0176,44.674
2444,09/25/19 06:00:01 AM,0.1523,0.0176,43.808
2445,09/25/19 07:00:01 AM,0.1523,0.0176,43.075
2446,09/25/19 08:00:01 AM,0.1523,0.0176,42.386
2447,09/25/19 09:00:01 AM,0.1532,0.0166,42.156
2448,09/25/19 10:00:01 AM,0.1547,0.0127,43.259
2449,09/25/19 11:00:01 AM,0.1542,0.0147,45.534
2450,09/25/19 12:00:01 PM,0.1523,0.0176,48.137
2451,09/25/19 01:00:01 PM,0.1532,0.0152,50.929
2452,09/25/19 02:00:01 PM,0.1527,0.0152,53.515
2453,09/25/19 03:00:01 PM,0.1527,0.0176,55.558
2454,09/25/19 04:00:01 PM,0.1519,0.0161,56.901
2455,09/25/19 05:00:01 PM,0.1508,0.0190,57.463
2456,09/25/19 06:00:01 PM,0.1519,0.0166,57.290
2457,09/25/19 07:00:01 PM,0.1519,0.0152,56.599
2458,09/25/19 08:00:01 PM,0.1519,0.0186,55.602
2459,09/25/19 09:00:01 PM,0.1519,0.0166,54.516
2460,09/25/19 10:00:01 PM,0.1503,0.0190,53.384
2461,09/25/19 11:00:01 PM,0.1508,0.0190,52.291
2462,09/26/19 12:00:01 AM,0.1514,0.0186,51.193
2463,09/26/19 01:00:01 AM,0.1514,0.0186,50.135
2464,09/26/19 02:00:01 AM,0.1514,0.0186,49.116
2465,09/26/19 03:00:01 AM,0.1514,0.0176,48.137
2466,09/26/19 04:00:01 AM,0.1514,0.0176,47.244
2467,09/26/19 05:00:01 AM,0.1508,0.0176,46.346
2468,09/26/19 06:00:01 AM,0.1508,0.0176,45.534
2469,09/26/19 07:00:01 AM,0.1508,0.0186,44.719
2470,09/26/19 08:00:01 AM,0.1508,0.0176,44.037
2471,09/26/19 09:00:01 AM,0.1519,0.0176,43.900
2472,09/26/19 10:00:01 AM,0.1519,0.0166,44.627
2473,09/26/19 11:00:01 AM,0.1532,0.0137,46.391
2474,09/26/19 12:00:01 PM,0.1527,0.0147,48.628
2475,09/26/19 01:00:01 PM,0.1523,0.0147,50.886
2476,09/26/19 02:00:01 PM,0.1514,0.0166,52.992
2477,09/26/19 03:00:01 PM,0.1514,0.0161,54.820
2478,09/26/19 04:00:01 PM,0.1519,0.0152,56.122
2479,09/26/19 05:00:01 PM,0.1514,0.0152,56.815
2480,09/26/19 06:00:01 PM,0.1514,0.0152,56.772
2481,09/26/19 07:00:01 PM,0.1519,0.0166,56.165
2482,09/26/19 08:00:01 PM,0.1519,0.0166,55.256
2483,09/26/19 09:00:01 PM,0.1519,0.0161,54.300
2484,09/26/19 10:00:01 PM,0.1519,0.0152,53.341
2485,09/26/19 11:00:01 PM,0.1523,0.0147,52.423
2486,09/27/19 12:00:01 AM,0.1519,0.0152,51.633
2487,09/27/19 01:00:01 AM,0.1508,0.0186,50.974
2488,09/27/19 02:00:01 AM,0.1503,0.0186,50.356
2489,09/27/19 03:00:01 AM,0.1503,0.0186,49.825
2490,09/27/19 04:00:01 AM,0.1503,0.0176,49.294
2491,09/27/19 05:00:01 AM,0.1503,0.0176,48.672
2492,09/27/19 06:00:01 AM,0.1503,0.0176,48.004
2493,09/27/19 07:00:01 AM,0.1503,0.0176,47.334
2494,09/27/19 08:00:01 AM,0.1503,0.0176,46.751
2495,09/27/19 09:00:01 AM,0.1514,0.0176,46.481
2496,09/27/19 10:00:01 AM,0.1519,0.0176,47.154
2497,09/27/19 11:00:01 AM,0.1523,0.0137,48.315
2498,09/27/19 12:00:01 PM,0.1523,0.0147,50.092
2499,09/27/19 01:00:01 PM,0.1519,0.0152,51.895
2500,09/27/19 02:00:01 PM,0.1503,0.0186,53.384
2501,09/27/19 03:00:01 PM,0.1503,0.0152,54.516
2502,09/27/19 04:00:01 PM,0.1503,0.0152,55.429
2503,09/27/19 05:00:01 PM,0.1503,0.0152,56.165
2504,09/27/19 06:00:01 PM,0.1503,0.0152,56.340
2505,09/27/19 07:00:01 PM,0.1519,0.0152,55.906
2506,09/27/19 08:00:01 PM,0.1514,0.0147,55.168
2507,09/27/19 09:00:01 PM,0.1490,0.0186,54.300
2508,09/27/19 10:00:01 PM,0.1495,0.0186,53.341
2509,09/27/19 11:00:01 PM,0.1495,0.0186,52.509
2510,09/28/19 12:00:01 AM,0.1495,0.0186,51.764
2511,09/28/19 01:00:01 AM,0.1499,0.0186,51.017
2512,09/28/19 02:00:01 AM,0.1499,0.0176,50.356
2513,09/28/19 03:00:01 AM,0.1499,0.0176,49.737
2514,09/28/19 04:00:01 AM,0.1499,0.0176,49.028
2515,09/28/19 05:00:01 AM,0.1503,0.0176,48.227
2516,09/28/19 06:00:01 AM,0.1503,0.0166,47.467
2517,09/28/19 07:00:01 AM,0.1503,0.0166,46.886
2518,09/28/19 08:00:01 AM,0.1503,0.0166,46.526
2519,09/28/19 09:00:01 AM,0.1503,0.0166,46.481
2520,09/28/19 10:00:01 AM,0.1514,0.0137,47.602
2521,09/28/19 11:00:01 AM,0.1514,0.0147,49.294
2522,09/28/19 12:00:01 PM,0.1508,0.0147,51.237
2523,09/28/19 01:00:01 PM,0.1503,0.0147,53.298
2524,09/28/19 02:00:01 PM,0.1503,0.0152,55.081
2525,09/28/19 03:00:01 PM,0.1499,0.0152,56.251
2526,09/28/19 04:00:01 PM,0.1499,0.0152,57.117
2527,09/28/19 05:00:01 PM,0.1495,0.0152,57.636
2528,09/28/19 06:00:01 PM,0.1475,0.0190,57.420
2529,09/28/19 07:00:01 PM,0.1479,0.0190,56.642
2530,09/28/19 08:00:01 PM,0.1484,0.0190,55.690
2531,09/28/19 09:00:01 PM,0.1484,0.0190,54.691
2532,09/28/19 10:00:01 PM,0.1484,0.0190,53.776
2533,09/28/19 11:00:01 PM,0.1484,0.0186,52.992
2534,09/29/19 12:00:01 AM,0.1484,0.0186,52.291
2535,09/29/19 01:00:01 AM,0.1484,0.0186,51.633
2536,09/29/19 02:00:01 AM,0.1484,0.0186,51.062
2537,09/29/19 03:00:01 AM,0.1479,0.0186,50.621
2538,09/29/19 04:00:01 AM,0.1499,0.0152,50.180
2539,09/29/19 05:00:01 AM,0.1499,0.0137,49.604
2540,09/29/19 06:00:01 AM,0.1499,0.0127,48.895
2541,09/29/19 07:00:01 AM,0.1499,0.0127,48.049
2542,09/29/19 08:00:01 AM,0.1499,0.0127,47.289
2543,09/29/19 09:00:01 AM,0.1503,0.0147,47.019
2544,09/29/19 10:00:01 AM,0.1503,0.0147,47.959
2545,09/29/19 11:00:01 AM,0.1499,0.0147,49.561
2546,09/29/19 12:00:01 PM,0.1484,0.0186,51.370
2547,09/29/19 01:00:01 PM,0.1479,0.0190,53.253
2548,09/29/19 02:00:01 PM,0.1470,0.0190,54.865
2549,09/29/19 03:00:01 PM,0.1470,0.0190,55.949
2550,09/29/19 04:00:01 PM,0.1470,0.0190,56.383
2551,09/29/19 05:00:01 PM,0.1470,0.0200,56.383
2552,09/29/19 06:00:01 PM,0.1470,0.0200,56.165
2553,09/29/19 07:00:01 PM,0.1466,0.0190,55.690
2554,09/29/19 08:00:01 PM,0.1466,0.0190,55.125
2555,09/29/19 09:00:01 PM,0.1470,0.0190,54.430
2556,09/29/19 10:00:01 PM,0.1470,0.0190,53.645
2557,09/29/19 11:00:01 PM,0.1470,0.0186,52.817
2558,09/30/19 12:00:01 AM,0.1470,0.0186,52.029
2559,09/30/19 01:00:01 AM,0.1470,0.0186,51.193
2560,09/30/19 02:00:01 AM,0.1470,0.0186,50.268
2561,09/30/19 03:00:01 AM,0.1470,0.0176,49.338
2562,09/30/19 04:00:01 AM,0.1470,0.0176,48.450
2563,09/30/19 05:00:01 AM,0.1470,0.0176,47.512
2564,09/30/19 06:00:01 AM,0.1470,0.0166,46.616
2565,09/30/19 07:00:01 AM,0.1470,0.0176,45.761
2566,09/30/19 08:00:01 AM,0.1470,0.0166,44.991
2567,09/30/19 09:00:01 AM,0.1490,0.0137,44.674
2568,09/30/19 10:00:01 AM,0.1495,0.0147,45.579
2569,09/30/19 11:00:01 AM,0.1479,0.0176,47.377
2570,09/30/19 12:00:01 PM,0.1475,0.0176,49.204
2571,09/30/19 01:00:01 PM,0.1470,0.0176,51.325
2572,09/30/19 02:00:01 PM,0.1466,0.0186,53.298
2573,09/30/19 03:00:01 PM,0.1466,0.0190,54.865
2574,09/30/19 04:00:01 PM,0.1459,0.0190,55.949
2575,09/30/19 05:00:01 PM,0.1459,0.0190,56.469
2576,09/30/19 06:00:01 PM,0.1459,0.0190,56.208
2577,09/30/19 07:00:01 PM,0.1459,0.0186,55.342
2578,09/30/19 08:00:01 PM,0.1455,0.0186,54.169
2579,09/30/19 09:00:01 PM,0.1455,0.0186,52.817
2580,09/30/19 10:00:01 PM,0.1455,0.0176,51.501
2581,09/30/19 11:00:01 PM,0.1459,0.0176,50.180
2582,10/01/19 12:00:01 AM,0.1459,0.0176,48.983
2583,10/01/19 01:00:01 AM,0.1455,0.0176,47.826
2584,10/01/19 02:00:01 AM,0.1455,0.0176,46.751
2585,10/01/19 03:00:01 AM,0.1459,0.0176,45.761
2586,10/01/19 04:00:01 AM,0.1459,0.0176,44.856
2587,10/01/19 05:00:01 AM,0.1455,0.0176,43.990
2588,10/01/19 06:00:01 AM,0.1455,0.0176,43.122
2589,10/01/19 07:00:01 AM,0.1455,0.0176,42.294
2590,10/01/19 08:00:01 AM,0.1459,0.0176,41.554
2591,10/01/19 09:00:01 AM,0.1459,0.0166,41.277
2592,10/01/19 10:00:01 AM,0.1470,0.0161,42.247
2593,10/01/19 11:00:01 AM,0.1466,0.0161,44.263
