"Plot Title: 9735544_SM_UM_B2_ctrl"
"#","Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 9735544, SEN S/N: 2010179, LBL: B2_Rmead)","Water Content, m³/m³ (LGR S/N: 9735544, SEN S/N: 2012377, LBL: B2_Lshrub)","PAR, uE (LGR S/N: 9735544, SEN S/N: 9700892, LBL: B2_Lshrub)","PAR, uE (LGR S/N: 9735544, SEN S/N: 9700894, LBL: B2_Rmeadow)","PAR, uE (LGR S/N: 9735544, SEN S/N: 9700902, LBL: B2_Rmeadow)","Temp, °F (LGR S/N: 9735544, SEN S/N: 9719148, LBL: UM_B2)","Temp, °F (LGR S/N: 9735544, SEN S/N: 9721322, LBL: UM_B2)","RH, % (LGR S/N: 9735544, SEN S/N: 9721322, LBL: UM_B2)","Voltage, V (LGR S/N: 9735544, SEN S/N: 9725494)","Current, mA (LGR S/N: 9735544, SEN S/N: 9725494)","Solar Radiation, W/m² (LGR S/N: 9735544, SEN S/N: 9734397, LBL: B2_Rmeadow)","Solar Radiation, W/m² (LGR S/N: 9735544, SEN S/N: 9734399, LBL: B2_Rmeadow)","Solar Radiation, W/m² (LGR S/N: 9735544, SEN S/N: 9734400, LBL: B2_Lshrub)","Batt, V (LGR S/N: 9735544)"
8590,08/09/19 03:30:00 AM,0.0490,0.0867,1.2,1.2,1.2,54.648,41.832,97.000,-0.2039,0.0000,0.6,0.6,0.6,4.351
8591,08/09/19 03:40:00 AM,0.0490,0.0867,1.2,1.2,1.2,54.430,41.970,97.900,-0.2039,0.0000,0.6,0.6,0.6,4.351
8592,08/09/19 03:50:00 AM,0.0504,0.0867,1.2,1.2,1.2,54.212,41.787,98.000,-0.2039,0.0000,0.6,0.6,0.6,4.351
8593,08/09/19 04:00:00 AM,0.0504,0.0867,1.2,1.2,1.2,53.994,41.508,98.000,-0.2039,0.0000,0.6,0.6,0.6,4.351
8594,08/09/19 04:10:00 AM,0.0504,0.0867,1.2,1.2,1.2,53.820,41.277,97.900,-0.2039,0.0000,0.6,0.6,0.6,4.351
8595,08/09/19 04:20:00 AM,0.0504,0.0867,1.2,1.2,1.2,53.602,40.951,97.800,-0.2039,0.0000,0.6,0.6,0.6,4.351
8596,08/09/19 04:30:00 AM,0.0504,0.0867,1.2,1.2,1.2,53.427,41.230,98.000,-0.2039,0.0000,0.6,0.6,0.6,4.351
8597,08/09/19 04:40:00 AM,0.0504,0.0860,1.2,1.2,1.2,53.253,41.090,98.100,-0.2039,0.0000,0.6,0.6,0.6,4.351
8598,08/09/19 04:50:00 AM,0.0504,0.0867,1.2,1.2,1.2,53.121,41.322,98.500,-0.2039,0.0000,0.6,0.6,0.6,4.351
8599,08/09/19 05:00:00 AM,0.0497,0.0860,1.2,1.2,1.2,52.947,40.298,97.600,-0.2039,0.0000,0.6,0.6,0.6,4.351
8600,08/09/19 05:10:00 AM,0.0490,0.0860,1.2,1.2,1.2,52.772,40.719,98.200,-0.2039,0.0000,0.6,0.6,0.6,4.351
8601,08/09/19 05:20:00 AM,0.0482,0.0860,1.2,1.2,1.2,52.641,40.438,98.300,-0.2039,0.0000,0.6,0.6,0.6,4.351
8602,08/09/19 05:30:00 AM,0.0482,0.0860,1.2,1.2,1.2,52.466,40.251,98.200,-0.2039,0.0000,0.6,0.6,0.6,4.351
8603,08/09/19 05:40:00 AM,0.0482,0.0860,1.2,1.2,1.2,52.291,39.924,98.400,-0.2039,0.0000,0.6,0.6,0.6,4.351
8604,08/09/19 05:50:00 AM,0.0497,0.0860,1.2,1.2,1.2,52.160,39.830,98.500,-0.2039,0.0000,0.6,0.6,0.6,4.351
8605,08/09/19 06:00:00 AM,0.0482,0.0860,1.2,1.2,1.2,51.984,39.643,97.800,-0.2039,0.0000,0.6,0.6,0.6,4.351
8606,08/09/19 06:10:00 AM,0.0482,0.0860,1.2,1.2,3.7,51.809,39.502,97.800,-0.2039,0.0000,0.6,1.9,0.6,4.351
8607,08/09/19 06:20:00 AM,0.0482,0.0860,1.2,1.2,11.2,51.678,39.690,97.900,-0.2039,0.0000,0.6,4.4,0.6,4.351
8608,08/09/19 06:30:00 AM,0.0482,0.0860,1.2,1.2,23.7,51.544,40.017,98.600,-0.2039,0.0000,0.6,8.1,0.6,4.351
8609,08/09/19 06:40:00 AM,0.0482,0.0853,1.2,1.2,36.2,51.413,39.830,98.000,-0.2039,0.0000,0.6,11.9,0.6,4.393
8610,08/09/19 06:50:00 AM,0.0482,0.0860,1.2,1.2,48.7,51.282,40.158,98.400,-0.2039,0.0000,0.6,15.6,0.6,4.369
8611,08/09/19 07:00:00 AM,0.0482,0.0860,1.2,1.2,58.7,51.193,40.485,98.600,-0.2039,0.0000,0.6,19.4,0.6,4.369
8612,08/09/19 07:10:00 AM,0.0482,0.0860,1.2,1.2,68.7,51.105,40.626,98.700,-0.2039,0.0000,1.9,23.1,1.9,4.363
8613,08/09/19 07:20:00 AM,0.0482,0.0853,1.2,1.2,76.2,50.974,40.951,98.700,-0.2039,0.0000,1.9,26.9,1.9,4.363
8614,08/09/19 07:30:00 AM,0.0482,0.0853,1.2,1.2,96.2,50.929,41.554,98.900,-0.2039,0.0000,3.1,36.9,3.1,4.363
8615,08/09/19 07:40:00 AM,0.0482,0.0853,1.2,1.2,121.2,50.886,41.970,98.700,-0.2039,0.0000,5.6,49.4,4.4,4.363
8616,08/09/19 07:50:00 AM,0.0482,0.0853,3.7,1.2,163.7,50.841,43.030,98.600,-0.2039,0.0000,9.4,75.6,8.1,4.363
8617,08/09/19 08:00:00 AM,0.0482,0.0860,13.7,8.7,386.2,50.886,44.674,98.900,-0.2039,0.0000,35.6,203.1,29.4,4.363
8618,08/09/19 08:10:00 AM,0.0490,0.0845,18.7,13.7,518.7,51.017,46.571,99.000,-0.2039,0.0000,48.1,273.1,39.4,4.363
8619,08/09/19 08:20:00 AM,0.0490,0.0845,8.7,6.2,291.2,51.237,48.762,99.100,-0.2039,0.0000,23.1,143.1,19.4,4.363
8620,08/09/19 08:30:00 AM,0.0482,0.0860,26.2,18.7,696.2,51.501,49.649,99.100,-0.2039,0.0000,65.6,369.4,54.4,4.381
8621,08/09/19 08:40:00 AM,0.0490,0.0853,23.7,16.2,676.2,51.809,50.886,99.100,-0.2039,0.0000,60.6,353.1,51.9,4.363
8622,08/09/19 08:50:00 AM,0.0482,0.0853,33.7,21.2,898.7,52.203,53.035,99.300,-0.2039,0.0000,79.4,471.9,68.1,4.363
8623,08/09/19 09:00:00 AM,0.0482,0.0853,33.7,23.7,978.7,52.729,54.777,99.200,-0.2039,0.0000,81.9,501.9,71.9,4.393
8624,08/09/19 09:10:00 AM,0.0482,0.0853,36.2,23.7,1078.7,53.253,55.906,99.000,-0.2039,0.0000,85.6,540.6,75.6,4.369
8625,08/09/19 09:20:00 AM,0.0490,0.0853,36.2,23.7,1163.7,53.820,57.463,99.200,-0.2039,0.0000,88.1,585.6,79.4,4.363
8626,08/09/19 09:30:00 AM,0.0482,0.0853,38.7,26.2,1213.7,54.473,58.498,98.900,-0.2039,0.0000,89.4,609.4,80.6,4.357
8627,08/09/19 09:40:00 AM,0.0482,0.0853,38.7,26.2,1271.2,55.038,57.979,98.700,-0.2039,0.0000,90.6,638.1,83.1,4.393
8628,08/09/19 09:50:00 AM,0.0482,0.0853,36.2,23.7,1193.7,55.690,59.486,99.300,-0.2039,0.0000,83.1,598.1,76.9,4.369
8629,08/09/19 10:00:00 AM,0.0482,0.0860,41.2,26.2,1378.7,56.383,60.046,99.100,-0.2039,0.0000,95.6,694.4,86.9,4.363
8630,08/09/19 10:10:00 AM,0.0482,0.0853,41.2,28.7,1443.7,57.117,61.248,99.200,-0.2039,0.0000,96.9,728.1,89.4,4.357
8631,08/09/19 10:20:00 AM,0.0475,0.0853,43.7,28.7,1536.2,57.893,62.362,99.000,-0.2039,0.0000,101.9,774.4,94.4,4.393
8632,08/09/19 10:30:00 AM,0.0475,0.0853,46.2,31.2,1628.7,58.669,62.447,98.800,-0.2039,0.0000,106.9,828.1,98.1,4.369
8633,08/09/19 10:40:00 AM,0.0475,0.0845,46.2,31.2,1686.2,59.445,63.005,98.200,-0.2039,0.0000,108.1,856.9,100.6,4.363
8634,08/09/19 10:50:00 AM,0.0475,0.0845,46.2,33.7,1746.2,60.217,65.059,98.900,-0.2039,0.0000,110.6,889.4,103.1,4.357
8635,08/09/19 11:00:00 AM,0.0468,0.0853,51.2,33.7,1913.7,61.119,66.814,97.500,-0.2039,0.0000,119.4,988.1,111.9,4.393
8636,08/09/19 11:10:00 AM,0.0475,0.0853,48.7,33.7,1866.2,61.633,65.788,95.000,-0.2039,0.0000,114.4,956.9,106.9,4.369
8637,08/09/19 11:20:00 AM,0.0468,0.0845,11.2,6.2,483.7,62.191,66.087,93.600,-0.2039,0.0000,25.6,225.6,24.4,4.363
8638,08/09/19 11:30:00 AM,0.0460,0.0845,33.7,26.2,1481.2,62.834,67.158,89.800,-0.2039,0.0000,85.6,751.9,74.4,4.363
8639,08/09/19 11:40:00 AM,0.0468,0.0845,51.2,33.7,1946.2,63.262,67.971,88.800,-0.2039,0.0000,113.1,1005.6,108.1,4.351
8640,08/09/19 11:50:00 AM,0.0460,0.0838,46.2,33.7,1896.2,63.819,66.729,65.000,-0.2039,0.0000,106.9,981.9,103.1,4.381
