Plot Title: 9735544_UpperMontaneB2,,,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 9735544, SEN S/N: 2010179)","Water Content, m³/m³ (LGR S/N: 9735544, SEN S/N: 2012377)","PAR, uE (LGR S/N: 9735544, SEN S/N: 9700892)","PAR, uE (LGR S/N: 9735544, SEN S/N: 9700894)","PAR, uE (LGR S/N: 9735544, SEN S/N: 9700902)","Temp, °F (LGR S/N: 9735544, SEN S/N: 9719148)","Temp, °F (LGR S/N: 9735544, SEN S/N: 9721322)","RH, % (LGR S/N: 9735544, SEN S/N: 9721322)","Voltage, V (LGR S/N: 9735544, SEN S/N: 9725494)","Current, mA (LGR S/N: 9735544, SEN S/N: 9725494)","Solar Radiation, W/m² (LGR S/N: 9735544, SEN S/N: 9734397)","Solar Radiation, W/m² (LGR S/N: 9735544, SEN S/N: 9734399)","Solar Radiation, W/m² (LGR S/N: 9735544, SEN S/N: 9734400)","Batt, V (LGR S/N: 9735544)"
5932,6/19/18 16:30,0.0954,0.1477,31.2,31.2,1383.7,68.056,67.543,28.8,-0.2039,0,81.9,761.9,60.6,4.351
5933,6/19/18 16:40,0.0947,0.147,28.7,28.7,1333.7,67.928,66.043,26.4,-0.2039,0,80.6,731.9,58.1,4.4
5934,6/19/18 16:50,0.0947,0.147,26.2,28.7,1281.2,67.885,68.227,25.3,-0.2039,0,78.1,704.4,55.6,4.363
5935,6/19/18 17:00,0.0947,0.1463,26.2,26.2,1226.2,67.971,70.158,29.6,-0.2039,0,76.9,674.4,53.1,4.357
5936,6/19/18 17:10,0.0947,0.1463,23.7,26.2,1173.7,67.971,68.913,27.4,-0.2039,0,75.6,649.4,51.9,4.351
5937,6/19/18 17:20,0.094,0.1456,23.7,23.7,1121.2,67.714,66.301,29.2,-0.2039,0,71.9,619.4,49.4,4.351
5938,6/19/18 17:30,0.094,0.1456,21.2,21.2,1066.2,67.586,66.729,28.2,-0.2039,0,68.1,590.6,46.9,4.363
5939,6/19/18 17:40,0.0933,0.1456,21.2,18.7,1006.2,67.372,68.527,25.7,-0.2039,0,63.1,556.9,44.4,4.363
5940,6/19/18 17:50,0.0933,0.1456,18.7,18.7,946.2,67.028,66.943,26.3,-0.2039,0,58.1,525.6,41.9,4.351
5941,6/19/18 18:00,0.0925,0.1456,16.2,16.2,891.2,66.729,65.658,25.9,-0.2039,0,53.1,496.9,39.4,4.351
5942,6/19/18 18:10,0.0925,0.1448,16.2,13.7,826.2,66.385,66.087,27.5,-0.2039,0,45.6,459.4,35.6,4.393
5943,6/19/18 18:20,0.0925,0.1448,13.7,11.2,766.2,66.043,65.574,21.4,-0.2039,0,39.4,428.1,33.1,4.363
5944,6/19/18 18:30,0.0918,0.1448,13.7,8.7,703.7,65.745,65.615,23.8,-0.2039,0,33.1,394.4,30.6,4.363
5945,6/19/18 18:40,0.0918,0.1434,11.2,6.2,638.7,65.359,64.033,24.9,-0.2039,0,25.6,360.6,26.9,4.363
5946,6/19/18 18:50,0.0918,0.1434,11.2,3.7,586.2,64.974,64.76,24.2,-0.2039,0,20.6,326.9,25.6,4.357
5947,6/19/18 19:00,0.0918,0.1434,8.7,3.7,521.2,64.632,62.919,26,-0.2039,0,15.6,286.9,24.4,4.375
5948,6/19/18 19:10,0.0911,0.1434,8.7,1.2,456.2,64.288,63.775,23.4,-0.2039,0,11.9,259.4,21.9,4.363
5949,6/19/18 19:20,0.0911,0.1434,6.2,1.2,391.2,63.946,64.033,29.6,-0.2039,0,8.1,226.9,19.4,4.363
5950,6/19/18 19:30,0.0911,0.1434,6.2,1.2,326.2,63.604,62.406,24.9,-0.2039,0,5.6,193.1,16.9,4.363
5951,6/19/18 19:40,0.0911,0.1434,6.2,1.2,271.2,63.262,61.162,26,-0.2039,0,3.1,164.4,15.6,4.363
5952,6/19/18 19:50,0.0911,0.1434,3.7,1.2,213.7,62.875,60.046,27,-0.2039,0,1.9,134.4,10.6,4.363
5953,6/19/18 20:00,0.0911,0.1426,1.2,1.2,51.2,62.49,55.992,35.9,-0.2039,0,0.6,19.4,0.6,4.363
5954,6/19/18 20:10,0.0904,0.1426,1.2,1.2,41.2,62.105,54.169,33.5,-0.2039,0,0.6,14.4,0.6,4.363
5955,6/19/18 20:20,0.0911,0.1426,1.2,1.2,26.2,61.72,51.984,36.2,-0.2039,0,0.6,10.6,0.6,4.363
5956,6/19/18 20:30,0.0904,0.1426,1.2,1.2,13.7,61.376,52.772,40.7,-0.2039,0,0.6,5.6,0.6,4.363
5957,6/19/18 20:40,0.0904,0.1419,1.2,1.2,6.2,61.032,53.645,32.8,-0.2039,0,0.6,1.9,0.6,4.363
5958,6/19/18 20:50,0.0904,0.1426,1.2,1.2,1.2,60.69,49.649,39.3,-0.2039,0,0.6,0.6,0.6,4.363
5959,6/19/18 21:00,0.0904,0.1426,1.2,1.2,1.2,60.346,50.002,37.9,-0.2039,0,0.6,0.6,0.6,4.363
5960,6/19/18 21:10,0.0904,0.1426,1.2,1.2,1.2,60.046,53.951,33.8,-0.2039,0,0.6,0.6,0.6,4.363
5961,6/19/18 21:20,0.0904,0.1419,1.2,1.2,1.2,59.745,48.583,44.2,-0.2039,0,0.6,0.6,0.6,4.363
5962,6/19/18 21:30,0.0911,0.1419,1.2,1.2,1.2,59.401,47.377,45.8,-0.2039,0,0.6,0.6,0.6,4.363
5963,6/19/18 21:40,0.0918,0.1419,1.2,1.2,1.2,59.099,47.244,44.7,-0.2039,0,0.6,0.6,0.6,4.363
5964,6/19/18 21:50,0.0925,0.1419,1.2,1.2,1.2,58.755,42.616,61.5,-0.2039,0,0.6,0.6,0.6,4.363
5965,6/19/18 22:00,0.0925,0.1419,1.2,1.2,1.2,58.455,44.082,50.1,-0.2039,0,0.6,0.6,0.6,4.363
5966,6/19/18 22:10,0.0918,0.1419,1.2,1.2,1.2,58.152,43.945,55.8,-0.2039,0,0.6,0.6,0.6,4.363
5967,6/19/18 22:20,0.0911,0.1419,1.2,1.2,1.2,57.893,44.582,50.2,-0.2039,0,0.6,0.6,0.6,4.363
5968,6/19/18 22:30,0.0904,0.1419,1.2,1.2,1.2,57.592,43.488,54.1,-0.2039,0,0.6,0.6,0.6,4.363
5969,6/19/18 22:40,0.0904,0.1419,1.2,1.2,1.2,57.333,43.214,52.1,-0.2039,0,0.6,0.6,0.6,4.363
5970,6/19/18 22:50,0.0904,0.1419,1.2,1.2,1.2,57.074,41.137,62,-0.2039,0,0.6,0.6,0.6,4.363
5971,6/19/18 23:00,0.0904,0.1419,1.2,1.2,1.2,56.772,41.137,59.5,-0.2039,0,0.6,0.6,0.6,4.363
5972,6/19/18 23:10,0.0904,0.1419,1.2,1.2,1.2,56.512,40.064,65.3,-0.2039,0,0.6,0.6,0.6,4.363
5973,6/19/18 23:20,0.0904,0.1412,1.2,1.2,1.2,56.251,39.783,63.5,-0.2039,0,0.6,0.6,0.6,4.363
5974,6/19/18 23:30,0.0904,0.1412,1.2,1.2,1.2,55.992,38.7,71,-0.2039,0,0.6,0.6,0.6,4.363
5975,6/19/18 23:40,0.0896,0.1412,1.2,1.2,1.2,55.733,38.7,75,-0.2039,0,0.6,0.6,0.6,4.363
5976,6/19/18 23:50,0.0904,0.1412,1.2,1.2,1.2,55.515,36.842,76.4,-0.2039,0,0.6,0.6,0.6,4.363
5977,6/20/18 0:00,0.0904,0.1412,1.2,1.2,1.2,55.256,38.842,68.9,-0.2039,0,0.6,0.6,0.6,4.363
5978,6/20/18 0:10,0.0896,0.1412,1.2,1.2,1.2,54.995,36.939,76,-0.2039,0,0.6,0.6,0.6,4.363
5979,6/20/18 0:20,0.0896,0.1412,1.2,1.2,1.2,54.777,35.928,78.3,-0.2039,0,0.6,0.6,0.6,4.363
5980,6/20/18 0:30,0.0896,0.1405,1.2,1.2,1.2,54.561,37.179,72.4,-0.2039,0,0.6,0.6,0.6,4.357
5981,6/20/18 0:40,0.0896,0.1412,1.2,1.2,1.2,54.343,36.361,74.5,-0.2039,0,0.6,0.6,0.6,4.363
5982,6/20/18 0:50,0.0896,0.1405,1.2,1.2,1.2,54.126,36.361,74.3,-0.2039,0,0.6,0.6,0.6,4.363
5983,6/20/18 1:00,0.0896,0.1405,1.2,1.2,1.2,53.908,37.513,72.9,-0.2039,0,0.6,0.6,0.6,4.357
5984,6/20/18 1:10,0.0889,0.1405,1.2,1.2,1.2,53.69,36.505,74.6,-0.2039,0,0.6,0.6,0.6,4.357
5985,6/20/18 1:20,0.0889,0.1405,1.2,1.2,1.2,53.472,37.13,72.6,-0.2039,0,0.6,0.6,0.6,4.357
5986,6/20/18 1:30,0.0889,0.1405,1.2,1.2,1.2,53.298,35.2,80.6,-0.2039,0,0.6,0.6,0.6,4.357
5987,6/20/18 1:40,0.0889,0.1405,1.2,1.2,1.2,53.078,36.747,74.5,-0.2039,0,0.6,0.6,0.6,4.351
5988,6/20/18 1:50,0.0889,0.1405,1.2,1.2,1.2,52.86,35.152,85.8,-0.2039,0,0.6,0.6,0.6,4.351
5989,6/20/18 2:00,0.0889,0.1405,1.2,1.2,1.2,52.686,35.395,82,-0.2039,0,0.6,0.6,0.6,4.351
5990,6/20/18 2:10,0.0889,0.1405,1.2,1.2,1.2,52.509,35.83,80.4,-0.2039,0,0.6,0.6,0.6,4.381
5991,6/20/18 2:20,0.0889,0.1405,1.2,1.2,1.2,52.335,35.055,81.5,-0.2039,0,0.6,0.6,0.6,4.351
5992,6/20/18 2:30,0.0889,0.1405,1.2,1.2,1.2,52.16,35.152,79.9,-0.2039,0,0.6,0.6,0.6,4.351
5993,6/20/18 2:40,0.0889,0.1397,1.2,1.2,1.2,51.94,35.928,77.8,-0.2039,0,0.6,0.6,0.6,4.351
5994,6/20/18 2:50,0.0882,0.1405,1.2,1.2,1.2,51.764,34.957,81,-0.2039,0,0.6,0.6,0.6,4.351
5995,6/20/18 3:00,0.0882,0.1405,1.2,1.2,1.2,51.589,35.055,79.4,-0.2039,0,0.6,0.6,0.6,4.351
5996,6/20/18 3:10,0.0882,0.1405,1.2,1.2,1.2,51.413,32.94,84.1,-0.2039,0,0.6,0.6,0.6,4.351
5997,6/20/18 3:20,0.0882,0.1405,1.2,1.2,1.2,51.237,34.124,83.8,-0.2039,0,0.6,0.6,0.6,4.351
5998,6/20/18 3:30,0.0882,0.1405,1.2,1.2,1.2,51.062,34.027,85.9,-0.2039,0,0.6,0.6,0.6,4.351
5999,6/20/18 3:40,0.0882,0.1405,1.2,1.2,1.2,50.886,33.336,86.9,-0.2039,0,0.6,0.6,0.6,4.351
6000,6/20/18 3:50,0.0882,0.1405,1.2,1.2,1.2,50.752,32.94,88.1,-0.2039,0,0.6,0.6,0.6,4.351
6001,6/20/18 4:00,0.0882,0.1405,1.2,1.2,1.2,50.576,34.174,85.7,-0.2039,0,0.6,0.6,0.6,4.351
6002,6/20/18 4:10,0.0882,0.1397,1.2,1.2,1.2,50.4,34.174,86.4,-0.2039,0,0.6,0.6,0.6,4.351
6003,6/20/18 4:20,0.0874,0.1397,1.2,1.2,1.2,50.268,33.681,86.7,-0.2039,0,0.6,0.6,0.6,4.351
6004,6/20/18 4:30,0.0874,0.1397,1.2,1.2,1.2,50.092,32.891,87.7,-0.2039,0,0.6,0.6,0.6,4.351
6005,6/20/18 4:40,0.0874,0.1397,1.2,1.2,1.2,49.959,32.79,86.3,-0.2039,0,0.6,0.6,0.6,4.351
6006,6/20/18 4:50,0.0874,0.1397,1.2,1.2,1.2,49.782,32.641,89.7,-0.2039,0,0.6,0.6,0.6,4.351
6007,6/20/18 5:00,0.0874,0.1397,1.2,1.2,1.2,49.649,33.386,86.8,-0.2039,0,0.6,0.6,0.6,4.351
6008,6/20/18 5:10,0.0874,0.1397,1.2,1.2,1.2,49.516,32.79,87.2,-0.2039,0,0.6,0.6,0.6,4.351
6009,6/20/18 5:20,0.0874,0.1397,1.2,1.2,1.2,49.338,32.79,85.8,-0.2039,0,0.6,0.6,0.6,4.345
6010,6/20/18 5:30,0.0874,0.1397,1.2,1.2,1.2,49.204,33.633,86.8,-0.2039,0,0.6,0.6,0.6,4.351
6011,6/20/18 5:40,0.0874,0.1397,1.2,1.2,6.2,49.073,33.336,87.7,-0.2039,0,0.6,3.1,0.6,4.345
6012,6/20/18 5:50,0.0874,0.1397,1.2,1.2,16.2,48.938,32.491,89.4,-0.2039,0,0.6,5.6,0.6,4.345
6013,6/20/18 6:00,0.0874,0.1397,1.2,1.2,26.2,48.805,33.188,88.2,-0.2039,0,0.6,8.1,0.6,4.351
6014,6/20/18 6:10,0.0867,0.1397,1.2,1.2,38.7,48.672,32.641,90.6,-0.2039,0,0.6,10.6,0.6,4.357
6015,6/20/18 6:20,0.0867,0.139,1.2,1.2,48.7,48.538,33.336,88.9,-0.2039,0,0.6,14.4,0.6,4.381
6016,6/20/18 6:30,0.0867,0.139,1.2,1.2,56.2,48.45,32.79,89.6,-0.2039,0,0.6,15.6,0.6,4.363
6017,6/20/18 6:40,0.0867,0.139,1.2,1.2,61.2,48.315,32.592,90.6,-0.2039,0,0.6,18.1,0.6,4.363
6018,6/20/18 6:50,0.0867,0.139,1.2,1.2,66.2,48.227,32.742,90.1,-0.2039,0,0.6,19.4,0.6,4.369
6019,6/20/18 7:00,0.0867,0.139,1.2,1.2,71.2,48.137,33.831,90.8,-0.2039,0,0.6,20.6,0.6,4.363
6020,6/20/18 7:10,0.086,0.139,1.2,1.2,76.2,48.049,33.681,91,-0.2039,0,0.6,23.1,0.6,4.393
6021,6/20/18 7:20,0.086,0.139,18.7,13.7,541.2,48.049,41.416,84.8,-0.2039,0,50.6,296.9,38.1,4.363
6022,6/20/18 7:30,0.0867,0.139,21.2,16.2,593.7,48.182,46.256,76.2,-0.2039,0,55.6,323.1,41.9,4.363
6023,6/20/18 7:40,0.0867,0.139,21.2,16.2,658.7,48.405,48.315,71.8,-0.2039,0,58.1,355.6,45.6,4.369
6024,6/20/18 7:50,0.0867,0.139,23.7,18.7,726.2,48.628,49.561,70.9,-0.2039,0,61.9,389.4,49.4,4.363
6025,6/20/18 8:00,0.0867,0.139,26.2,18.7,791.2,48.938,51.148,66.4,-0.2039,0,65.6,424.4,51.9,4.363
6026,6/20/18 8:10,0.086,0.1383,26.2,21.2,853.7,49.249,54.734,62.1,-0.2039,0,68.1,456.9,54.4,4.363
6027,6/20/18 8:20,0.086,0.1383,28.7,21.2,916.2,49.604,55.906,61.8,-0.2039,0,71.9,488.1,58.1,4.363
6028,6/20/18 8:30,0.086,0.1383,28.7,23.7,978.7,49.914,57.592,53.7,-0.2039,0,74.4,520.6,60.6,4.393
6029,6/20/18 8:40,0.0853,0.1376,31.2,26.2,1041.2,50.268,57.979,54,-0.2039,0,76.9,554.4,63.1,4.363
6030,6/20/18 8:50,0.0853,0.1376,33.7,26.2,1103.7,50.664,58.455,59.3,-0.2039,0,80.6,584.4,65.6,4.363
6031,6/20/18 9:00,0.0845,0.1376,33.7,28.7,1161.2,51.062,59.83,50.4,-0.2039,0,83.1,618.1,68.1,4.466
6032,6/20/18 9:10,0.0845,0.1376,36.2,28.7,1213.7,51.413,59.229,46.5,-0.2039,0,85.6,646.9,70.6,4.363
6033,6/20/18 9:20,0.0838,0.1376,36.2,31.2,1268.7,51.721,60.046,45.9,-0.2039,0,86.9,673.1,71.9,4.363
6034,6/20/18 9:30,0.0838,0.1368,38.7,31.2,1326.2,52.072,60.089,46.3,-0.2039,0,89.4,700.6,74.4,4.351
6035,6/20/18 9:40,0.0831,0.1368,38.7,31.2,1376.2,52.378,60.991,45.2,-0.2039,0,90.6,729.4,75.6,4.369
6036,6/20/18 9:50,0.0831,0.1368,38.7,33.7,1426.2,52.772,60.604,45,-0.2039,0,91.9,754.4,76.9,4.363
6037,6/20/18 10:00,0.0824,0.1361,41.2,33.7,1473.7,53.121,60.904,44.4,-0.2039,0,93.1,779.4,79.4,4.357
6038,6/20/18 10:10,0.0824,0.1361,41.2,33.7,1521.2,53.427,61.677,44.6,-0.2039,0,94.4,801.9,79.4,4.381
6039,6/20/18 10:20,0.0824,0.1354,43.7,33.7,1563.7,53.865,61.59,43.2,-0.2039,0,95.6,825.6,80.6,4.363
6040,6/20/18 10:30,0.0816,0.1354,43.7,36.2,1601.2,54.255,61.934,41.8,-0.2039,0,95.6,846.9,81.9,4.357
6041,6/20/18 10:40,0.0816,0.1347,43.7,36.2,1643.7,54.648,62.062,43.9,-0.2039,0,95.6,866.9,81.9,4.351
6042,6/20/18 10:50,0.0816,0.1347,46.2,36.2,1681.2,54.952,63.048,43.6,-0.2039,0,96.9,889.4,83.1,4.363
6043,6/20/18 11:00,0.0816,0.1339,46.2,36.2,1711.2,55.168,63.176,45.5,-0.2039,0,96.9,909.4,84.4,4.363
6044,6/20/18 11:10,0.0809,0.1339,46.2,36.2,1746.2,55.515,63.39,42.3,-0.2039,0,96.9,929.4,85.6,4.357
6045,6/20/18 11:20,0.0809,0.1347,48.7,38.7,1776.2,56.035,62.919,43.1,-0.2039,0,96.9,946.9,85.6,4.393
6046,6/20/18 11:30,0.0802,0.1339,48.7,38.7,1801.2,56.642,64.033,43.3,-0.2039,0,96.9,970.6,85.6,4.363
6047,6/20/18 11:40,0.0802,0.1339,48.7,38.7,1821.2,57.204,65.017,48.3,-0.2039,0,96.9,986.9,85.6,4.363
6048,6/20/18 11:50,0.0802,0.1339,48.7,38.7,1841.2,57.936,66.043,46.2,-0.2039,0,96.9,1004.4,86.9,4.357
6049,6/20/18 12:00,0.0802,0.1332,51.2,38.7,1863.7,58.712,64.632,44.4,-0.2039,0,96.9,1018.1,86.9,4.393
6050,6/20/18 12:10,0.0795,0.1325,51.2,38.7,1881.2,59.401,65.017,41.7,-0.2039,0,96.9,1031.9,86.9,4.363
6051,6/20/18 12:20,0.0795,0.1332,51.2,41.2,1928.7,60.174,65.916,43.6,-0.2039,0,96.9,1046.9,86.9,4.357
6052,6/20/18 12:30,0.0795,0.1325,48.7,41.2,1933.7,60.861,66.214,43.5,-0.2039,0,96.9,1044.4,86.9,4.351
6053,6/20/18 12:40,0.0787,0.1325,48.7,41.2,1941.2,61.419,65.916,42.7,-0.2039,0,95.6,1055.6,85.6,4.393
6054,6/20/18 12:50,0.0787,0.1318,48.7,41.2,1946.2,62.105,66.173,42.7,-0.2039,0,95.6,1060.6,85.6,4.363
6055,6/20/18 13:00,0.0802,0.1318,48.7,41.2,1948.7,62.748,66.472,43.4,-0.2039,0,95.6,1063.1,85.6,4.357
6056,6/20/18 13:10,0.0802,0.1318,48.7,41.2,1946.2,63.304,67.199,42.6,-0.2039,0,94.4,1066.9,85.6,4.357
6057,6/20/18 13:20,0.0824,0.1318,48.7,41.2,1941.2,63.946,67.071,42,-0.2039,0,93.1,1061.9,84.4,4.448
6058,6/20/18 13:30,0.0816,0.131,48.7,41.2,1938.7,64.546,68.313,41.1,-0.2039,0,93.1,1060.6,84.4,4.363
6059,6/20/18 13:40,0.0824,0.1303,48.7,38.7,1928.7,65.145,67.456,40.9,-0.2039,0,93.1,1055.6,81.9,4.363
6060,6/20/18 13:50,0.0816,0.1303,46.2,38.7,1926.2,65.658,67.885,41.9,-0.2039,0,93.1,1050.6,81.9,4.357
6061,6/20/18 14:00,0.0809,0.1303,46.2,38.7,1908.7,66.173,68.614,40.9,-0.2039,0,91.9,1049.4,81.9,4.351
6062,6/20/18 14:10,0.0809,0.1303,46.2,38.7,1893.7,66.6,68.571,40,-0.2039,0,91.9,1040.6,80.6,4.363
6063,6/20/18 14:20,0.0809,0.1296,43.7,38.7,1876.2,67.071,68.142,39.2,-0.2039,0,90.6,1028.1,79.4,4.363
6064,6/20/18 14:30,0.0802,0.1296,43.7,38.7,1858.7,67.413,69.685,39.1,-0.2039,0,90.6,1015.6,78.1,4.357
6065,6/20/18 14:40,0.0802,0.1288,43.7,36.2,1831.2,67.714,68.956,39.7,-0.2039,0,89.4,998.1,76.9,4.351
6066,6/20/18 14:50,0.0795,0.1288,41.2,36.2,1808.7,67.971,69.6,38.8,-0.2039,0,89.4,983.1,75.6,4.387
6067,6/20/18 15:00,0.0787,0.1281,41.2,36.2,1783.7,68.142,67.714,37.9,-0.2039,0,88.1,963.1,73.1,4.363
6068,6/20/18 15:10,0.0787,0.1281,38.7,36.2,1753.7,68.313,68.742,41.1,-0.2039,0,88.1,945.6,73.1,4.357
6069,6/20/18 15:20,0.078,0.1274,38.7,36.2,1723.7,68.484,69.256,37.8,-0.2039,0,86.9,916.9,71.9,4.351
6070,6/20/18 15:30,0.078,0.1274,36.2,33.7,1688.7,68.742,69.771,39.2,-0.2039,0,86.9,896.9,70.6,4.351
6071,6/20/18 15:40,0.078,0.1274,36.2,33.7,1648.7,69.042,69.427,39.2,-0.2039,0,85.6,871.9,68.1,4.363
6072,6/20/18 15:50,0.078,0.1267,33.7,33.7,1606.2,69.256,69.728,41.2,-0.2039,0,84.4,846.9,66.9,4.363
6073,6/20/18 16:00,0.0773,0.1267,33.7,33.7,1563.7,69.427,69.814,38.3,-0.2039,0,83.1,821.9,64.4,4.357
6074,6/20/18 16:10,0.0773,0.1259,33.7,33.7,1526.2,69.343,68.356,39.5,-0.2039,0,83.1,801.9,63.1,4.351
6075,6/20/18 16:20,0.0766,0.1259,31.2,31.2,1483.7,69.514,68.484,39.3,-0.2039,0,81.9,780.6,61.9,4.393
6076,6/20/18 16:30,0.0729,0.1259,31.2,31.2,1431.2,69.643,67.885,38.8,-0.2039,0,80.6,754.4,60.6,4.363
6077,6/20/18 16:40,0.0729,0.1252,28.7,28.7,1378.7,69.685,69.129,40.6,-0.2039,0,79.4,725.6,58.1,4.375
6078,6/20/18 16:50,0.0722,0.1252,28.7,28.7,1328.7,69.685,68.527,37.5,-0.2039,0,78.1,701.9,55.6,4.351
6079,6/20/18 17:00,0.0722,0.1245,26.2,26.2,1273.7,69.557,67.114,39.4,-0.2039,0,76.9,670.6,53.1,4.351
6080,6/20/18 17:10,0.0715,0.1238,23.7,26.2,1216.2,69.471,66.558,37.5,-0.2039,0,73.1,639.4,51.9,4.369
6081,6/20/18 17:20,0.0715,0.1238,23.7,23.7,1166.2,69.386,67.798,39.7,-0.2039,0,71.9,616.9,49.4,4.363
6082,6/20/18 17:30,0.0715,0.1245,21.2,21.2,1106.2,69.256,67.242,42.1,-0.2039,0,66.9,584.4,46.9,4.357
6083,6/20/18 17:40,0.0707,0.1238,21.2,18.7,1043.7,69.042,67.329,40.5,-0.2039,0.0063,61.9,551.9,44.4,4.351
6084,6/20/18 17:50,0.0707,0.1238,18.7,18.7,983.7,68.698,66.686,39.7,-0.2039,0,56.9,520.6,41.9,4.46
6085,6/20/18 18:00,0.0707,0.123,16.2,16.2,923.7,68.4,66.6,41.2,-0.2039,0,51.9,490.6,39.4,4.363
6086,6/20/18 18:10,0.07,0.123,16.2,13.7,861.2,68.142,66.6,39.8,-0.2039,0,45.6,458.1,35.6,4.363
6087,6/20/18 18:20,0.0693,0.123,13.7,11.2,796.2,67.798,65.872,39.6,-0.2039,0,38.1,423.1,33.1,4.357
6088,6/20/18 18:30,0.0693,0.1223,13.7,8.7,736.2,67.456,65.017,39.4,-0.2039,0,31.9,394.4,30.6,4.357
6089,6/20/18 18:40,0.0693,0.1223,11.2,6.2,673.7,67.114,65.615,39.2,-0.2039,0,25.6,360.6,28.1,4.357
6090,6/20/18 18:50,0.0693,0.1223,11.2,3.7,603.7,66.772,65.701,39.4,-0.2039,0,20.6,325.6,25.6,4.369
6091,6/20/18 19:00,0.0693,0.1223,8.7,3.7,536.2,66.429,64.76,38.3,-0.2039,0,15.6,288.1,24.4,4.363
6092,6/20/18 19:10,0.0686,0.1216,8.7,1.2,468.7,66,64.117,38.9,-0.2039,0,10.6,258.1,21.9,4.363
6093,6/20/18 19:20,0.0686,0.1216,8.7,1.2,406.2,65.615,62.919,38.3,-0.2039,0,8.1,228.1,19.4,4.363
6094,6/20/18 19:30,0.0686,0.1216,6.2,1.2,343.7,65.23,62.962,39,-0.2039,0,4.4,196.9,18.1,4.357
6095,6/20/18 19:40,0.0686,0.1216,6.2,1.2,271.2,64.888,61.547,39,-0.2039,0,3.1,166.9,15.6,4.369
6096,6/20/18 19:50,0.0678,0.1216,3.7,1.2,228.7,64.459,61.032,36.9,-0.2039,0,1.9,139.4,11.9,4.363
6097,6/20/18 20:00,0.0678,0.1209,1.2,1.2,48.7,64.117,57.807,42.3,-0.2039,0,0.6,15.6,0.6,4.363
6098,6/20/18 20:10,0.0678,0.1209,1.2,1.2,38.7,63.689,52.378,53.6,-0.2039,0,0.6,11.9,0.6,4.363
6099,6/20/18 20:20,0.0678,0.1209,1.2,1.2,28.7,63.304,50.223,59,-0.2039,0,0.6,8.1,0.6,4.363
6100,6/20/18 20:30,0.0678,0.1209,1.2,1.2,16.2,62.919,49.825,57.7,-0.2039,0,0.6,5.6,0.6,4.363
6101,6/20/18 20:40,0.0671,0.1209,1.2,1.2,6.2,62.533,49.649,59,-0.2039,0,0.6,1.9,0.6,4.363
6102,6/20/18 20:50,0.0678,0.1216,1.2,1.2,1.2,62.148,47.154,62.1,-0.2039,0,0.6,0.6,0.6,4.363
6103,6/20/18 21:00,0.0678,0.1216,1.2,1.2,1.2,61.804,45.354,69.3,-0.2039,0,0.6,0.6,0.6,4.363
6104,6/20/18 21:10,0.0678,0.1209,1.2,1.2,1.2,61.462,43.488,75.4,-0.2039,0,0.6,0.6,0.6,4.381
6105,6/20/18 21:20,0.0678,0.1209,1.2,1.2,1.2,61.075,43.214,69.7,-0.2039,0,0.6,0.6,0.6,4.363
6106,6/20/18 21:30,0.0678,0.1209,1.2,1.2,1.2,60.733,44.037,65.9,-0.2039,0,0.6,0.6,0.6,4.363
6107,6/20/18 21:40,0.0678,0.1216,1.2,1.2,1.2,60.39,42.616,75.8,-0.2039,0,0.6,0.6,0.6,4.363
6108,6/20/18 21:50,0.0686,0.1216,1.2,1.2,1.2,60.046,42.294,77.5,-0.2039,0,0.6,0.6,0.6,4.363
6109,6/20/18 22:00,0.0686,0.1216,1.2,1.2,1.2,59.745,42.386,73.3,-0.2039,0,0.6,0.6,0.6,4.363
6110,6/20/18 22:10,0.0686,0.1216,1.2,1.2,1.2,59.445,41.277,79.8,-0.2039,0,0.6,0.6,0.6,4.363
6111,6/20/18 22:20,0.0678,0.1216,1.2,1.2,1.2,59.142,41.322,79.5,-0.2039,0,0.6,0.6,0.6,4.363
6112,6/20/18 22:30,0.0678,0.1209,1.2,1.2,1.2,58.842,39.69,82,-0.2039,0,0.6,0.6,0.6,4.363
6113,6/20/18 22:40,0.0678,0.1209,1.2,1.2,1.2,58.582,40.345,81.8,-0.2039,0,0.6,0.6,0.6,4.363
6114,6/20/18 22:50,0.0686,0.1216,1.2,1.2,1.2,58.282,38.984,82.5,-0.2039,0,0.6,0.6,0.6,4.363
6115,6/20/18 23:00,0.0678,0.1209,1.2,1.2,1.2,58.023,40.438,79.8,-0.2039,0,0.6,0.6,0.6,4.363
6116,6/20/18 23:10,0.0678,0.1209,1.2,1.2,1.2,57.765,40.017,81,-0.2039,0,0.6,0.6,0.6,4.363
6117,6/20/18 23:20,0.0686,0.1209,1.2,1.2,1.2,57.506,39.83,80.8,-0.2039,0,0.6,0.6,0.6,4.363
6118,6/20/18 23:30,0.0686,0.1209,1.2,1.2,1.2,57.247,39.267,84,-0.2039,0,0.6,0.6,0.6,4.363
6119,6/20/18 23:40,0.0686,0.1209,1.2,1.2,1.2,57.031,38.179,84.8,-0.2039,0,0.6,0.6,0.6,4.363
6120,6/20/18 23:50,0.0686,0.1209,1.2,1.2,1.2,56.772,38.606,86.4,-0.2039,0,0.6,0.6,0.6,4.393
