"Plot Title: 20139116_SM_UM_C1_trmt"
"#","Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 20139116, SEN S/N: 20145938, LBL: UM_Lshrub)","Water Content, m³/m³ (LGR S/N: 20139116, SEN S/N: 20152219, LBL: UM_Rmeadow)","Temp, °F (LGR S/N: 20139116, SEN S/N: 20391814, LBL: UM_Rmeadow)"
1732,07/28/19 12:00:01 PM,0.1194,0.1446,66.472
1733,07/28/19 01:00:01 PM,0.1194,0.1441,69.129
1734,07/28/19 02:00:01 PM,0.1199,0.1446,72.007
1735,07/28/19 03:00:01 PM,0.1199,0.1446,74.467
1736,07/28/19 04:00:01 PM,0.1199,0.1446,75.681
1737,07/28/19 05:00:01 PM,0.1204,0.1434,75.853
1738,07/28/19 06:00:01 PM,0.1199,0.1434,75.376
1739,07/28/19 07:00:01 PM,0.1204,0.1434,74.206
1740,07/28/19 08:00:01 PM,0.1199,0.1434,72.394
1741,07/28/19 09:00:01 PM,0.1199,0.1441,70.372
1742,07/28/19 10:00:01 PM,0.1204,0.1446,68.270
1743,07/28/19 11:00:01 PM,0.1204,0.1446,66.344
1744,07/29/19 12:00:01 AM,0.1199,0.1441,64.589
1745,07/29/19 01:00:01 AM,0.1199,0.1441,63.048
1746,07/29/19 02:00:01 AM,0.1199,0.1441,61.633
1747,07/29/19 03:00:01 AM,0.1199,0.1441,60.217
1748,07/29/19 04:00:01 AM,0.1199,0.1441,58.928
1749,07/29/19 05:00:01 AM,0.1194,0.1441,57.679
1750,07/29/19 06:00:01 AM,0.1194,0.1441,56.599
1751,07/29/19 07:00:01 AM,0.1194,0.1441,55.602
1752,07/29/19 08:00:01 AM,0.1199,0.1446,55.081
1753,07/29/19 09:00:01 AM,0.1194,0.1441,55.863
1754,07/29/19 10:00:01 AM,0.1194,0.1446,58.411
1755,07/29/19 11:00:01 AM,0.1194,0.1434,62.362
1756,07/29/19 12:00:01 PM,0.1194,0.1441,66.472
1757,07/29/19 01:00:01 PM,0.1194,0.1441,70.243
1758,07/29/19 02:00:01 PM,0.1194,0.1434,72.997
1759,07/29/19 03:00:01 PM,0.1194,0.1430,75.420
1760,07/29/19 04:00:01 PM,0.1194,0.1434,76.854
1761,07/29/19 05:00:01 PM,0.1199,0.1434,77.160
1762,07/29/19 06:00:01 PM,0.1194,0.1425,76.636
1763,07/29/19 07:00:01 PM,0.1194,0.1430,75.420
1764,07/29/19 08:00:01 PM,0.1194,0.1425,73.645
1765,07/29/19 09:00:01 PM,0.1194,0.1430,71.620
1766,07/29/19 10:00:01 PM,0.1194,0.1425,69.514
1767,07/29/19 11:00:01 PM,0.1194,0.1421,67.500
1768,07/30/19 12:00:01 AM,0.1194,0.1430,65.658
1769,07/30/19 01:00:01 AM,0.1194,0.1425,63.946
1770,07/30/19 02:00:01 AM,0.1189,0.1430,62.406
1771,07/30/19 03:00:01 AM,0.1194,0.1425,60.991
1772,07/30/19 04:00:01 AM,0.1189,0.1430,59.659
1773,07/30/19 05:00:01 AM,0.1189,0.1425,58.455
1774,07/30/19 06:00:01 AM,0.1189,0.1425,57.376
1775,07/30/19 07:00:01 AM,0.1184,0.1434,56.512
1776,07/30/19 08:00:01 AM,0.1189,0.1430,56.122
1777,07/30/19 09:00:01 AM,0.1189,0.1430,56.988
1778,07/30/19 10:00:01 AM,0.1189,0.1434,59.358
1779,07/30/19 11:00:01 AM,0.1184,0.1425,62.919
1780,07/30/19 12:00:01 PM,0.1184,0.1430,67.028
1781,07/30/19 01:00:01 PM,0.1184,0.1421,70.243
1782,07/30/19 02:00:01 PM,0.1184,0.1425,72.523
1783,07/30/19 03:00:01 PM,0.1184,0.1416,75.074
1784,07/30/19 04:00:01 PM,0.1184,0.1421,75.724
1785,07/30/19 05:00:01 PM,0.1159,0.1421,74.381
1786,07/30/19 06:00:01 PM,0.1290,0.1405,72.050
1787,07/30/19 07:00:01 PM,0.1331,0.1396,69.170
1788,07/30/19 08:00:01 PM,0.1357,0.1396,66.814
1789,07/30/19 09:00:01 PM,0.1342,0.1400,65.017
1790,07/30/19 10:00:01 PM,0.1331,0.1400,63.648
1791,07/30/19 11:00:01 PM,0.1321,0.1405,62.447
1792,07/31/19 12:00:01 AM,0.1317,0.1400,61.205
1793,07/31/19 01:00:01 AM,0.1317,0.1405,59.959
1794,07/31/19 02:00:01 AM,0.1312,0.1412,58.582
1795,07/31/19 03:00:01 AM,0.1307,0.1412,57.290
1796,07/31/19 04:00:01 AM,0.1307,0.1412,56.035
1797,07/31/19 05:00:01 AM,0.1302,0.1412,54.865
1798,07/31/19 06:00:01 AM,0.1297,0.1416,53.776
1799,07/31/19 07:00:01 AM,0.1297,0.1412,52.817
1800,07/31/19 08:00:01 AM,0.1297,0.1412,52.160
1801,07/31/19 09:00:01 AM,0.1302,0.1412,53.035
1802,07/31/19 10:00:01 AM,0.1302,0.1412,56.035
1803,07/31/19 11:00:01 AM,0.1297,0.1412,60.260
1804,07/31/19 12:00:01 PM,0.1297,0.1412,64.931
1805,07/31/19 01:00:01 PM,0.1297,0.1400,68.698
1806,07/31/19 02:00:01 PM,0.1297,0.1412,69.814
1807,07/31/19 03:00:01 PM,0.1297,0.1412,69.728
1808,07/31/19 04:00:01 PM,0.1297,0.1416,69.942
1809,07/31/19 05:00:01 PM,0.1302,0.1416,69.685
1810,07/31/19 06:00:01 PM,0.1290,0.1416,68.871
1811,07/31/19 07:00:01 PM,0.1290,0.1421,68.099
1812,07/31/19 08:00:01 PM,0.1290,0.1425,67.071
1813,07/31/19 09:00:01 PM,0.1290,0.1425,65.788
1814,07/31/19 10:00:01 PM,0.1285,0.1425,64.288
1815,07/31/19 11:00:01 PM,0.1285,0.1425,63.048
1816,08/01/19 12:00:01 AM,0.1281,0.1430,61.848
1817,08/01/19 01:00:01 AM,0.1281,0.1430,60.818
1818,08/01/19 02:00:01 AM,0.1281,0.1434,59.830
1819,08/01/19 03:00:01 AM,0.1281,0.1430,58.712
1820,08/01/19 04:00:01 AM,0.1281,0.1430,57.722
1821,08/01/19 05:00:01 AM,0.1276,0.1434,56.685
1822,08/01/19 06:00:01 AM,0.1276,0.1434,55.602
1823,08/01/19 07:00:01 AM,0.1276,0.1434,54.820
1824,08/01/19 08:00:01 AM,0.1276,0.1441,54.734
1825,08/01/19 09:00:01 AM,0.1266,0.1441,54.909
1826,08/01/19 10:00:01 AM,0.1271,0.1434,55.256
1827,08/01/19 11:00:01 AM,0.1271,0.1434,56.079
1828,08/01/19 12:00:01 PM,0.1271,0.1434,57.636
1829,08/01/19 01:00:01 PM,0.1276,0.1441,59.788
1830,08/01/19 02:00:01 PM,0.1276,0.1430,62.148
1831,08/01/19 03:00:01 PM,0.1276,0.1441,64.632
1832,08/01/19 04:00:01 PM,0.1281,0.1434,66.344
1833,08/01/19 05:00:01 PM,0.1290,0.1434,66.385
1834,08/01/19 06:00:01 PM,0.1441,0.1470,65.403
1835,08/01/19 07:00:01 PM,0.2546,0.2887,63.604
1836,08/01/19 08:00:01 PM,0.2452,0.2824,62.577
1837,08/01/19 09:00:01 PM,0.2403,0.2786,61.633
1838,08/01/19 10:00:01 PM,0.2367,0.2759,60.604
1839,08/01/19 11:00:01 PM,0.2339,0.2736,59.445
1840,08/02/19 12:00:01 AM,0.2318,0.2719,58.239
1841,08/02/19 01:00:01 AM,0.2303,0.2705,57.117
1842,08/02/19 02:00:01 AM,0.2286,0.2687,56.079
1843,08/02/19 03:00:01 AM,0.2269,0.2673,55.081
1844,08/02/19 04:00:01 AM,0.2257,0.2664,54.126
1845,08/02/19 05:00:01 AM,0.2249,0.2650,53.209
1846,08/02/19 06:00:01 AM,0.2232,0.2639,52.423
1847,08/02/19 07:00:01 AM,0.2229,0.2628,51.721
1848,08/02/19 08:00:01 AM,0.2219,0.2621,51.501
1849,08/02/19 09:00:01 AM,0.2208,0.2615,52.466
1850,08/02/19 10:00:01 AM,0.2195,0.2611,55.429
1851,08/02/19 11:00:01 AM,0.2190,0.2607,58.455
1852,08/02/19 12:00:01 PM,0.2177,0.2579,62.062
1853,08/02/19 01:00:01 PM,0.2174,0.2615,64.760
1854,08/02/19 02:00:01 PM,0.2169,0.2607,66.173
1855,08/02/19 03:00:01 PM,0.2153,0.2546,66.943
1856,08/02/19 04:00:01 PM,0.2148,0.2557,68.356
1857,08/02/19 05:00:01 PM,0.2131,0.2553,69.213
1858,08/02/19 06:00:01 PM,0.2109,0.2538,69.213
1859,08/02/19 07:00:01 PM,0.2095,0.2509,68.185
1860,08/02/19 08:00:01 PM,0.2087,0.2483,66.729
1861,08/02/19 09:00:01 PM,0.2078,0.2475,65.059
1862,08/02/19 10:00:01 PM,0.2092,0.2464,63.433
1863,08/02/19 11:00:01 PM,0.2064,0.2460,61.977
1864,08/03/19 12:00:01 AM,0.2064,0.2456,60.604
1865,08/03/19 01:00:01 AM,0.2056,0.2452,59.401
1866,08/03/19 02:00:01 AM,0.2047,0.2441,58.239
1867,08/03/19 03:00:01 AM,0.2043,0.2441,57.204
1868,08/03/19 04:00:01 AM,0.2038,0.2430,56.295
1869,08/03/19 05:00:01 AM,0.2035,0.2425,55.472
1870,08/03/19 06:00:01 AM,0.2029,0.2421,54.691
1871,08/03/19 07:00:01 AM,0.2029,0.2414,53.865
1872,08/03/19 08:00:01 AM,0.2026,0.2406,53.298
1873,08/03/19 09:00:01 AM,0.2026,0.2403,54.082
1874,08/03/19 10:00:01 AM,0.2020,0.2406,56.772
1875,08/03/19 11:00:01 AM,0.2017,0.2383,59.401
1876,08/03/19 12:00:01 PM,0.2008,0.2437,60.733
1877,08/03/19 01:00:01 PM,0.2003,0.2358,62.319
1878,08/03/19 02:00:01 PM,0.2003,0.2344,65.188
1879,08/03/19 03:00:01 PM,0.1999,0.2335,65.872
1880,08/03/19 04:00:01 PM,0.1994,0.2327,65.658
1881,08/03/19 05:00:01 PM,0.1990,0.2323,65.230
1882,08/03/19 06:00:01 PM,0.2003,0.2315,64.632
1883,08/03/19 07:00:01 PM,0.1990,0.2303,64.204
1884,08/03/19 08:00:01 PM,0.1999,0.2299,63.518
1885,08/03/19 09:00:01 PM,0.1976,0.2299,62.490
1886,08/03/19 10:00:01 PM,0.1985,0.2291,61.376
1887,08/03/19 11:00:01 PM,0.1958,0.2291,60.217
1888,08/04/19 12:00:01 AM,0.1954,0.2291,59.099
1889,08/04/19 01:00:01 AM,0.1945,0.2286,58.023
1890,08/04/19 02:00:01 AM,0.1939,0.2277,57.117
1891,08/04/19 03:00:01 AM,0.1935,0.2274,56.208
1892,08/04/19 04:00:01 AM,0.1935,0.2269,55.429
1893,08/04/19 05:00:01 AM,0.1926,0.2266,54.691
1894,08/04/19 06:00:01 AM,0.1926,0.2266,53.908
1895,08/04/19 07:00:01 AM,0.1926,0.2257,53.209
1896,08/04/19 08:00:01 AM,0.1926,0.2254,52.947
1897,08/04/19 09:00:01 AM,0.1935,0.2254,53.733
1898,08/04/19 10:00:01 AM,0.1923,0.2245,55.819
1899,08/04/19 11:00:01 AM,0.1917,0.2229,59.486
1900,08/04/19 12:00:01 PM,0.1923,0.2208,63.689
1901,08/04/19 01:00:01 PM,0.1917,0.2198,67.543
1902,08/04/19 02:00:01 PM,0.1895,0.2185,69.985
1903,08/04/19 03:00:01 PM,0.1881,0.2177,70.716
1904,08/04/19 04:00:01 PM,0.1895,0.2182,69.085
1905,08/04/19 05:00:01 PM,0.1895,0.2177,67.413
1906,08/04/19 06:00:01 PM,0.1908,0.2198,66.214
1907,08/04/19 07:00:01 PM,0.1908,0.2195,64.888
1908,08/04/19 08:00:01 PM,0.1945,0.2198,63.648
1909,08/04/19 09:00:01 PM,0.1939,0.2195,62.447
1910,08/04/19 10:00:01 PM,0.1932,0.2185,61.419
1911,08/04/19 11:00:01 PM,0.1923,0.2182,60.517
1912,08/05/19 12:00:01 AM,0.1917,0.2177,59.659
1913,08/05/19 01:00:01 AM,0.1908,0.2174,58.712
1914,08/05/19 02:00:01 AM,0.1908,0.2182,57.636
1915,08/05/19 03:00:01 AM,0.1913,0.2174,56.599
1916,08/05/19 04:00:01 AM,0.1913,0.2169,55.472
1917,08/05/19 05:00:01 AM,0.1908,0.2164,54.648
1918,08/05/19 06:00:01 AM,0.1908,0.2169,53.733
1919,08/05/19 07:00:01 AM,0.1908,0.2169,52.772
1920,08/05/19 08:00:01 AM,0.1908,0.2156,52.029
1921,08/05/19 09:00:01 AM,0.1913,0.2164,52.466
1922,08/05/19 10:00:01 AM,0.1913,0.2148,55.038
1923,08/05/19 11:00:01 AM,0.1908,0.2143,59.014
1924,08/05/19 12:00:01 PM,0.1904,0.2126,63.304
1925,08/05/19 01:00:01 PM,0.1898,0.2112,66.130
1926,08/05/19 02:00:01 PM,0.1895,0.2100,68.142
1927,08/05/19 03:00:01 PM,0.1891,0.2100,68.400
1928,08/05/19 04:00:01 PM,0.1891,0.2092,68.571
1929,08/05/19 05:00:01 PM,0.1885,0.2078,68.871
1930,08/05/19 06:00:01 PM,0.1876,0.2083,68.614
1931,08/05/19 07:00:01 PM,0.1872,0.2083,67.714
1932,08/05/19 08:00:01 PM,0.1862,0.2073,66.258
1933,08/05/19 09:00:01 PM,0.1866,0.2083,64.546
1934,08/05/19 10:00:01 PM,0.1862,0.2064,62.791
1935,08/05/19 11:00:01 PM,0.1866,0.2064,61.162
1936,08/06/19 12:00:01 AM,0.1862,0.2064,59.659
1937,08/06/19 01:00:01 AM,0.1862,0.2061,58.325
1938,08/06/19 02:00:01 AM,0.1866,0.2070,57.031
1939,08/06/19 03:00:01 AM,0.1866,0.2070,55.863
1940,08/06/19 04:00:01 AM,0.1866,0.2061,54.734
1941,08/06/19 05:00:01 AM,0.1862,0.2052,53.733
1942,08/06/19 06:00:01 AM,0.1866,0.2047,52.772
1943,08/06/19 07:00:01 AM,0.1862,0.2043,51.940
1944,08/06/19 08:00:01 AM,0.1866,0.2043,51.325
1945,08/06/19 09:00:01 AM,0.1872,0.2043,51.984
1946,08/06/19 10:00:01 AM,0.1866,0.2109,54.648
1947,08/06/19 11:00:01 AM,0.1862,0.2029,57.376
1948,08/06/19 12:00:01 PM,0.1862,0.2017,61.462
1949,08/06/19 01:00:01 PM,0.1853,0.2012,65.872
1950,08/06/19 02:00:01 PM,0.1853,0.2003,68.742
1951,08/06/19 03:00:01 PM,0.1853,0.1994,69.814
1952,08/06/19 04:00:01 PM,0.1843,0.1985,70.846
1953,08/06/19 05:00:01 PM,0.1840,0.1976,71.231
1954,08/06/19 06:00:01 PM,0.1830,0.1985,70.759
1955,08/06/19 07:00:01 PM,0.1820,0.2003,69.728
1956,08/06/19 08:00:01 PM,0.1820,0.2029,68.484
1957,08/06/19 09:00:01 PM,0.1816,0.2029,67.114
1958,08/06/19 10:00:01 PM,0.1816,0.1981,65.745
1959,08/06/19 11:00:01 PM,0.1813,0.1972,64.247
1960,08/07/19 12:00:01 AM,0.1816,0.2008,62.748
1961,08/07/19 01:00:01 AM,0.1813,0.1990,61.333
1962,08/07/19 02:00:01 AM,0.1813,0.1976,60.132
1963,08/07/19 03:00:01 AM,0.1813,0.1967,59.056
1964,08/07/19 04:00:01 AM,0.1813,0.1963,57.979
1965,08/07/19 05:00:01 AM,0.1813,0.1958,56.901
1966,08/07/19 06:00:01 AM,0.1813,0.1963,55.863
1967,08/07/19 07:00:01 AM,0.1813,0.1963,54.865
1968,08/07/19 08:00:01 AM,0.1813,0.1963,54.126
1969,08/07/19 09:00:01 AM,0.1813,0.1963,54.604
1970,08/07/19 10:00:01 AM,0.1816,0.1948,56.512
1971,08/07/19 11:00:01 AM,0.1830,0.1945,59.229
1972,08/07/19 12:00:01 PM,0.1813,0.1932,62.233
1973,08/07/19 01:00:01 PM,0.1797,0.1926,65.530
1974,08/07/19 02:00:01 PM,0.1793,0.1913,68.871
1975,08/07/19 03:00:01 PM,0.1789,0.1913,71.190
1976,08/07/19 04:00:01 PM,0.1807,0.1904,70.930
1977,08/07/19 05:00:01 PM,0.1783,0.1904,69.728
1978,08/07/19 06:00:01 PM,0.1803,0.1923,68.013
1979,08/07/19 07:00:01 PM,0.1793,0.1908,66.429
1980,08/07/19 08:00:01 PM,0.1793,0.1904,65.273
1981,08/07/19 09:00:01 PM,0.1789,0.1908,64.161
1982,08/07/19 10:00:01 PM,0.1789,0.1917,63.048
1983,08/07/19 11:00:01 PM,0.1783,0.1908,62.019
1984,08/08/19 12:00:01 AM,0.1783,0.1908,60.861
1985,08/08/19 01:00:01 AM,0.1779,0.1908,59.616
1986,08/08/19 02:00:01 AM,0.1775,0.1908,58.325
1987,08/08/19 03:00:01 AM,0.1775,0.1904,57.117
1988,08/08/19 04:00:01 AM,0.1775,0.1895,56.165
1989,08/08/19 05:00:01 AM,0.1775,0.1904,55.256
1990,08/08/19 06:00:01 AM,0.1775,0.1895,54.691
1991,08/08/19 07:00:01 AM,0.1775,0.1895,54.300
1992,08/08/19 08:00:01 AM,0.1769,0.1898,54.255
1993,08/08/19 09:00:01 AM,0.1775,0.1895,54.952
1994,08/08/19 10:00:01 AM,0.1775,0.1908,56.815
1995,08/08/19 11:00:01 AM,0.1775,0.1891,60.132
1996,08/08/19 12:00:01 PM,0.1775,0.1881,63.133
1997,08/08/19 01:00:01 PM,0.1765,0.1926,65.487
1998,08/08/19 02:00:01 PM,0.1756,0.1926,67.199
1999,08/08/19 03:00:01 PM,0.1756,0.1853,69.343
2000,08/08/19 04:00:01 PM,0.1752,0.1853,70.887
2001,08/08/19 05:00:01 PM,0.1746,0.1908,71.231
2002,08/08/19 06:00:01 PM,0.1742,0.1853,70.759
2003,08/08/19 07:00:01 PM,0.1738,0.1843,69.685
2004,08/08/19 08:00:01 PM,0.1732,0.1908,68.185
2005,08/08/19 09:00:01 PM,0.1738,0.1904,66.472
2006,08/08/19 10:00:01 PM,0.1732,0.1904,64.717
2007,08/08/19 11:00:01 PM,0.1732,0.1904,63.048
2008,08/09/19 12:00:01 AM,0.1732,0.1904,61.633
2009,08/09/19 01:00:01 AM,0.1728,0.1904,60.517
2010,08/09/19 02:00:01 AM,0.1728,0.1843,59.486
2011,08/09/19 03:00:01 AM,0.1724,0.1843,58.582
2012,08/09/19 04:00:01 AM,0.1724,0.1840,57.506
2013,08/09/19 05:00:01 AM,0.1724,0.1840,56.295
2014,08/09/19 06:00:01 AM,0.1724,0.1843,55.213
2015,08/09/19 07:00:01 AM,0.1724,0.1843,54.212
2016,08/09/19 08:00:01 AM,0.1724,0.1843,53.427
2017,08/09/19 09:00:01 AM,0.1728,0.1843,53.733
2018,08/09/19 10:00:01 AM,0.1728,0.1836,56.208
2019,08/09/19 11:00:01 AM,0.1724,0.1830,60.089
2020,08/09/19 12:00:01 PM,0.1724,0.1830,63.990
2021,08/09/19 01:00:01 PM,0.1718,0.1820,67.627
2022,08/09/19 02:00:01 PM,0.1714,0.1816,70.243
2023,08/09/19 03:00:01 PM,0.1703,0.1807,72.351
2024,08/09/19 04:00:01 PM,0.1703,0.1803,73.256
2025,08/09/19 05:00:01 PM,0.1699,0.1797,72.912
2026,08/09/19 06:00:01 PM,0.1695,0.1797,71.620
2027,08/09/19 07:00:01 PM,0.1689,0.1793,70.115
2028,08/09/19 08:00:01 PM,0.1685,0.1797,68.614
2029,08/09/19 09:00:01 PM,0.1685,0.1797,67.028
2030,08/09/19 10:00:01 PM,0.1685,0.1797,65.487
2031,08/09/19 11:00:01 PM,0.1685,0.1803,64.161
2032,08/10/19 12:00:01 AM,0.1681,0.1803,62.962
2033,08/10/19 01:00:01 AM,0.1681,0.1797,61.891
2034,08/10/19 02:00:01 AM,0.1681,0.1797,60.948
2035,08/10/19 03:00:01 AM,0.1681,0.1797,60.089
2036,08/10/19 04:00:01 AM,0.1681,0.1797,59.315
2037,08/10/19 05:00:01 AM,0.1681,0.1803,58.626
2038,08/10/19 06:00:01 AM,0.1681,0.1793,58.066
2039,08/10/19 07:00:01 AM,0.1677,0.1803,57.592
2040,08/10/19 08:00:01 AM,0.1677,0.1793,57.333
2041,08/10/19 09:00:01 AM,0.1677,0.1803,57.636
2042,08/10/19 10:00:01 AM,0.1677,0.1840,58.712
2043,08/10/19 11:00:01 AM,0.1677,0.1789,61.333
2044,08/10/19 12:00:01 PM,0.1671,0.1779,65.102
2045,08/10/19 01:00:01 PM,0.1667,0.1775,68.871
2046,08/10/19 02:00:01 PM,0.1656,0.1765,70.587
2047,08/10/19 03:00:01 PM,0.1656,0.1756,71.620
2048,08/10/19 04:00:01 PM,0.1652,0.1752,72.351
2049,08/10/19 05:00:01 PM,0.1642,0.1752,72.739
2050,08/10/19 06:00:01 PM,0.1638,0.1742,72.826
2051,08/10/19 07:00:01 PM,0.1634,0.1738,72.136
2052,08/10/19 08:00:01 PM,0.1634,0.1742,71.060
2053,08/10/19 09:00:01 PM,0.1634,0.1742,69.685
2054,08/10/19 10:00:01 PM,0.1629,0.1742,68.227
2055,08/10/19 11:00:01 PM,0.1629,0.1742,66.943
2056,08/11/19 12:00:01 AM,0.1623,0.1738,65.745
2057,08/11/19 01:00:01 AM,0.1623,0.1738,64.674
2058,08/11/19 02:00:01 AM,0.1623,0.1738,63.604
2059,08/11/19 03:00:01 AM,0.1623,0.1742,62.577
2060,08/11/19 04:00:01 AM,0.1623,0.1742,61.677
2061,08/11/19 05:00:01 AM,0.1619,0.1738,60.861
2062,08/11/19 06:00:01 AM,0.1619,0.1742,60.132
2063,08/11/19 07:00:01 AM,0.1615,0.1738,59.529
2064,08/11/19 08:00:01 AM,0.1615,0.1738,59.056
2065,08/11/19 09:00:01 AM,0.1615,0.1742,58.885
2066,08/11/19 10:00:01 AM,0.1608,0.1738,59.272
2067,08/11/19 11:00:01 AM,0.1608,0.1746,59.486
2068,08/11/19 12:00:01 PM,0.1638,0.1738,59.272
2069,08/11/19 01:00:01 PM,0.1820,0.1775,59.185
2070,08/11/19 02:00:01 PM,0.1769,0.1742,60.089
2071,08/11/19 03:00:01 PM,0.1752,0.1742,62.191
2072,08/11/19 04:00:01 PM,0.1746,0.1742,64.247
2073,08/11/19 05:00:01 PM,0.1738,0.1738,65.188
2074,08/11/19 06:00:01 PM,0.1732,0.1732,65.788
2075,08/11/19 07:00:01 PM,0.1709,0.1732,65.359
2076,08/11/19 08:00:01 PM,0.1699,0.1728,64.074
2077,08/11/19 09:00:01 PM,0.1699,0.1738,62.533
2078,08/11/19 10:00:01 PM,0.1689,0.1732,61.032
2079,08/11/19 11:00:01 PM,0.1685,0.1738,59.529
2080,08/12/19 12:00:01 AM,0.1699,0.1762,58.282
2081,08/12/19 01:00:01 AM,0.1695,0.1746,57.247
2082,08/12/19 02:00:01 AM,0.1685,0.1738,56.208
2083,08/12/19 03:00:01 AM,0.1681,0.1742,55.081
2084,08/12/19 04:00:01 AM,0.1685,0.1742,54.255
2085,08/12/19 05:00:01 AM,0.2266,0.2908,53.645
2086,08/12/19 06:00:01 AM,0.2208,0.2827,53.035
2087,08/12/19 07:00:01 AM,0.2174,0.2786,52.291
2088,08/12/19 08:00:01 AM,0.2148,0.2759,51.721
2089,08/12/19 09:00:01 AM,0.2134,0.2732,51.984
2090,08/12/19 10:00:01 AM,0.2126,0.2708,54.430
2091,08/12/19 11:00:01 AM,0.2109,0.2687,58.239
2092,08/12/19 12:00:01 PM,0.2092,0.2664,62.276
2093,08/12/19 01:00:01 PM,0.2087,0.2635,65.701
2094,08/12/19 02:00:01 PM,0.2056,0.2611,68.698
2095,08/12/19 03:00:01 PM,0.2038,0.2582,70.759
2096,08/12/19 04:00:01 PM,0.2020,0.2557,71.533
2097,08/12/19 05:00:01 PM,0.2017,0.2542,71.146
2098,08/12/19 06:00:01 PM,0.1990,0.2528,69.985
2099,08/12/19 07:00:01 PM,0.1981,0.2512,68.313
2100,08/12/19 08:00:01 PM,0.1972,0.2502,66.385
2101,08/12/19 09:00:01 PM,0.1967,0.2494,64.375
2102,08/12/19 10:00:01 PM,0.1954,0.2487,62.406
2103,08/12/19 11:00:01 PM,0.1948,0.2475,60.604
2104,08/13/19 12:00:01 AM,0.1945,0.2468,59.014
2105,08/13/19 01:00:01 AM,0.1939,0.2460,57.506
2106,08/13/19 02:00:01 AM,0.1932,0.2449,56.295
2107,08/13/19 03:00:01 AM,0.1932,0.2441,55.125
2108,08/13/19 04:00:01 AM,0.1923,0.2437,53.908
2109,08/13/19 05:00:01 AM,0.1923,0.2425,52.686
2110,08/13/19 06:00:01 AM,0.1917,0.2418,51.501
2111,08/13/19 07:00:01 AM,0.1908,0.2414,50.445
2112,08/13/19 08:00:01 AM,0.1908,0.2406,49.516
2113,08/13/19 09:00:01 AM,0.1908,0.2403,49.737
2114,08/13/19 10:00:01 AM,0.1908,0.2390,52.291
2115,08/13/19 11:00:01 AM,0.1904,0.2363,56.383
2116,08/13/19 12:00:01 PM,0.1895,0.2339,60.775
2117,08/13/19 01:00:01 PM,0.1891,0.2318,64.974
2118,08/13/19 02:00:01 PM,0.1885,0.2303,68.484
2119,08/13/19 03:00:01 PM,0.1866,0.2282,70.716
2120,08/13/19 04:00:01 PM,0.1853,0.2262,71.274
2121,08/13/19 05:00:01 PM,0.1849,0.2245,71.017
2122,08/13/19 06:00:01 PM,0.1836,0.2232,70.158
2123,08/13/19 07:00:01 PM,0.1830,0.2229,68.956
2124,08/13/19 08:00:01 PM,0.1826,0.2216,67.456
2125,08/13/19 09:00:01 PM,0.1820,0.2216,65.530
2126,08/13/19 10:00:01 PM,0.1816,0.2211,63.732
2127,08/13/19 11:00:01 PM,0.1813,0.2208,62.062
2128,08/14/19 12:00:01 AM,0.1813,0.2198,60.474
2129,08/14/19 01:00:01 AM,0.1807,0.2198,58.928
2130,08/14/19 02:00:01 AM,0.1807,0.2190,57.506
2131,08/14/19 03:00:01 AM,0.1803,0.2185,56.251
2132,08/14/19 04:00:01 AM,0.1797,0.2185,55.168
2133,08/14/19 05:00:01 AM,0.1797,0.2182,54.082
2134,08/14/19 06:00:01 AM,0.1797,0.2169,53.035
2135,08/14/19 07:00:01 AM,0.1793,0.2164,52.072
2136,08/14/19 08:00:01 AM,0.1793,0.2169,51.325
2137,08/14/19 09:00:01 AM,0.1793,0.2156,51.589
2138,08/14/19 10:00:01 AM,0.1793,0.2143,53.733
2139,08/14/19 11:00:01 AM,0.1789,0.2182,57.160
2140,08/14/19 12:00:01 PM,0.1783,0.2153,61.506
2141,08/14/19 01:00:01 PM,0.1775,0.2083,65.487
2142,08/14/19 02:00:01 PM,0.1765,0.2092,68.313
2143,08/14/19 03:00:01 PM,0.1756,0.2047,70.673
2144,08/14/19 04:00:01 PM,0.1756,0.2043,72.007
2145,08/14/19 05:00:01 PM,0.1746,0.2035,72.178
2146,08/14/19 06:00:01 PM,0.1738,0.2017,71.704
2147,08/14/19 07:00:01 PM,0.1732,0.2020,70.416
2148,08/14/19 08:00:01 PM,0.1724,0.2035,68.614
2149,08/14/19 09:00:01 PM,0.1724,0.1981,66.558
2150,08/14/19 10:00:01 PM,0.1718,0.1976,64.546
2151,08/14/19 11:00:01 PM,0.1718,0.1972,62.704
2152,08/15/19 12:00:01 AM,0.1718,0.2026,60.991
2153,08/15/19 01:00:01 AM,0.1714,0.2017,59.445
2154,08/15/19 02:00:01 AM,0.1714,0.1981,57.979
2155,08/15/19 03:00:01 AM,0.1709,0.1963,56.642
2156,08/15/19 04:00:01 AM,0.1709,0.1972,55.429
2157,08/15/19 05:00:01 AM,0.1709,0.2008,54.255
2158,08/15/19 06:00:01 AM,0.1703,0.1999,53.166
2159,08/15/19 07:00:01 AM,0.1703,0.2003,52.160
2160,08/15/19 08:00:01 AM,0.1703,0.1999,51.370
2161,08/15/19 09:00:01 AM,0.1703,0.1958,51.721
2162,08/15/19 10:00:01 AM,0.1703,0.1926,54.082
