Plot Title: 20290164_A2,,,,
#,"Date Time, GMT-06:00","Temp, °F (LGR S/N: 20290164, SEN S/N: 9719170)","Water Content, m³/m³ (LGR S/N: 20290164, SEN S/N: 20152228)","Water Content, m³/m³ (LGR S/N: 20290164, SEN S/N: 20152229)"
2651,9/3/18 22:00,54.037,0.0684,0.0646
2652,9/3/18 23:00,52.992,0.0684,0.0639
2653,9/4/18 0:00,52.072,0.0678,0.0639
2654,9/4/18 1:00,51.193,0.0678,0.0632
2655,9/4/18 2:00,50.533,0.0678,0.0632
2656,9/4/18 3:00,50.092,0.0678,0.0632
2657,9/4/18 4:00,49.737,0.0678,0.0632
2658,9/4/18 5:00,49.428,0.0678,0.0632
2659,9/4/18 6:00,49.073,0.0678,0.0628
2660,9/4/18 7:00,48.628,0.0678,0.0628
2661,9/4/18 8:00,48.137,0.0671,0.0628
2662,9/4/18 9:00,48.049,0.0678,0.0639
2663,9/4/18 10:00,48.628,0.0671,0.0653
2664,9/4/18 11:00,50.311,0.0664,0.0664
2665,9/4/18 12:00,52.509,0.066,0.0678
2666,9/4/18 13:00,54.3,0.0646,0.0678
2667,9/4/18 14:00,55.213,0.0632,0.0664
2668,9/4/18 15:00,55.602,0.0632,0.0671
2669,9/4/18 16:00,55.776,0.0628,0.0664
2670,9/4/18 17:00,56.035,0.0621,0.0664
2671,9/4/18 18:00,56.079,0.0614,0.066
2672,9/4/18 19:00,55.819,0.0607,0.066
2673,9/4/18 20:00,55.299,0.0599,0.0653
2674,9/4/18 21:00,54.648,0.0596,0.0646
2675,9/4/18 22:00,53.865,0.0596,0.0639
2676,9/4/18 23:00,53.166,0.0596,0.0639
2677,9/5/18 0:00,52.554,0.0596,0.0632
2678,9/5/18 1:00,51.94,0.0596,0.0632
2679,9/5/18 2:00,51.413,0.0596,0.0628
2680,9/5/18 3:00,51.017,0.0588,0.0628
2681,9/5/18 4:00,50.709,0.0588,0.0628
2682,9/5/18 5:00,50.356,0.0588,0.0628
2683,9/5/18 6:00,50.092,0.0588,0.0628
2684,9/5/18 7:00,49.914,0.0588,0.0628
2685,9/5/18 8:00,49.87,0.0588,0.0628
2686,9/5/18 9:00,49.87,0.0628,0.0646
2687,9/5/18 10:00,49.782,0.0702,0.0671
2688,9/5/18 11:00,49.692,0.0732,0.0684
2689,9/5/18 12:00,50.002,0.0768,0.0708
2690,9/5/18 13:00,50.974,0.0797,0.0725
2691,9/5/18 14:00,52.203,0.0816,0.0732
2692,9/5/18 15:00,52.729,0.0835,0.0745
2693,9/5/18 16:00,52.729,0.0881,0.0775
2694,9/5/18 17:00,52.554,0.1009,0.1031
2695,9/5/18 18:00,52.686,0.1107,0.1053
2696,9/5/18 19:00,52.641,0.1153,0.1053
2697,9/5/18 20:00,52.072,0.1179,0.1047
2698,9/5/18 21:00,51.237,0.1204,0.1047
2699,9/5/18 22:00,50.4,0.1214,0.1047
2700,9/5/18 23:00,49.649,0.1229,0.1047
2701,9/6/18 0:00,48.938,0.1237,0.1042
2702,9/6/18 1:00,48.272,0.1242,0.1042
2703,9/6/18 2:00,47.691,0.1246,0.1042
2704,9/6/18 3:00,47.154,0.1251,0.1042
2705,9/6/18 4:00,46.616,0.1256,0.1036
2706,9/6/18 5:00,46.076,0.1261,0.1042
2707,9/6/18 6:00,45.579,0.1261,0.1036
2708,9/6/18 7:00,45.082,0.1266,0.1036
2709,9/6/18 8:00,44.901,0.1271,0.1042
2710,9/6/18 9:00,44.946,0.1276,0.1047
2711,9/6/18 10:00,45.489,0.1276,0.1053
2712,9/6/18 11:00,46.931,0.1271,0.1053
2713,9/6/18 12:00,48.672,0.1266,0.1053
2714,9/6/18 13:00,50.621,0.1261,0.1058
2715,9/6/18 14:00,52.378,0.1256,0.1053
2716,9/6/18 15:00,54.037,0.1261,0.1058
2717,9/6/18 16:00,55.863,0.1256,0.1058
2718,9/6/18 17:00,56.944,0.1256,0.1053
2719,9/6/18 18:00,57.204,0.1256,0.1047
2720,9/6/18 19:00,56.772,0.1261,0.1042
2721,9/6/18 20:00,56.122,0.1266,0.1036
2722,9/6/18 21:00,55.168,0.1271,0.1031
2723,9/6/18 22:00,54.037,0.1266,0.1031
2724,9/6/18 23:00,52.947,0.1271,0.1025
2725,9/7/18 0:00,51.852,0.1276,0.102
2726,9/7/18 1:00,50.886,0.1276,0.1014
2727,9/7/18 2:00,49.914,0.1276,0.1014
2728,9/7/18 3:00,49.028,0.1276,0.1014
2729,9/7/18 4:00,48.227,0.1271,0.1009
2730,9/7/18 5:00,47.467,0.1271,0.1009
2731,9/7/18 6:00,46.706,0.1271,0.1009
2732,9/7/18 7:00,46.031,0.1271,0.1009
2733,9/7/18 8:00,45.399,0.1271,0.1009
2734,9/7/18 9:00,45.127,0.1276,0.1014
2735,9/7/18 10:00,45.444,0.1271,0.1014
2736,9/7/18 11:00,46.931,0.1256,0.1014
2737,9/7/18 12:00,48.983,0.1246,0.1014
2738,9/7/18 13:00,51.325,0.1229,0.102
2739,9/7/18 14:00,53.384,0.1219,0.1014
2740,9/7/18 15:00,55.213,0.1214,0.102
2741,9/7/18 16:00,56.772,0.1209,0.102
2742,9/7/18 17:00,57.765,0.1204,0.1009
2743,9/7/18 18:00,57.893,0.1204,0.1003
2744,9/7/18 19:00,57.247,0.1209,0.0992
2745,9/7/18 20:00,56.295,0.1209,0.0992
2746,9/7/18 21:00,55.299,0.1214,0.0986
2747,9/7/18 22:00,54.212,0.1214,0.0981
2748,9/7/18 23:00,53.078,0.1214,0.0975
2749,9/8/18 0:00,52.029,0.1214,0.0969
2750,9/8/18 1:00,51.017,0.1214,0.0969
2751,9/8/18 2:00,50.092,0.1214,0.0963
2752,9/8/18 3:00,49.204,0.1209,0.0963
2753,9/8/18 4:00,48.36,0.1209,0.0961
2754,9/8/18 5:00,47.557,0.1204,0.0961
2755,9/8/18 6:00,46.841,0.1204,0.0961
2756,9/8/18 7:00,46.166,0.1204,0.0955
2757,9/8/18 8:00,45.624,0.1204,0.0955
2758,9/8/18 9:00,45.399,0.1204,0.0961
2759,9/8/18 10:00,45.851,0.1199,0.0963
2760,9/8/18 11:00,47.334,0.1189,0.0969
2761,9/8/18 12:00,49.516,0.1169,0.0963
2762,9/8/18 13:00,52.115,0.1148,0.0969
2763,9/8/18 14:00,54.909,0.1133,0.0975
2764,9/8/18 15:00,57.42,0.1122,0.0981
2765,9/8/18 16:00,59.099,0.1112,0.0975
2766,9/8/18 17:00,60.003,0.1117,0.0969
2767,9/8/18 18:00,60.303,0.1112,0.0963
2768,9/8/18 19:00,59.873,0.1112,0.0949
2769,9/8/18 20:00,58.928,0.1112,0.0937
2770,9/8/18 21:00,57.85,0.1117,0.0932
2771,9/8/18 22:00,56.815,0.1117,0.0926
2772,9/8/18 23:00,55.863,0.1112,0.092
2773,9/9/18 0:00,54.909,0.1112,0.092
2774,9/9/18 1:00,54.212,0.1112,0.092
2775,9/9/18 2:00,53.645,0.1112,0.092
2776,9/9/18 3:00,53.078,0.1112,0.092
2777,9/9/18 4:00,52.554,0.1112,0.0914
2778,9/9/18 5:00,52.072,0.1112,0.092
2779,9/9/18 6:00,51.633,0.1112,0.0914
2780,9/9/18 7:00,51.062,0.1107,0.0908
2781,9/9/18 8:00,50.356,0.1112,0.0902
2782,9/9/18 9:00,49.914,0.1107,0.0908
2783,9/9/18 10:00,50.135,0.1107,0.0914
2784,9/9/18 11:00,51.37,0.1091,0.0914
2785,9/9/18 12:00,53.427,0.1075,0.0914
2786,9/9/18 13:00,55.515,0.1064,0.092
2787,9/9/18 14:00,57.204,0.1047,0.092
2788,9/9/18 15:00,58.066,0.1036,0.0908
2789,9/9/18 16:00,58.755,0.1025,0.0914
2790,9/9/18 17:00,59.272,0.102,0.0914
2791,9/9/18 18:00,59.099,0.102,0.0902
2792,9/9/18 19:00,58.368,0.1009,0.0893
2793,9/9/18 20:00,57.333,0.1009,0.0875
2794,9/9/18 21:00,56.122,0.1009,0.0869
2795,9/9/18 22:00,54.909,0.1009,0.0863
2796,9/9/18 23:00,53.733,0.1003,0.0857
2797,9/10/18 0:00,52.641,0.1009,0.085
2798,9/10/18 1:00,51.589,0.1003,0.085
2799,9/10/18 2:00,50.621,0.0998,0.0844
2800,9/10/18 3:00,49.737,0.0998,0.0841
2801,9/10/18 4:00,48.938,0.0998,0.0835
2802,9/10/18 5:00,48.272,0.0998,0.0835
2803,9/10/18 6:00,47.602,0.0998,0.0829
2804,9/10/18 7:00,46.974,0.0998,0.0822
2805,9/10/18 8:00,46.436,0.0998,0.0822
2806,9/10/18 9:00,46.301,0.0998,0.0835
2807,9/10/18 10:00,46.931,0.0986,0.0841
2808,9/10/18 11:00,47.959,0.0975,0.0841
2809,9/10/18 12:00,49.516,0.0961,0.0844
2810,9/10/18 13:00,51.94,0.0943,0.085
2811,9/10/18 14:00,54.387,0.0926,0.0857
2812,9/10/18 15:00,55.992,0.0914,0.085
2813,9/10/18 16:00,56.901,0.0902,0.085
2814,9/10/18 17:00,57.807,0.0896,0.0844
2815,9/10/18 18:00,58.239,0.0887,0.0841
2816,9/10/18 19:00,57.893,0.0887,0.0829
2817,9/10/18 20:00,57.16,0.0887,0.0822
2818,9/10/18 21:00,56.383,0.0887,0.081
2819,9/10/18 22:00,55.429,0.0881,0.081
2820,9/10/18 23:00,54.43,0.0881,0.0803
2821,9/11/18 0:00,53.515,0.0875,0.0797
2822,9/11/18 1:00,52.686,0.0875,0.0794
2823,9/11/18 2:00,51.764,0.0869,0.0787
2824,9/11/18 3:00,50.886,0.0869,0.0781
2825,9/11/18 4:00,50.002,0.0863,0.0781
2826,9/11/18 5:00,49.204,0.0869,0.0781
2827,9/11/18 6:00,48.45,0.0863,0.0775
2828,9/11/18 7:00,47.826,0.0863,0.0768
2829,9/11/18 8:00,47.512,0.0863,0.0775
2830,9/11/18 9:00,47.467,0.0863,0.0781
2831,9/11/18 10:00,47.914,0.085,0.0781
2832,9/11/18 11:00,49.338,0.0844,0.0794
2833,9/11/18 12:00,51.193,0.0829,0.0794
2834,9/11/18 13:00,52.903,0.081,0.081
2835,9/11/18 14:00,54.734,0.0803,0.081
2836,9/11/18 15:00,56.426,0.0794,0.081
2837,9/11/18 16:00,57.807,0.0781,0.0803
2838,9/11/18 17:00,58.842,0.0775,0.0803
2839,9/11/18 18:00,59.142,0.0762,0.0794
2840,9/11/18 19:00,58.626,0.0752,0.0781
2841,9/11/18 20:00,57.679,0.0758,0.0768
2842,9/11/18 21:00,56.642,0.0745,0.0762
2843,9/11/18 22:00,55.602,0.0752,0.0762
2844,9/11/18 23:00,54.561,0.0745,0.0758
2845,9/12/18 0:00,53.602,0.0738,0.0752
2846,9/12/18 1:00,52.597,0.0738,0.0745
2847,9/12/18 2:00,51.678,0.0732,0.0738
2848,9/12/18 3:00,50.709,0.0732,0.0732
2849,9/12/18 4:00,49.87,0.0732,0.0725
2850,9/12/18 5:00,49.028,0.0725,0.0722
2851,9/12/18 6:00,48.227,0.0725,0.0722
2852,9/12/18 7:00,47.467,0.0725,0.0715
2853,9/12/18 8:00,46.841,0.0725,0.0715
2854,9/12/18 9:00,46.616,0.0725,0.0722
2855,9/12/18 10:00,47.154,0.0722,0.0738
2856,9/12/18 11:00,48.583,0.0708,0.0745
2857,9/12/18 12:00,50.664,0.0702,0.0758
2858,9/12/18 13:00,52.992,0.0695,0.0762
2859,9/12/18 14:00,55.342,0.0678,0.0781
2860,9/12/18 15:00,57.549,0.0678,0.0775
2861,9/12/18 16:00,59.315,0.0671,0.0775
2862,9/12/18 17:00,60.303,0.066,0.0775
2863,9/12/18 18:00,60.39,0.066,0.0758
2864,9/12/18 19:00,59.616,0.0646,0.0738
2865,9/12/18 20:00,58.411,0.0639,0.0725
2866,9/12/18 21:00,57.247,0.0639,0.0722
2867,9/12/18 22:00,55.949,0.0632,0.0715
2868,9/12/18 23:00,54.734,0.0628,0.0708
2869,9/13/18 0:00,53.645,0.0621,0.0702
2870,9/13/18 1:00,52.597,0.0621,0.0695
2871,9/13/18 2:00,51.678,0.0621,0.0695
2872,9/13/18 3:00,50.886,0.0614,0.0695
2873,9/13/18 4:00,50.092,0.0614,0.0691
2874,9/13/18 5:00,49.383,0.0614,0.0684
2875,9/13/18 6:00,48.805,0.0614,0.0678
2876,9/13/18 7:00,48.094,0.0607,0.0678
2877,9/13/18 8:00,47.422,0.0607,0.0678
2878,9/13/18 9:00,47.154,0.0614,0.0691
2879,9/13/18 10:00,47.647,0.0614,0.0702
2880,9/13/18 11:00,49.116,0.0607,0.0715
2881,9/13/18 12:00,51.193,0.0599,0.0722
2882,9/13/18 13:00,53.472,0.0599,0.0725
2883,9/13/18 14:00,55.819,0.0599,0.0738
2884,9/13/18 15:00,57.936,0.0596,0.0738
2885,9/13/18 16:00,59.659,0.0588,0.0745
2886,9/13/18 17:00,60.647,0.0581,0.0738
2887,9/13/18 18:00,60.647,0.0574,0.0722
2888,9/13/18 19:00,59.873,0.0562,0.0715
2889,9/13/18 20:00,58.712,0.0555,0.0695
2890,9/13/18 21:00,57.333,0.0547,0.0691
2891,9/13/18 22:00,55.949,0.0547,0.0684
2892,9/13/18 23:00,54.604,0.0544,0.0678
2893,9/14/18 0:00,53.341,0.0536,0.0671
2894,9/14/18 1:00,52.115,0.0536,0.066
2895,9/14/18 2:00,50.929,0.0528,0.066
2896,9/14/18 3:00,49.825,0.0528,0.0653
2897,9/14/18 4:00,48.762,0.0521,0.0646
2898,9/14/18 5:00,47.826,0.0521,0.0646
2899,9/14/18 6:00,46.886,0.0517,0.0639
2900,9/14/18 7:00,46.076,0.0517,0.0639
2901,9/14/18 8:00,45.354,0.0517,0.0632
2902,9/14/18 9:00,45.172,0.0521,0.0646
2903,9/14/18 10:00,45.761,0.0528,0.0664
2904,9/14/18 11:00,47.334,0.0528,0.0678
2905,9/14/18 12:00,49.692,0.0528,0.0691
2906,9/14/18 13:00,52.423,0.0528,0.0695
2907,9/14/18 14:00,54.995,0.0528,0.0715
2908,9/14/18 15:00,57.42,0.0536,0.0722
2909,9/14/18 16:00,59.358,0.0528,0.0715
2910,9/14/18 17:00,60.474,0.0528,0.0715
2911,9/14/18 18:00,60.604,0.0517,0.0691
2912,9/14/18 19:00,59.916,0.0509,0.0684
2913,9/14/18 20:00,58.626,0.049,0.0671
2914,9/14/18 21:00,57.247,0.049,0.0664
2915,9/14/18 22:00,55.863,0.049,0.0653
2916,9/14/18 23:00,54.561,0.0482,0.0646
2917,9/15/18 0:00,53.341,0.0474,0.0646
2918,9/15/18 1:00,52.16,0.0474,0.0639
2919,9/15/18 2:00,51.062,0.047,0.0632
2920,9/15/18 3:00,50.092,0.0462,0.0628
2921,9/15/18 4:00,49.116,0.0462,0.0628
2922,9/15/18 5:00,48.227,0.0462,0.0621
2923,9/15/18 6:00,47.467,0.0462,0.0621
2924,9/15/18 7:00,46.706,0.0454,0.0614
2925,9/15/18 8:00,46.076,0.0454,0.0607
2926,9/15/18 9:00,46.031,0.0462,0.0621
2927,9/15/18 10:00,46.706,0.047,0.0646
2928,9/15/18 11:00,48.36,0.0474,0.066
2929,9/15/18 12:00,50.576,0.0482,0.0671
2930,9/15/18 13:00,53.035,0.049,0.0684
2931,9/15/18 14:00,55.342,0.049,0.0691
2932,9/15/18 15:00,57.506,0.0482,0.0715
2933,9/15/18 16:00,59.272,0.047,0.0702
2934,9/15/18 17:00,60.433,0.0482,0.0702
2935,9/15/18 18:00,60.647,0.0474,0.0684
2936,9/15/18 19:00,59.959,0.0462,0.0684
2937,9/15/18 20:00,58.842,0.0454,0.066
2938,9/15/18 21:00,57.679,0.0446,0.0653
2939,9/15/18 22:00,56.642,0.0446,0.0646
2940,9/15/18 23:00,55.863,0.0442,0.0632
2941,9/16/18 0:00,54.909,0.0434,0.0632
2942,9/16/18 1:00,54.037,0.0434,0.0628
2943,9/16/18 2:00,53.121,0.0434,0.0621
2944,9/16/18 3:00,52.16,0.0425,0.0621
2945,9/16/18 4:00,51.282,0.0425,0.0607
2946,9/16/18 5:00,50.445,0.0421,0.0607
2947,9/16/18 6:00,49.649,0.0421,0.0607
2948,9/16/18 7:00,48.938,0.0421,0.0599
2949,9/16/18 8:00,48.36,0.0421,0.0599
2950,9/16/18 9:00,48.272,0.0421,0.0614
2951,9/16/18 10:00,48.983,0.0425,0.0632
2952,9/16/18 11:00,50.223,0.0434,0.0639
2953,9/16/18 12:00,51.94,0.0442,0.0653
2954,9/16/18 13:00,53.82,0.0442,0.0664
2955,9/16/18 14:00,55.602,0.0454,0.0671
2956,9/16/18 15:00,57.117,0.0446,0.0671
2957,9/16/18 16:00,58.885,0.0446,0.0678
2958,9/16/18 17:00,59.916,0.0446,0.0664
2959,9/16/18 18:00,60.046,0.0446,0.066
2960,9/16/18 19:00,59.401,0.0434,0.0653
2961,9/16/18 20:00,58.282,0.0421,0.0632
2962,9/16/18 21:00,57.031,0.0413,0.0621
2963,9/16/18 22:00,55.776,0.0405,0.0614
2964,9/16/18 23:00,54.648,0.0405,0.0607
2965,9/17/18 0:00,53.602,0.0401,0.0607
2966,9/17/18 1:00,52.641,0.0401,0.0599
2967,9/17/18 2:00,51.721,0.0392,0.0599
2968,9/17/18 3:00,50.841,0.0392,0.0596
2969,9/17/18 4:00,50.092,0.0392,0.0596
2970,9/17/18 5:00,49.383,0.0384,0.0588
2971,9/17/18 6:00,48.672,0.0384,0.0581
2972,9/17/18 7:00,48.004,0.0384,0.0581
2973,9/17/18 8:00,47.512,0.0375,0.0581
2974,9/17/18 9:00,47.512,0.0384,0.0596
2975,9/17/18 10:00,48.272,0.0401,0.0614
2976,9/17/18 11:00,49.87,0.0405,0.0628
2977,9/17/18 12:00,51.678,0.0413,0.0632
2978,9/17/18 13:00,53.602,0.0421,0.0639
2979,9/17/18 14:00,55.558,0.0425,0.0646
2980,9/17/18 15:00,57.463,0.0425,0.0664
2981,9/17/18 16:00,59.014,0.0413,0.0678
2982,9/17/18 17:00,60.046,0.0425,0.0664
2983,9/17/18 18:00,60.346,0.0413,0.0646
2984,9/17/18 19:00,59.745,0.0405,0.0632
2985,9/17/18 20:00,58.712,0.0392,0.0621
2986,9/17/18 21:00,57.506,0.0392,0.0614
2987,9/17/18 22:00,56.251,0.0384,0.0607
2988,9/17/18 23:00,55.081,0.0384,0.0599
2989,9/18/18 0:00,53.994,0.0375,0.0596
2990,9/18/18 1:00,53.078,0.0371,0.0588
2991,9/18/18 2:00,52.16,0.0371,0.0588
2992,9/18/18 3:00,51.37,0.0363,0.0581
2993,9/18/18 4:00,50.664,0.0363,0.0581
2994,9/18/18 5:00,49.959,0.0363,0.0574
2995,9/18/18 6:00,49.294,0.0363,0.0574
2996,9/18/18 7:00,48.762,0.0363,0.057
2997,9/18/18 8:00,48.315,0.0354,0.057
2998,9/18/18 9:00,48.315,0.0363,0.0588
2999,9/18/18 10:00,49.073,0.0375,0.0599
3000,9/18/18 11:00,50.621,0.0384,0.0614
3001,9/18/18 12:00,52.16,0.0384,0.0607
3002,9/18/18 13:00,53.82,0.0401,0.0621
3003,9/18/18 14:00,55.733,0.0405,0.0639
3004,9/18/18 15:00,57.506,0.0405,0.0639
3005,9/18/18 16:00,58.626,0.0405,0.0639
3006,9/18/18 17:00,59.358,0.0405,0.0646
3007,9/18/18 18:00,59.486,0.0401,0.0632
3008,9/18/18 19:00,58.842,0.0384,0.0614
3009,9/18/18 20:00,57.936,0.0375,0.0614
3010,9/18/18 21:00,56.815,0.0371,0.0599
3011,9/18/18 22:00,55.602,0.0371,0.0596
3012,9/18/18 23:00,54.43,0.0363,0.0588
3013,9/19/18 0:00,53.298,0.0354,0.0581
3014,9/19/18 1:00,52.203,0.035,0.0574
3015,9/19/18 2:00,51.237,0.035,0.0574
3016,9/19/18 3:00,50.311,0.0341,0.057
3017,9/19/18 4:00,49.471,0.0341,0.0562
3018,9/19/18 5:00,48.628,0.0341,0.0562
3019,9/19/18 6:00,47.871,0.0341,0.0562
3020,9/19/18 7:00,47.244,0.0332,0.0555
3021,9/19/18 8:00,46.841,0.0332,0.0555
3022,9/19/18 9:00,46.931,0.0341,0.057
3023,9/19/18 10:00,47.736,0.035,0.0588
3024,9/19/18 11:00,49.428,0.0363,0.0599
3025,9/19/18 12:00,50.974,0.0363,0.0599
3026,9/19/18 13:00,52.115,0.0363,0.0596
3027,9/19/18 14:00,52.641,0.0354,0.0588
3028,9/19/18 15:00,52.641,0.0401,0.0596
3029,9/19/18 16:00,52.246,0.0482,0.0632
3030,9/19/18 17:00,51.809,0.0536,0.066
3031,9/19/18 18:00,51.721,0.057,0.0664
3032,9/19/18 19:00,51.544,0.0607,0.0691
3033,9/19/18 20:00,51.193,0.0653,0.0715
3034,9/19/18 21:00,50.841,0.0695,0.0752
3035,9/19/18 22:00,50.488,0.0758,0.0803
3036,9/19/18 23:00,50.18,0.0822,0.0875
3037,9/20/18 0:00,49.825,0.0887,0.0914
3038,9/20/18 1:00,49.561,0.0937,0.0949
3039,9/20/18 2:00,49.249,0.0975,0.0963
3040,9/20/18 3:00,48.938,0.0998,0.0975
3041,9/20/18 4:00,48.672,0.102,0.0981
3042,9/20/18 5:00,48.405,0.1031,0.0986
3043,9/20/18 6:00,48.137,0.1042,0.0992
3044,9/20/18 7:00,47.871,0.1053,0.0992
3045,9/20/18 8:00,47.691,0.1064,0.0998
3046,9/20/18 9:00,47.914,0.1069,0.1003
3047,9/20/18 10:00,48.538,0.1075,0.1009
3048,9/20/18 11:00,49.516,0.108,0.1009
3049,9/20/18 12:00,51.062,0.108,0.102
3050,9/20/18 13:00,52.947,0.1075,0.102
3051,9/20/18 14:00,54.648,0.108,0.1025
3052,9/20/18 15:00,56.295,0.1085,0.1031
3053,9/20/18 16:00,57.506,0.1085,0.1025
3054,9/20/18 17:00,58.282,0.1091,0.1025
3055,9/20/18 18:00,58.152,0.1091,0.1014
3056,9/20/18 19:00,57.247,0.1096,0.1003
3057,9/20/18 20:00,55.992,0.1096,0.0998
3058,9/20/18 21:00,54.648,0.1101,0.0992
3059,9/20/18 22:00,53.341,0.1101,0.0981
3060,9/20/18 23:00,52.029,0.1101,0.0981
3061,9/21/18 0:00,50.752,0.1101,0.0975
3062,9/21/18 1:00,49.561,0.1101,0.0975
3063,9/21/18 2:00,48.45,0.1101,0.0969
3064,9/21/18 3:00,47.422,0.1101,0.0963
3065,9/21/18 4:00,46.436,0.1101,0.0961
3066,9/21/18 5:00,45.534,0.1101,0.0961
3067,9/21/18 6:00,44.674,0.1101,0.0955
3068,9/21/18 7:00,43.945,0.1101,0.0955
3069,9/21/18 8:00,43.259,0.1101,0.0955
3070,9/21/18 9:00,42.892,0.1107,0.0961
3071,9/21/18 10:00,42.984,0.1107,0.0963
3072,9/21/18 11:00,44.127,0.1096,0.0963
3073,9/21/18 12:00,46.256,0.1085,0.0969
3074,9/21/18 13:00,48.717,0.1075,0.0969
3075,9/21/18 14:00,51.105,0.1069,0.0975
3076,9/21/18 15:00,53.209,0.1064,0.0986
3077,9/21/18 16:00,54.777,0.1064,0.0981
3078,9/21/18 17:00,55.733,0.1064,0.0975
3079,9/21/18 18:00,55.776,0.1058,0.0969
3080,9/21/18 19:00,55.081,0.1064,0.0961
3081,9/21/18 20:00,54.037,0.1064,0.0955
3082,9/21/18 21:00,52.817,0.1064,0.0949
3083,9/21/18 22:00,51.633,0.1069,0.0943
3084,9/21/18 23:00,50.445,0.1064,0.0937
3085,9/22/18 0:00,49.338,0.1064,0.0932
3086,9/22/18 1:00,48.315,0.1069,0.0926
3087,9/22/18 2:00,47.377,0.1064,0.0926
3088,9/22/18 3:00,46.436,0.1064,0.092
3089,9/22/18 4:00,45.579,0.1064,0.0914
3090,9/22/18 5:00,44.764,0.1064,0.0908
3091,9/22/18 6:00,43.99,0.1064,0.0914
3092,9/22/18 7:00,43.214,0.1064,0.0908
3093,9/22/18 8:00,42.57,0.1064,0.0908
3094,9/22/18 9:00,42.294,0.1064,0.0908
3095,9/22/18 10:00,42.57,0.1064,0.092
3096,9/22/18 11:00,43.808,0.1047,0.0926
3097,9/22/18 12:00,45.896,0.1036,0.0932
3098,9/22/18 13:00,48.137,0.1025,0.0932
3099,9/22/18 14:00,50.268,0.1014,0.0943
3100,9/22/18 15:00,52.378,0.1014,0.0943
3101,9/22/18 16:00,54.037,0.1009,0.0943
3102,9/22/18 17:00,55.038,0.1009,0.0932
3103,9/22/18 18:00,55.081,0.1009,0.0926
3104,9/22/18 19:00,54.3,0.1009,0.0914
3105,9/22/18 20:00,53.253,0.1009,0.0908
3106,9/22/18 21:00,52.029,0.1009,0.0896
3107,9/22/18 22:00,50.886,0.1003,0.0893
3108,9/22/18 23:00,49.782,0.1003,0.0887
3109,9/23/18 0:00,48.762,0.1009,0.0887
3110,9/23/18 1:00,47.781,0.1003,0.0881
3111,9/23/18 2:00,46.931,0.1003,0.0881
3112,9/23/18 3:00,46.076,0.1003,0.0875
3113,9/23/18 4:00,45.354,0.1003,0.0875
3114,9/23/18 5:00,44.627,0.0998,0.0869
3115,9/23/18 6:00,43.9,0.1003,0.0863
3116,9/23/18 7:00,43.259,0.0998,0.0857
3117,9/23/18 8:00,42.8,0.0998,0.0863
3118,9/23/18 9:00,42.755,0.1003,0.0869
3119,9/23/18 10:00,43.443,0.0992,0.0875
3120,9/23/18 11:00,44.856,0.0986,0.0875
3121,9/23/18 12:00,46.661,0.0969,0.0881
3122,9/23/18 13:00,48.628,0.0961,0.0881
3123,9/23/18 14:00,50.445,0.0955,0.0893
3124,9/23/18 15:00,52.029,0.0949,0.0893
3125,9/23/18 16:00,53.384,0.0949,0.0893
3126,9/23/18 17:00,54.343,0.0943,0.0887
3127,9/23/18 18:00,54.561,0.0943,0.0875
3128,9/23/18 19:00,54.082,0.0943,0.0875
3129,9/23/18 20:00,53.253,0.0949,0.0863
3130,9/23/18 21:00,52.335,0.0949,0.0857
3131,9/23/18 22:00,51.501,0.0943,0.0857
3132,9/23/18 23:00,50.709,0.0943,0.085
3133,9/24/18 0:00,49.87,0.0949,0.0844
3134,9/24/18 1:00,49.249,0.0943,0.0844
3135,9/24/18 2:00,48.762,0.0943,0.0841
3136,9/24/18 3:00,48.182,0.0937,0.0835
3137,9/24/18 4:00,47.647,0.0937,0.0835
3138,9/24/18 5:00,47.154,0.0937,0.0829
3139,9/24/18 6:00,46.796,0.0937,0.0829
3140,9/24/18 7:00,46.436,0.0932,0.0822
3141,9/24/18 8:00,46.031,0.0937,0.0822
3142,9/24/18 9:00,45.896,0.0932,0.0822
3143,9/24/18 10:00,46.166,0.0932,0.0829
3144,9/24/18 11:00,46.616,0.0937,0.0841
3145,9/24/18 12:00,47.959,0.0926,0.0844
3146,9/24/18 13:00,49.249,0.0943,0.0857
3147,9/24/18 14:00,49.87,0.0969,0.0863
3148,9/24/18 15:00,51.544,0.0963,0.0863
3149,9/24/18 16:00,53.121,0.0963,0.0863
3150,9/24/18 17:00,53.82,0.0963,0.0863
3151,9/24/18 18:00,53.82,0.0963,0.0857
3152,9/24/18 19:00,53.298,0.0963,0.0844
3153,9/24/18 20:00,52.554,0.0963,0.0841
3154,9/24/18 21:00,51.809,0.0969,0.0841
3155,9/24/18 22:00,51.017,0.0963,0.0835
3156,9/24/18 23:00,50.135,0.0963,0.0829
3157,9/25/18 0:00,49.383,0.0969,0.0829
3158,9/25/18 1:00,48.583,0.0963,0.0829
3159,9/25/18 2:00,47.691,0.0969,0.0822
3160,9/25/18 3:00,46.751,0.0963,0.0816
3161,9/25/18 4:00,45.806,0.0963,0.0816
3162,9/25/18 5:00,44.901,0.0963,0.081
3163,9/25/18 6:00,44.037,0.0963,0.081
3164,9/25/18 7:00,43.214,0.0963,0.0803
3165,9/25/18 8:00,42.478,0.0963,0.0797
