Plot Title: 20139116_UMC1,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 20139116, SEN S/N: 20145938)","Water Content, m³/m³ (LGR S/N: 20139116, SEN S/N: 20152219)","Temp, °F (LGR S/N: 20139116, SEN S/N: 20391814, LBL: UM_Rmeadow)"
1,5/16/18 11:40,0.2694,0.2783,
2,5/16/18 12:40,0.2746,0.2806,
3,5/16/18 13:40,0.2759,0.2821,
4,5/16/18 14:40,0.277,0.2824,
5,5/16/18 15:40,0.2773,0.2834,
6,5/16/18 16:40,0.278,0.2834,
7,5/16/18 17:40,0.278,0.2837,
8,5/16/18 18:40,0.279,0.284,
9,5/16/18 19:40,0.2793,0.2844,
10,5/16/18 20:40,0.2786,0.2847,
11,5/16/18 21:40,0.2793,0.2847,
12,5/16/18 22:40,0.2803,0.285,
13,5/16/18 23:40,0.28,0.285,
14,5/17/18 0:40,0.28,0.2857,
15,5/17/18 1:40,0.2803,0.2857,
16,5/17/18 2:40,0.2803,0.2857,
17,5/17/18 3:40,0.2806,0.2857,
18,5/17/18 4:40,0.2806,0.2853,
19,5/17/18 5:40,0.2806,0.2853,
20,5/17/18 6:40,0.2806,0.2857,
21,5/17/18 7:40,0.2806,0.2857,
22,5/17/18 8:40,0.28,0.2861,
23,5/17/18 9:40,0.2796,0.2861,
24,5/17/18 10:40,0.28,0.2857,
25,5/17/18 11:40,0.2796,0.285,
26,5/17/18 12:40,0.28,0.285,
27,5/17/18 13:40,0.2793,0.2847,
28,5/17/18 14:40,0.28,0.285,
29,5/17/18 15:40,0.279,0.2847,
30,5/17/18 16:40,0.2793,0.2847,
31,5/17/18 17:40,0.28,0.2847,
32,5/17/18 18:40,0.2793,0.2847,
33,5/17/18 19:40,0.2796,0.285,
34,5/17/18 20:40,0.2803,0.2853,
35,5/17/18 21:40,0.2796,0.285,
36,5/17/18 22:40,0.2806,0.285,
37,5/17/18 23:40,0.2803,0.285,
38,5/18/18 0:40,0.2803,0.2857,
39,5/18/18 1:40,0.281,0.2857,
40,5/18/18 2:40,0.281,0.2857,
41,5/18/18 3:40,0.2806,0.2857,
42,5/18/18 4:40,0.2806,0.2857,
43,5/18/18 5:40,0.2803,0.2853,
44,5/18/18 6:40,0.2806,0.2853,
45,5/18/18 7:40,0.2803,0.2857,
46,5/18/18 8:40,0.281,0.2853,
47,5/18/18 9:40,0.281,0.2853,
48,5/18/18 10:40,0.2796,0.2853,
49,5/18/18 11:40,0.2796,0.2853,
50,5/18/18 12:40,0.2796,0.2847,
51,5/18/18 13:40,0.28,0.2847,
52,5/18/18 14:40,0.2796,0.2847,
53,5/18/18 15:40,0.2796,0.2844,
54,5/18/18 16:40,0.2796,0.2844,
55,5/18/18 17:40,0.2796,0.2847,
56,5/18/18 18:40,0.2796,0.2844,
57,5/18/18 19:40,0.2806,0.2844,
58,5/18/18 20:40,0.2803,0.2847,
59,5/18/18 21:40,0.2806,0.2847,
60,5/18/18 22:40,0.281,0.2837,
61,5/18/18 23:40,0.281,0.2837,
62,5/19/18 0:40,0.281,0.284,
63,5/19/18 1:40,0.281,0.284,
64,5/19/18 2:40,0.281,0.2837,
65,5/19/18 3:40,0.2813,0.284,
66,5/19/18 4:40,0.281,0.2837,
67,5/19/18 5:40,0.281,0.2837,
68,5/19/18 6:40,0.281,0.284,
69,5/19/18 7:40,0.2803,0.2837,
70,5/19/18 8:40,0.2806,0.284,
71,5/19/18 9:40,0.28,0.2837,
72,5/19/18 10:40,0.28,0.2837,
73,5/19/18 11:40,0.2803,0.2834,
74,5/19/18 12:40,0.2796,0.283,
75,5/19/18 13:40,0.2796,0.2834,
76,5/19/18 14:40,0.2796,0.2827,
77,5/19/18 15:40,0.2796,0.2827,
78,5/19/18 16:40,0.2803,0.2827,
79,5/19/18 17:40,0.2803,0.2827,
80,5/19/18 18:40,0.2796,0.2827,
81,5/19/18 19:40,0.2796,0.2827,
82,5/19/18 20:40,0.28,0.2827,
83,5/19/18 21:40,0.2783,0.2827,
84,5/19/18 22:40,0.279,0.283,
85,5/19/18 23:40,0.2786,0.283,
86,5/20/18 0:40,0.2783,0.283,
87,5/20/18 1:40,0.28,0.283,
88,5/20/18 2:40,0.2806,0.2834,
89,5/20/18 3:40,0.2806,0.2834,
90,5/20/18 4:40,0.2806,0.2834,
91,5/20/18 5:40,0.2803,0.2834,
92,5/20/18 6:40,0.28,0.2834,
93,5/20/18 7:40,0.2783,0.283,
94,5/20/18 8:40,0.2796,0.283,
95,5/20/18 9:40,0.281,0.2837,
96,5/20/18 10:40,0.2806,0.2837,
97,5/20/18 11:40,0.2803,0.2834,
98,5/20/18 12:40,0.28,0.283,
99,5/20/18 13:40,0.28,0.2834,
100,5/20/18 14:40,0.28,0.283,
101,5/20/18 15:40,0.28,0.283,
102,5/20/18 16:40,0.2806,0.2827,
103,5/20/18 17:40,0.28,0.283,
104,5/20/18 18:40,0.28,0.283,
105,5/20/18 19:40,0.2803,0.283,
106,5/20/18 20:40,0.28,0.283,
107,5/20/18 21:40,0.2806,0.283,
108,5/20/18 22:40,0.2803,0.283,
109,5/20/18 23:40,0.2806,0.283,
110,5/21/18 0:40,0.2803,0.283,
111,5/21/18 1:40,0.2803,0.283,
112,5/21/18 2:40,0.2806,0.2834,
113,5/21/18 3:40,0.281,0.283,
114,5/21/18 4:40,0.281,0.283,
115,5/21/18 5:40,0.281,0.2834,
116,5/21/18 6:40,0.2806,0.2834,
117,5/21/18 7:40,0.2806,0.2834,
118,5/21/18 8:40,0.28,0.283,
119,5/21/18 9:40,0.2806,0.283,
120,5/21/18 10:40,0.28,0.283,
121,5/21/18 11:40,0.28,0.2827,
122,5/21/18 12:40,0.2796,0.2824,
123,5/21/18 13:40,0.28,0.2824,
124,5/21/18 14:40,0.2793,0.2824,
125,5/21/18 15:40,0.28,0.2821,
126,5/21/18 16:40,0.2796,0.2821,
127,5/21/18 17:40,0.2796,0.2821,
128,5/21/18 18:40,0.2793,0.2824,
129,5/21/18 19:40,0.2793,0.2821,
130,5/21/18 20:40,0.2796,0.2821,
131,5/21/18 21:40,0.28,0.2821,
132,5/21/18 22:40,0.28,0.2821,
133,5/21/18 23:40,0.2796,0.2821,
134,5/22/18 0:40,0.2796,0.2824,
135,5/22/18 1:40,0.2796,0.2827,
136,5/22/18 2:40,0.28,0.2824,
137,5/22/18 3:40,0.28,0.2824,
138,5/22/18 4:40,0.28,0.2827,
139,5/22/18 5:40,0.28,0.2824,
140,5/22/18 6:40,0.2796,0.2821,
141,5/22/18 7:40,0.2803,0.2817,
142,5/22/18 8:40,0.2796,0.2821,
143,5/22/18 9:40,0.28,0.2821,
144,5/22/18 10:40,0.28,0.2817,
145,5/22/18 11:40,0.2793,0.2817,
146,5/22/18 12:40,0.279,0.281,
147,5/22/18 13:40,0.2796,0.2806,
148,5/22/18 14:40,0.2796,0.2803,
149,5/22/18 15:40,0.2796,0.2803,
150,5/22/18 16:40,0.2796,0.2803,
151,5/22/18 17:40,0.2793,0.2803,
152,5/22/18 18:40,0.2793,0.2806,
153,5/22/18 19:40,0.2796,0.2803,
154,5/22/18 20:40,0.2793,0.2806,
155,5/22/18 21:40,0.2793,0.2806,
156,5/22/18 22:40,0.2793,0.2806,
157,5/22/18 23:40,0.2796,0.2806,
158,5/23/18 0:40,0.2796,0.281,
159,5/23/18 1:40,0.2796,0.2806,
160,5/23/18 2:40,0.2796,0.2806,
161,5/23/18 3:40,0.2796,0.281,
162,5/23/18 4:40,0.2796,0.2806,
163,5/23/18 5:40,0.2796,0.2803,
164,5/23/18 6:40,0.2793,0.2806,
165,5/23/18 7:40,0.2796,0.2803,
166,5/23/18 8:40,0.2793,0.2803,
167,5/23/18 9:40,0.2783,0.2806,
168,5/23/18 10:40,0.278,0.2803,
169,5/23/18 11:40,0.2783,0.2796,
170,5/23/18 12:40,0.2776,0.28,
171,5/23/18 13:40,0.2776,0.28,
172,5/23/18 14:40,0.2783,0.2793,
173,5/23/18 15:40,0.2786,0.279,
174,5/23/18 16:40,0.2776,0.279,
175,5/23/18 17:40,0.2776,0.279,
176,5/23/18 18:40,0.2776,0.279,
177,5/23/18 19:40,0.2776,0.279,
178,5/23/18 20:40,0.2786,0.2793,
179,5/23/18 21:40,0.2786,0.279,
180,5/23/18 22:40,0.2783,0.2793,
181,5/23/18 23:40,0.2783,0.2796,
182,5/24/18 0:40,0.2786,0.2796,
183,5/24/18 1:40,0.2786,0.2796,
184,5/24/18 2:40,0.2786,0.2793,
185,5/24/18 3:40,0.2786,0.2793,
186,5/24/18 4:40,0.2786,0.2793,
187,5/24/18 5:40,0.2786,0.2793,
188,5/24/18 6:40,0.2783,0.2793,
189,5/24/18 7:40,0.2773,0.2793,
190,5/24/18 8:40,0.278,0.2793,
191,5/24/18 9:40,0.2773,0.2793,
192,5/24/18 10:40,0.2776,0.279,
193,5/24/18 11:40,0.277,0.2786,
194,5/24/18 12:40,0.2766,0.2783,
195,5/24/18 13:40,0.277,0.278,
196,5/24/18 14:40,0.2766,0.278,
197,5/24/18 15:40,0.277,0.278,
198,5/24/18 16:40,0.2773,0.2776,
199,5/24/18 17:40,0.2766,0.2776,
200,5/24/18 18:40,0.2763,0.2776,
201,5/24/18 19:40,0.2766,0.278,
202,5/24/18 20:40,0.2766,0.278,
203,5/24/18 21:40,0.277,0.2776,
204,5/24/18 22:40,0.277,0.2776,
205,5/24/18 23:40,0.277,0.2783,
206,5/25/18 0:40,0.2773,0.278,
207,5/25/18 1:40,0.277,0.2783,
208,5/25/18 2:40,0.277,0.2783,
209,5/25/18 3:40,0.277,0.2783,
210,5/25/18 4:40,0.277,0.2783,
211,5/25/18 5:40,0.277,0.278,
212,5/25/18 6:40,0.277,0.2783,
213,5/25/18 7:40,0.277,0.278,
214,5/25/18 8:40,0.277,0.2783,
215,5/25/18 9:40,0.277,0.2776,
216,5/25/18 10:40,0.277,0.2776,
217,5/25/18 11:40,0.2766,0.2773,
218,5/25/18 12:40,0.2763,0.2766,
219,5/25/18 13:40,0.2763,0.2766,
220,5/25/18 14:40,0.2759,0.2763,
221,5/25/18 15:40,0.2759,0.2763,
222,5/25/18 16:40,0.2749,0.2763,
223,5/25/18 17:40,0.2746,0.2759,
224,5/25/18 18:40,0.2753,0.2759,
225,5/25/18 19:40,0.2753,0.2756,
226,5/25/18 20:40,0.2759,0.2756,
227,5/25/18 21:40,0.2756,0.2759,
228,5/25/18 22:40,0.2759,0.2759,
229,5/25/18 23:40,0.2756,0.2756,
230,5/26/18 0:40,0.2756,0.2756,
231,5/26/18 1:40,0.2756,0.2756,
232,5/26/18 2:40,0.2756,0.2759,
233,5/26/18 3:40,0.2756,0.2759,
234,5/26/18 4:40,0.2749,0.2759,
235,5/26/18 5:40,0.2753,0.2759,
236,5/26/18 6:40,0.2753,0.2759,
237,5/26/18 7:40,0.2756,0.2759,
238,5/26/18 8:40,0.2746,0.2759,
239,5/26/18 9:40,0.2746,0.2753,
240,5/26/18 10:40,0.2746,0.2749,
241,5/26/18 11:40,0.2743,0.2746,
242,5/26/18 12:40,0.2732,0.2746,
243,5/26/18 13:40,0.2736,0.2746,
244,5/26/18 14:40,0.2736,0.2739,
245,5/26/18 15:40,0.2729,0.2739,
246,5/26/18 16:40,0.2736,0.2736,
247,5/26/18 17:40,0.2736,0.2736,
248,5/26/18 18:40,0.2732,0.2736,
249,5/26/18 19:40,0.2736,0.2732,
250,5/26/18 20:40,0.2729,0.2732,
251,5/26/18 21:40,0.2732,0.2729,
252,5/26/18 22:40,0.2729,0.2732,
253,5/26/18 23:40,0.2732,0.2732,
254,5/27/18 0:40,0.2732,0.2732,
255,5/27/18 1:40,0.2736,0.2729,
256,5/27/18 2:40,0.2732,0.2732,
257,5/27/18 3:40,0.2732,0.2732,
258,5/27/18 4:40,0.2729,0.2732,
259,5/27/18 5:40,0.2736,0.2729,
260,5/27/18 6:40,0.2726,0.2726,
261,5/27/18 7:40,0.2722,0.2729,
262,5/27/18 8:40,0.2726,0.2729,
263,5/27/18 9:40,0.2732,0.2729,
264,5/27/18 10:40,0.2729,0.2722,
265,5/27/18 11:40,0.2726,0.2719,
266,5/27/18 12:40,0.2722,0.2715,
267,5/27/18 13:40,0.2719,0.2712,
268,5/27/18 14:40,0.2719,0.2708,
269,5/27/18 15:40,0.2712,0.2708,
270,5/27/18 16:40,0.2708,0.2701,
271,5/27/18 17:40,0.2708,0.2701,
272,5/27/18 18:40,0.2708,0.2701,
273,5/27/18 19:40,0.2708,0.2698,
274,5/27/18 20:40,0.2715,0.2698,
275,5/27/18 21:40,0.2719,0.2698,
276,5/27/18 22:40,0.2715,0.2698,
277,5/27/18 23:40,0.2712,0.2694,
278,5/28/18 0:40,0.2715,0.2694,
279,5/28/18 1:40,0.2715,0.2698,
280,5/28/18 2:40,0.2708,0.2698,
281,5/28/18 3:40,0.2712,0.2698,
282,5/28/18 4:40,0.2708,0.2698,
283,5/28/18 5:40,0.2712,0.2698,
284,5/28/18 6:40,0.2719,0.2694,
285,5/28/18 7:40,0.2708,0.2694,
286,5/28/18 8:40,0.2708,0.2698,
287,5/28/18 9:40,0.2708,0.2694,
288,5/28/18 10:40,0.2712,0.2687,
289,5/28/18 11:40,0.2705,0.2684,
290,5/28/18 12:40,0.2708,0.2677,
291,5/28/18 13:40,0.2705,0.2673,
292,5/28/18 14:40,0.2701,0.2673,
293,5/28/18 15:40,0.2705,0.2673,
294,5/28/18 16:40,0.2698,0.2666,
295,5/28/18 17:40,0.2701,0.2666,
296,5/28/18 18:40,0.2701,0.2666,
297,5/28/18 19:40,0.2698,0.2664,
298,5/28/18 20:40,0.2701,0.2666,
299,5/28/18 21:40,0.2698,0.2666,
300,5/28/18 22:40,0.2698,0.2666,
301,5/28/18 23:40,0.2698,0.2666,
302,5/29/18 0:40,0.2694,0.2666,
303,5/29/18 1:40,0.2694,0.2666,
304,5/29/18 2:40,0.2698,0.2666,
305,5/29/18 3:40,0.2694,0.2666,
306,5/29/18 4:40,0.2694,0.2666,
307,5/29/18 5:40,0.2694,0.2664,
308,5/29/18 6:40,0.2698,0.266,
309,5/29/18 7:40,0.2698,0.266,
310,5/29/18 8:40,0.2694,0.2664,
311,5/29/18 9:40,0.2687,0.266,
312,5/29/18 10:40,0.2691,0.2657,
313,5/29/18 11:40,0.2687,0.2653,
314,5/29/18 12:40,0.2691,0.2646,
315,5/29/18 13:40,0.2684,0.2646,
316,5/29/18 14:40,0.2684,0.2642,
317,5/29/18 15:40,0.268,0.2639,
318,5/29/18 16:40,0.267,0.2639,
319,5/29/18 17:40,0.267,0.2639,
320,5/29/18 18:40,0.267,0.2635,
321,5/29/18 19:40,0.2677,0.2632,
322,5/29/18 20:40,0.268,0.2628,
323,5/29/18 21:40,0.268,0.2632,
324,5/29/18 22:40,0.2677,0.2628,
325,5/29/18 23:40,0.268,0.2628,
326,5/30/18 0:40,0.268,0.2632,
327,5/30/18 1:40,0.268,0.2628,
328,5/30/18 2:40,0.268,0.2632,
329,5/30/18 3:40,0.268,0.2628,
330,5/30/18 4:40,0.268,0.2624,
331,5/30/18 5:40,0.268,0.2624,
332,5/30/18 6:40,0.268,0.2628,
333,5/30/18 7:40,0.267,0.2632,
334,5/30/18 8:40,0.2673,0.2628,
335,5/30/18 9:40,0.267,0.2624,
336,5/30/18 10:40,0.267,0.2621,
337,5/30/18 11:40,0.2666,0.2615,
338,5/30/18 12:40,0.2666,0.2611,
339,5/30/18 13:40,0.2657,0.2611,
340,5/30/18 14:40,0.2653,0.2604,
341,5/30/18 15:40,0.2664,0.2604,
342,5/30/18 16:40,0.2666,0.2589,
343,5/30/18 17:40,0.2632,0.2592,
344,5/30/18 18:40,0.2646,0.26,
345,5/30/18 19:40,0.2653,0.26,
346,5/30/18 20:40,0.266,0.26,
347,5/30/18 21:40,0.266,0.26,
348,5/30/18 22:40,0.266,0.2604,
349,5/30/18 23:40,0.266,0.26,
350,5/31/18 0:40,0.266,0.26,
351,5/31/18 1:40,0.2657,0.2596,
352,5/31/18 2:40,0.265,0.26,
353,5/31/18 3:40,0.2664,0.2604,
354,5/31/18 4:40,0.2664,0.2604,
355,5/31/18 5:40,0.2664,0.2607,
356,5/31/18 6:40,0.2664,0.26,
357,5/31/18 7:40,0.2642,0.2592,
358,5/31/18 8:40,0.267,0.2604,
359,5/31/18 9:40,0.2666,0.26,
360,5/31/18 10:40,0.2666,0.2596,
361,5/31/18 11:40,0.2664,0.2592,
362,5/31/18 12:40,0.266,0.2585,
363,5/31/18 13:40,0.2657,0.2579,
364,5/31/18 14:40,0.2657,0.2579,
365,5/31/18 15:40,0.2653,0.2571,
366,5/31/18 16:40,0.265,0.2567,
367,5/31/18 17:40,0.2642,0.2567,
368,5/31/18 18:40,0.2646,0.2564,
369,5/31/18 19:40,0.2646,0.256,
370,5/31/18 20:40,0.2646,0.256,
371,5/31/18 21:40,0.2646,0.2564,
372,5/31/18 22:40,0.2646,0.2564,
373,5/31/18 23:40,0.2642,0.256,
374,6/1/18 0:40,0.2642,0.256,
375,6/1/18 1:40,0.2642,0.2564,
376,6/1/18 2:40,0.2642,0.2564,
377,6/1/18 3:40,0.2642,0.2557,
378,6/1/18 4:40,0.2642,0.2557,
379,6/1/18 5:40,0.2642,0.2557,
380,6/1/18 6:40,0.2642,0.2553,
381,6/1/18 7:40,0.2628,0.2557,
382,6/1/18 8:40,0.2632,0.2553,
383,6/1/18 9:40,0.2624,0.2553,
384,6/1/18 10:40,0.2618,0.2542,
385,6/1/18 11:40,0.2624,0.2534,
386,6/1/18 12:40,0.2621,0.2532,
387,6/1/18 13:40,0.2611,0.2528,
388,6/1/18 14:40,0.2618,0.252,
389,6/1/18 15:40,0.2607,0.2516,
390,6/1/18 16:40,0.2604,0.2516,
391,6/1/18 17:40,0.26,0.2512,
392,6/1/18 18:40,0.2607,0.2505,
393,6/1/18 19:40,0.2607,0.2502,
394,6/1/18 20:40,0.2607,0.2502,
395,6/1/18 21:40,0.2607,0.2505,
396,6/1/18 22:40,0.2611,0.2502,
397,6/1/18 23:40,0.2607,0.2498,
398,6/2/18 0:40,0.2607,0.2502,
399,6/2/18 1:40,0.2607,0.2498,
400,6/2/18 2:40,0.2607,0.2498,
401,6/2/18 3:40,0.2607,0.2498,
402,6/2/18 4:40,0.2607,0.2498,
403,6/2/18 5:40,0.2607,0.2498,
404,6/2/18 6:40,0.2607,0.2494,
405,6/2/18 7:40,0.26,0.2498,
406,6/2/18 8:40,0.2604,0.2498,
407,6/2/18 9:40,0.2604,0.2494,
408,6/2/18 10:40,0.2589,0.249,
409,6/2/18 11:40,0.2589,0.2475,
410,6/2/18 12:40,0.2582,0.2471,
411,6/2/18 13:40,0.2585,0.2464,
412,6/2/18 14:40,0.2575,0.246,
413,6/2/18 15:40,0.2582,0.2449,
414,6/2/18 16:40,0.2571,0.2449,
415,6/2/18 17:40,0.2579,0.2445,
416,6/2/18 18:40,0.2571,0.2441,
417,6/2/18 19:40,0.2579,0.2441,
418,6/2/18 20:40,0.2575,0.2434,
419,6/2/18 21:40,0.2575,0.2434,
420,6/2/18 22:40,0.2571,0.2437,
421,6/2/18 23:40,0.2579,0.2437,
422,6/3/18 0:40,0.2582,0.243,
423,6/3/18 1:40,0.2575,0.2434,
424,6/3/18 2:40,0.2579,0.2434,
425,6/3/18 3:40,0.2571,0.243,
426,6/3/18 4:40,0.2575,0.2434,
427,6/3/18 5:40,0.2571,0.2434,
428,6/3/18 6:40,0.2567,0.2434,
429,6/3/18 7:40,0.2567,0.2425,
430,6/3/18 8:40,0.2567,0.2425,
431,6/3/18 9:40,0.2571,0.2421,
432,6/3/18 10:40,0.256,0.2421,
433,6/3/18 11:40,0.2557,0.2414,
434,6/3/18 12:40,0.2557,0.241,
435,6/3/18 13:40,0.2553,0.2406,
436,6/3/18 14:40,0.2553,0.2403,
437,6/3/18 15:40,0.2553,0.2394,
438,6/3/18 16:40,0.2546,0.2394,
439,6/3/18 17:40,0.2546,0.2387,
440,6/3/18 18:40,0.255,0.239,
441,6/3/18 19:40,0.2542,0.239,
442,6/3/18 20:40,0.255,0.2383,
443,6/3/18 21:40,0.2542,0.2383,
444,6/3/18 22:40,0.2546,0.2379,
445,6/3/18 23:40,0.2546,0.2383,
446,6/4/18 0:40,0.255,0.2383,
447,6/4/18 1:40,0.255,0.2379,
448,6/4/18 2:40,0.255,0.2383,
449,6/4/18 3:40,0.2538,0.2383,
450,6/4/18 4:40,0.2542,0.2383,
451,6/4/18 5:40,0.2538,0.2379,
452,6/4/18 6:40,0.2542,0.2379,
453,6/4/18 7:40,0.2546,0.2371,
454,6/4/18 8:40,0.2546,0.2379,
455,6/4/18 9:40,0.2546,0.2371,
456,6/4/18 10:40,0.2538,0.2367,
457,6/4/18 11:40,0.2538,0.2358,
458,6/4/18 12:40,0.2524,0.2351,
459,6/4/18 13:40,0.2532,0.2344,
460,6/4/18 14:40,0.2524,0.2339,
461,6/4/18 15:40,0.2509,0.2339,
462,6/4/18 16:40,0.252,0.2327,
463,6/4/18 17:40,0.2512,0.2323,
464,6/4/18 18:40,0.2516,0.2323,
465,6/4/18 19:40,0.2516,0.2315,
466,6/4/18 20:40,0.2512,0.2311,
467,6/4/18 21:40,0.2512,0.2315,
468,6/4/18 22:40,0.2512,0.2315,
469,6/4/18 23:40,0.2512,0.2315,
470,6/5/18 0:40,0.2516,0.2311,
471,6/5/18 1:40,0.2512,0.2306,
472,6/5/18 2:40,0.2516,0.2311,
473,6/5/18 3:40,0.2516,0.2306,
474,6/5/18 4:40,0.2516,0.2311,
475,6/5/18 5:40,0.2512,0.2306,
476,6/5/18 6:40,0.2512,0.2306,
477,6/5/18 7:40,0.2505,0.2306,
478,6/5/18 8:40,0.2509,0.2303,
479,6/5/18 9:40,0.2505,0.2299,
480,6/5/18 10:40,0.2502,0.2291,
481,6/5/18 11:40,0.2498,0.2282,
482,6/5/18 12:40,0.2494,0.2277,
483,6/5/18 13:40,0.249,0.2269,
484,6/5/18 14:40,0.2483,0.2266,
485,6/5/18 15:40,0.2487,0.2262,
486,6/5/18 16:40,0.2483,0.2249,
487,6/5/18 17:40,0.2483,0.2241,
488,6/5/18 18:40,0.2483,0.2241,
489,6/5/18 19:40,0.2468,0.2232,
490,6/5/18 20:40,0.2464,0.2237,
491,6/5/18 21:40,0.2464,0.2232,
492,6/5/18 22:40,0.246,0.2232,
493,6/5/18 23:40,0.246,0.2229,
494,6/6/18 0:40,0.246,0.2229,
495,6/6/18 1:40,0.2471,0.2224,
496,6/6/18 2:40,0.2471,0.2219,
497,6/6/18 3:40,0.2471,0.2224,
498,6/6/18 4:40,0.2468,0.2219,
499,6/6/18 5:40,0.2468,0.2219,
500,6/6/18 6:40,0.2468,0.2219,
501,6/6/18 7:40,0.2468,0.2216,
502,6/6/18 8:40,0.2456,0.2216,
503,6/6/18 9:40,0.246,0.2208,
504,6/6/18 10:40,0.2452,0.2208,
505,6/6/18 11:40,0.2449,0.2198,
506,6/6/18 12:40,0.2441,0.2185,
507,6/6/18 13:40,0.2441,0.2182,
508,6/6/18 14:40,0.2434,0.2174,
509,6/6/18 15:40,0.243,0.2164,
510,6/6/18 16:40,0.2414,0.2161,
511,6/6/18 17:40,0.241,0.2156,
512,6/6/18 18:40,0.2425,0.2153,
513,6/6/18 19:40,0.2421,0.2148,
514,6/6/18 20:40,0.2418,0.2143,
515,6/6/18 21:40,0.2421,0.2134,
516,6/6/18 22:40,0.2418,0.2134,
517,6/6/18 23:40,0.2418,0.2134,
518,6/7/18 0:40,0.2418,0.2139,
519,6/7/18 1:40,0.2414,0.2134,
520,6/7/18 2:40,0.2418,0.2131,
521,6/7/18 3:40,0.2414,0.2131,
522,6/7/18 4:40,0.2414,0.2131,
523,6/7/18 5:40,0.2414,0.2131,
524,6/7/18 6:40,0.2414,0.2126,
525,6/7/18 7:40,0.2394,0.2131,
526,6/7/18 8:40,0.2399,0.2131,
527,6/7/18 9:40,0.2403,0.2131,
528,6/7/18 10:40,0.2399,0.2122,
529,6/7/18 11:40,0.2387,0.2109,
530,6/7/18 12:40,0.239,0.21,
531,6/7/18 13:40,0.2379,0.2092,
532,6/7/18 14:40,0.2383,0.2078,
533,6/7/18 15:40,0.2379,0.2073,
534,6/7/18 16:40,0.2363,0.2061,
535,6/7/18 17:40,0.2367,0.2056,
536,6/7/18 18:40,0.2363,0.2052,
537,6/7/18 19:40,0.2358,0.2043,
538,6/7/18 20:40,0.2358,0.2038,
539,6/7/18 21:40,0.2351,0.2043,
540,6/7/18 22:40,0.2355,0.2043,
541,6/7/18 23:40,0.2355,0.2043,
542,6/8/18 0:40,0.2351,0.2038,
543,6/8/18 1:40,0.2351,0.2038,
544,6/8/18 2:40,0.2347,0.2035,
545,6/8/18 3:40,0.2335,0.2038,
546,6/8/18 4:40,0.2344,0.2029,
547,6/8/18 5:40,0.233,0.2035,
548,6/8/18 6:40,0.2347,0.2035,
549,6/8/18 7:40,0.2339,0.2035,
550,6/8/18 8:40,0.2344,0.2035,
551,6/8/18 9:40,0.2335,0.2026,
552,6/8/18 10:40,0.2315,0.202,
553,6/8/18 11:40,0.2318,0.2008,
554,6/8/18 12:40,0.2318,0.1999,
555,6/8/18 13:40,0.2299,0.199,
556,6/8/18 14:40,0.2299,0.1981,
557,6/8/18 15:40,0.2299,0.1972,
558,6/8/18 16:40,0.2286,0.1967,
559,6/8/18 17:40,0.2277,0.1958,
560,6/8/18 18:40,0.2274,0.1954,
561,6/8/18 19:40,0.2274,0.1945,
562,6/8/18 20:40,0.2286,0.1945,
563,6/8/18 21:40,0.2274,0.1939,
564,6/8/18 22:40,0.2269,0.1939,
565,6/8/18 23:40,0.2262,0.1939,
566,6/9/18 0:40,0.2274,0.1939,
567,6/9/18 1:40,0.2269,0.1939,
568,6/9/18 2:40,0.2262,0.1932,
569,6/9/18 3:40,0.2262,0.1932,
570,6/9/18 4:40,0.2257,0.1935,
571,6/9/18 5:40,0.2257,0.1935,
572,6/9/18 6:40,0.2254,0.1932,
573,6/9/18 7:40,0.2269,0.1932,
574,6/9/18 8:40,0.2266,0.1926,
575,6/9/18 9:40,0.2249,0.1935,
576,6/9/18 10:40,0.2254,0.1917,
577,6/9/18 11:40,0.2245,0.1908,
578,6/9/18 12:40,0.2237,0.1904,
579,6/9/18 13:40,0.2219,0.1898,
580,6/9/18 14:40,0.2224,0.1885,
581,6/9/18 15:40,0.2224,0.1876,
582,6/9/18 16:40,0.2211,0.1866,
583,6/9/18 17:40,0.2216,0.1849,
584,6/9/18 18:40,0.2208,0.1849,
585,6/9/18 19:40,0.2211,0.184,
586,6/9/18 20:40,0.2208,0.1843,
587,6/9/18 21:40,0.2203,0.1843,
588,6/9/18 22:40,0.2203,0.1843,
589,6/9/18 23:40,0.2203,0.1836,
590,6/10/18 0:40,0.2198,0.1836,
591,6/10/18 1:40,0.2203,0.1836,
592,6/10/18 2:40,0.2198,0.1836,
593,6/10/18 3:40,0.2182,0.1836,
594,6/10/18 4:40,0.2195,0.183,
595,6/10/18 5:40,0.219,0.183,
596,6/10/18 6:40,0.2195,0.1836,
597,6/10/18 7:40,0.2169,0.1836,
598,6/10/18 8:40,0.2185,0.1836,
599,6/10/18 9:40,0.2182,0.1826,
600,6/10/18 10:40,0.2174,0.182,
601,6/10/18 11:40,0.2169,0.1813,
602,6/10/18 12:40,0.2164,0.1803,
603,6/10/18 13:40,0.2156,0.1797,
604,6/10/18 14:40,0.2148,0.1789,
605,6/10/18 15:40,0.2143,0.1779,
606,6/10/18 16:40,0.2122,0.1779,
607,6/10/18 17:40,0.2117,0.1769,
608,6/10/18 18:40,0.2117,0.1765,
609,6/10/18 19:40,0.2126,0.1762,
610,6/10/18 20:40,0.2126,0.1756,
