"Plot Title: 20139115_SM_UM_A1_trmt"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 20139115, SEN S/N: 9719156, LBL: A1_L)","Temp, °F (LGR S/N: 20139115, SEN S/N: 9721338, LBL: A1_L)","RH, % (LGR S/N: 20139115, SEN S/N: 9721338)","Water Content, m³/m³ (LGR S/N: 20139115, SEN S/N: 20145937, LBL: A1_R)","Water Content, m³/m³ (LGR S/N: 20139115, SEN S/N: 20152215, LBL: A1_L)"
3058,09/21/19 06:00:01 PM,58.195,52.772,27.200,0.0186,0.0122
3059,09/21/19 07:00:01 PM,55.992,44.674,32.000,0.0176,0.0112
3060,09/21/19 08:00:01 PM,53.515,35.249,50.500,0.0176,0.0112
3061,09/21/19 09:00:01 PM,51.413,30.326,70.500,0.0166,0.0107
3062,09/21/19 10:00:01 PM,49.204,25.898,70.200,0.0161,0.0087
3063,09/21/19 11:00:01 PM,47.154,24.445,73.100,0.0161,0.0087
3064,09/22/19 12:00:01 AM,45.399,23.077,77.400,0.0161,0.0087
3065,09/22/19 01:00:01 AM,43.808,23.243,80.400,0.0152,0.0081
3066,09/22/19 02:00:01 AM,42.386,21.182,87.900,0.0152,0.0071
3067,09/22/19 03:00:01 AM,41.090,22.469,81.600,0.0147,0.0081
3068,09/22/19 04:00:01 AM,39.924,19.468,89.800,0.0137,0.0081
3069,09/22/19 05:00:01 AM,38.700,18.248,88.000,0.0122,0.0071
3070,09/22/19 06:00:01 AM,37.560,17.541,90.800,0.0122,0.0066
3071,09/22/19 07:00:01 AM,36.603,17.600,88.600,0.0112,0.0056
3072,09/22/19 08:00:01 AM,35.928,21.182,85.700,0.0112,0.0056
3073,09/22/19 09:00:01 AM,36.217,44.218,51.400,0.0122,0.0056
3074,09/22/19 10:00:01 AM,38.415,52.641,31.400,0.0152,0.0066
3075,09/22/19 11:00:01 AM,41.322,56.426,26.900,0.0161,0.0056
3076,09/22/19 12:00:01 PM,44.901,58.798,20.300,0.0166,0.0071
3077,09/22/19 01:00:01 PM,49.383,61.891,18.300,0.0176,0.0081
3078,09/22/19 02:00:01 PM,53.776,63.048,17.800,0.0176,0.0097
3079,09/22/19 03:00:01 PM,57.592,62.748,17.200,0.0176,0.0107
3080,09/22/19 04:00:01 PM,59.830,63.518,17.300,0.0176,0.0112
3081,09/22/19 05:00:01 PM,59.788,60.733,19.300,0.0176,0.0112
3082,09/22/19 06:00:01 PM,57.936,56.599,21.700,0.0166,0.0112
3083,09/22/19 07:00:01 PM,55.342,40.672,37.900,0.0166,0.0107
3084,09/22/19 08:00:01 PM,52.378,30.276,58.300,0.0161,0.0097
3085,09/22/19 09:00:01 PM,49.825,30.225,58.300,0.0152,0.0087
3086,09/22/19 10:00:01 PM,47.826,26.802,66.000,0.0152,0.0087
3087,09/22/19 11:00:01 PM,46.166,28.425,65.300,0.0152,0.0081
3088,09/23/19 12:00:01 AM,44.809,27.642,63.700,0.0152,0.0071
3089,09/23/19 01:00:01 AM,43.396,24.933,66.900,0.0152,0.0071
3090,09/23/19 02:00:01 AM,42.064,23.409,72.900,0.0147,0.0066
3091,09/23/19 03:00:01 AM,40.858,23.572,74.800,0.0137,0.0066
3092,09/23/19 04:00:01 AM,39.736,22.192,75.100,0.0127,0.0071
3093,09/23/19 05:00:01 AM,38.889,22.469,79.300,0.0122,0.0071
3094,09/23/19 06:00:01 AM,38.084,23.572,78.000,0.0122,0.0066
3095,09/23/19 07:00:01 AM,37.656,25.309,75.500,0.0112,0.0056
3096,09/23/19 08:00:01 AM,37.846,34.664,64.600,0.0122,0.0056
3097,09/23/19 09:00:01 AM,38.653,42.017,52.000,0.0127,0.0056
3098,09/23/19 10:00:01 AM,40.579,54.300,27.600,0.0152,0.0056
3099,09/23/19 11:00:01 AM,43.306,66.043,23.000,0.0161,0.0071
3100,09/23/19 12:00:01 PM,46.974,68.443,18.800,0.0166,0.0081
3101,09/23/19 01:00:01 PM,50.400,64.589,18.600,0.0166,0.0087
3102,09/23/19 02:00:01 PM,53.209,62.533,20.200,0.0166,0.0097
3103,09/23/19 03:00:01 PM,54.387,62.233,23.300,0.0166,0.0097
3104,09/23/19 04:00:01 PM,55.690,63.390,20.200,0.0176,0.0107
3105,09/23/19 05:00:01 PM,55.863,58.541,22.100,0.0176,0.0107
3106,09/23/19 06:00:01 PM,55.081,54.126,27.300,0.0166,0.0107
3107,09/23/19 07:00:01 PM,53.820,47.959,33.700,0.0166,0.0097
3108,09/23/19 08:00:01 PM,52.246,41.832,47.200,0.0166,0.0097
3109,09/23/19 09:00:01 PM,50.445,39.830,48.800,0.0161,0.0087
3110,09/23/19 10:00:01 PM,48.850,33.780,58.800,0.0152,0.0087
3111,09/23/19 11:00:01 PM,47.064,30.682,67.300,0.0152,0.0081
3112,09/24/19 12:00:01 AM,45.534,29.251,72.700,0.0147,0.0071
3113,09/24/19 01:00:01 AM,44.127,27.223,75.800,0.0152,0.0071
3114,09/24/19 02:00:01 AM,42.984,28.216,73.800,0.0147,0.0066
3115,09/24/19 03:00:01 AM,41.878,27.903,75.300,0.0147,0.0056
3116,09/24/19 04:00:01 AM,40.905,28.216,73.900,0.0137,0.0050
3117,09/24/19 05:00:01 AM,40.017,29.662,70.800,0.0137,0.0056
3118,09/24/19 06:00:01 AM,39.267,27.538,74.300,0.0127,0.0056
3119,09/24/19 07:00:01 AM,38.511,25.255,77.600,0.0122,0.0056
3120,09/24/19 08:00:01 AM,37.846,25.846,82.600,0.0112,0.0056
3121,09/24/19 09:00:01 AM,38.131,50.929,39.900,0.0137,0.0056
3122,09/24/19 10:00:01 AM,40.438,62.577,28.000,0.0152,0.0056
3123,09/24/19 11:00:01 AM,43.716,68.999,19.700,0.0161,0.0066
3124,09/24/19 12:00:01 PM,47.781,68.871,17.400,0.0166,0.0071
3125,09/24/19 01:00:01 PM,52.246,69.985,19.300,0.0166,0.0081
3126,09/24/19 02:00:01 PM,56.685,70.286,17.300,0.0166,0.0097
3127,09/24/19 03:00:01 PM,60.303,69.643,18.000,0.0176,0.0107
3128,09/24/19 04:00:01 PM,62.191,68.614,20.400,0.0176,0.0112
3129,09/24/19 05:00:01 PM,62.105,66.558,23.100,0.0176,0.0112
3130,09/24/19 06:00:01 PM,60.303,59.572,28.600,0.0166,0.0107
3131,09/24/19 07:00:01 PM,57.679,46.211,45.400,0.0166,0.0097
3132,09/24/19 08:00:01 PM,54.995,38.842,57.000,0.0161,0.0097
3133,09/24/19 09:00:01 PM,52.466,35.200,64.600,0.0161,0.0087
3134,09/24/19 10:00:01 PM,50.356,32.542,67.200,0.0152,0.0081
3135,09/24/19 11:00:01 PM,48.493,31.390,71.600,0.0152,0.0071
3136,09/25/19 12:00:01 AM,46.974,31.942,68.700,0.0152,0.0071
3137,09/25/19 01:00:01 AM,45.534,29.611,75.300,0.0152,0.0066
3138,09/25/19 02:00:01 AM,44.218,27.851,78.200,0.0147,0.0066
3139,09/25/19 03:00:01 AM,43.075,26.377,83.600,0.0147,0.0066
3140,09/25/19 04:00:01 AM,41.970,24.663,84.100,0.0137,0.0056
3141,09/25/19 05:00:01 AM,40.905,23.682,90.000,0.0137,0.0056
3142,09/25/19 06:00:01 AM,39.830,23.077,88.300,0.0127,0.0056
3143,09/25/19 07:00:01 AM,39.031,23.846,89.500,0.0122,0.0056
3144,09/25/19 08:00:01 AM,38.322,26.589,85.700,0.0112,0.0056
3145,09/25/19 09:00:01 AM,38.700,51.282,47.900,0.0127,0.0056
3146,09/25/19 10:00:01 AM,40.998,63.475,29.400,0.0147,0.0050
3147,09/25/19 11:00:01 AM,44.445,71.704,23.600,0.0161,0.0056
3148,09/25/19 12:00:01 PM,48.983,74.856,21.000,0.0161,0.0071
3149,09/25/19 01:00:01 PM,53.994,74.856,21.000,0.0166,0.0081
3150,09/25/19 02:00:01 PM,58.368,73.386,22.000,0.0166,0.0097
3151,09/25/19 03:00:01 PM,62.019,74.424,21.800,0.0176,0.0097
3152,09/25/19 04:00:01 PM,63.946,71.577,23.500,0.0176,0.0107
3153,09/25/19 05:00:01 PM,63.518,67.798,25.800,0.0166,0.0107
3154,09/25/19 06:00:01 PM,61.677,62.875,31.700,0.0166,0.0107
3155,09/25/19 07:00:01 PM,59.401,52.029,43.300,0.0166,0.0107
3156,09/25/19 08:00:01 PM,56.815,46.301,54.600,0.0161,0.0097
3157,09/25/19 09:00:01 PM,54.734,43.853,55.800,0.0161,0.0087
3158,09/25/19 10:00:01 PM,52.817,38.084,66.700,0.0152,0.0081
3159,09/25/19 11:00:01 PM,50.974,36.842,69.700,0.0152,0.0081
3160,09/26/19 12:00:01 AM,49.294,32.742,79.700,0.0147,0.0081
3161,09/26/19 01:00:01 AM,47.781,29.917,87.500,0.0147,0.0071
3162,09/26/19 02:00:01 AM,46.391,30.936,85.900,0.0147,0.0066
3163,09/26/19 03:00:01 AM,45.082,28.632,90.700,0.0147,0.0066
3164,09/26/19 04:00:01 AM,43.990,27.642,90.700,0.0147,0.0056
3165,09/26/19 05:00:01 AM,42.892,27.223,93.900,0.0137,0.0056
3166,09/26/19 06:00:01 AM,41.878,26.643,92.900,0.0137,0.0050
3167,09/26/19 07:00:01 AM,40.998,26.960,95.900,0.0137,0.0040
3168,09/26/19 08:00:01 AM,40.345,28.684,94.200,0.0137,0.0050
3169,09/26/19 09:00:01 AM,40.764,52.597,54.500,0.0147,0.0029
3170,09/26/19 10:00:01 AM,42.708,60.089,41.400,0.0152,0.0050
3171,09/26/19 11:00:01 AM,45.896,66.214,33.000,0.0152,0.0066
3172,09/26/19 12:00:01 PM,49.959,73.126,25.400,0.0161,0.0071
3173,09/26/19 01:00:01 PM,53.690,67.285,27.200,0.0161,0.0081
3174,09/26/19 02:00:01 PM,56.944,67.114,27.400,0.0166,0.0087
3175,09/26/19 03:00:01 PM,59.788,71.146,23.700,0.0166,0.0097
3176,09/26/19 04:00:01 PM,61.934,68.571,25.500,0.0166,0.0107
3177,09/26/19 05:00:01 PM,62.490,65.145,29.400,0.0166,0.0107
3178,09/26/19 06:00:01 PM,60.948,56.251,40.000,0.0166,0.0097
3179,09/26/19 07:00:01 PM,58.541,45.399,83.000,0.0161,0.0097
3180,09/26/19 08:00:01 PM,56.165,51.062,62.600,0.0161,0.0097
3181,09/26/19 09:00:01 PM,54.387,49.428,61.300,0.0161,0.0087
3182,09/26/19 10:00:01 PM,52.817,40.719,79.200,0.0152,0.0081
3183,09/26/19 11:00:01 PM,51.501,48.493,62.200,0.0152,0.0081
3184,09/27/19 12:00:01 AM,50.709,48.405,61.400,0.0152,0.0071
3185,09/27/19 01:00:01 AM,50.135,48.583,61.100,0.0152,0.0071
3186,09/27/19 02:00:01 AM,49.428,43.443,69.800,0.0152,0.0071
3187,09/27/19 03:00:01 AM,48.805,45.669,67.000,0.0152,0.0066
3188,09/27/19 04:00:01 AM,48.094,40.064,78.200,0.0152,0.0066
3189,09/27/19 05:00:01 AM,47.064,38.606,81.300,0.0152,0.0066
3190,09/27/19 06:00:01 AM,46.076,35.443,88.700,0.0147,0.0056
3191,09/27/19 07:00:01 AM,45.172,32.142,94.500,0.0147,0.0056
3192,09/27/19 08:00:01 AM,44.537,33.584,94.300,0.0137,0.0056
3193,09/27/19 09:00:01 AM,44.582,47.736,73.900,0.0147,0.0056
3194,09/27/19 10:00:01 AM,46.121,54.865,52.300,0.0152,0.0066
3195,09/27/19 11:00:01 AM,47.959,61.119,44.100,0.0152,0.0066
3196,09/27/19 12:00:01 PM,50.974,57.679,48.100,0.0161,0.0071
3197,09/27/19 01:00:01 PM,53.820,68.013,37.700,0.0166,0.0081
3198,09/27/19 02:00:01 PM,55.863,60.346,41.200,0.0166,0.0087
3199,09/27/19 03:00:01 PM,58.152,69.858,28.800,0.0166,0.0097
3200,09/27/19 04:00:01 PM,60.390,63.090,33.300,0.0166,0.0097
3201,09/27/19 05:00:01 PM,61.119,64.117,31.900,0.0166,0.0097
3202,09/27/19 06:00:01 PM,59.959,57.420,38.400,0.0166,0.0097
3203,09/27/19 07:00:01 PM,58.023,48.583,62.600,0.0161,0.0087
3204,09/27/19 08:00:01 PM,56.035,43.030,77.700,0.0161,0.0087
3205,09/27/19 09:00:01 PM,54.126,39.124,83.000,0.0161,0.0081
3206,09/27/19 10:00:01 PM,52.641,37.893,88.500,0.0152,0.0081
3207,09/27/19 11:00:01 PM,51.544,39.690,87.300,0.0152,0.0071
3208,09/28/19 12:00:01 AM,50.664,38.795,86.500,0.0152,0.0071
3209,09/28/19 01:00:01 AM,49.649,38.322,89.600,0.0147,0.0066
3210,09/28/19 02:00:01 AM,48.938,36.651,88.400,0.0147,0.0066
3211,09/28/19 03:00:01 AM,48.094,36.025,90.600,0.0152,0.0066
3212,09/28/19 04:00:01 AM,46.886,30.884,94.800,0.0147,0.0056
3213,09/28/19 05:00:01 AM,45.714,31.037,95.400,0.0147,0.0056
3214,09/28/19 06:00:01 AM,44.991,33.978,94.000,0.0147,0.0056
3215,09/28/19 07:00:01 AM,44.582,35.492,93.500,0.0147,0.0050
3216,09/28/19 08:00:01 AM,44.445,37.798,93.600,0.0147,0.0050
3217,09/28/19 09:00:01 AM,44.991,49.561,70.600,0.0147,0.0050
3218,09/28/19 10:00:01 AM,46.661,60.089,44.100,0.0152,0.0056
3219,09/28/19 11:00:01 AM,48.983,65.487,36.800,0.0161,0.0066
3220,09/28/19 12:00:01 PM,52.335,69.300,27.900,0.0166,0.0081
3221,09/28/19 01:00:01 PM,56.599,73.083,23.700,0.0166,0.0087
3222,09/28/19 02:00:01 PM,60.089,75.290,19.700,0.0176,0.0087
3223,09/28/19 03:00:01 PM,62.148,73.083,20.600,0.0166,0.0097
3224,09/28/19 04:00:01 PM,64.332,72.351,22.300,0.0166,0.0107
3225,09/28/19 05:00:01 PM,64.161,69.427,23.500,0.0166,0.0107
3226,09/28/19 06:00:01 PM,62.362,58.455,33.300,0.0161,0.0097
3227,09/28/19 07:00:01 PM,59.572,43.763,57.000,0.0161,0.0087
3228,09/28/19 08:00:01 PM,57.290,53.908,38.000,0.0161,0.0087
3229,09/28/19 09:00:01 PM,55.515,50.180,43.600,0.0161,0.0081
3230,09/28/19 10:00:01 PM,54.037,46.571,51.400,0.0152,0.0081
3231,09/28/19 11:00:01 PM,52.817,48.850,50.000,0.0152,0.0071
3232,09/29/19 12:00:01 AM,51.852,49.561,55.600,0.0152,0.0066
3233,09/29/19 01:00:01 AM,51.062,47.781,60.200,0.0152,0.0066
3234,09/29/19 02:00:01 AM,50.356,48.227,57.200,0.0152,0.0066
3235,09/29/19 03:00:01 AM,49.914,47.602,60.000,0.0152,0.0056
3236,09/29/19 04:00:01 AM,49.383,42.847,70.000,0.0152,0.0056
3237,09/29/19 05:00:01 AM,48.227,35.928,84.700,0.0147,0.0056
3238,09/29/19 06:00:01 AM,46.931,32.092,91.000,0.0147,0.0050
3239,09/29/19 07:00:01 AM,45.669,31.138,95.100,0.0147,0.0050
3240,09/29/19 08:00:01 AM,44.809,31.239,93.700,0.0147,0.0050
3241,09/29/19 09:00:01 AM,44.719,53.121,52.300,0.0147,0.0050
3242,09/29/19 10:00:01 AM,46.346,62.062,33.300,0.0152,0.0056
3243,09/29/19 11:00:01 AM,48.983,65.788,28.000,0.0152,0.0056
3244,09/29/19 12:00:01 PM,52.686,67.543,19.400,0.0161,0.0071
3245,09/29/19 01:00:01 PM,56.772,70.846,17.400,0.0166,0.0081
3246,09/29/19 02:00:01 PM,60.217,65.487,18.000,0.0166,0.0087
3247,09/29/19 03:00:01 PM,61.419,62.875,21.300,0.0166,0.0087
3248,09/29/19 04:00:01 PM,60.904,59.315,23.200,0.0161,0.0087
3249,09/29/19 05:00:01 PM,59.873,57.679,27.000,0.0161,0.0087
3250,09/29/19 06:00:01 PM,58.541,57.333,28.300,0.0152,0.0081
3251,09/29/19 07:00:01 PM,57.160,54.691,31.400,0.0161,0.0081
3252,09/29/19 08:00:01 PM,55.906,51.633,36.200,0.0152,0.0071
3253,09/29/19 09:00:01 PM,54.516,49.561,37.500,0.0152,0.0071
3254,09/29/19 10:00:01 PM,53.078,45.761,41.800,0.0152,0.0066
3255,09/29/19 11:00:01 PM,51.809,48.315,35.300,0.0152,0.0066
3256,09/30/19 12:00:01 AM,50.709,47.691,37.200,0.0147,0.0056
3257,09/30/19 01:00:01 AM,49.471,34.957,63.100,0.0147,0.0056
3258,09/30/19 02:00:01 AM,48.137,38.179,60.400,0.0147,0.0050
3259,09/30/19 03:00:01 AM,46.886,30.936,76.700,0.0137,0.0040
3260,09/30/19 04:00:01 AM,45.534,31.138,79.700,0.0137,0.0040
3261,09/30/19 05:00:01 AM,44.263,27.223,85.000,0.0137,0.0029
3262,09/30/19 06:00:01 AM,43.167,25.363,89.400,0.0127,0.0029
3263,09/30/19 07:00:01 AM,42.064,25.846,88.900,0.0127,0.0024
3264,09/30/19 08:00:01 AM,41.277,26.112,92.600,0.0122,0.0029
3265,09/30/19 09:00:01 AM,41.277,47.826,55.400,0.0127,0.0024
3266,09/30/19 10:00:01 AM,43.167,59.142,34.800,0.0137,0.0029
3267,09/30/19 11:00:01 AM,45.941,63.005,21.700,0.0147,0.0040
3268,09/30/19 12:00:01 PM,49.294,67.842,18.900,0.0147,0.0050
3269,09/30/19 01:00:01 PM,53.602,70.887,15.400,0.0152,0.0056
3270,09/30/19 02:00:01 PM,57.936,70.372,13.700,0.0152,0.0066
3271,09/30/19 03:00:01 PM,61.590,70.887,14.400,0.0152,0.0081
3272,09/30/19 04:00:01 PM,63.304,68.270,16.700,0.0161,0.0081
3273,09/30/19 05:00:01 PM,62.875,68.313,16.800,0.0152,0.0081
3274,09/30/19 06:00:01 PM,60.948,54.952,25.000,0.0147,0.0081
3275,09/30/19 07:00:01 PM,58.195,48.538,30.200,0.0147,0.0071
3276,09/30/19 08:00:01 PM,55.429,36.698,49.400,0.0147,0.0066
3277,09/30/19 09:00:01 PM,52.729,31.037,60.500,0.0137,0.0056
3278,09/30/19 10:00:01 PM,50.445,29.917,63.500,0.0127,0.0056
3279,09/30/19 11:00:01 PM,48.405,27.433,69.100,0.0127,0.0050
3280,10/01/19 12:00:01 AM,46.616,27.799,64.800,0.0127,0.0040
3281,10/01/19 01:00:01 AM,44.991,26.006,68.100,0.0122,0.0029
3282,10/01/19 02:00:01 AM,43.534,24.499,70.900,0.0112,0.0029
3283,10/01/19 03:00:01 AM,42.247,23.902,71.300,0.0112,0.0040
3284,10/01/19 04:00:01 AM,41.230,24.933,65.600,0.0107,0.0040
3285,10/01/19 05:00:01 AM,40.158,24.066,68.400,0.0087,0.0029
3286,10/01/19 06:00:01 AM,39.078,22.357,71.000,0.0081,0.0024
3287,10/01/19 07:00:01 AM,38.037,19.411,77.300,0.0081,0.0013
3288,10/01/19 08:00:01 AM,37.274,23.846,72.400,0.0081,0.0013
3289,10/01/19 09:00:01 AM,37.513,50.621,35.900,0.0081,0.0008
3290,10/01/19 10:00:01 AM,39.736,59.659,20.100,0.0112,0.0013
3291,10/01/19 11:00:01 AM,42.847,63.946,16.800,0.0127,0.0024
3292,10/01/19 12:00:01 PM,46.886,67.714,14.100,0.0137,0.0029
3293,10/01/19 01:00:01 PM,51.809,71.704,12.200,0.0147,0.0040
3294,10/01/19 02:00:01 PM,56.340,69.600,11.700,0.0147,0.0050
3295,10/01/19 03:00:01 PM,59.788,69.300,14.900,0.0147,0.0056
3296,10/01/19 04:00:01 PM,61.290,65.701,16.400,0.0147,0.0066
3297,10/01/19 05:00:01 PM,60.861,60.346,17.200,0.0147,0.0066
3298,10/01/19 06:00:01 PM,58.582,52.203,21.200,0.0147,0.0066
3299,10/01/19 07:00:01 PM,55.949,49.959,23.200,0.0137,0.0056
3300,10/01/19 08:00:01 PM,53.341,36.554,37.900,0.0127,0.0050
3301,10/01/19 09:00:01 PM,50.797,34.223,50.000,0.0127,0.0050
3302,10/01/19 10:00:01 PM,48.583,29.251,54.000,0.0122,0.0040
3303,10/01/19 11:00:01 PM,46.616,26.006,60.600,0.0122,0.0029
3304,10/02/19 12:00:01 AM,44.901,27.747,57.500,0.0122,0.0024
3305,10/02/19 01:00:01 AM,43.671,32.491,49.100,0.0112,0.0024
3306,10/02/19 02:00:01 AM,42.616,32.742,44.500,0.0112,0.0013
3307,10/02/19 03:00:01 AM,42.386,41.925,30.900,0.0112,0.0013
3308,10/02/19 04:00:01 AM,42.247,40.064,31.900,0.0112,0.0013
3309,10/02/19 05:00:01 AM,41.970,38.889,32.500,0.0112,0.0013
3310,10/02/19 06:00:01 AM,41.416,35.638,32.300,0.0112,0.0008
3311,10/02/19 07:00:01 AM,40.579,33.485,33.800,0.0112,0.0008
3312,10/02/19 08:00:01 AM,39.783,31.892,36.300,0.0112,0.0008
3313,10/02/19 09:00:01 AM,39.736,42.064,26.700,0.0112,0.0008
3314,10/02/19 10:00:01 AM,40.858,47.244,24.200,0.0122,0.0008
3315,10/02/19 11:00:01 AM,42.708,51.458,21.400,0.0127,0.0013
3316,10/02/19 12:00:01 PM,45.534,54.126,18.300,0.0137,0.0024
3317,10/02/19 01:00:01 PM,49.692,55.863,17.500,0.0127,0.0029
3318,10/02/19 02:00:01 PM,53.298,55.558,17.000,0.0137,0.0040
3319,10/02/19 03:00:01 PM,56.340,56.251,15.800,0.0147,0.0050
3320,10/02/19 04:00:01 PM,58.066,56.383,14.500,0.0137,0.0050
3321,10/02/19 05:00:01 PM,57.850,54.648,14.000,0.0137,0.0056
3322,10/02/19 06:00:01 PM,55.515,43.214,19.100,0.0127,0.0050
3323,10/02/19 07:00:01 PM,52.335,31.087,35.000,0.0122,0.0040
3324,10/02/19 08:00:01 PM,49.028,22.858,49.600,0.0122,0.0029
3325,10/02/19 09:00:01 PM,46.076,21.069,50.400,0.0112,0.0024
3326,10/02/19 10:00:01 PM,43.716,18.012,54.700,0.0097,0.0040
3327,10/02/19 11:00:01 PM,41.693,17.362,56.800,0.0081,0.0029
3328,10/03/19 12:00:01 AM,39.830,15.863,69.100,0.0071,0.0013
3329,10/03/19 01:00:01 AM,38.131,14.702,66.500,0.0066,0.0013
3330,10/03/19 02:00:01 AM,36.603,15.193,62.600,0.0066,0.0008
3331,10/03/19 03:00:01 AM,35.249,13.332,65.400,0.0066,0.0008
3332,10/03/19 04:00:01 AM,34.075,13.017,67.400,0.0066,-0.0003
3333,10/03/19 05:00:01 AM,33.039,12.447,65.100,0.0056,-0.0008
3334,10/03/19 06:00:01 AM,32.092,13.206,63.800,0.0056,-0.0008
3335,10/03/19 07:00:01 AM,31.239,12.574,69.300,0.0056,-0.0019
3336,10/03/19 08:00:01 AM,30.632,15.802,64.700,0.0056,-0.0019
3337,10/03/19 09:00:01 AM,31.087,42.755,28.900,0.0056,-0.0019
3338,10/03/19 10:00:01 AM,33.089,54.561,17.700,0.0066,-0.0025
3339,10/03/19 11:00:01 AM,36.217,61.633,15.500,0.0097,-0.0008
3340,10/03/19 12:00:01 PM,41.137,66.515,13.200,0.0112,-0.0003
3341,10/03/19 01:00:01 PM,47.109,68.571,12.700,0.0112,0.0013
3342,10/03/19 02:00:01 PM,52.554,69.901,11.400,0.0122,0.0024
3343,10/03/19 03:00:01 PM,56.988,71.146,11.000,0.0122,0.0040
3344,10/03/19 04:00:01 PM,59.445,69.771,11.200,0.0122,0.0050
3345,10/03/19 05:00:01 PM,59.358,65.487,14.800,0.0127,0.0050
3346,10/03/19 06:00:01 PM,56.988,53.384,22.900,0.0122,0.0040
3347,10/03/19 07:00:01 PM,54.212,48.182,28.200,0.0122,0.0040
3348,10/03/19 08:00:01 PM,51.413,35.006,46.200,0.0112,0.0040
3349,10/03/19 09:00:01 PM,48.762,30.733,54.500,0.0107,0.0029
3350,10/03/19 10:00:01 PM,46.526,27.590,60.800,0.0107,0.0024
3351,10/03/19 11:00:01 PM,44.627,27.012,62.500,0.0107,0.0024
3352,10/04/19 12:00:01 AM,42.939,26.271,65.500,0.0097,0.0013
3353,10/04/19 01:00:01 AM,41.463,24.337,71.700,0.0097,0.0024
3354,10/04/19 02:00:01 AM,40.298,26.748,70.100,0.0087,0.0029
3355,10/04/19 03:00:01 AM,40.017,33.928,56.600,0.0081,0.0024
3356,10/04/19 04:00:01 AM,40.111,34.516,59.300,0.0097,0.0024
3357,10/04/19 05:00:01 AM,40.204,36.698,56.800,0.0097,0.0008
3358,10/04/19 06:00:01 AM,40.392,37.893,56.000,0.0107,-0.0003
3359,10/04/19 07:00:01 AM,40.532,37.369,69.700,0.0107,0.0008
3360,10/04/19 08:00:01 AM,40.485,39.690,71.200,0.0112,0.0008
3361,10/04/19 09:00:01 AM,41.322,46.301,56.700,0.0112,0.0008
3362,10/04/19 10:00:01 AM,42.800,51.633,49.300,0.0122,0.0013
3363,10/04/19 11:00:01 AM,44.218,52.817,47.700,0.0122,0.0013
3364,10/04/19 12:00:01 PM,45.354,54.212,43.400,0.0127,0.0024
3365,10/04/19 01:00:01 PM,47.871,64.074,24.700,0.0127,0.0029
3366,10/04/19 02:00:01 PM,52.160,67.971,18.300,0.0137,0.0040
3367,10/04/19 03:00:01 PM,56.208,62.406,21.000,0.0137,0.0050
3368,10/04/19 04:00:01 PM,58.109,64.888,18.600,0.0137,0.0056
3369,10/04/19 05:00:01 PM,57.636,60.089,20.400,0.0137,0.0056
3370,10/04/19 06:00:01 PM,55.647,52.772,25.200,0.0137,0.0050
3371,10/04/19 07:00:01 PM,53.341,48.672,30.900,0.0127,0.0050
3372,10/04/19 08:00:01 PM,51.325,47.871,27.600,0.0127,0.0050
3373,10/04/19 09:00:01 PM,49.914,46.796,28.800,0.0122,0.0040
3374,10/04/19 10:00:01 PM,48.805,47.019,29.100,0.0127,0.0040
3375,10/04/19 11:00:01 PM,47.959,46.076,25.100,0.0127,0.0029
3376,10/05/19 12:00:01 AM,47.334,45.896,25.000,0.0127,0.0029
3377,10/05/19 01:00:01 AM,46.526,42.570,28.100,0.0127,0.0029
3378,10/05/19 02:00:01 AM,45.444,39.690,31.500,0.0122,0.0024
3379,10/05/19 03:00:01 AM,44.400,38.131,34.000,0.0122,0.0024
3380,10/05/19 04:00:01 AM,43.306,34.713,38.100,0.0112,0.0013
3381,10/05/19 05:00:01 AM,41.970,28.528,50.300,0.0112,0.0013
3382,10/05/19 06:00:01 AM,40.719,27.381,51.800,0.0112,0.0008
3383,10/05/19 07:00:01 AM,39.267,20.444,67.000,0.0097,0.0024
3384,10/05/19 08:00:01 AM,37.942,20.273,70.100,0.0081,0.0024
3385,10/05/19 09:00:01 AM,37.751,43.306,31.100,0.0087,0.0013
3386,10/05/19 10:00:01 AM,39.267,52.115,21.800,0.0112,-0.0003
3387,10/05/19 11:00:01 AM,41.601,53.690,17.000,0.0122,0.0008
3388,10/05/19 12:00:01 PM,44.537,54.212,15.100,0.0127,0.0013
3389,10/05/19 01:00:01 PM,48.227,55.602,15.000,0.0127,0.0024
3390,10/05/19 02:00:01 PM,51.852,57.463,13.300,0.0137,0.0029
3391,10/05/19 03:00:01 PM,54.820,56.599,12.400,0.0137,0.0040
3392,10/05/19 04:00:01 PM,56.340,57.247,11.100,0.0137,0.0050
3393,10/05/19 05:00:01 PM,55.949,52.686,11.500,0.0127,0.0050
3394,10/05/19 06:00:01 PM,53.733,45.172,17.800,0.0127,0.0040
3395,10/05/19 07:00:01 PM,51.193,40.764,22.700,0.0122,0.0029
3396,10/05/19 08:00:01 PM,48.938,40.532,22.100,0.0122,0.0029
3397,10/05/19 09:00:01 PM,47.199,40.204,21.100,0.0122,0.0029
3398,10/05/19 10:00:01 PM,45.896,39.830,23.100,0.0122,0.0024
3399,10/05/19 11:00:01 PM,44.991,41.369,22.300,0.0122,0.0024
3400,10/06/19 12:00:01 AM,44.218,40.392,22.700,0.0112,0.0013
