Plot Title: 20290165_C2,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 20290165, SEN S/N: 20145933)","Water Content, m³/m³ (LGR S/N: 20290165, SEN S/N: 20152221)","Temp, °F (LGR S/N: 20290165, SEN S/N: 20399282, LBL: UM_Lmeadow)"
1,5/16/18 11:34,0.2877,0.1881,
2,5/16/18 12:34,0.289,0.1913,
3,5/16/18 13:34,0.2895,0.1926,
4,5/16/18 14:34,0.2901,0.1939,
5,5/16/18 15:34,0.2904,0.1945,
6,5/16/18 16:34,0.2904,0.1948,
7,5/16/18 17:34,0.2908,0.1954,
8,5/16/18 18:34,0.2911,0.1948,
9,5/16/18 19:34,0.2911,0.1954,
10,5/16/18 20:34,0.2911,0.1954,
11,5/16/18 21:34,0.2914,0.1958,
12,5/16/18 22:34,0.2919,0.1963,
13,5/16/18 23:34,0.2914,0.1967,
14,5/17/18 0:34,0.2914,0.1967,
15,5/17/18 1:34,0.2919,0.1972,
16,5/17/18 2:34,0.2919,0.1972,
17,5/17/18 3:34,0.2919,0.1972,
18,5/17/18 4:34,0.2919,0.1981,
19,5/17/18 5:34,0.2922,0.1981,
20,5/17/18 6:34,0.2919,0.1985,
21,5/17/18 7:34,0.2922,0.199,
22,5/17/18 8:34,0.2922,0.1999,
23,5/17/18 9:34,0.2922,0.1999,
24,5/17/18 10:34,0.2922,0.2003,
25,5/17/18 11:34,0.2919,0.1994,
26,5/17/18 12:34,0.2914,0.1994,
27,5/17/18 13:34,0.2911,0.199,
28,5/17/18 14:34,0.2911,0.1985,
29,5/17/18 15:34,0.2911,0.1985,
30,5/17/18 16:34,0.2908,0.1985,
31,5/17/18 17:34,0.2908,0.1985,
32,5/17/18 18:34,0.2908,0.1981,
33,5/17/18 19:34,0.2911,0.1981,
34,5/17/18 20:34,0.2911,0.1981,
35,5/17/18 21:34,0.2911,0.1981,
36,5/17/18 22:34,0.2911,0.1981,
37,5/17/18 23:34,0.2911,0.1981,
38,5/18/18 0:34,0.2911,0.1985,
39,5/18/18 1:34,0.2914,0.1994,
40,5/18/18 2:34,0.2914,0.1994,
41,5/18/18 3:34,0.2914,0.1994,
42,5/18/18 4:34,0.2914,0.1999,
43,5/18/18 5:34,0.2914,0.1999,
44,5/18/18 6:34,0.2914,0.1999,
45,5/18/18 7:34,0.2914,0.1999,
46,5/18/18 8:34,0.2914,0.2008,
47,5/18/18 9:34,0.2914,0.2012,
48,5/18/18 10:34,0.2914,0.2008,
49,5/18/18 11:34,0.2911,0.2003,
50,5/18/18 12:34,0.2908,0.1999,
51,5/18/18 13:34,0.2904,0.199,
52,5/18/18 14:34,0.2904,0.199,
53,5/18/18 15:34,0.2908,0.199,
54,5/18/18 16:34,0.2904,0.1985,
55,5/18/18 17:34,0.2904,0.1985,
56,5/18/18 18:34,0.2904,0.1981,
57,5/18/18 19:34,0.2904,0.1981,
58,5/18/18 20:34,0.2904,0.1981,
59,5/18/18 21:34,0.2901,0.1981,
60,5/18/18 22:34,0.2901,0.1981,
61,5/18/18 23:34,0.2904,0.1985,
62,5/19/18 0:34,0.2904,0.199,
63,5/19/18 1:34,0.2904,0.199,
64,5/19/18 2:34,0.2904,0.199,
65,5/19/18 3:34,0.2904,0.199,
66,5/19/18 4:34,0.2904,0.1994,
67,5/19/18 5:34,0.2904,0.199,
68,5/19/18 6:34,0.2904,0.1994,
69,5/19/18 7:34,0.2908,0.1999,
70,5/19/18 8:34,0.2908,0.2003,
71,5/19/18 9:34,0.2908,0.2003,
72,5/19/18 10:34,0.2908,0.1999,
73,5/19/18 11:34,0.2901,0.199,
74,5/19/18 12:34,0.2901,0.1985,
75,5/19/18 13:34,0.2901,0.1985,
76,5/19/18 14:34,0.2898,0.1981,
77,5/19/18 15:34,0.2898,0.1985,
78,5/19/18 16:34,0.2898,0.1981,
79,5/19/18 17:34,0.2898,0.1981,
80,5/19/18 18:34,0.2898,0.1981,
81,5/19/18 19:34,0.2895,0.1981,
82,5/19/18 20:34,0.2898,0.1985,
83,5/19/18 21:34,0.2904,0.2003,
84,5/19/18 22:34,0.2908,0.2003,
85,5/19/18 23:34,0.2908,0.2003,
86,5/20/18 0:34,0.2908,0.2003,
87,5/20/18 1:34,0.2908,0.2003,
88,5/20/18 2:34,0.2908,0.2003,
89,5/20/18 3:34,0.2908,0.2008,
90,5/20/18 4:34,0.2908,0.2008,
91,5/20/18 5:34,0.2904,0.2003,
92,5/20/18 6:34,0.2908,0.2008,
93,5/20/18 7:34,0.2908,0.2012,
94,5/20/18 8:34,0.2911,0.2012,
95,5/20/18 9:34,0.2911,0.2012,
96,5/20/18 10:34,0.2904,0.2003,
97,5/20/18 11:34,0.2904,0.1999,
98,5/20/18 12:34,0.2901,0.1994,
99,5/20/18 13:34,0.2901,0.199,
100,5/20/18 14:34,0.2898,0.1985,
101,5/20/18 15:34,0.2898,0.199,
102,5/20/18 16:34,0.2901,0.199,
103,5/20/18 17:34,0.2898,0.199,
104,5/20/18 18:34,0.2898,0.199,
105,5/20/18 19:34,0.2898,0.199,
106,5/20/18 20:34,0.2898,0.199,
107,5/20/18 21:34,0.2898,0.199,
108,5/20/18 22:34,0.2898,0.1994,
109,5/20/18 23:34,0.2898,0.1999,
110,5/21/18 0:34,0.2898,0.1999,
111,5/21/18 1:34,0.2898,0.1999,
112,5/21/18 2:34,0.2898,0.2003,
113,5/21/18 3:34,0.2898,0.2003,
114,5/21/18 4:34,0.2898,0.2008,
115,5/21/18 5:34,0.2901,0.2008,
116,5/21/18 6:34,0.2901,0.2008,
117,5/21/18 7:34,0.2901,0.2008,
118,5/21/18 8:34,0.2904,0.2017,
119,5/21/18 9:34,0.2901,0.2008,
120,5/21/18 10:34,0.2901,0.2003,
121,5/21/18 11:34,0.2898,0.1999,
122,5/21/18 12:34,0.2895,0.2003,
123,5/21/18 13:34,0.289,0.1994,
124,5/21/18 14:34,0.289,0.1999,
125,5/21/18 15:34,0.289,0.1994,
126,5/21/18 16:34,0.289,0.1994,
127,5/21/18 17:34,0.2887,0.1994,
128,5/21/18 18:34,0.2887,0.199,
129,5/21/18 19:34,0.289,0.1994,
130,5/21/18 20:34,0.289,0.1994,
131,5/21/18 21:34,0.289,0.1994,
132,5/21/18 22:34,0.2887,0.1999,
133,5/21/18 23:34,0.2887,0.1999,
134,5/22/18 0:34,0.2887,0.1999,
135,5/22/18 1:34,0.289,0.1999,
136,5/22/18 2:34,0.289,0.1999,
137,5/22/18 3:34,0.289,0.2003,
138,5/22/18 4:34,0.289,0.2003,
139,5/22/18 5:34,0.289,0.2008,
140,5/22/18 6:34,0.289,0.2012,
141,5/22/18 7:34,0.289,0.2017,
142,5/22/18 8:34,0.2895,0.2017,
143,5/22/18 9:34,0.2895,0.2012,
144,5/22/18 10:34,0.289,0.2012,
145,5/22/18 11:34,0.2887,0.2003,
146,5/22/18 12:34,0.2884,0.2003,
147,5/22/18 13:34,0.2881,0.2003,
148,5/22/18 14:34,0.2881,0.1999,
149,5/22/18 15:34,0.2881,0.1994,
150,5/22/18 16:34,0.2881,0.1999,
151,5/22/18 17:34,0.2881,0.1999,
152,5/22/18 18:34,0.2881,0.1999,
153,5/22/18 19:34,0.2881,0.1999,
154,5/22/18 20:34,0.2881,0.1999,
155,5/22/18 21:34,0.2884,0.1999,
156,5/22/18 22:34,0.2884,0.2003,
157,5/22/18 23:34,0.2884,0.2003,
158,5/23/18 0:34,0.2884,0.2008,
159,5/23/18 1:34,0.2884,0.2008,
160,5/23/18 2:34,0.2884,0.2012,
161,5/23/18 3:34,0.2884,0.2012,
162,5/23/18 4:34,0.2884,0.2012,
163,5/23/18 5:34,0.2884,0.2008,
164,5/23/18 6:34,0.2884,0.2008,
165,5/23/18 7:34,0.2884,0.2012,
166,5/23/18 8:34,0.2884,0.2012,
167,5/23/18 9:34,0.2884,0.2008,
168,5/23/18 10:34,0.2881,0.1999,
169,5/23/18 11:34,0.2881,0.1999,
170,5/23/18 12:34,0.2874,0.1994,
171,5/23/18 13:34,0.2874,0.1994,
172,5/23/18 14:34,0.2874,0.199,
173,5/23/18 15:34,0.2874,0.199,
174,5/23/18 16:34,0.2874,0.1985,
175,5/23/18 17:34,0.2874,0.199,
176,5/23/18 18:34,0.2871,0.1985,
177,5/23/18 19:34,0.2871,0.1981,
178,5/23/18 20:34,0.2871,0.1981,
179,5/23/18 21:34,0.2871,0.1985,
180,5/23/18 22:34,0.2871,0.1981,
181,5/23/18 23:34,0.2871,0.1985,
182,5/24/18 0:34,0.2871,0.1985,
183,5/24/18 1:34,0.2871,0.1985,
184,5/24/18 2:34,0.2871,0.1985,
185,5/24/18 3:34,0.2871,0.199,
186,5/24/18 4:34,0.2874,0.199,
187,5/24/18 5:34,0.2871,0.199,
188,5/24/18 6:34,0.2871,0.199,
189,5/24/18 7:34,0.2874,0.1994,
190,5/24/18 8:34,0.2874,0.1994,
191,5/24/18 9:34,0.2874,0.199,
192,5/24/18 10:34,0.2871,0.1994,
193,5/24/18 11:34,0.2868,0.1985,
194,5/24/18 12:34,0.2864,0.1981,
195,5/24/18 13:34,0.2861,0.1972,
196,5/24/18 14:34,0.2861,0.1967,
197,5/24/18 15:34,0.2857,0.1967,
198,5/24/18 16:34,0.2857,0.1967,
199,5/24/18 17:34,0.2857,0.1958,
200,5/24/18 18:34,0.2857,0.1948,
201,5/24/18 19:34,0.2857,0.1958,
202,5/24/18 20:34,0.2857,0.1958,
203,5/24/18 21:34,0.2857,0.1958,
204,5/24/18 22:34,0.2853,0.1958,
205,5/24/18 23:34,0.2857,0.1958,
206,5/25/18 0:34,0.2857,0.1958,
207,5/25/18 1:34,0.2857,0.1963,
208,5/25/18 2:34,0.2857,0.1963,
209,5/25/18 3:34,0.2857,0.1963,
210,5/25/18 4:34,0.2861,0.1967,
211,5/25/18 5:34,0.2857,0.1967,
212,5/25/18 6:34,0.2861,0.1963,
213,5/25/18 7:34,0.2857,0.1972,
214,5/25/18 8:34,0.2861,0.1972,
215,5/25/18 9:34,0.2857,0.1967,
216,5/25/18 10:34,0.2857,0.1963,
217,5/25/18 11:34,0.2853,0.1958,
218,5/25/18 12:34,0.285,0.1948,
219,5/25/18 13:34,0.2847,0.1948,
220,5/25/18 14:34,0.2844,0.1939,
221,5/25/18 15:34,0.2844,0.1935,
222,5/25/18 16:34,0.284,0.1932,
223,5/25/18 17:34,0.284,0.1926,
224,5/25/18 18:34,0.2837,0.1932,
225,5/25/18 19:34,0.284,0.1926,
226,5/25/18 20:34,0.284,0.1926,
227,5/25/18 21:34,0.2837,0.1926,
228,5/25/18 22:34,0.284,0.1926,
229,5/25/18 23:34,0.2837,0.1926,
230,5/26/18 0:34,0.284,0.1932,
231,5/26/18 1:34,0.2837,0.1926,
232,5/26/18 2:34,0.2837,0.1932,
233,5/26/18 3:34,0.2837,0.1932,
234,5/26/18 4:34,0.2834,0.1932,
235,5/26/18 5:34,0.2837,0.1932,
236,5/26/18 6:34,0.2837,0.1932,
237,5/26/18 7:34,0.284,0.1939,
238,5/26/18 8:34,0.284,0.1939,
239,5/26/18 9:34,0.2837,0.1939,
240,5/26/18 10:34,0.2834,0.1935,
241,5/26/18 11:34,0.2834,0.1926,
242,5/26/18 12:34,0.2827,0.1917,
243,5/26/18 13:34,0.2827,0.1908,
244,5/26/18 14:34,0.2824,0.1908,
245,5/26/18 15:34,0.2824,0.1904,
246,5/26/18 16:34,0.2821,0.1898,
247,5/26/18 17:34,0.2824,0.1895,
248,5/26/18 18:34,0.2821,0.1898,
249,5/26/18 19:34,0.2821,0.1898,
250,5/26/18 20:34,0.2817,0.1891,
251,5/26/18 21:34,0.2821,0.1895,
252,5/26/18 22:34,0.2821,0.1895,
253,5/26/18 23:34,0.2821,0.1891,
254,5/27/18 0:34,0.2821,0.1898,
255,5/27/18 1:34,0.2821,0.1904,
256,5/27/18 2:34,0.2817,0.1898,
257,5/27/18 3:34,0.2817,0.1898,
258,5/27/18 4:34,0.2821,0.1898,
259,5/27/18 5:34,0.2821,0.1898,
260,5/27/18 6:34,0.2817,0.1898,
261,5/27/18 7:34,0.2821,0.1904,
262,5/27/18 8:34,0.2821,0.1908,
263,5/27/18 9:34,0.2817,0.1898,
264,5/27/18 10:34,0.2813,0.1898,
265,5/27/18 11:34,0.2813,0.1891,
266,5/27/18 12:34,0.281,0.1885,
267,5/27/18 13:34,0.2806,0.1881,
268,5/27/18 14:34,0.2803,0.1876,
269,5/27/18 15:34,0.2803,0.1872,
270,5/27/18 16:34,0.28,0.1876,
271,5/27/18 17:34,0.28,0.1872,
272,5/27/18 18:34,0.28,0.1862,
273,5/27/18 19:34,0.2796,0.1859,
274,5/27/18 20:34,0.28,0.1853,
275,5/27/18 21:34,0.2796,0.1859,
276,5/27/18 22:34,0.2796,0.1859,
277,5/27/18 23:34,0.2796,0.1862,
278,5/28/18 0:34,0.2796,0.1862,
279,5/28/18 1:34,0.2796,0.1862,
280,5/28/18 2:34,0.2796,0.1862,
281,5/28/18 3:34,0.2796,0.1862,
282,5/28/18 4:34,0.2796,0.1866,
283,5/28/18 5:34,0.2796,0.1862,
284,5/28/18 6:34,0.2796,0.1866,
285,5/28/18 7:34,0.28,0.1866,
286,5/28/18 8:34,0.28,0.1866,
287,5/28/18 9:34,0.2796,0.1862,
288,5/28/18 10:34,0.2796,0.1859,
289,5/28/18 11:34,0.279,0.1849,
290,5/28/18 12:34,0.2786,0.1843,
291,5/28/18 13:34,0.2786,0.184,
292,5/28/18 14:34,0.2786,0.1836,
293,5/28/18 15:34,0.2783,0.1826,
294,5/28/18 16:34,0.2783,0.1826,
295,5/28/18 17:34,0.278,0.1816,
296,5/28/18 18:34,0.278,0.1816,
297,5/28/18 19:34,0.2776,0.1816,
298,5/28/18 20:34,0.278,0.1816,
299,5/28/18 21:34,0.2776,0.1816,
300,5/28/18 22:34,0.278,0.1816,
301,5/28/18 23:34,0.2776,0.1816,
302,5/29/18 0:34,0.2776,0.182,
303,5/29/18 1:34,0.278,0.182,
304,5/29/18 2:34,0.2776,0.1816,
305,5/29/18 3:34,0.2776,0.1826,
306,5/29/18 4:34,0.278,0.182,
307,5/29/18 5:34,0.278,0.1826,
308,5/29/18 6:34,0.278,0.1826,
309,5/29/18 7:34,0.278,0.183,
310,5/29/18 8:34,0.278,0.1836,
311,5/29/18 9:34,0.278,0.1826,
312,5/29/18 10:34,0.2776,0.182,
313,5/29/18 11:34,0.2773,0.1813,
314,5/29/18 12:34,0.2766,0.1803,
315,5/29/18 13:34,0.2766,0.1807,
316,5/29/18 14:34,0.2763,0.1803,
317,5/29/18 15:34,0.2763,0.1797,
318,5/29/18 16:34,0.2759,0.1789,
319,5/29/18 17:34,0.2763,0.1789,
320,5/29/18 18:34,0.2759,0.1789,
321,5/29/18 19:34,0.2759,0.1783,
322,5/29/18 20:34,0.2759,0.1783,
323,5/29/18 21:34,0.2756,0.1779,
324,5/29/18 22:34,0.2759,0.1789,
325,5/29/18 23:34,0.2756,0.1793,
326,5/30/18 0:34,0.2756,0.1789,
327,5/30/18 1:34,0.2756,0.1793,
328,5/30/18 2:34,0.2756,0.1797,
329,5/30/18 3:34,0.2759,0.1797,
330,5/30/18 4:34,0.2759,0.1797,
331,5/30/18 5:34,0.2759,0.1797,
332,5/30/18 6:34,0.2759,0.1797,
333,5/30/18 7:34,0.2759,0.1797,
334,5/30/18 8:34,0.2759,0.1797,
335,5/30/18 9:34,0.2756,0.1797,
336,5/30/18 10:34,0.2756,0.1793,
337,5/30/18 11:34,0.2753,0.1783,
338,5/30/18 12:34,0.2746,0.1779,
339,5/30/18 13:34,0.2743,0.1769,
340,5/30/18 14:34,0.2739,0.1762,
341,5/30/18 15:34,0.2736,0.1756,
342,5/30/18 16:34,0.2736,0.1752,
343,5/30/18 17:34,0.2743,0.1783,
344,5/30/18 18:34,0.2749,0.1775,
345,5/30/18 19:34,0.2749,0.1769,
346,5/30/18 20:34,0.2749,0.1769,
347,5/30/18 21:34,0.2746,0.1769,
348,5/30/18 22:34,0.2746,0.1769,
349,5/30/18 23:34,0.2746,0.1769,
350,5/31/18 0:34,0.2746,0.1775,
351,5/31/18 1:34,0.2746,0.1775,
352,5/31/18 2:34,0.2746,0.1775,
353,5/31/18 3:34,0.2749,0.1775,
354,5/31/18 4:34,0.2746,0.1775,
355,5/31/18 5:34,0.2746,0.1775,
356,5/31/18 6:34,0.2746,0.1779,
357,5/31/18 7:34,0.2746,0.1779,
358,5/31/18 8:34,0.2749,0.1783,
359,5/31/18 9:34,0.2743,0.1769,
360,5/31/18 10:34,0.2743,0.1762,
361,5/31/18 11:34,0.2736,0.1756,
362,5/31/18 12:34,0.2732,0.1742,
363,5/31/18 13:34,0.2729,0.1738,
364,5/31/18 14:34,0.2722,0.1728,
365,5/31/18 15:34,0.2719,0.1718,
366,5/31/18 16:34,0.2719,0.1718,
367,5/31/18 17:34,0.2719,0.1714,
368,5/31/18 18:34,0.2715,0.1709,
369,5/31/18 19:34,0.2712,0.1709,
370,5/31/18 20:34,0.2712,0.1703,
371,5/31/18 21:34,0.2712,0.1699,
372,5/31/18 22:34,0.2712,0.1703,
373,5/31/18 23:34,0.2712,0.1703,
374,6/1/18 0:34,0.2715,0.1703,
375,6/1/18 1:34,0.2715,0.1703,
376,6/1/18 2:34,0.2712,0.1703,
377,6/1/18 3:34,0.2712,0.1709,
378,6/1/18 4:34,0.2712,0.1703,
379,6/1/18 5:34,0.2708,0.1709,
380,6/1/18 6:34,0.2708,0.1703,
381,6/1/18 7:34,0.2712,0.1709,
382,6/1/18 8:34,0.2708,0.1703,
383,6/1/18 9:34,0.2708,0.1695,
384,6/1/18 10:34,0.2705,0.1695,
385,6/1/18 11:34,0.2698,0.1685,
386,6/1/18 12:34,0.2698,0.1677,
387,6/1/18 13:34,0.2691,0.1667,
388,6/1/18 14:34,0.2687,0.1656,
389,6/1/18 15:34,0.2687,0.1656,
390,6/1/18 16:34,0.2684,0.1648,
391,6/1/18 17:34,0.268,0.1648,
392,6/1/18 18:34,0.268,0.1648,
393,6/1/18 19:34,0.268,0.1638,
394,6/1/18 20:34,0.2677,0.1634,
395,6/1/18 21:34,0.268,0.1634,
396,6/1/18 22:34,0.2677,0.1638,
397,6/1/18 23:34,0.2677,0.1634,
398,6/2/18 0:34,0.2673,0.1634,
399,6/2/18 1:34,0.2677,0.1634,
400,6/2/18 2:34,0.2673,0.1634,
401,6/2/18 3:34,0.2677,0.1634,
402,6/2/18 4:34,0.2673,0.1638,
403,6/2/18 5:34,0.2673,0.1638,
404,6/2/18 6:34,0.2673,0.1642,
405,6/2/18 7:34,0.2677,0.1648,
406,6/2/18 8:34,0.2677,0.1648,
407,6/2/18 9:34,0.2673,0.1642,
408,6/2/18 10:34,0.2673,0.1634,
409,6/2/18 11:34,0.2666,0.1619,
410,6/2/18 12:34,0.2664,0.1608,
411,6/2/18 13:34,0.266,0.1604,
412,6/2/18 14:34,0.2653,0.159,
413,6/2/18 15:34,0.265,0.159,
414,6/2/18 16:34,0.2646,0.1581,
415,6/2/18 17:34,0.2646,0.1577,
416,6/2/18 18:34,0.2642,0.157,
417,6/2/18 19:34,0.2642,0.1566,
418,6/2/18 20:34,0.2639,0.1562,
419,6/2/18 21:34,0.2639,0.1558,
420,6/2/18 22:34,0.2639,0.1562,
421,6/2/18 23:34,0.2639,0.1562,
422,6/3/18 0:34,0.2639,0.1566,
423,6/3/18 1:34,0.2639,0.1562,
424,6/3/18 2:34,0.2635,0.1562,
425,6/3/18 3:34,0.2635,0.1566,
426,6/3/18 4:34,0.2639,0.1566,
427,6/3/18 5:34,0.2635,0.1562,
428,6/3/18 6:34,0.2639,0.1566,
429,6/3/18 7:34,0.2639,0.1566,
430,6/3/18 8:34,0.2639,0.1566,
431,6/3/18 9:34,0.2635,0.1566,
432,6/3/18 10:34,0.2635,0.1562,
433,6/3/18 11:34,0.2632,0.1547,
434,6/3/18 12:34,0.2624,0.1542,
435,6/3/18 13:34,0.2624,0.1538,
436,6/3/18 14:34,0.2624,0.1538,
437,6/3/18 15:34,0.2621,0.1527,
438,6/3/18 16:34,0.2618,0.1519,
439,6/3/18 17:34,0.2615,0.1514,
440,6/3/18 18:34,0.2615,0.1514,
441,6/3/18 19:34,0.2611,0.1514,
442,6/3/18 20:34,0.2611,0.1508,
443,6/3/18 21:34,0.2607,0.1499,
444,6/3/18 22:34,0.2611,0.1499,
445,6/3/18 23:34,0.2607,0.1508,
446,6/4/18 0:34,0.2607,0.1508,
447,6/4/18 1:34,0.2607,0.1508,
448,6/4/18 2:34,0.2611,0.1514,
449,6/4/18 3:34,0.2607,0.1508,
450,6/4/18 4:34,0.2611,0.1514,
451,6/4/18 5:34,0.2607,0.1503,
452,6/4/18 6:34,0.2611,0.1503,
453,6/4/18 7:34,0.2615,0.1527,
454,6/4/18 8:34,0.2615,0.1527,
455,6/4/18 9:34,0.2611,0.1508,
456,6/4/18 10:34,0.2604,0.1503,
457,6/4/18 11:34,0.2604,0.1495,
458,6/4/18 12:34,0.2596,0.149,
459,6/4/18 13:34,0.2592,0.1475,
460,6/4/18 14:34,0.2589,0.1466,
461,6/4/18 15:34,0.2589,0.1459,
462,6/4/18 16:34,0.2585,0.1459,
463,6/4/18 17:34,0.2585,0.145,
464,6/4/18 18:34,0.2585,0.145,
465,6/4/18 19:34,0.2615,0.1446,
466,6/4/18 20:34,0.2564,0.1434,
467,6/4/18 21:34,0.2564,0.1434,
468,6/4/18 22:34,0.256,0.1434,
469,6/4/18 23:34,0.2557,0.1434,
470,6/5/18 0:34,0.255,0.1434,
471,6/5/18 1:34,0.255,0.1434,
472,6/5/18 2:34,0.2596,0.1441,
473,6/5/18 3:34,0.2553,0.1434,
474,6/5/18 4:34,0.255,0.1434,
475,6/5/18 5:34,0.255,0.1434,
476,6/5/18 6:34,0.2546,0.1434,
477,6/5/18 7:34,0.2553,0.1441,
478,6/5/18 8:34,0.255,0.1446,
479,6/5/18 9:34,0.2546,0.1441,
480,6/5/18 10:34,0.2542,0.143,
481,6/5/18 11:34,0.2538,0.1421,
482,6/5/18 12:34,0.2528,0.1416,
483,6/5/18 13:34,0.2528,0.1405,
484,6/5/18 14:34,0.252,0.14,
485,6/5/18 15:34,0.2524,0.1391,
486,6/5/18 16:34,0.252,0.1375,
487,6/5/18 17:34,0.2512,0.137,
488,6/5/18 18:34,0.2509,0.1357,
489,6/5/18 19:34,0.2564,0.1352,
490,6/5/18 20:34,0.2564,0.1342,
491,6/5/18 21:34,0.2567,0.1342,
492,6/5/18 22:34,0.2567,0.1335,
493,6/5/18 23:34,0.2582,0.1335,
494,6/6/18 0:34,0.2582,0.1335,
495,6/6/18 1:34,0.2582,0.1335,
496,6/6/18 2:34,0.2579,0.1335,
497,6/6/18 3:34,0.2579,0.1335,
498,6/6/18 4:34,0.2579,0.1335,
499,6/6/18 5:34,0.2579,0.1331,
500,6/6/18 6:34,0.2579,0.1331,
501,6/6/18 7:34,0.2582,0.1335,
502,6/6/18 8:34,0.2582,0.1342,
503,6/6/18 9:34,0.2582,0.1335,
504,6/6/18 10:34,0.2582,0.1326,
505,6/6/18 11:34,0.2571,0.1317,
506,6/6/18 12:34,0.2571,0.1307,
507,6/6/18 13:34,0.2567,0.1302,
508,6/6/18 14:34,0.2557,0.1297,
509,6/6/18 15:34,0.2553,0.1281,
510,6/6/18 16:34,0.255,0.1281,
511,6/6/18 17:34,0.2546,0.1271,
512,6/6/18 18:34,0.2542,0.1266,
513,6/6/18 19:34,0.2538,0.1256,
514,6/6/18 20:34,0.2534,0.1251,
515,6/6/18 21:34,0.2538,0.1251,
516,6/6/18 22:34,0.2538,0.1251,
517,6/6/18 23:34,0.2534,0.1251,
518,6/7/18 0:34,0.2532,0.1246,
519,6/7/18 1:34,0.2534,0.1246,
520,6/7/18 2:34,0.2532,0.1246,
521,6/7/18 3:34,0.2532,0.1242,
522,6/7/18 4:34,0.2528,0.1242,
523,6/7/18 5:34,0.2528,0.1242,
524,6/7/18 6:34,0.2528,0.1246,
525,6/7/18 7:34,0.2534,0.1251,
526,6/7/18 8:34,0.2532,0.1246,
527,6/7/18 9:34,0.2528,0.1246,
528,6/7/18 10:34,0.2528,0.1237,
529,6/7/18 11:34,0.252,0.1224,
530,6/7/18 12:34,0.2512,0.1214,
531,6/7/18 13:34,0.2509,0.1209,
532,6/7/18 14:34,0.2502,0.1204,
533,6/7/18 15:34,0.2498,0.1194,
534,6/7/18 16:34,0.249,0.1184,
535,6/7/18 17:34,0.249,0.1179,
536,6/7/18 18:34,0.2483,0.1169,
537,6/7/18 19:34,0.2479,0.1164,
538,6/7/18 20:34,0.2479,0.1164,
539,6/7/18 21:34,0.2479,0.1159,
540,6/7/18 22:34,0.2475,0.1159,
541,6/7/18 23:34,0.2479,0.1153,
542,6/8/18 0:34,0.2475,0.1159,
543,6/8/18 1:34,0.2471,0.1153,
544,6/8/18 2:34,0.2471,0.1153,
545,6/8/18 3:34,0.2468,0.1153,
546,6/8/18 4:34,0.246,0.1148,
547,6/8/18 5:34,0.2464,0.1148,
548,6/8/18 6:34,0.2464,0.1148,
549,6/8/18 7:34,0.2468,0.1159,
550,6/8/18 8:34,0.2468,0.1153,
551,6/8/18 9:34,0.2464,0.1153,
552,6/8/18 10:34,0.2456,0.1143,
553,6/8/18 11:34,0.2452,0.1133,
554,6/8/18 12:34,0.2445,0.1128,
555,6/8/18 13:34,0.2437,0.1117,
556,6/8/18 14:34,0.243,0.1112,
557,6/8/18 15:34,0.2421,0.1101,
558,6/8/18 16:34,0.2414,0.1096,
559,6/8/18 17:34,0.2414,0.1091,
560,6/8/18 18:34,0.2406,0.108,
561,6/8/18 19:34,0.2406,0.108,
562,6/8/18 20:34,0.2406,0.1069,
563,6/8/18 21:34,0.2403,0.1064,
564,6/8/18 22:34,0.2403,0.1064,
565,6/8/18 23:34,0.2399,0.1064,
566,6/9/18 0:34,0.2399,0.1058,
567,6/9/18 1:34,0.2394,0.1064,
568,6/9/18 2:34,0.2394,0.1064,
569,6/9/18 3:34,0.2394,0.1058,
570,6/9/18 4:34,0.2394,0.1058,
571,6/9/18 5:34,0.239,0.1058,
572,6/9/18 6:34,0.239,0.1058,
573,6/9/18 7:34,0.2394,0.1069,
574,6/9/18 8:34,0.2394,0.1064,
575,6/9/18 9:34,0.2399,0.1064,
576,6/9/18 10:34,0.2383,0.1053,
577,6/9/18 11:34,0.2374,0.1047,
578,6/9/18 12:34,0.2374,0.1042,
579,6/9/18 13:34,0.2367,0.1036,
580,6/9/18 14:34,0.2358,0.1025,
581,6/9/18 15:34,0.2358,0.1014,
582,6/9/18 16:34,0.2351,0.1009,
583,6/9/18 17:34,0.2351,0.1003,
584,6/9/18 18:34,0.2344,0.0992,
585,6/9/18 19:34,0.2339,0.0986,
586,6/9/18 20:34,0.2335,0.0986,
587,6/9/18 21:34,0.2335,0.0975,
588,6/9/18 22:34,0.233,0.0975,
589,6/9/18 23:34,0.2335,0.0975,
590,6/10/18 0:34,0.233,0.0975,
591,6/10/18 1:34,0.2327,0.0969,
592,6/10/18 2:34,0.233,0.0969,
593,6/10/18 3:34,0.233,0.0975,
594,6/10/18 4:34,0.2327,0.0969,
595,6/10/18 5:34,0.2327,0.0969,
596,6/10/18 6:34,0.2323,0.0963,
597,6/10/18 7:34,0.2335,0.0975,
598,6/10/18 8:34,0.2327,0.0969,
599,6/10/18 9:34,0.2318,0.0963,
600,6/10/18 10:34,0.2318,0.0955,
601,6/10/18 11:34,0.2311,0.0955,
602,6/10/18 12:34,0.2303,0.0949,
603,6/10/18 13:34,0.2291,0.0937,
604,6/10/18 14:34,0.2291,0.0937,
605,6/10/18 15:34,0.2282,0.0926,
606,6/10/18 16:34,0.2274,0.0914,
