Plot Title: 20393601_SM_A_A1_ctrl,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 20393601, SEN S/N: 20399027, LBL: A1_R)","Temp, °F (LGR S/N: 20393601, SEN S/N: 20399269, LBL: A1_R)"
2583,9/30/18 1:00,-0.0471,46.121
2584,9/30/18 2:00,-0.045,45.399
2585,9/30/18 3:00,-0.045,44.809
2586,9/30/18 4:00,-0.0457,44.31
2587,9/30/18 5:00,-0.0457,43.853
2588,9/30/18 6:00,-0.0471,43.396
2589,9/30/18 7:00,-0.0471,42.984
2590,9/30/18 8:00,-0.0342,42.892
2591,9/30/18 9:00,-0.0303,44.719
2592,9/30/18 10:00,-0.0284,48.45
2593,9/30/18 11:00,-0.0203,52.291
2594,9/30/18 12:00,-0.0259,55.342
2595,9/30/18 13:00,-0.0265,57.16
2596,9/30/18 14:00,-0.0284,57.636
2597,9/30/18 15:00,-0.0303,57.16
2598,9/30/18 16:00,-0.0409,55.992
2599,9/30/18 17:00,-0.0478,54.691
2600,9/30/18 18:00,-0.0521,53.341
2601,9/30/18 19:00,-0.0557,51.984
2602,9/30/18 20:00,-0.0557,50.664
2603,9/30/18 21:00,-0.0579,49.471
2604,9/30/18 22:00,-0.0535,48.405
2605,9/30/18 23:00,-0.0557,47.467
2606,10/1/18 0:00,-0.055,46.751
2607,10/1/18 1:00,-0.0528,46.346
2608,10/1/18 2:00,-0.0535,46.076
2609,10/1/18 3:00,-0.0535,45.761
2610,10/1/18 4:00,-0.0535,45.444
2611,10/1/18 5:00,-0.0499,45.082
2612,10/1/18 6:00,-0.0471,44.764
2613,10/1/18 7:00,-0.0457,44.492
2614,10/1/18 8:00,-0.0457,44.31
2615,10/1/18 9:00,-0.0329,44.537
2616,10/1/18 10:00,-0.0167,45.669
2617,10/1/18 11:00,-0.0284,46.301
2618,10/1/18 12:00,-0.0382,46.571
2619,10/1/18 13:00,0.0066,46.526
2620,10/1/18 14:00,0.027,46.346
2621,10/1/18 15:00,0.0214,46.391
2622,10/1/18 16:00,0.0166,46.436
2623,10/1/18 17:00,0.0166,46.301
2624,10/1/18 18:00,0.0224,46.031
2625,10/1/18 19:00,0.0228,45.714
2626,10/1/18 20:00,0.0214,45.399
2627,10/1/18 21:00,0.0205,45.082
2628,10/1/18 22:00,0.02,44.809
2629,10/1/18 23:00,0.0205,44.582
2630,10/2/18 0:00,0.0283,44.355
2631,10/2/18 1:00,0.0224,44.037
2632,10/2/18 2:00,0.0224,43.808
2633,10/2/18 3:00,0.0205,43.624
2634,10/2/18 4:00,0.0224,43.443
2635,10/2/18 5:00,0.0224,43.306
2636,10/2/18 6:00,0.047,43.214
2637,10/2/18 7:00,0.0588,43.03
2638,10/2/18 8:00,0.0829,42.478
2639,10/2/18 9:00,0.1581,41.277
2640,10/2/18 10:00,0.1542,41.416
2641,10/2/18 11:00,0.1695,41.416
2642,10/2/18 12:00,0.1724,42.064
2643,10/2/18 13:00,0.1793,43.03
2644,10/2/18 14:00,0.1954,43.167
2645,10/2/18 15:00,0.1876,43.075
2646,10/2/18 16:00,0.1872,43.306
2647,10/2/18 17:00,0.1908,43.075
2648,10/2/18 18:00,0.1891,43.075
2649,10/2/18 19:00,0.1923,42.8
2650,10/2/18 20:00,0.1836,42.8
2651,10/2/18 21:00,0.1891,42.663
2652,10/2/18 22:00,0.1813,42.57
2653,10/2/18 23:00,0.1728,42.525
2654,10/3/18 0:00,0.1789,42.478
2655,10/3/18 1:00,0.2047,41.693
2656,10/3/18 2:00,0.1963,42.247
2657,10/3/18 3:00,0.2112,41.787
2658,10/3/18 4:00,0.2299,41.508
2659,10/3/18 5:00,0.2277,41.277
2660,10/3/18 6:00,0.2095,41.832
2661,10/3/18 7:00,0.1999,41.648
2662,10/3/18 8:00,0.2061,41.508
2663,10/3/18 9:00,0.2363,38.084
2664,10/3/18 10:00,0.2327,37.369
2665,10/3/18 11:00,0.2358,36.986
2666,10/3/18 12:00,0.2358,36.842
