Year,Site,Location_ID,PlotPair,Plot_ID,Subplot_ID,Block,Plot,Block/Plot,Subplot,Treatment,Veg type,Species,functional type,DOYsf,SG,FBB,NL,NL2,FLE,FLE2,FLB,FOF,FLD,FLCC
2017,Lower Montane,ER-LMC1L,LM_C,LM_C_1,LM_C_1_L,C,1,C1,Left,Early,Meadow,Achnatherum nelsonii,Grass,133,,,,,,,,,,
2017,Lower Montane,ER-LMC1L,LM_C,LM_C_1,LM_C_1_L,C,1,C1,Left,Early,Meadow,Bromopsis lanatipes,Grass,133,,,149,,159,,,212,,173
2017,Lower Montane,ER-LMC1L,LM_C,LM_C_1,LM_C_1_L,C,1,C1,Left,Early,Meadow,Festuca sp.,Grass,133,,,,,,,,,,
2017,Lower Montane,ER-LMC1L,LM_C,LM_C_1,LM_C_1_L,C,1,C1,Left,Early,Meadow,Phleum pratense,Grass,133,,,,,,,,222,,241
2017,Lower Montane,ER-LMC1L,LM_C,LM_C_1,LM_C_1_L,C,1,C1,Left,Early,Meadow,Poa pratensis,Grass,133,135,,135,,159,,,188,,212
2017,Lower Montane,ER-LMC1L,LM_C,LM_C_1,LM_C_1_L,C,1,C1,Left,Early,Meadow,Artemisia tridentata,Shrub,133,135,,149,,156,,,,,188
2017,Lower Montane,ER-LMC1R,LM_C,LM_C_1,LM_C_1_R,C,1,C1,Right,Early,Shrub,Achillea millefolium,Forb,133,,,149,,159,,,,,166
2017,Lower Montane,ER-LMC1R,LM_C,LM_C_1,LM_C_1_R,C,1,C1,Right,Early,Shrub,Agoseris glauca,Forb,133,,,,,,,,,,
2017,Lower Montane,ER-LMC1R,LM_C,LM_C_1,LM_C_1_R,C,1,C1,Right,Early,Shrub,Calochortus gunnisonii,Forb,133,,,,,,,,,,
2017,Lower Montane,ER-LMC1R,LM_C,LM_C_1,LM_C_1_R,C,1,C1,Right,Early,Shrub,Delphinium nuttallianum,Forb,133,,,,,,,,,,
2017,Lower Montane,ER-LMC1R,LM_C,LM_C_1,LM_C_1_R,C,1,C1,Right,Early,Shrub,Erigeron speciosus,Forb,133,,,,,,,,199,,241
2017,Lower Montane,ER-LMC1R,LM_C,LM_C_1,LM_C_1_R,C,1,C1,Right,Early,Shrub,Geum triflorum,Forb,133,,,,,,,,,,
2017,Lower Montane,ER-LMC1R,LM_C,LM_C_1,LM_C_1_R,C,1,C1,Right,Early,Shrub,Helianthella quinquenervis,Forb,133,,,159,,166,,,,,233
2017,Lower Montane,ER-LMC1R,LM_C,LM_C_1,LM_C_1_R,C,1,C1,Right,Early,Shrub,Heliomeris multiflora,Forb,133,,,,,,,,,,
2017,Lower Montane,ER-LMC1R,LM_C,LM_C_1,LM_C_1_R,C,1,C1,Right,Early,Shrub,Ipomopsis aggregata,Forb,133,,,,,,,,,,
2017,Lower Montane,ER-LMC1R,LM_C,LM_C_1,LM_C_1_R,C,1,C1,Right,Early,Shrub,Linum lewisii,Forb,133,,,149,,159,,,181,,188
2017,Lower Montane,ER-LMC1R,LM_C,LM_C_1,LM_C_1_R,C,1,C1,Right,Early,Shrub,Lupinus argenteus,Forb,133,,,149,,152,,,,,
2017,Lower Montane,ER-LMC1R,LM_C,LM_C_1,LM_C_1_R,C,1,C1,Right,Early,Shrub,Mertensia fusiformis,Forb,133,,,,,,,,,,
2017,Lower Montane,ER-LMC1R,LM_C,LM_C_1,LM_C_1_R,C,1,C1,Right,Early,Shrub,Potentilla gracilis ,Forb,133,,,,,,,,,,
2017,Lower Montane,ER-LMC1R,LM_C,LM_C_1,LM_C_1_R,C,1,C1,Right,Early,Shrub,Taraxacum officinale,Forb,133,,,,,,,,,,
2017,Lower Montane,ER-LMC1R,LM_C,LM_C_1,LM_C_1_R,C,1,C1,Right,Early,Shrub,Thalictrum fendleri ,Forb,133,,,,,,,,,,
2017,Lower Montane,ER-LMC1R,LM_C,LM_C_1,LM_C_1_R,C,1,C1,Right,Early,Shrub,Valeriana occidentalis,Forb,133,,,135,,152,,,173,,173
2017,Lower Montane,ER-LMC1R,LM_C,LM_C_1,LM_C_1_R,C,1,C1,Right,Early,Shrub,Vicia americana,Forb,133,,,149,,152,,,173,,181
2017,Lower Montane,ER-LMC1R,LM_C,LM_C_1,LM_C_1_R,C,1,C1,Right,Early,Shrub,Achnatherum nelsonii,Grass,133,,,,,,,,,,
2017,Lower Montane,ER-LMC1R,LM_C,LM_C_1,LM_C_1_R,C,1,C1,Right,Early,Shrub,Bromopsis lanatipes,Grass,133,,,152,,159,,,,,
2017,Lower Montane,ER-LMC1R,LM_C,LM_C_1,LM_C_1_R,C,1,C1,Right,Early,Shrub,Festuca sp.,Grass,133,135,,135,,159,,,188,,233
2017,Lower Montane,ER-LMC1R,LM_C,LM_C_1,LM_C_1_R,C,1,C1,Right,Early,Shrub,Phleum pratense,Grass,133,,,,,,,,,,
2017,Lower Montane,ER-LMC1R,LM_C,LM_C_1,LM_C_1_R,C,1,C1,Right,Early,Shrub,Poa pratensis,Grass,133,,,149,,159,,,,,212
2017,Lower Montane,ER-LMC1R,LM_C,LM_C_1,LM_C_1_R,C,1,C1,Right,Early,Shrub,Artemisia tridentata,Shrub,133,135,,149,,156,,,222,,181
2017,Lower Montane,ER-LMC2L,LM_C,LM_C_2,LM_C_2_L,C,2,C2,Left,Control,Meadow,Achillea millefolium,Forb,133,,,142,,159,,,188,,173
2017,Lower Montane,ER-LMC2L,LM_C,LM_C_2,LM_C_2_L,C,2,C2,Left,Control,Meadow,Agoseris glauca,Forb,133,,,152,,156,,,,,166
2017,Lower Montane,ER-LMC2L,LM_C,LM_C_2,LM_C_2_L,C,2,C2,Left,Control,Meadow,Calochortus gunnisonii,Forb,133,,,,,,,,,,
2017,Lower Montane,ER-LMC2L,LM_C,LM_C_2,LM_C_2_L,C,2,C2,Left,Control,Meadow,Delphinium nuttallianum,Forb,133,,,,,,,,,,
2017,Lower Montane,ER-LMC2L,LM_C,LM_C_2,LM_C_2_L,C,2,C2,Left,Control,Meadow,Erigeron speciosus,Forb,133,,,,,,,,,,
2017,Lower Montane,ER-LMC2L,LM_C,LM_C_2,LM_C_2_L,C,2,C2,Left,Control,Meadow,Geum triflorum,Forb,133,,,,,,,,,,
2017,Lower Montane,ER-LMC2L,LM_C,LM_C_2,LM_C_2_L,C,2,C2,Left,Control,Meadow,Helianthella quinquenervis,Forb,133,,,152,,156,,,199,,233
2017,Lower Montane,ER-LMC2L,LM_C,LM_C_2,LM_C_2_L,C,2,C2,Left,Control,Meadow,Heliomeris multiflora,Forb,133,,,,,,,,,,
2017,Lower Montane,ER-LMC2L,LM_C,LM_C_2,LM_C_2_L,C,2,C2,Left,Control,Meadow,Ipomopsis aggregata,Forb,133,,,,,,,,,,
2017,Lower Montane,ER-LMC2L,LM_C,LM_C_2,LM_C_2_L,C,2,C2,Left,Control,Meadow,Linum lewisii,Forb,133,,,135,,152,,,173,,188
2017,Lower Montane,ER-LMC2L,LM_C,LM_C_2,LM_C_2_L,C,2,C2,Left,Control,Meadow,Lupinus argenteus,Forb,133,,,149,,159,,,166,,188
2017,Lower Montane,ER-LMC2L,LM_C,LM_C_2,LM_C_2_L,C,2,C2,Left,Control,Meadow,Mertensia fusiformis,Forb,133,,,,,,,,,,
2017,Lower Montane,ER-LMC2L,LM_C,LM_C_2,LM_C_2_L,C,2,C2,Left,Control,Meadow,Potentilla gracilis ,Forb,133,,,135,,152,,,173,,181
2017,Lower Montane,ER-LMC2L,LM_C,LM_C_2,LM_C_2_L,C,2,C2,Left,Control,Meadow,Taraxacum officinale,Forb,133,,,149,,159,,,181,,233
2017,Lower Montane,ER-LMC2L,LM_C,LM_C_2,LM_C_2_L,C,2,C2,Left,Control,Meadow,Thalictrum fendleri ,Forb,133,,,,,,,,,,
2017,Lower Montane,ER-LMC2L,LM_C,LM_C_2,LM_C_2_L,C,2,C2,Left,Control,Meadow,Valeriana occidentalis,Forb,133,,,135,,152,,,152,,173
2017,Lower Montane,ER-LMC2L,LM_C,LM_C_2,LM_C_2_L,C,2,C2,Left,Control,Meadow,Vicia americana,Forb,133,,,,,,,,,,
2017,Lower Montane,ER-LMC2L,LM_C,LM_C_2,LM_C_2_L,C,2,C2,Left,Control,Meadow,Achnatherum nelsonii,Grass,133,,,135,,159,,,199,,222
2017,Lower Montane,ER-LMC2L,LM_C,LM_C_2,LM_C_2_L,C,2,C2,Left,Control,Meadow,Bromopsis lanatipes,Grass,133,135,,135,,159,,,188,,222
2017,Lower Montane,ER-LMC2L,LM_C,LM_C_2,LM_C_2_L,C,2,C2,Left,Control,Meadow,Festuca sp.,Grass,133,135,,135,,159,,,199,,222
2017,Lower Montane,ER-LMC2L,LM_C,LM_C_2,LM_C_2_L,C,2,C2,Left,Control,Meadow,Phleum pratense,Grass,133,,,,,,,,,,
2017,Lower Montane,ER-LMC2L,LM_C,LM_C_2,LM_C_2_L,C,2,C2,Left,Control,Meadow,Poa pratensis,Grass,133,135,,135,,159,,,188,,212
2017,Lower Montane,ER-LMC2L,LM_C,LM_C_2,LM_C_2_L,C,2,C2,Left,Control,Meadow,Artemisia tridentata,Shrub,133,135,,149,,156,,,,,159
2017,Lower Montane,ER-LMC2R,LM_C,LM_C_2,LM_C_2_R,C,2,C2,Right,Control,Shrub,Achillea millefolium,Forb,133,,,142,,159,,,222,,166
2017,Lower Montane,ER-LMC2R,LM_C,LM_C_2,LM_C_2_R,C,2,C2,Right,Control,Shrub,Agoseris glauca,Forb,133,,,,,,,,,,
2017,Lower Montane,ER-LMC2R,LM_C,LM_C_2,LM_C_2_R,C,2,C2,Right,Control,Shrub,Calochortus gunnisonii,Forb,133,,,,,,,,,,
2017,Lower Montane,ER-LMC2R,LM_C,LM_C_2,LM_C_2_R,C,2,C2,Right,Control,Shrub,Delphinium nuttallianum,Forb,133,,,149,,152,,,,,173
2017,Lower Montane,ER-LMC2R,LM_C,LM_C_2,LM_C_2_R,C,2,C2,Right,Control,Shrub,Erigeron speciosus,Forb,133,,,149,,159,,,212,,241
2017,Lower Montane,ER-LMC2R,LM_C,LM_C_2,LM_C_2_R,C,2,C2,Right,Control,Shrub,Geum triflorum,Forb,133,,,,,,,,,,
2017,Lower Montane,ER-LMC2R,LM_C,LM_C_2,LM_C_2_R,C,2,C2,Right,Control,Shrub,Helianthella quinquenervis,Forb,133,,,152,,156,,,188,,233
2017,Lower Montane,ER-LMC2R,LM_C,LM_C_2,LM_C_2_R,C,2,C2,Right,Control,Shrub,Heliomeris multiflora,Forb,133,,,,,,,,,,
2017,Lower Montane,ER-LMC2R,LM_C,LM_C_2,LM_C_2_R,C,2,C2,Right,Control,Shrub,Ipomopsis aggregata,Forb,133,,,,,,,,,,
2017,Lower Montane,ER-LMC2R,LM_C,LM_C_2,LM_C_2_R,C,2,C2,Right,Control,Shrub,Linum lewisii,Forb,133,,,135,,156,,,181,,188
2017,Lower Montane,ER-LMC2R,LM_C,LM_C_2,LM_C_2_R,C,2,C2,Right,Control,Shrub,Lupinus argenteus,Forb,133,,,,,,,,,,
2017,Lower Montane,ER-LMC2R,LM_C,LM_C_2,LM_C_2_R,C,2,C2,Right,Control,Shrub,Mertensia fusiformis,Forb,133,,,149,,152,,,156,,166
2017,Lower Montane,ER-LMC2R,LM_C,LM_C_2,LM_C_2_R,C,2,C2,Right,Control,Shrub,Potentilla gracilis ,Forb,133,,,135,,156,,,181,,181
2017,Lower Montane,ER-LMC2R,LM_C,LM_C_2,LM_C_2_R,C,2,C2,Right,Control,Shrub,Taraxacum officinale,Forb,133,,,149,,159,,,,,233
2017,Lower Montane,ER-LMC2R,LM_C,LM_C_2,LM_C_2_R,C,2,C2,Right,Control,Shrub,Thalictrum fendleri ,Forb,133,,,,,,,,,,
2017,Lower Montane,ER-LMC2R,LM_C,LM_C_2,LM_C_2_R,C,2,C2,Right,Control,Shrub,Valeriana occidentalis,Forb,133,,,135,,152,,,156,,173
2017,Lower Montane,ER-LMC2R,LM_C,LM_C_2,LM_C_2_R,C,2,C2,Right,Control,Shrub,Vicia americana,Forb,133,,,,,,,,,,
2017,Lower Montane,ER-LMC2R,LM_C,LM_C_2,LM_C_2_R,C,2,C2,Right,Control,Shrub,Achnatherum nelsonii,Grass,133,,,,,,,,,,
2017,Lower Montane,ER-LMC2R,LM_C,LM_C_2,LM_C_2_R,C,2,C2,Right,Control,Shrub,Bromopsis lanatipes,Grass,133,135,,135,,159,,,,,233
2017,Lower Montane,ER-LMC2R,LM_C,LM_C_2,LM_C_2_R,C,2,C2,Right,Control,Shrub,Festuca sp.,Grass,133,135,,135,,159,,,188,,233
2017,Lower Montane,ER-LMC2R,LM_C,LM_C_2,LM_C_2_R,C,2,C2,Right,Control,Shrub,Phleum pratense,Grass,133,,,,,,,,,,
2017,Lower Montane,ER-LMC2R,LM_C,LM_C_2,LM_C_2_R,C,2,C2,Right,Control,Shrub,Poa pratensis,Grass,133,135,,135,,159,,,188,,212
2017,Lower Montane,ER-LMC2R,LM_C,LM_C_2,LM_C_2_R,C,2,C2,Right,Control,Shrub,Artemisia tridentata,Shrub,133,135,,149,,156,,,222,,173
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Achillea millefolium,Forb,147,,,150,,164,,,,,184
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Agoseris aurantiaca,Forb,147,,,150,,160,,,202,,170
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Boechera stricta,Forb,147,,,150,,164,,,174,,230
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Claytonia lanciolata ,Forb,147,,,150,,156,,,156,,174
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Delphinium nuttallianum,Forb,147,,,150,,156,,,170,,170
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Draba aurea,Forb,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Erigeron speciosus,Forb,147,,,150,,160,,,207,,174
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Eriogonum umbellatum,Forb,147,,,160,,164,,,195,,223
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Erythronium grandiflorum,Forb,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Galium septentrionale,Forb,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Helianthella quinquenervis,Forb,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Heuchera parvifolia,Forb,147,150,,150,,160,,,184,,153
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Ipomopsis aggregata,Forb,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Lathyrus lanzwertii,Forb,147,,,156,,160,,,174,,170
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Linum Lewisii,Forb,147,,,150,,160,,,,,184
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Lupinus argenteus,Forb,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Mertensia fusiformis,Forb,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Potentilla gracilis ,Forb,147,,,150,,160,,,184,,174
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Pseudocymopterus montanus,Forb,147,,,150,,160,,,170,,174
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Ranunculus inamoenus ,Forb,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Solidago simplex,Forb,147,,,150,,160,,,207,,230
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Taraxacum officinale,Forb,147,,,150,,160,,,164,,230
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Thalictrum fendleri ,Forb,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Valeriana occidentalis,Forb,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Valeriana edulis,Forb,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Viola nuttallii,Forb,147,,,150,,160,,,164,,195
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Achnatherum nelsonii,Grass,147,,,150,,160,,,202,,230
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Bromelica spectabilis,Grass,147,,,150,,164,,,195,,207
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Bromopsis lanatipes,Grass,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Ceratochloa carinata,Grass,147,,,,,,,,202,,230
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Elymus lanceolatus ,Grass,147,,,,,,,,230,,242
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Festuca thurberi,Grass,147,150,,150,,160,,,195,,230
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,gram3,Grass,147,,,150,,160,,,184,,223
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Poa pratensis,Grass,147,,,,,,,,195,,230
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Artemisia tridentata,Shrub,147,150,,150,,164,,,,,223
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Potentilla fruiticosa,Shrub,147,,,,,,,,,,230
2017,Upper Montane,WG-UMA1L,UM_A,UM_A_1,UM_A_1_L,A,1,A1,Left,Early,Meadow,Vaccinium cespitosum,Shrub,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Achillea millefolium,Forb,147,,,150,,160,,,202,,223
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Agoseris aurantiaca,Forb,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Boechera stricta,Forb,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Claytonia lanciolata ,Forb,147,,,150,,150,,,150,,170
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Delphinium nuttallianum,Forb,147,,,150,,150,,,174,,174
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Draba aurea,Forb,147,,,150,,156,,,164,,174
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Erigeron speciosus,Forb,147,,,150,,160,,,207,,230
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Eriogonum umbellatum,Forb,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Erythronium grandiflorum,Forb,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Galium septentrionale,Forb,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Helianthella quinquenervis,Forb,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Heuchera parvifolia,Forb,147,,,150,,160,,,,,230
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Ipomopsis aggregata,Forb,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Lathyrus lanzwertii,Forb,147,,,150,,160,,,174,,223
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Linum Lewisii,Forb,147,,,150,,150,,,184,,242
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Lupinus argenteus,Forb,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Mertensia fusiformis,Forb,147,,,150,,156,,,160,,170
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Potentilla gracilis ,Forb,147,,,150,,160,,,174,,230
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Pseudocymopterus montanus,Forb,147,,,150,,160,,,170,,223
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Ranunculus inamoenus ,Forb,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Solidago simplex,Forb,147,,,,,160,,,207,,230
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Taraxacum officinale,Forb,147,,,150,,156,,,195,,230
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Thalictrum fendleri ,Forb,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Valeriana occidentalis,Forb,147,,,150,,150,,,170,,174
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Valeriana edulis,Forb,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Viola nuttallii,Forb,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Achnatherum nelsonii,Grass,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Bromelica spectabilis,Grass,147,,,150,,160,,,195,,223
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Bromopsis lanatipes,Grass,147,,,150,,150,,,,,
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Ceratochloa carinata,Grass,147,,,,,,,,230,,223
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Elymus lanceolatus ,Grass,147,,,,,,,,,,242
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Festuca thurberi,Grass,147,150,,150,,156,,,223,,230
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,gram3,Grass,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Poa pratensis,Grass,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Artemisia tridentata,Shrub,147,150,,157,,164,,,230,,184
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Potentilla fruiticosa,Shrub,147,,,,,,,,,,
2017,Upper Montane,WG-UMA1R,UM_A,UM_A_1,UM_A_1_R,A,1,A1,Right,Early,Shrub,Vaccinium cespitosum,Shrub,147,,150,156,,160,,,170,,230
2017,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Achillea millefolium,Forb,147,,,150,,160,,,,,170
2017,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Agoseris aurantiaca,Forb,147,,,150,,157,,,195,,170
2017,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Boechera stricta,Forb,147,,,,,,,,,,
2017,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Claytonia lanciolata ,Forb,147,,,150,,150,,,150,,174
2017,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Delphinium nuttallianum,Forb,147,,,150,,150,,,170,,174
2017,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Draba aurea,Forb,147,,,150,,157,,,164,,170
2017,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Erigeron speciosus,Forb,147,,,,,,,,,,
2017,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Eriogonum umbellatum,Forb,147,,,157,,164,,,184,,223
2017,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Erythronium grandiflorum,Forb,147,,,,,,,,,,
2017,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Galium septentrionale,Forb,147,,,,,,,,,,
2017,Upper Montane,WG-UMA2L,UM_A,UM_A_2,UM_A_2_L,A,2,A2,Left,Control,Meadow,Helianthella quinquenervis,Forb,147,,,,,,,,,,
